choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
11,79,79,1.7837970516411588,115,79,56,59,38,69,72,35,37,47,66,37,55,79,56,79,19,67,26,3,52,52,54,51,56,54,58,59
0,158,54,0.44402962864842266,115,133,54,65,45,65,73,31,36,46,63,35,65,79,55,76,20,73,33,21,47,53,45,49,66,58,70,54
20,250,49,0.2436471419641748,115,182,50,59,37,62,72,38,39,37,56,30,54,92,60,74,15,85,27,23,47,48,49,57,68,54,66,48
17,336,12,0.17010740481782705,115,194,54,57,39,58,76,43,38,45,61,33,57,86,55,71,10,80,33,12,54,62,52,66,57,59,79,50
0,421,62,0.01298573287203908,115,256,62,59,39,63,79,47,46,38,56,34,51,85,54,71,13,74,34,17,53,61,58,55,66,61,75,50
11,506,76,0.5764234287198633,115,332,57,53,44,69,85,51,43,42,48,26,51,76,51,82,13,80,35,18,49,60,47,52,60,60,67,56
11,591,81,0.0889281730633229,115,413,66,62,36,65,71,49,53,50,55,30,57,81,50,79,12,85,39,13,36,62,52,57,52,59,65,49
11,671,74,0.499647019081749,115,487,63,56,34,58,75,57,54,40,54,34,48,74,43,80,13,75,43,10,40,56,46,56,57,58,65,56
11,749,71,0.21290867228526622,115,558,73,53,29,69,75,57,50,36,64,28,54,71,46,78,12,73,51,14,42,57,55,40,53,68,78,49
11,836,79,0.5382963593583554,115,637,69,59,29,56,77,55,51,37,69,22,52,79,46,87,19,74,45,16,49,58,42,42,60,64,65,50
18,919,36,0.4642932347487658,115,673,53,54,37,62,83,54,47,40,72,27,67,75,52,76,23,76,46,19,36,48,42,48,59,63,67,47
11,1006,71,0.06973471050150692,115,744,58,53,31,60,87,57,37,37,68,23,59,71,53,81,25,77,55,17,43,45,47,46,61,60,61,56
20,1093,48,0.23552185820881277,115,792,66,57,37,64,87,51,42,48,76,22,60,63,49,82,18,78,50,23,42,51,48,44,61,56,65,52
11,1187,71,0.10190814558882266,115,863,61,62,39,64,86,47,45,38,68,21,59,71,54,94,14,70,41,29,38,51,60,52,64,56,59,48
12,1272,48,0.16530903917737305,115,911,61,67,35,64,82,50,46,31,66,26,59,60,48,85,16,61,47,26,35,52,51,52,65,63,65,46
11,1360,58,0.03678618941921741,115,969,53,60,46,70,86,50,52,33,73,29,61,58,43,88,14,77,44,32,41,58,58,39,69,57,68,50
10,1446,57,0.1014716395875439,115,1026,61,65,45,65,86,55,49,40,78,27,57,60,43,86,6,61,47,30,40,58,52,49,68,57,59,54
