choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
7,68,41,1.1527822135249153,115,41,63,5,68,65,49,47,55,41
1,130,6,0.8658755369251594,115,47,48,6,62,61,55,48,56,35
4,197,61,1.0851103458553553,115,108,64,23,61,67,61,48,62,29
4,268,55,0.6363585160579532,115,163,61,27,71,70,55,44,53,39
4,341,73,0.28351447475142777,115,236,59,19,71,70,73,46,59,32
4,414,73,0.3433189943898469,115,309,54,26,63,69,73,44,56,37
4,476,61,0.18151032354217023,115,370,59,32,62,56,61,48,62,29
4,551,75,0.22950165998190641,115,445,58,37,62,63,75,50,61,33
4,615,64,0.09269927744753659,115,509,62,27,61,61,64,39,60,35
4,688,73,0.17942379927262664,115,582,58,35,65,66,73,41,60,28
4,777,89,0.07398584356997162,115,671,54,42,59,59,89,43,61,26
4,852,75,0.034085228689946234,115,746,48,35,54,59,75,41,51,36
4,930,78,0.007323955884203315,115,824,51,36,58,66,78,35,53,24
4,1009,79,0.4818481996189803,115,903,50,39,58,57,79,37,59,33
4,1087,78,0.1837254953570664,115,981,58,28,50,73,78,40,61,34
4,1162,75,0.07133864611387253,115,1056,51,41,59,59,75,31,69,31
4,1233,71,0.6002731682965532,115,1127,53,33,65,53,71,40,62,30
4,1313,80,0.18313986051362008,115,1207,42,37,62,60,80,40,55,36
4,1388,71,0.20648973027709872,115,1278,59,48,67,75,71,41,58,29
4,1468,80,0.18993066460825503,115,1358,48,50,59,60,80,55,52,37
4,1538,70,0.32744348933920264,115,1428,52,49,63,66,70,49,57,24
4,1612,68,0.04807070118840784,115,1496,55,45,53,74,68,39,55,35
4,1684,72,0.39748093811795115,115,1568,46,39,51,62,72,41,57,32
4,1759,75,0.5469355935929343,115,1643,53,51,48,70,75,39,60,24
4,1826,61,0.4423021657858044,115,1704,49,44,51,64,61,41,67,30
4,1898,67,1.406233459012583,115,1771,49,49,50,72,67,39,63,33
4,1962,64,0.7764148522401229,115,1835,47,44,51,62,64,46,61,18
4,2028,63,0.6542072583688423,115,1898,45,39,55,58,63,50,66,17
4,2092,63,0.5196430891519412,115,1961,47,47,47,63,63,40,64,13
4,2159,64,0.06619337992742658,115,2025,47,42,41,61,64,39,67,29
4,2229,66,0.23406385141424835,115,2091,40,43,47,56,66,49,70,19
4,2298,64,0.2836501628626138,115,2155,34,43,46,65,64,45,69,23
4,2368,64,0.3272668388672173,115,2219,41,48,52,61,64,47,70,27
4,2439,71,0.4311546222306788,115,2290,41,57,46,50,71,56,70,26
4,2512,73,0.4403020468307659,115,2363,36,62,46,54,73,44,71,30
4,2591,79,0.3692302965791896,115,2442,51,55,50,53,79,48,69,30
4,2673,75,0.27196370728779584,115,2517,38,60,44,59,75,49,82,33
4,2753,80,0.21653064782731235,115,2597,41,59,46,48,80,49,79,36
4,2837,74,0.445816615014337,115,2671,43,52,44,47,74,49,84,40
4,2909,71,0.23261416528839618,115,2742,41,66,39,46,71,49,72,44
