choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
16,68,52,3.040725229999225,101,52,38,45,45,62,64,47,33,64,67,57,29,48,59,48,42,68,52,67,51,45,53,55,42,2,48,31
22,137,52,0.1816944339989277,101,104,47,41,58,64,54,46,28,64,68,51,31,41,58,35,34,69,45,63,42,57,48,61,52,11,44,37
4,206,54,0.2016221720004978,101,158,48,49,57,66,54,49,31,62,60,62,29,40,59,44,30,69,49,56,45,62,41,68,47,1,50,30
17,275,53,0.21483042600084445,101,211,51,49,57,68,57,41,47,56,69,47,15,46,65,42,28,58,49,53,48,47,45,61,60,7,52,37
19,343,50,0.4235909939998237,101,261,48,33,42,65,68,45,46,60,58,57,20,36,47,42,30,67,44,54,49,50,51,62,52,1,49,44
24,419,51,0.11696738700265996,101,312,52,41,58,76,62,42,47,64,61,56,21,43,60,36,42,70,57,64,48,52,46,64,55,5,51,38
20,498,53,0.011152667000715155,101,365,50,33,63,71,72,53,57,59,59,59,21,41,60,43,33,79,43,56,38,57,53,61,56,10,56,31
8,571,64,0.06383276899941848,101,429,49,43,62,73,62,48,52,55,64,58,21,39,54,42,34,73,46,47,45,65,45,57,52,9,56,26
14,650,30,1.088615167998796,101,459,36,45,64,69,67,42,59,49,61,50,28,47,54,40,30,79,45,59,47,59,38,57,62,14,43,33
15,719,66,0.10580931799995597,101,525,36,48,68,69,57,44,50,52,68,49,13,40,55,39,36,66,44,58,42,62,42,64,53,16,45,21
11,790,45,1.769889952000085,101,570,36,50,65,71,51,48,53,57,64,48,24,45,58,41,34,60,55,62,45,60,39,51,59,18,50,36
15,866,63,0.19419471999935922,101,633,47,43,76,70,57,42,57,48,55,48,19,42,57,52,45,63,47,62,40,63,32,52,49,19,49,36
15,938,64,0.42035692499848665,101,697,47,47,68,72,47,42,60,56,58,48,26,38,62,39,56,64,51,62,38,66,41,52,50,21,43,36
8,1005,61,0.27006130200243206,101,758,52,36,66,67,49,45,58,47,61,57,18,41,59,51,48,57,46,63,46,63,40,52,53,16,50,32
15,1077,52,0.22571566599799553,101,810,53,40,72,68,53,48,60,47,65,49,20,42,65,48,46,52,46,53,48,50,45,45,51,26,57,31
10,1145,19,0.005032900000514928,101,829,62,48,65,68,54,46,56,60,65,49,19,41,57,40,49,58,41,61,42,56,42,58,46,21,52,34
9,1223,53,0.4245557149988599,101,882,47,51,66,78,53,41,56,56,68,53,20,40,55,42,41,59,49,64,50,58,34,51,44,25,58,42
