choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
3,81,81,3.2513651230001415,101,81,45,50,58,81
3,154,73,0.21840890100065735,101,154,42,55,56,73
3,227,73,0.14008821499737678,101,227,47,58,70,73
3,297,67,0.0646030489988334,101,294,42,49,70,67
2,368,60,0.48022479099745397,101,354,44,55,60,71
3,434,66,0.7401404259981064,101,420,41,55,63,66
0,502,46,0.12798429200120154,101,466,46,50,68,64
1,569,37,0.09045127900026273,101,503,43,37,67,64
3,632,62,0.17922835500212386,101,565,33,36,63,62
3,701,60,0.44937668000056874,101,625,45,40,69,60
2,770,66,0.06828366799891228,101,691,42,40,66,69
2,837,65,0.08157920300072874,101,756,42,43,65,67
2,906,64,0.09943515100167133,101,820,38,27,64,69
2,973,61,0.17452327800128842,101,881,40,21,61,67
3,1046,73,0.08539440300228307,101,954,43,27,65,73
3,1110,64,0.09342399099841714,101,1018,37,31,61,64
2,1175,64,1.0621644040002138,101,1082,41,37,64,65
3,1242,65,0.13797779200103832,101,1147,30,29,67,65
3,1317,73,0.24978901500071515,101,1220,39,33,75,73
3,1385,68,0.2068524950009305,101,1288,39,39,65,68
3,1455,70,0.19370341599642416,101,1358,31,37,66,70
3,1529,74,0.10179372100174078,101,1432,39,35,69,74
3,1606,77,0.10584988799746498,101,1509,30,39,56,77
3,1679,73,0.1868395219971717,101,1582,38,36,63,73
3,1753,74,0.39021753999986686,101,1656,43,33,61,74
3,1829,76,0.13248370800283737,101,1732,52,23,67,76
3,1905,76,0.09546295800100779,101,1808,46,33,66,76
3,1975,70,0.1558477730031882,101,1878,40,44,58,70
3,2045,70,0.11408595600005356,101,1948,36,39,63,70
3,2111,66,0.11935819100108347,101,2014,40,46,64,66
3,2185,74,0.2963299510010984,101,2088,51,35,69,74
3,2250,65,0.06743314100094722,101,2153,45,41,62,65
3,2314,64,0.28485711400207947,101,2217,54,49,63,64
2,2373,59,0.9443706849997398,101,2276,44,56,59,58
3,2435,62,0.1798457850018167,101,2338,43,52,59,62
0,2494,45,1.8711642920025042,101,2383,45,43,57,59
1,2558,51,0.4739872049976839,101,2434,41,51,57,64
3,2624,63,0.10837213299964787,101,2497,37,66,53,63
3,2689,65,0.12738671400074963,101,2562,42,59,64,65
3,2748,57,0.12051766199874692,101,2619,30,56,59,57
2,2812,63,0.2835974969966628,101,2682,35,47,63,64
2,2877,60,0.26944421000007424,101,2742,30,47,60,65
2,2945,68,0.2876499640005932,101,2810,29,45,68,65
