choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
3,90,62,3.008253723000962,101,62,54,28,90,62,47,49,66,54
4,168,48,0.2532604200023343,101,110,64,27,78,64,48,54,70,48
2,251,83,1.557766369998717,101,193,64,27,83,58,47,58,68,45
2,332,81,0.28072072899885825,101,274,61,40,81,75,41,61,68,53
2,410,78,0.24068576600257074,101,352,52,38,78,70,52,49,74,58
2,491,81,0.055184428001666674,101,433,57,38,81,67,57,54,64,55
2,572,73,0.12148162200173829,101,506,53,33,73,55,58,50,81,53
2,652,80,0.25250943500213907,101,586,45,39,80,62,52,56,71,49
2,724,72,0.05529737699907855,101,658,56,44,72,63,49,41,69,40
2,799,75,0.025457554998865817,101,733,51,37,75,58,49,50,75,53
2,879,74,0.13654798599964124,101,807,51,26,74,64,58,47,80,53
2,958,74,0.10390859000108321,101,881,58,35,74,64,53,52,79,51
2,1045,87,0.1086747360022855,101,968,57,36,87,75,53,58,76,65
2,1133,88,0.13562732799982768,101,1056,54,32,88,63,62,51,86,54
2,1219,86,0.1327830130030634,101,1142,55,42,86,64,63,62,78,53
2,1293,71,0.0786702539990074,101,1213,51,33,71,68,63,66,74,57
2,1370,63,0.15020489699963946,101,1276,54,45,63,71,67,59,77,59
1,1451,34,0.2733376459982537,101,1310,49,34,71,69,63,61,81,50
0,1534,56,0.06706862700229976,101,1366,56,40,68,73,62,58,83,48
6,1616,71,0.1060257819990511,101,1437,42,38,82,73,58,65,71,43
6,1704,79,0.26179248999687843,101,1516,47,28,88,67,70,63,79,47
6,1782,78,0.10367624599894043,101,1594,56,43,68,72,68,64,78,47
6,1863,70,0.34893603100135806,101,1664,54,30,81,69,64,62,70,47
6,1931,68,0.07358489000034751,101,1732,50,24,64,68,65,58,68,50
6,2004,64,0.42847532399900956,101,1796,64,25,73,62,63,65,64,50
7,2076,54,0.06972237199806841,101,1850,56,30,72,60,52,59,64,54
5,2140,52,0.18057810200116364,101,1902,56,29,63,62,64,52,62,53
4,2208,66,0.4088175430006231,101,1968,59,40,68,65,66,42,68,57
1,2279,37,0.13926291500320076,101,2005,41,37,67,71,61,43,65,46
3,2349,70,0.47535218900156906,101,2075,49,30,63,70,59,43,68,53
3,2425,72,0.09921015399959288,101,2147,50,42,68,72,76,43,66,52
3,2497,66,0.13290390200199909,101,2213,57,37,67,66,72,49,66,50
0,2578,59,0.1884914949987433,101,2272,59,38,70,67,81,52,68,48
6,2652,71,0.045568044999527046,101,2343,51,44,70,74,63,39,71,47
6,2726,74,0.058781215997441905,101,2417,54,41,72,70,64,41,74,49
6,2810,73,0.132400698003039,101,2490,59,36,68,84,65,40,73,45
6,2879,66,0.06372608700257842,101,2556,64,31,67,69,58,41,66,44
