choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
17,88,73,4.3579012409973075,101,73,55,44,45,66,27,41,47,28,58,82,63,36,67,70,47,71,59,73,60,38,38,27,22,55,88,76
12,179,60,1.0868150730020716,101,133,59,51,48,70,24,43,39,27,63,91,70,30,60,78,44,71,65,65,57,47,30,39,20,51,88,68
22,260,29,0.9999115850005182,101,162,51,46,50,65,32,48,37,28,65,81,65,33,68,67,53,72,57,70,51,39,35,43,29,58,80,69
4,340,27,0.4335747770019225,101,189,52,43,48,64,27,49,47,30,57,80,69,30,56,72,50,69,59,68,59,44,40,39,20,56,80,70
20,425,49,0.2515277820020856,101,238,57,53,42,73,28,41,48,28,56,83,72,40,61,64,53,74,67,59,52,34,49,45,28,54,85,66
14,516,43,0.6288029349998396,101,281,48,63,54,80,20,41,40,33,57,77,62,46,51,72,43,68,67,54,50,40,35,40,26,62,91,69
6,600,43,0.5745119830025942,101,324,54,58,49,73,21,45,43,31,66,69,70,46,57,72,46,70,76,60,42,41,44,36,27,66,84,78
17,684,62,0.009161025001958478,101,386,50,61,50,66,28,32,45,23,59,75,63,53,62,69,59,79,74,62,50,37,39,33,26,63,84,71
23,772,60,0.5786364899977343,101,446,45,62,47,66,35,34,47,23,48,71,66,46,61,72,45,80,87,63,55,27,41,35,26,60,88,74
21,864,25,0.432018314000743,101,471,53,62,43,71,33,38,45,36,50,74,64,46,63,71,43,82,81,61,58,39,38,25,25,50,92,68
1,947,57,0.3040028449977399,101,528,53,57,50,74,29,33,47,38,48,70,61,50,54,63,51,83,75,65,56,40,45,27,21,49,83,81
11,1030,46,0.23232667099728133,101,574,53,63,40,76,34,40,48,33,42,73,69,46,53,62,49,73,71,66,51,45,44,33,21,42,83,81
16,1121,84,0.31363774800047395,101,658,52,52,48,91,32,37,56,38,44,76,59,43,66,66,42,79,84,65,55,40,51,42,18,47,83,72
16,1202,80,0.4644154230009008,101,738,44,56,45,81,32,37,40,43,37,70,73,42,73,69,39,76,80,57,57,38,64,35,23,52,69,69
16,1284,75,0.08955031699952087,101,813,46,61,48,82,42,31,51,51,49,63,64,43,65,76,56,79,75,55,64,37,50,30,28,41,78,69
0,1367,52,0.46308184300141875,101,865,52,68,51,80,32,36,49,39,45,70,61,50,66,83,47,76,62,54,74,44,53,34,25,55,78,65
25,1453,73,0.14382045599995763,101,938,52,56,46,82,35,40,40,45,43,80,59,41,68,86,44,74,68,54,66,35,59,34,24,56,67,73
16,1540,69,0.49917749100131914,101,1007,48,50,46,87,41,38,40,30,31,78,65,50,69,70,48,69,69,57,70,35,60,30,30,47,70,69
17,1619,54,0.15551328700166778,101,1061,39,53,50,79,35,44,34,35,33,79,73,46,64,76,40,67,59,54,59,47,62,32,34,55,67,77
8,1706,33,0.599839513997722,101,1094,54,51,58,87,42,49,40,27,33,64,64,33,61,69,37,67,74,52,67,37,58,32,29,56,69,75
20,1798,60,0.11409136899965233,101,1154,46,53,43,92,38,51,42,40,23,70,64,42,56,73,50,66,68,46,77,43,60,35,29,43,67,79
14,1881,41,1.8800068839991582,101,1195,46,64,48,74,49,52,39,38,26,66,67,39,65,79,41,64,71,43,78,37,65,36,30,54,62,83
9,1961,68,0.08687314200142282,101,1263,40,59,41,80,41,52,44,38,34,68,62,40,51,74,41,70,75,51,70,44,59,35,29,58,64,77
