choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,66,55,2.628351946001203,101,55,55,44,45,66,27,41,47,28
7,136,27,0.21968986000138102,101,82,59,51,48,70,24,43,39,27
1,201,46,0.18442485999912606,101,128,51,46,50,65,32,48,37,28
6,265,47,0.16313203400204657,101,175,52,43,48,64,27,49,47,30
2,338,42,0.17118933399979142,101,217,57,53,42,73,28,41,48,28
3,418,80,0.12098456999956397,101,297,48,63,54,80,20,41,40,33
3,491,73,0.12874401100270916,101,370,54,58,49,73,21,45,43,31
3,557,66,0.28268525199746364,101,436,50,61,50,66,28,32,45,23
5,623,34,0.13230658400061657,101,470,45,62,47,66,35,34,47,23
4,694,33,0.05955073299992364,101,503,53,62,43,71,33,38,45,36
3,768,74,0.5481051429997024,101,577,53,57,50,74,29,33,47,38
3,844,76,0.7131558529981703,101,653,53,63,40,76,34,40,48,33
3,935,91,0.04368015400177683,101,744,52,52,48,91,32,37,56,38
3,1016,81,0.09961737200137577,101,825,44,56,45,81,32,37,40,43
3,1098,82,0.1265704489997006,101,907,46,61,48,82,42,31,51,51
3,1178,80,0.13167104400054086,101,987,52,68,51,80,32,36,49,39
3,1260,82,0.3562881500001822,101,1069,52,56,46,82,35,40,40,45
3,1347,87,0.12942179899982875,101,1156,48,50,46,87,41,38,40,30
3,1426,79,0.0005918339993513655,101,1235,39,53,50,79,35,44,34,35
3,1513,87,0.20768253200003528,101,1322,54,51,58,87,42,49,40,27
3,1605,92,0.04681338800219237,101,1414,46,53,43,92,38,51,42,40
3,1679,74,0.07638084399877698,101,1488,46,64,48,74,49,52,39,38
3,1759,80,0.3273808729973098,101,1568,40,59,41,80,41,52,44,38
3,1844,85,0.0035316440007591154,101,1653,47,51,49,85,37,52,44,30
3,1934,90,0.1382527770001616,101,1743,42,50,56,90,47,57,41,35
3,2022,88,0.012835593999625416,101,1831,31,48,51,88,45,51,39,33
3,2108,86,0.1243958550003299,101,1917,36,47,41,86,43,56,43,34
3,2191,83,0.033175167998706456,101,2000,47,53,50,83,45,54,41,35
3,2279,88,0.06071548199906829,101,2088,44,62,52,88,52,54,48,28
3,2359,80,0.1732296510017477,101,2168,52,55,59,80,51,56,51,28
3,2444,85,0.12295233400072902,101,2253,42,48,53,85,44,52,51,27
3,2529,85,0.14641593400301645,101,2338,43,48,59,85,51,50,43,30
3,2611,82,0.013921701000072062,101,2420,35,47,46,82,55,45,45,24
3,2692,81,0.14811022999856505,101,2501,38,51,51,81,47,47,42,27
3,2768,76,0.1617676309979288,101,2577,38,43,50,76,52,53,35,33
3,2849,81,0.09339581400126917,101,2658,39,51,50,81,49,53,35,35
3,2930,81,0.22852068200154463,101,2739,40,55,62,81,51,50,33,27
3,3014,84,0.22413519700057805,101,2823,42,44,65,84,39,49,37,24
3,3087,73,0.3433974269973987,101,2896,40,61,52,73,34,47,39,23
3,3160,73,0.49031934500089847,101,2969,43,60,54,73,47,49,41,39
3,3241,81,0.23293226700116065,101,3050,45,64,58,81,37,51,44,31
3,3311,70,0.28508181700090063,101,3120,44,65,54,70,39,52,51,28
3,3382,71,0.02673204100210569,101,3191,42,55,67,71,49,50,47,25
3,3445,63,0.03989832699880935,101,3254,39,61,57,63,54,59,39,35
4,3510,54,0.3333101099997293,101,3308,40,57,65,62,54,51,43,28
3,3583,73,0.20848621600089245,101,3381,40,58,54,73,53,55,44,29
3,3650,67,0.17452260999925784,101,3448,41,67,55,67,52,52,49,41
3,3716,66,0.1208618469972862,101,3514,39,61,53,66,53,51,41,39
5,3794,48,0.3163487730016641,101,3562,40,62,51,78,48,48,33,41
3,3862,66,0.021230969996395288,101,3628,42,68,52,66,50,47,44,41
6,3929,41,0.08678407499974128,101,3669,42,62,45,67,43,43,41,42
3,3997,60,0.6401092310006788,101,3729,44,68,51,60,43,50,37,39
2,4060,61,0.2093893319979543,101,3790,40,63,61,53,48,45,36,43
1,4128,68,0.2411587739989045,101,3858,47,68,46,55,53,50,35,56
3,4184,56,0.39183329599836725,101,3914,52,55,51,56,40,52,27,50
1,4243,58,0.05852747999961139,101,3972,41,58,57,57,36,59,22,55
0,4301,38,0.051932040998508455,101,4010,38,56,57,58,35,51,22,47
7,4358,46,0.32624512300026254,101,4056,43,54,52,57,35,50,26,46
6,4412,28,0.09828098700018018,101,4084,46,52,50,53,39,54,28,45
3,4468,56,0.10746377300165477,101,4140,48,52,47,56,35,52,24,44
2,4526,47,0.14949255700048525,101,4187,47,51,47,47,37,54,30,58
1,4582,51,0.06372999599989271,101,4238,50,51,51,46,37,56,35,50
2,4634,44,0.16272945099990466,101,4282,42,52,44,52,27,50,23,50
6,4697,31,0.01306492799994885,101,4313,40,52,53,63,39,61,31,53
5,4754,57,0.4283100190004916,101,4370,36,46,42,51,34,57,40,55
5,4812,56,0.24884013700284413,101,4426,40,50,48,58,35,56,47,53
4,4869,33,0.1587558050014195,101,4459,39,49,53,52,33,57,51,54
3,4929,37,0.2865833210016717,101,4496,40,39,46,37,31,60,48,57
5,4996,67,0.014446785997279221,101,4563,37,37,52,46,37,67,42,62
5,5062,66,0.09163336499841535,101,4629,48,45,46,38,29,66,48,57
5,5130,68,0.10582976200021221,101,4697,43,45,47,44,34,68,54,62
5,5193,62,0.15578932700009318,101,4759,43,50,42,50,24,62,50,63
5,5255,59,0.030071858996961964,101,4818,52,50,49,43,28,59,43,62
0,5316,39,0.24949694899987662,101,4857,39,49,49,43,31,58,38,61
7,5377,60,0.6350267590023577,101,4917,38,48,38,47,34,61,35,60
7,5446,69,0.4770612229986,101,4986,41,46,42,38,33,57,41,69
7,5506,55,0.3054487330009579,101,5041,43,54,38,42,33,60,43,55
5,5565,59,0.23528313400311163,101,5100,33,52,37,36,39,59,38,55
5,5630,65,0.18128348500249558,101,5165,36,56,46,32,43,65,35,54
5,5695,65,0.22485623600005056,101,5230,38,56,45,31,47,65,32,52
