choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,2.933235484000761,101,53,53,37,24,54
1,110,38,5.215028298000107,101,91,56,38,13,44
2,173,21,2.9025638779967267,101,112,63,41,21,35
3,228,32,0.27237849599987385,101,144,55,45,23,32
0,289,61,0.9270486560017162,101,205,61,39,27,37
0,351,62,1.6363917140006379,101,267,62,52,33,41
0,410,59,0.4226322180002171,101,326,59,48,31,40
0,472,62,0.3030175349995261,101,388,62,49,26,38
0,538,66,0.5064415579981869,101,454,66,47,27,48
0,614,76,0.05428531700090389,101,530,76,47,25,51
0,695,81,0.3204015880000952,101,611,81,48,25,42
0,765,70,0.25443516000086674,101,681,70,54,33,45
0,826,61,0.07620258299721172,101,742,61,53,35,46
3,891,48,1.5615068610022718,101,790,65,55,30,48
0,955,64,0.14716688599946792,101,854,64,49,31,63
0,1018,63,0.5129578819978633,101,917,63,60,34,53
0,1079,58,0.5944654249979067,101,975,58,61,31,56
2,1147,34,1.8800651999990805,101,1009,60,59,34,68
1,1216,56,0.22491802200238453,101,1065,69,56,32,57
0,1273,57,0.23744130499835592,101,1122,57,52,32,52
0,1336,63,0.9721474299985857,101,1185,63,60,44,57
0,1391,55,0.2889463860010437,101,1240,55,54,41,53
3,1455,58,0.6956072720022348,101,1298,64,54,40,58
3,1537,65,0.5086546530001215,101,1363,56,82,32,65
2,1605,37,0.8044415650001611,101,1400,64,68,37,65
1,1680,75,0.12445404000027338,101,1475,66,75,35,57
1,1755,75,0.4758139610021317,101,1550,69,75,36,62
1,1828,73,0.08426850700197974,101,1623,71,73,37,59
1,1903,75,0.17780302299797768,101,1698,70,75,37,59
1,1987,78,0.023122242997487774,101,1776,84,78,39,52
