choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
3,64,62,1.2111282879995997,101,62,38,45,45,62,64,47,33,64
4,128,54,0.3646938349993434,101,116,47,41,58,64,54,46,28,64
2,194,57,1.7414376500018989,101,173,48,49,57,66,54,49,31,62
1,262,49,0.1323086800002784,101,222,51,49,57,68,57,41,47,56
5,330,45,0.19615682299991022,101,267,48,33,42,65,68,45,46,60
6,406,47,0.20320143699791515,101,314,52,41,58,76,62,42,47,64
7,478,59,0.11815634199956548,101,373,50,33,63,71,72,53,57,59
0,551,49,0.09408688400071696,101,422,49,43,62,73,62,48,52,55
3,620,69,0.13115583000035258,101,491,36,45,64,69,67,42,59,49
3,689,69,0.19319903699943097,101,560,36,48,68,69,57,44,50,52
3,760,71,0.1554995130027237,101,631,36,50,65,71,51,48,53,57
3,836,70,0.04719239699988975,101,701,47,43,76,70,57,42,57,48
3,908,72,0.28785023700038437,101,773,47,47,68,72,47,42,60,56
3,975,67,0.041030347001651535,101,840,52,36,66,67,49,45,58,47
3,1047,68,0.15536720499949297,101,908,53,40,72,68,53,48,60,47
3,1115,68,0.03233619599996018,101,976,62,48,65,68,54,46,56,60
3,1193,78,0.024833798001054674,101,1054,47,51,66,78,53,41,56,56
3,1264,71,0.09810302500045509,101,1125,47,55,66,71,59,45,47,55
3,1338,74,0.11174933000074816,101,1199,52,47,60,74,64,44,53,65
3,1410,72,0.06715567699939129,101,1271,40,56,66,72,64,53,58,65
3,1477,66,0.05306934299733257,101,1337,39,60,63,66,53,54,55,67
3,1545,60,0.2069228070031386,101,1397,44,49,59,60,55,54,56,68
3,1613,67,0.4088491509974119,101,1464,44,53,49,67,47,65,68,67
3,1680,60,0.08716585100046359,101,1524,41,55,59,60,56,59,62,67
3,1753,56,0.05619531899719732,101,1580,46,58,53,56,63,59,73,71
6,1827,61,1.0343217039990122,101,1641,42,46,55,56,56,74,61,71
6,1894,54,0.26949379600046086,101,1695,43,41,53,65,50,67,54,56
3,1962,62,0.14134808699964196,101,1757,42,48,51,62,53,66,64,68
3,2035,60,0.017970110002352158,101,1817,36,55,53,60,58,73,50,60
3,2110,56,0.3208646380007849,101,1873,41,56,61,56,58,75,58,59
6,2178,52,0.2245634400023846,101,1925,47,63,57,54,49,68,52,58
5,2240,62,0.04722170999957598,101,1987,35,55,58,51,52,62,48,62
5,2306,66,0.1820379189994128,101,2053,52,64,64,60,52,66,52,55
5,2380,60,0.07070621200182359,101,2113,50,74,65,62,51,60,52,53
5,2450,56,0.018903382999269525,101,2169,51,66,70,55,58,56,53,58
7,2519,60,0.04947167799764429,101,2229,47,66,69,52,57,55,53,60
7,2588,55,0.1159031839997624,101,2284,58,69,65,60,52,67,56,55
