choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
16,68,52,2.264381006753865,102,52,38,45,45,62,64,47,33,64,67,57,29,48,59,48,42,68,52,67,51,45,53,55,42,2,48,31
24,137,44,1.1792195124444333,102,96,47,41,58,64,54,46,28,64,68,51,31,41,58,35,34,69,45,63,42,57,48,61,52,11,44,37
7,206,62,0.19561023753067275,102,158,48,49,57,66,54,49,31,62,60,62,29,40,59,44,30,69,49,56,45,62,41,68,47,1,50,30
7,275,56,0.6109684538223519,102,214,51,49,57,68,57,41,47,56,69,47,15,46,65,42,28,58,49,53,48,47,45,61,60,7,52,37
0,343,48,0.7749685101462092,102,262,48,33,42,65,68,45,46,60,58,57,20,36,47,42,30,67,44,54,49,50,51,62,52,1,49,44
2,419,58,0.3460286941699451,102,320,52,41,58,76,62,42,47,64,61,56,21,43,60,36,42,70,57,64,48,52,46,64,55,5,51,38
21,498,61,0.6944965719585525,102,381,50,33,63,71,72,53,57,59,59,59,21,41,60,43,33,79,43,56,38,57,53,61,56,10,56,31
7,571,55,0.3803532752008323,102,436,49,43,62,73,62,48,52,55,64,58,21,39,54,42,34,73,46,47,45,65,45,57,52,9,56,26
7,650,49,0.21129052078595123,102,485,36,45,64,69,67,42,59,49,61,50,28,47,54,40,30,79,45,59,47,59,38,57,62,14,43,33
7,719,52,0.22416487882856018,102,537,36,48,68,69,57,44,50,52,68,49,13,40,55,39,36,66,44,58,42,62,42,64,53,16,45,21
10,790,24,0.55866393413271,102,561,36,50,65,71,51,48,53,57,64,48,24,45,58,41,34,60,55,62,45,60,39,51,59,18,50,36
7,866,48,0.21317863195781683,102,609,47,43,76,70,57,42,57,48,55,48,19,42,57,52,45,63,47,62,40,63,32,52,49,19,49,36
7,938,56,0.011945663361075276,102,665,47,47,68,72,47,42,60,56,58,48,26,38,62,39,56,64,51,62,38,66,41,52,50,21,43,36
21,1005,52,0.13731816529343632,102,717,52,36,66,67,49,45,58,47,61,57,18,41,59,51,48,57,46,63,46,63,40,52,53,16,50,32
1,1077,40,0.5293610887811155,102,757,53,40,72,68,53,48,60,47,65,49,20,42,65,48,46,52,46,53,48,50,45,45,51,26,57,31
7,1145,60,0.49345177444047295,102,817,62,48,65,68,54,46,56,60,65,49,19,41,57,40,49,58,41,61,42,56,42,58,46,21,52,34
4,1223,53,0.6413164807145222,102,870,47,51,66,78,53,41,56,56,68,53,20,40,55,42,41,59,49,64,50,58,34,51,44,25,58,42
4,1294,59,0.773706995867542,102,929,47,55,66,71,59,45,47,55,66,46,30,35,57,45,42,63,43,52,59,60,34,59,43,15,51,36
4,1368,64,0.24244115493547724,102,993,52,47,60,74,64,44,53,65,56,52,27,45,63,36,41,65,48,53,53,51,41,52,51,21,53,37
8,1440,54,0.03017265656581003,102,1047,40,56,66,72,64,53,58,65,54,44,15,38,61,45,43,66,59,54,58,62,40,49,43,23,53,34
8,1507,61,0.016787548450338363,102,1108,39,60,63,66,53,54,55,67,61,46,11,45,58,44,47,57,47,50,59,59,38,55,55,22,55,30
19,1575,57,0.04215736222522537,102,1165,44,49,59,60,55,54,56,68,63,44,22,44,62,56,38,59,45,59,66,57,43,61,38,24,55,36
19,1643,56,0.17105583176726213,102,1221,44,53,49,67,47,65,68,67,56,51,21,46,67,52,49,67,47,56,53,56,37,50,52,25,55,39
19,1713,53,0.2608166368836464,102,1274,41,55,59,60,56,59,62,67,63,50,25,51,70,40,44,64,55,50,70,53,37,53,49,23,60,30
7,1786,71,0.3564094653893335,102,1345,46,58,53,56,63,59,73,71,63,52,27,30,65,46,48,59,50,44,51,51,36,54,44,21,53,37
7,1860,71,0.3174631722313279,102,1416,42,46,55,56,56,74,61,71,68,56,16,37,63,40,49,54,43,49,60,47,35,59,43,22,63,26
7,1928,56,0.38112900087526214,102,1472,43,41,53,65,50,67,54,56,57,57,12,36,58,39,48,58,57,55,68,46,35,53,53,18,61,34
7,1996,68,0.31357302317974245,102,1540,42,48,51,62,53,66,64,68,56,65,18,29,65,41,58,48,53,44,60,41,27,57,44,14,60,28
7,2069,60,0.011276183941845375,102,1600,36,55,53,60,58,73,50,60,66,69,25,34,61,41,57,48,45,49,65,48,39,58,45,21,68,34
7,2144,59,0.27141694102920155,102,1659,41,56,61,56,58,75,58,59,63,64,19,39,55,40,54,60,41,48,66,50,32,54,42,18,56,30
7,2212,58,0.2604146932171716,102,1717,47,63,57,54,49,68,52,58,63,68,29,22,60,38,51,55,48,51,66,58,29,58,43,19,58,35
8,2278,46,0.43513282062031067,102,1763,35,55,58,51,52,62,48,62,46,62,16,29,60,31,56,50,48,41,66,49,27,48,38,28,53,40
7,2346,55,0.18282420468949567,102,1818,52,64,64,60,52,66,52,55,51,68,14,33,50,40,61,53,47,51,60,52,30,56,45,24,47,38
7,2420,53,0.20781767630523973,102,1871,50,74,65,62,51,60,52,53,48,60,19,33,58,25,55,62,53,61,51,47,20,48,46,22,41,42
7,2490,58,0.35316255421184906,102,1929,51,66,70,55,58,56,53,58,45,54,8,30,54,35,54,55,49,50,63,47,23,51,57,14,42,43
7,2559,60,0.03194300080394896,102,1989,47,66,69,52,57,55,53,60,45,58,18,32,58,44,55,48,47,54,64,44,29,44,60,17,49,32
7,2628,55,0.2427963758500482,102,2044,58,69,65,60,52,67,56,55,48,48,1,36,51,42,51,56,52,49,55,50,22,52,52,27,50,29
7,2700,61,0.02524564646409999,102,2105,43,69,72,54,67,67,54,61,53,45,9,15,50,40,62,45,47,48,51,50,17,45,57,35,51,32
15,2768,43,0.4574624553888498,102,2148,36,68,68,59,62,68,47,64,53,41,6,41,41,37,55,43,52,47,62,43,18,45,67,20,47,37
7,2836,59,0.04830684430726251,102,2207,47,64,66,55,57,64,50,59,43,49,14,43,42,41,49,48,52,43,54,47,16,46,68,31,47,29
7,2906,63,0.5318437949626968,102,2270,41,59,69,52,58,70,49,63,44,49,8,41,35,49,58,46,49,41,47,50,17,38,62,22,46,42
7,2983,64,0.016991720473015448,102,2334,43,59,77,52,66,61,43,64,43,53,4,36,35,41,52,47,50,38,44,51,15,34,64,26,48,38
7,3052,62,0.4979160372959086,102,2396,42,53,66,49,55,69,41,62,46,49,2,37,39,42,54,30,50,35,55,44,17,42,60,24,40,37
3,3125,56,0.03713050624446623,102,2452,51,46,73,56,56,66,43,62,54,55,1,28,37,45,50,42,48,32,50,44,14,38,61,25,40,40
7,3194,61,0.2716601553493092,102,2513,50,45,69,68,63,61,38,61,46,53,1,34,37,37,59,34,44,39,49,55,13,29,63,25,38,33
7,3264,64,0.24190416331657616,102,2577,44,52,69,55,70,59,38,64,47,45,4,33,33,44,45,27,43,39,45,61,7,30,68,24,36,38
7,3339,53,0.02950637733556505,102,2630,48,44,61,67,72,57,49,53,50,53,13,29,36,43,47,39,56,52,30,56,4,23,75,27,41,40
16,3417,50,0.821783426607908,102,2680,40,56,66,59,78,56,42,53,42,51,15,40,30,48,52,32,50,42,27,59,1,38,69,28,45,40
7,3488,52,0.3180347258839902,102,2732,52,44,68,61,71,57,42,52,58,48,10,49,34,48,59,39,58,38,27,52,1,37,61,34,41,37
7,3560,59,0.15862693995404697,102,2791,42,45,62,55,72,59,48,59,50,62,13,41,29,46,57,34,58,42,29,58,1,31,71,27,42,35
7,3629,58,0.2572906692739707,102,2849,43,50,69,68,69,55,36,58,63,49,10,50,26,48,57,39,49,45,29,61,1,37,67,32,43,33
7,3706,47,0.295957265963807,102,2896,51,44,77,66,58,54,37,47,47,45,13,45,22,51,67,35,45,37,29,54,4,39,63,31,37,37
7,3779,57,0.20654016108437645,102,2953,43,46,70,68,53,65,41,57,52,51,11,59,35,51,62,38,45,44,32,56,1,35,73,35,41,33
7,3849,54,0.3409698363047937,102,3007,55,51,65,70,68,55,38,54,59,43,14,58,24,56,60,36,40,38,31,47,4,28,67,31,50,21
7,3918,48,0.28329540043341694,102,3055,53,47,67,69,60,64,41,48,62,46,21,55,23,53,60,34,43,46,25,53,10,34,63,36,51,23
