choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,64,38,1.362312532962278,102,38,38,45,45,62,64,47,33,64
1,128,41,1.4376974516262635,102,79,47,41,58,64,54,46,28,64
2,194,57,1.3269843728394335,102,136,48,49,57,66,54,49,31,62
3,262,68,1.4863166343238845,102,204,51,49,57,68,57,41,47,56
6,330,46,1.0595913487386497,102,250,48,33,42,65,68,45,46,60
5,406,42,0.580311288728808,102,292,52,41,58,76,62,42,47,64
3,478,71,1.0361416480200205,102,363,50,33,63,71,72,53,57,59
1,551,43,0.816980583816985,102,406,49,43,62,73,62,48,52,55
7,620,49,0.7519028320384677,102,455,36,45,64,69,67,42,59,49
5,689,44,0.8413013758254237,102,499,36,48,68,69,57,44,50,52
6,760,53,0.41852640283468645,102,552,36,50,65,71,51,48,53,57
2,836,76,0.7693969820938946,102,628,47,43,76,70,57,42,57,48
0,908,47,0.8564619484795912,102,675,47,47,68,72,47,42,60,56
6,975,58,0.9981656519930766,102,733,52,36,66,67,49,45,58,47
2,1047,72,0.4906624902077965,102,805,53,40,72,68,53,48,60,47
2,1115,65,0.15729374145485053,102,870,62,48,65,68,54,46,56,60
3,1193,78,0.9923515496593609,102,948,47,51,66,78,53,41,56,56
3,1264,71,0.30133358252078324,102,1019,47,55,66,71,59,45,47,55
5,1338,44,0.8789855146669652,102,1063,52,47,60,74,64,44,53,65
0,1410,40,0.9577383116311466,102,1103,40,56,66,72,64,53,58,65
2,1477,63,0.590522449962009,102,1166,39,60,63,66,53,54,55,67
3,1545,60,1.4867672208538352,102,1226,44,49,59,60,55,54,56,68
4,1613,47,1.058245349486242,102,1273,44,53,49,67,47,65,68,67
7,1680,67,0.5195198693299972,102,1340,41,55,59,60,56,59,62,67
6,1753,73,0.30427775587395445,102,1413,46,58,53,56,63,59,73,71
7,1827,71,1.5290762720105704,102,1484,42,46,55,56,56,74,61,71
6,1894,54,0.5712880374394445,102,1538,43,41,53,65,50,67,54,56
7,1962,68,0.9157704005610867,102,1606,42,48,51,62,53,66,64,68
3,2035,60,0.4158708864779328,102,1666,36,55,53,60,58,73,50,60
2,2110,61,0.9705371452264444,102,1727,41,56,61,56,58,75,58,59
0,2178,47,0.6070392624724263,102,1774,47,63,57,54,49,68,52,58
3,2240,51,1.4961680943779356,102,1825,35,55,58,51,52,62,48,62
4,2306,52,0.45733508788998734,102,1877,52,64,64,60,52,66,52,55
1,2380,74,1.9602376587936305,102,1951,50,74,65,62,51,60,52,53
1,2450,66,1.0429580493700996,102,2017,51,66,70,55,58,56,53,58
7,2519,60,0.6379921249763356,102,2077,47,66,69,52,57,55,53,60
3,2588,60,0.5475285584816447,102,2137,58,69,65,60,52,67,56,55
4,2660,67,0.8341726360849862,102,2204,43,69,72,54,67,67,54,61
5,2728,68,0.7681738700775895,102,2272,36,68,68,59,62,68,47,64
6,2794,50,0.02069177833163849,102,2322,47,64,66,55,57,64,50,59
7,2864,63,0.1772206747527889,102,2385,41,59,69,52,58,70,49,63
0,2941,43,1.4569683462959802,102,2428,43,59,77,52,66,61,43,64
