choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
1,81,50,3.0568647881991637,102,50,45,50,58,81
1,154,55,0.19921684988821653,102,105,42,55,56,73
1,227,58,0.494095012314574,102,163,47,58,70,73
1,297,49,0.2578199804402175,102,212,42,49,70,67
1,368,55,0.007156261361160432,102,267,44,55,60,71
0,434,41,0.16082738951627107,102,308,41,55,63,66
0,502,46,0.14981170091232343,102,354,46,50,68,64
0,569,43,0.26333582521328935,102,397,43,37,67,64
2,632,63,0.3084469613577312,102,460,33,36,63,62
2,701,69,0.2335094290347115,102,529,45,40,69,60
2,770,66,0.3729454790300224,102,595,42,40,66,69
2,837,65,0.2626964275659702,102,660,42,43,65,67
2,906,64,0.26681635014665517,102,724,38,27,64,69
2,973,61,0.21269668358127092,102,785,40,21,61,67
2,1046,65,0.32126243593211257,102,850,43,27,65,73
2,1110,61,0.16808477683207457,102,911,37,31,61,64
2,1175,64,0.4078646550706253,102,975,41,37,64,65
2,1242,67,0.4219602050161484,102,1042,30,29,67,65
2,1317,75,0.24831286066091707,102,1117,39,33,75,73
2,1385,65,0.4221355753425087,102,1182,39,39,65,68
2,1455,66,0.3641852832297445,102,1248,31,37,66,70
2,1529,69,0.28602772131216625,102,1317,39,35,69,74
3,1606,77,0.2722221084377452,102,1394,30,39,56,77
3,1679,73,0.37971835781718255,102,1467,38,36,63,73
3,1753,74,0.31755277750744426,102,1541,43,33,61,74
3,1829,76,0.1751335118615316,102,1617,52,23,67,76
3,1905,76,0.38195656960306223,102,1693,46,33,66,76
3,1975,70,0.2879503945187025,102,1763,40,44,58,70
3,2045,70,0.4174005765462425,102,1833,36,39,63,70
3,2111,66,0.33989073276643467,102,1899,40,46,64,66
3,2185,74,0.5432102242175461,102,1973,51,35,69,74
3,2250,65,0.5251381201323966,102,2038,45,41,62,65
3,2314,64,0.2924754609557567,102,2102,54,49,63,64
3,2373,58,0.3967964833773294,102,2160,44,56,59,58
3,2435,62,0.371255779540661,102,2222,43,52,59,62
3,2494,59,0.44596033814468683,102,2281,45,43,57,59
3,2558,64,0.43384506479742413,102,2345,41,51,57,64
3,2624,63,0.4799565798439289,102,2408,37,66,53,63
3,2689,65,0.3466360899337815,102,2473,42,59,64,65
3,2748,57,0.2316168375991765,102,2530,30,56,59,57
3,2812,64,0.1671388011327508,102,2594,35,47,63,64
3,2877,65,0.5495126753057775,102,2659,30,47,60,65
3,2945,65,0.1836389726622656,102,2724,29,45,68,65
3,3015,60,0.48353247039176495,102,2784,34,42,70,60
0,3083,31,0.22083412271331326,102,2815,31,50,68,48
0,3152,28,0.13168839381251018,102,2843,28,52,69,54
3,3213,61,0.356637318805042,102,2904,28,61,61,61
3,3281,47,0.3429590734303929,102,2951,41,57,68,47
3,3347,58,0.48046284965221275,102,3009,37,52,66,58
2,3410,63,0.2630631691599774,102,3072,42,60,63,56
2,3475,65,0.2982165989933492,102,3137,26,53,65,52
2,3544,69,0.3974250003839188,102,3206,29,60,69,43
2,3613,69,0.009743293684550736,102,3275,33,57,69,44
2,3670,54,0.18134763774924068,102,3329,25,57,54,51
2,3742,72,0.07414772581796569,102,3401,35,68,72,47
2,3808,66,0.13723048013071093,102,3467,26,66,66,55
2,3883,74,0.2846734015702168,102,3541,36,75,74,62
2,3963,80,0.08623547754541505,102,3621,26,72,80,69
2,4041,78,0.045810057295966544,102,3699,29,74,78,70
2,4122,81,0.22158872714408062,102,3780,28,67,81,58
2,4204,82,0.16459337125797902,102,3862,24,75,82,50
2,4279,75,0.1813053952619157,102,3937,31,67,75,47
2,4358,79,0.196826949170827,102,4016,30,71,79,53
2,4436,71,0.21251619295344426,102,4087,28,78,71,41
2,4511,75,0.2549833334187497,102,4162,29,69,75,49
2,4591,80,0.2983708480751375,102,4242,32,76,80,44
2,4665,74,0.2811967168627234,102,4316,35,71,74,48
2,4742,77,0.4489345932688593,102,4393,34,71,77,42
2,4820,66,0.07197735802674288,102,4459,39,78,66,52
2,4900,71,0.48967939232261415,102,4530,35,80,71,50
2,4982,66,0.5248942657744919,102,4596,30,82,66,55
2,5059,71,0.12304020460760512,102,4667,24,77,71,54
2,5127,65,0.47729018284553604,102,4732,36,68,65,58
2,5203,59,0.1984731260981789,102,4791,31,76,59,60
2,5275,62,0.03796703549869562,102,4853,36,72,62,62
2,5339,63,0.3684127321412234,102,4916,37,64,63,56
1,5420,81,0.48208534518562374,102,4997,31,81,57,59
1,5498,78,0.4518346040213146,102,5075,37,78,58,62
1,5576,78,0.2744135974726305,102,5153,41,78,59,62
1,5653,77,0.10386467555235868,102,5230,33,77,63,58
1,5729,76,0.11646253731396428,102,5306,31,76,62,60
1,5804,75,0.19749002821299655,102,5381,36,75,62,55
1,5873,69,0.19711560616633506,102,5450,36,69,55,57
1,5943,70,0.25310482281201985,102,5520,36,70,66,55
1,6021,78,0.2958087772203726,102,5598,41,78,54,49
1,6088,67,0.44422967624359444,102,5665,32,67,52,46
1,6159,71,0.34442475972991815,102,5736,37,71,60,43
1,6233,74,0.42424513955393195,102,5810,33,74,72,40
1,6304,71,0.3279572301216831,102,5881,38,71,64,48
1,6372,68,0.3235787323155819,102,5949,34,68,66,41
1,6443,71,0.47502636955232447,102,6020,32,71,61,47
1,6508,65,0.37253201468502084,102,6085,35,65,62,40
1,6580,72,0.3269542910693417,102,6157,39,72,61,47
1,6643,63,0.3760688629354263,102,6220,35,63,58,48
1,6706,63,0.3807193767570425,102,6283,31,63,53,49
2,6765,51,0.48019723401284864,102,6334,39,59,51,46
1,6822,57,0.48038476505462313,102,6391,31,57,54,38
3,6877,40,0.4487445020768064,102,6431,32,55,45,40
0,6934,33,0.4195383024152761,102,6464,33,54,57,45
2,6992,45,0.050458010968213785,102,6509,36,58,45,40
2,7044,52,0.20721028054049384,102,6561,37,49,52,50
1,7099,55,0.12479966820410482,102,6616,30,55,51,43
