choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,83,32,0.716547246061964,105,32,43,32,70,34,23,58,76,72,32,26,38,51,41,41,83,45,39,52,41,61,61,54,59,72,59,43
6,164,81,0.34344808163587004,105,113,43,34,62,40,27,53,81,69,35,31,27,49,36,28,73,41,40,59,48,66,63,61,54,71,59,37
6,243,72,0.12627199734561145,105,185,36,36,58,51,23,59,72,79,34,37,20,58,43,45,75,52,27,55,41,71,58,52,52,74,66,35
6,322,72,0.3729660363169387,105,257,41,40,54,49,27,59,72,79,33,33,23,54,49,32,76,52,37,54,43,62,55,53,44,70,58,43
6,399,77,0.16012365551432595,105,334,38,36,57,53,20,55,77,75,29,34,32,51,46,35,71,48,41,56,39,70,58,41,49,70,64,42
6,481,80,0.20299666220671497,105,414,40,30,60,54,35,53,80,82,32,38,32,45,41,30,79,51,40,60,33,72,64,52,48,64,65,48
6,566,77,0.048643597547197714,105,491,37,41,57,57,34,62,77,84,27,30,33,51,52,36,85,50,43,67,43,67,66,58,43,66,77,43
6,660,80,1.107864478166448,105,571,37,44,54,52,30,49,80,90,22,26,27,46,46,38,94,55,28,61,46,60,62,49,52,58,70,46
6,748,71,0.29965917926165275,105,642,33,29,69,56,22,52,71,84,30,27,29,46,51,32,88,51,32,74,46,66,69,54,47,56,64,36
6,834,83,0.36137365153990686,105,725,36,34,55,53,38,41,83,86,33,32,28,62,46,34,83,50,38,76,44,63,64,56,45,46,65,37
6,926,77,0.25011824717512354,105,802,46,31,58,58,34,37,77,92,33,33,27,58,38,27,81,46,40,68,47,56,66,62,49,46,61,44
6,1014,80,0.1337066893465817,105,882,42,25,51,55,27,33,80,88,26,34,29,58,35,37,80,52,43,65,47,53,69,62,40,41,63,42
6,1096,79,0.11801165511133149,105,961,41,33,51,50,21,26,79,82,34,30,29,61,34,26,74,49,38,73,58,70,74,59,47,37,63,35
6,1182,75,0.024496849422575906,105,1036,43,40,41,54,28,23,75,86,27,27,29,57,31,23,82,52,44,63,55,78,63,52,53,32,60,31
6,1275,79,0.033286503807175905,105,1115,36,34,39,55,27,16,79,93,32,31,35,61,24,34,72,63,44,71,61,62,69,46,40,31,66,30
6,1361,76,0.39110281903413124,105,1191,43,37,53,41,25,29,76,86,18,33,28,49,23,25,80,58,44,60,47,65,63,59,52,26,67,32
6,1452,76,0.10199916156125255,105,1267,39,42,45,47,34,28,76,91,25,36,44,60,33,26,74,63,36,71,53,54,65,54,39,27,69,25
6,1542,73,0.037137617968255654,105,1340,40,31,46,43,41,26,73,87,22,31,37,55,31,32,90,57,45,69,44,73,68,54,48,32,78,40
6,1639,72,0.48785622164723463,105,1412,49,31,38,37,32,21,72,97,31,31,40,68,43,34,78,52,46,75,52,79,69,50,51,29,74,34
6,1733,80,0.018511205475078896,105,1492,47,38,35,36,45,32,80,94,32,31,37,58,44,32,75,64,49,78,53,74,71,43,48,37,73,35
7,1816,83,0.1052838412579149,105,1575,48,37,25,45,38,24,76,83,27,30,42,58,44,25,74,51,42,70,53,72,61,41,42,33,72,39
7,1905,89,0.061766315397107974,105,1664,46,34,42,41,44,20,74,89,25,52,38,64,44,33,76,63,51,69,58,82,66,28,40,32,69,36
