choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
18,77,41,0.5183623964549042,105,41,39,49,73,52,56,47,55,55,23,46,40,57,36,41,36,72,61,53,41,46,53,52,75,76,77,49
3,165,41,0.2811658948776312,105,82,39,45,70,41,53,43,55,51,25,50,40,48,39,44,33,81,67,49,34,48,52,40,76,72,88,52
5,247,43,0.2280983483651653,105,125,46,50,74,48,44,43,61,57,25,48,38,48,31,36,36,80,64,39,27,50,52,41,67,73,82,46
6,332,59,0.1885004208306782,105,184,58,66,73,53,45,38,59,53,21,58,48,45,48,37,34,79,71,48,27,45,56,43,66,78,85,44
7,412,61,0.18488484100089408,105,245,42,63,80,50,55,43,65,61,26,49,39,46,47,42,34,67,63,40,27,45,50,41,65,74,64,44
9,493,51,0.2428301240724977,105,296,46,42,81,43,48,55,58,65,32,51,37,54,47,40,41,73,72,50,28,48,53,48,72,77,70,40
10,575,37,0.29313270247075707,105,333,42,48,82,48,42,48,70,68,22,52,37,54,45,46,31,67,75,36,30,43,49,38,72,81,76,44
9,660,57,0.1000713643443305,105,390,38,54,85,52,41,44,50,66,31,57,46,52,49,46,33,67,76,49,31,45,58,45,66,71,64,41
12,744,38,0.16217306011822075,105,428,45,53,76,39,43,40,55,64,29,50,38,48,38,52,42,68,69,35,29,52,49,48,73,82,84,37
16,833,72,0.24197567213559523,105,500,40,53,70,48,40,38,62,77,27,57,39,52,49,50,49,74,72,36,28,41,57,46,65,78,89,53
22,915,69,0.22208518275874667,105,569,50,45,79,45,46,37,63,80,19,56,43,56,56,53,43,75,65,35,26,48,56,42,69,73,82,47
4,993,48,0.30195371876470745,105,617,41,48,73,49,48,36,64,78,20,69,29,56,49,44,61,62,70,36,34,54,59,47,69,67,73,50
17,1073,36,0.13683711970224977,105,653,41,50,80,43,44,38,64,70,19,65,36,49,56,55,54,71,66,36,33,45,58,45,67,75,74,49
16,1150,64,0.11376627700519748,105,717,42,53,75,51,35,37,59,76,17,67,37,59,49,64,56,65,64,29,39,42,54,41,76,77,69,44
16,1227,60,0.1418902269215323,105,777,45,47,75,50,34,43,61,72,20,65,40,49,39,56,44,66,60,35,34,46,51,48,77,77,66,47
16,1304,52,0.20386199481436051,105,829,38,49,77,41,47,43,63,71,15,61,42,57,46,68,55,66,52,41,39,45,55,48,64,66,64,42
22,1384,72,0.15218077259487472,105,901,40,45,76,45,32,38,71,58,21,54,40,49,48,61,46,74,65,39,47,49,40,50,72,80,69,44
22,1466,71,0.23873707521124743,105,972,45,54,76,55,26,37,61,67,29,67,48,59,58,53,58,82,61,46,40,50,46,57,71,67,62,40
22,1543,64,0.21619426461984403,105,1036,53,47,75,43,31,47,61,74,30,67,41,55,41,57,51,77,55,42,42,49,48,61,64,68,69,54
22,1628,69,0.17068749779718928,105,1105,56,54,75,34,43,50,50,64,20,70,46,58,39,51,58,85,64,48,57,51,50,64,69,65,68,51
22,1715,83,0.318962112913141,105,1188,46,58,70,40,37,50,50,65,32,58,47,73,54,49,59,87,50,37,49,35,42,63,83,73,66,53
22,1802,85,0.16775419944315217,105,1273,56,64,70,36,37,43,60,73,21,65,52,64,46,55,63,87,56,40,59,44,41,54,85,77,58,52
22,1883,74,0.032658625656040385,105,1347,50,55,66,33,36,45,59,63,27,60,41,69,47,49,62,81,58,40,60,44,48,59,74,74,60,48
22,1969,86,0.006586640462046489,105,1433,57,55,73,32,36,47,63,63,17,67,46,55,54,52,58,84,47,52,54,51,48,60,86,71,63,50
22,2064,79,0.046358658612007275,105,1512,50,50,71,34,34,46,67,65,10,63,38,60,46,48,50,95,61,41,56,39,45,50,79,78,61,39
22,2158,79,0.461974968056893,105,1591,53,58,73,29,34,48,56,67,18,55,40,60,43,52,54,94,64,38,55,44,49,59,79,65,63,40
22,2252,83,0.4396228890691418,105,1674,62,57,65,34,36,41,62,62,7,51,36,55,48,51,63,94,48,31,52,48,50,63,83,70,51,49
22,2342,81,0.10500990459695458,105,1755,56,61,76,35,35,39,66,67,19,61,45,56,48,47,65,90,50,47,62,57,55,57,81,66,56,38
22,2434,79,0.1870731340313796,105,1834,57,57,79,32,34,39,74,61,23,61,41,51,55,59,67,92,53,36,56,52,43,51,79,60,63,51
22,2534,79,0.13342443222063594,105,1913,63,57,62,32,27,42,74,69,22,58,49,45,44,44,61,100,60,24,55,56,45,46,79,52,56,41
22,2634,76,0.15843075257726014,105,1989,55,57,70,34,31,49,64,65,16,53,42,59,49,44,54,100,44,31,62,46,46,44,76,58,52,48
22,2726,70,0.26366915108519606,105,2059,55,49,62,44,32,46,73,67,12,56,54,56,48,39,60,92,56,41,66,57,50,58,70,56,51,42
22,2823,74,0.09666059698793106,105,2133,63,66,67,35,32,54,74,65,15,57,47,60,47,49,61,97,57,31,65,56,43,48,74,56,51,37
15,2912,89,0.17881471192231402,105,2222,56,47,67,36,34,44,72,76,5,60,45,58,49,40,58,89,56,33,64,49,48,50,73,54,56,38
15,3008,96,0.2039375193999149,105,2318,52,59,63,41,48,46,79,68,8,63,42,69,45,41,60,96,55,34,71,50,46,50,77,56,56,46
15,3099,91,0.02129793490166776,105,2409,52,57,66,36,43,41,75,67,11,58,45,68,35,36,61,91,61,31,70,48,36,50,78,65,56,40
15,3186,87,0.13882572058355436,105,2496,39,59,68,34,42,38,79,67,11,47,50,61,45,42,56,87,58,30,65,40,38,61,63,60,61,39
