choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
4,92,69,1.639043013798073,105,69,75,42,38,11,69,32,41,92,59,66,42,55,28,57,57,42,65,23,32,49,56,58,49,36,74,21
20,181,52,0.3578867195174098,105,121,75,30,31,24,63,31,53,89,53,63,39,65,27,55,63,48,60,25,32,45,52,52,47,34,61,20
3,263,11,0.5566149622027297,105,132,82,32,36,11,67,34,48,82,58,65,44,52,25,57,56,56,66,29,30,52,44,46,40,37,71,25
13,353,56,0.31065760797355324,105,188,76,37,41,18,64,29,50,90,58,56,45,56,27,56,61,59,67,22,34,57,44,51,46,38,74,16
4,443,67,0.25499918396235444,105,255,69,34,46,28,67,35,53,90,46,64,50,54,19,56,54,60,73,33,22,54,45,57,42,29,66,16
16,526,69,0.4813079835148528,105,324,62,30,43,31,62,20,62,83,43,60,37,56,19,55,48,58,69,25,39,62,46,54,43,29,66,18
22,612,46,0.20742829164373688,105,370,75,34,37,31,64,35,67,86,46,63,37,57,12,57,59,63,76,33,31,61,32,56,46,29,70,15
0,691,69,0.2894787203113083,105,439,69,27,43,22,57,24,58,79,53,69,37,53,13,59,59,65,68,26,27,57,34,50,50,29,72,20
16,775,61,0.18405407047248445,105,500,66,27,55,28,69,40,53,84,50,62,38,49,9,70,62,58,61,30,37,65,37,58,50,38,69,19
17,860,16,0.17058765172259882,105,516,70,28,52,19,55,27,66,85,60,68,29,55,11,73,55,58,65,16,40,65,40,59,45,34,75,20
19,944,63,0.27084270725026727,105,579,67,30,53,19,62,33,66,84,47,73,35,60,19,66,52,57,71,23,42,63,42,61,59,34,64,20
15,1029,46,0.6816568047215696,105,625,69,33,51,16,65,29,59,85,50,76,31,53,17,65,54,46,72,26,39,62,35,57,49,25,73,27
14,1114,52,0.24422412883723155,105,677,65,27,59,12,53,26,65,85,43,76,36,56,23,66,52,58,76,23,45,64,34,50,51,26,64,24
12,1194,10,0.15514607288059779,105,687,65,17,61,6,58,31,66,80,53,76,34,52,10,71,48,52,69,21,45,70,39,49,59,30,68,32
25,1278,31,0.3280647463398054,105,718,59,28,68,17,64,34,58,70,49,84,36,62,14,65,48,54,68,24,44,69,43,56,58,39,68,31
16,1354,64,1.3695194267784245,105,782,66,30,53,11,58,30,61,75,44,76,31,68,11,60,52,52,64,21,47,65,41,52,54,38,59,31
16,1431,74,0.3413289127929602,105,856,55,26,60,5,54,33,59,70,52,77,33,67,13,64,49,42,74,26,48,69,36,50,54,27,60,40
16,1517,70,0.08835033170180395,105,926,55,27,49,1,56,35,62,72,50,86,33,64,12,59,49,47,70,31,53,66,30,45,53,43,55,36
11,1600,64,0.08474051221855916,105,990,71,17,56,7,54,38,72,79,50,83,35,64,1,64,50,58,77,25,52,70,31,55,53,38,68,32
16,1681,71,1.2071677958010696,105,1061,76,23,56,8,61,31,72,69,55,81,37,67,9,59,51,55,71,29,57,80,32,50,45,40,67,39
23,1755,46,0.4595530608203262,105,1107,72,13,49,9,55,26,68,74,48,73,39,70,10,53,49,53,70,23,53,74,28,55,51,46,61,45
16,1834,68,0.10681097410270013,105,1175,70,26,53,10,52,22,70,70,57,73,42,72,5,57,43,45,68,24,45,79,22,50,46,40,67,44
16,1913,66,0.25281537117552944,105,1241,79,31,54,6,58,21,63,71,58,74,40,74,16,58,46,51,66,30,45,74,24,58,44,40,52,54
16,1988,68,0.2767937890603207,105,1309,67,41,47,9,54,25,74,67,54,75,35,70,17,58,42,35,68,32,48,63,15,53,41,34,53,51
16,2068,59,0.30692938130232506,105,1368,71,32,54,12,57,33,70,80,53,69,39,58,10,56,53,40,59,31,41,58,18,50,35,50,55,57
16,2149,66,0.4066410437808372,105,1434,66,26,46,18,63,21,68,81,48,74,39,67,25,58,46,42,66,29,53,75,27,52,45,40,58,54
9,2223,66,0.3695136664318852,105,1500,70,24,47,13,57,14,68,74,47,66,37,69,23,50,53,47,62,32,44,61,26,57,43,47,51,53
9,2301,69,0.2932639104546979,105,1569,62,24,50,12,50,24,70,78,48,69,40,74,22,46,46,48,64,33,35,68,25,60,58,47,57,57
9,2374,64,0.24876456486526877,105,1633,65,32,48,19,57,23,65,67,46,64,34,73,19,51,47,49,58,25,31,68,32,51,49,41,55,62
10,2450,32,0.29936284126597457,105,1665,63,33,38,22,56,24,67,76,48,72,32,68,22,50,52,50,63,42,37,65,27,61,54,45,56,64
7,2526,76,0.34055126551538706,105,1741,62,30,38,21,58,23,62,76,38,72,34,71,24,49,52,50,67,27,38,68,32,69,47,55,60,66
7,2604,74,0.3019293973047752,105,1815,62,35,37,22,57,16,72,74,40,58,34,78,40,41,59,48,57,31,45,67,35,70,51,43,59,64
7,2682,71,0.2832325805502478,105,1886,62,22,32,13,59,16,78,71,45,58,42,69,25,54,58,50,50,37,31,77,38,69,55,47,55,63
7,2762,70,0.2961287246143911,105,1956,67,22,32,16,57,26,80,70,42,58,34,78,27,47,60,52,60,31,29,65,23,72,49,54,61,63
7,2840,75,0.2654561397212092,105,2031,66,22,31,12,54,19,78,75,41,67,34,70,24,40,49,52,57,25,26,71,25,66,53,49,67,65
7,2917,77,0.29386170679936185,105,2108,65,23,40,11,53,23,68,77,51,71,38,63,43,42,47,53,57,28,32,75,28,59,56,37,60,64
7,2993,70,0.35302434387267567,105,2178,66,26,23,14,46,31,67,70,39,57,43,67,30,44,51,55,54,35,36,69,32,58,53,46,63,76
7,3065,72,0.32509176555322483,105,2250,72,26,32,11,49,28,70,72,38,60,29,68,34,45,43,42,58,25,33,70,24,54,56,48,55,59
7,3143,77,0.306444231828209,105,2327,75,20,32,18,46,23,73,77,36,65,43,64,29,44,46,50,50,33,35,78,34,76,63,46,58,58
7,3221,71,0.36401701223803684,105,2398,78,27,27,15,44,22,69,71,30,68,31,67,28,31,39,49,52,35,40,68,27,64,70,44,53,70
6,3294,69,0.32554043288109824,105,2467,73,28,30,21,45,17,69,71,28,65,30,68,28,30,47,47,59,22,41,64,20,59,70,46,45,59
7,3376,76,0.30451003421330824,105,2543,82,19,35,30,43,15,70,76,25,62,22,60,36,41,53,49,67,33,32,59,31,52,53,48,52,56
7,3466,90,0.2855994444398675,105,2633,78,35,30,29,49,20,77,90,34,54,32,64,37,33,49,41,56,35,34,74,30,60,63,57,53,55
7,3552,86,0.30562306186766364,105,2719,72,28,27,24,45,22,71,86,33,68,22,63,35,33,53,51,59,32,37,56,34,54,67,47,53,61
7,3639,87,0.24284292483935133,105,2806,79,31,30,32,39,12,71,87,34,72,23,72,37,37,55,51,60,39,36,62,30,55,68,52,51,69
7,3732,93,0.2919121482409537,105,2899,81,23,33,20,47,17,67,93,27,70,28,72,43,34,53,48,59,36,39,66,25,59,72,60,48,61
7,3817,85,0.29063911084085703,105,2984,77,27,26,21,45,11,65,85,24,76,31,62,54,38,53,50,64,38,33,65,42,55,66,61,47,61
7,3899,82,0.3443735779146664,105,3066,81,18,29,25,49,14,73,82,30,74,38,69,48,37,53,46,65,28,47,58,29,50,59,55,44,59
7,3976,77,0.20615333411842585,105,3143,69,12,30,26,56,15,71,77,35,77,26,75,52,36,46,53,64,35,43,58,33,53,54,60,59,47
7,4067,91,0.18645549649954773,105,3234,71,17,23,37,58,18,71,91,36,80,40,59,47,38,50,49,66,33,48,65,29,61,59,58,55,61
7,4151,84,0.34178526056348346,105,3318,67,21,30,29,61,19,65,84,33,73,33,65,58,32,56,52,68,46,43,59,28,51,61,59,60,58
7,4251,100,0.22831852175295353,105,3418,61,14,22,30,51,15,77,100,33,78,30,70,53,28,43,51,64,44,45,53,26,56,57,63,60,56
7,4350,99,0.31034334885771386,105,3517,74,13,20,27,59,17,65,99,32,73,30,76,53,35,40,53,74,38,50,66,29,49,66,61,53,57
7,4441,91,0.24134203357971273,105,3608,64,11,19,34,51,20,69,91,28,79,31,63,59,25,49,47,70,40,44,67,33,44,64,61,61,48
7,4532,91,0.16975688122329302,105,3699,60,20,21,18,58,14,62,91,23,80,31,72,64,21,48,48,55,46,53,65,27,49,64,63,66,51
7,4622,90,0.11104995183995925,105,3789,66,15,23,23,66,15,64,90,35,70,37,68,59,19,45,44,56,45,46,65,38,55,65,64,72,39
7,4716,94,0.16896259292843752,105,3883,62,15,33,25,52,24,69,94,32,76,25,69,60,18,43,50,50,34,41,60,35,51,62,58,66,46
7,4803,87,0.08791382517665625,105,3970,56,18,31,21,57,20,77,87,32,82,41,75,67,21,37,40,62,41,49,55,37,50,56,58,71,35
7,4891,88,0.1758218899485655,105,4058,57,31,35,24,57,26,66,88,34,74,32,69,59,17,41,33,59,40,48,59,38,49,60,50,66,44
7,4981,90,0.23092540027573705,105,4148,66,28,33,29,57,20,69,90,33,79,33,72,54,30,47,34,65,39,52,56,32,45,58,54,69,40
7,5066,85,0.16301087106694467,105,4233,64,33,39,22,62,30,63,85,32,74,37,58,57,25,39,35,67,36,40,48,38,43,59,61,68,30
7,5149,83,0.17064781539374962,105,4316,56,29,40,23,63,18,63,83,28,79,33,69,56,27,59,34,64,34,46,62,45,42,58,58,68,35
7,5238,89,0.25572370798909105,105,4405,50,33,50,28,72,19,64,89,36,71,32,65,57,26,41,40,65,40,43,63,41,45,58,57,69,33
7,5321,83,0.17022922993055545,105,4488,54,37,32,25,71,17,67,83,35,68,38,67,51,25,57,34,72,35,49,64,45,37,64,76,67,29
7,5404,83,0.12681219019577838,105,4571,56,37,36,24,73,13,64,83,45,68,42,64,55,21,53,35,64,47,41,50,55,48,54,67,65,37
7,5494,90,0.20361365968710743,105,4661,54,37,28,31,64,14,58,90,41,73,36,66,53,26,50,46,64,43,49,46,49,48,71,56,75,32
7,5588,94,0.16587568522663787,105,4755,41,38,28,33,72,10,65,94,45,75,36,60,58,21,52,39,66,37,53,51,43,40,69,64,73,37
7,5683,95,0.22880879158037715,105,4850,55,45,28,34,62,12,63,95,46,71,37,67,48,25,44,34,66,35,47,43,50,52,65,68,74,37
7,5778,95,0.21405333443544805,105,4945,54,52,37,32,58,11,71,95,44,66,39,63,47,16,47,29,71,41,44,42,47,44,70,70,76,35
7,5866,88,0.2565064755908679,105,5033,49,47,32,33,66,6,70,88,37,70,31,56,48,15,48,32,54,33,43,44,48,39,60,66,78,42
7,5950,84,0.201732585352147,105,5117,54,46,37,35,61,7,66,84,34,63,29,55,46,22,42,29,56,25,51,54,51,36,67,70,73,33
7,6042,92,0.23651870034518652,105,5209,61,46,44,29,64,3,65,92,41,69,34,61,59,9,44,22,56,24,58,51,51,40,62,71,68,46
7,6133,89,0.2897628975624684,105,5298,60,48,41,35,56,10,73,89,50,76,32,52,50,22,43,17,55,27,50,58,61,41,68,69,91,35
7,6220,87,0.17422755304141901,105,5385,60,53,36,29,59,2,70,87,49,75,37,48,57,25,41,23,61,25,47,55,55,31,72,68,77,41
7,6314,94,0.31026590417604893,105,5479,58,54,26,30,58,7,80,94,40,80,34,56,57,20,53,14,64,29,47,50,57,31,53,77,65,36
7,6406,92,0.2851629379147198,105,5571,60,46,34,20,57,13,82,92,45,85,22,46,55,21,43,33,56,29,48,57,55,42,54,74,78,34
7,6502,96,0.19580262480303645,105,5667,61,49,33,23,56,5,86,96,34,90,20,45,53,24,36,19,59,27,50,51,51,41,56,70,68,26
7,6599,97,0.22145538448239677,105,5764,65,49,30,18,63,7,72,97,48,84,27,53,47,29,44,17,50,25,46,55,51,47,57,67,66,24
