choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
21,68,50,0.439671532047214,105,50,62,43,48,40,50,51,47,32,68,21,43,54,29,64,29,47,55,28,42,32,55,50,67,51,46,34
1,142,53,0.15538672750699334,105,103,60,53,60,54,44,56,53,35,55,23,47,50,26,74,32,54,53,31,45,41,53,47,62,48,47,38
13,216,74,0.18447969638509676,105,177,62,54,52,47,49,61,55,31,50,22,40,50,28,74,29,54,52,35,45,35,53,45,67,44,47,44
13,290,70,0.31262572764535435,105,247,74,48,65,46,48,61,59,35,57,19,52,48,30,70,36,49,52,38,39,50,60,43,62,47,41,37
13,360,70,0.04186110515729524,105,317,57,53,60,56,36,59,47,29,58,27,48,57,31,70,35,41,53,40,35,44,59,41,70,47,50,43
13,430,70,0.38418975874083117,105,387,66,60,68,47,37,50,50,22,51,23,57,41,26,70,39,38,59,43,28,52,57,47,62,44,42,46
13,496,66,0.13394350375165232,105,453,63,54,57,47,51,50,48,25,54,27,66,49,29,66,35,44,52,40,32,45,60,41,53,41,45,37
13,565,68,0.009679308481281623,105,521,69,53,60,48,44,47,56,20,52,28,54,45,21,68,43,53,57,46,38,51,55,44,60,43,43,43
13,634,61,0.0733836617146153,105,582,65,59,67,57,45,40,48,24,51,24,55,49,28,61,44,49,52,32,37,51,51,42,69,43,46,43
12,697,24,0.11429686925839633,105,606,61,51,46,57,47,48,38,21,53,23,59,45,24,60,42,39,61,34,41,53,63,34,61,41,53,44
7,766,29,0.22316300831153058,105,635,66,54,50,69,43,46,46,29,43,23,65,49,15,54,39,41,59,32,35,51,53,50,67,47,38,42
15,840,44,0.801755626744125,105,679,72,56,53,66,46,42,40,15,50,25,54,53,16,55,40,44,62,39,41,49,54,36,74,39,48,37
16,917,65,0.19364185343147255,105,744,69,56,42,62,40,40,47,24,56,26,63,52,29,58,42,54,65,43,27,45,54,50,77,44,51,38
22,987,66,0.21136325088446029,105,810,60,53,44,70,41,32,60,22,50,16,64,50,26,59,43,41,58,41,35,43,51,48,66,48,53,42
0,1051,55,0.058073290856555104,105,865,55,58,49,52,35,37,51,26,42,25,64,53,16,61,44,45,59,36,42,48,48,43,60,42,55,35
22,1122,71,0.14899401881848462,105,936,55,64,47,69,41,50,58,30,49,16,60,52,27,60,49,53,69,29,43,42,42,55,71,49,57,36
4,1199,44,0.03554136090679094,105,980,63,57,48,77,44,49,50,30,44,33,63,46,25,53,44,39,64,40,43,51,38,49,77,51,51,44
22,1274,69,0.4618924030510243,105,1049,54,50,48,75,48,55,54,24,52,19,70,39,28,51,48,50,71,33,48,50,37,42,69,45,50,36
22,1342,67,0.14708222259650938,105,1116,59,62,53,68,51,53,43,20,49,30,50,43,19,55,46,44,64,35,40,48,44,50,67,46,49,37
