choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,1.2553704065212514,105,53,53,37,24,54
1,110,38,1.3466322752356064,105,91,56,38,13,44
2,173,21,1.4613387694116682,105,112,63,41,21,35
3,228,32,0.6141634211235214,105,144,55,45,23,32
0,289,61,1.2029736207914539,105,205,61,39,27,37
1,351,52,1.213907405588543,105,257,62,52,33,41
2,410,31,0.8614264547359198,105,288,59,48,31,40
3,472,38,2.561600865330547,105,326,62,49,26,38
0,538,66,11.003111229161732,105,392,66,47,27,48
0,614,76,1.5981790892838035,105,468,76,47,25,51
0,695,81,0.4859060230955947,105,549,81,48,25,42
0,765,70,0.6030158633657265,105,619,70,54,33,45
1,826,53,0.8353583097923547,105,672,61,53,35,46
1,891,55,0.6357340126414783,105,727,65,55,30,48
1,955,49,0.8214931467955466,105,776,64,49,31,63
2,1018,34,0.268295352376299,105,810,63,60,34,53
3,1079,56,0.3752983381273225,105,866,58,61,31,56
3,1147,68,0.15946441545384005,105,934,60,59,34,68
3,1216,57,0.20491165862767957,105,991,69,56,32,57
2,1273,32,0.32186340930638835,105,1023,57,52,32,52
0,1336,63,0.5604014324198943,105,1086,63,60,44,57
0,1391,55,0.3206934181507677,105,1141,55,54,41,53
3,1455,58,0.32939986750716344,105,1199,64,54,40,58
1,1537,82,0.4064778338652104,105,1281,56,82,32,65
2,1605,37,0.714914506796049,105,1318,64,68,37,65
1,1680,75,0.13986898402799852,105,1393,66,75,35,57
0,1755,69,0.12130913557484746,105,1462,69,75,36,62
3,1828,59,0.54582134593511,105,1521,71,73,37,59
1,1903,75,0.43906413510558195,105,1596,70,75,37,59
0,1987,84,0.5058624364319257,105,1680,84,78,39,52
