choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,78,78,0.5527536074223462,105,78,78,34,49,35
1,157,36,0.6447086382831912,105,114,79,36,43,29
0,228,71,0.07577164692338556,105,185,71,36,53,25
0,297,69,0.07706068528932519,105,254,69,25,60,24
0,365,68,0.06949478527531028,105,322,68,41,54,29
3,425,32,0.022545370768057182,105,354,60,30,54,32
0,488,63,0.05244158845744096,105,417,63,38,49,19
2,558,55,0.062461397639708593,105,472,70,49,55,29
1,632,35,0.011558462749235332,105,507,74,35,56,22
0,700,68,0.04513234403566457,105,575,68,45,55,17
0,777,77,0.5354322342900559,105,652,77,42,57,19
0,852,75,0.019225488911615685,105,727,75,33,55,21
0,932,80,0.148742483521346,105,807,80,40,58,22
0,1005,73,0.06365443018148653,105,880,73,38,56,18
0,1080,75,0.1745846947596874,105,955,75,40,54,25
0,1156,76,0.20592356016277336,105,1031,76,38,55,23
0,1234,78,0.1351838991686236,105,1109,78,38,50,13
0,1302,68,0.21700263375532813,105,1177,68,34,41,18
0,1380,78,0.15418217427213676,105,1255,78,34,51,18
0,1450,70,0.21689830743707716,105,1325,70,29,45,19
0,1529,79,0.1603060666238889,105,1404,79,35,41,25
0,1599,70,0.14046806047554128,105,1474,70,29,43,16
0,1669,70,0.05864548563840799,105,1544,70,40,44,12
0,1745,76,0.008904221351258457,105,1620,76,36,36,15
0,1818,73,0.022717541200108826,105,1693,73,33,35,9
0,1887,69,0.22359695471823215,105,1762,69,33,47,8
3,1962,8,0.16089938269578852,105,1770,75,35,36,8
0,2035,73,0.19287828699452803,105,1843,73,32,35,9
2,2113,28,0.17934274405706674,105,1871,78,36,28,14
1,2180,37,0.1244626073166728,105,1908,67,37,21,25
0,2250,70,0.1932367087865714,105,1978,70,36,37,22
0,2313,63,0.017714357032673433,105,2041,63,32,37,22
0,2384,71,0.08498948736814782,105,2112,71,42,37,27
0,2447,63,0.004641562205506489,105,2175,63,36,29,26
0,2515,68,0.077150290744612,105,2243,68,46,29,22
0,2591,76,0.026587856526020914,105,2319,76,46,34,26
0,2668,77,0.2880808753252495,105,2396,77,40,28,23
0,2737,69,0.03910637766239233,105,2465,69,44,28,30
0,2808,71,0.22000889654736966,105,2536,71,43,37,33
0,2890,82,0.24563285446492955,105,2618,82,53,31,38
0,2962,72,0.2612325229565613,105,2690,72,48,27,30
