choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,62,56,4.609046310011763,104,56,56,62,50,38
1,120,55,0.6424902634025784,104,111,58,55,51,37
2,176,51,0.040643111104145646,104,162,54,56,51,33
3,235,34,0.010522239754209295,104,196,56,59,50,34
0,302,58,0.19513122396892868,104,254,58,67,57,40
1,365,63,0.14595639414619654,104,317,59,63,52,33
1,436,71,0.03129662283754442,104,388,52,71,58,26
1,502,61,0.11911764234537259,104,449,51,61,66,29
1,561,53,0.35982603741285857,104,502,40,53,59,18
1,623,62,0.03174272995966021,104,564,49,62,62,31
1,685,57,0.15305378565972205,104,621,44,57,62,22
1,747,62,0.09746064560022205,104,683,48,62,56,32
1,799,52,0.10225773726415355,104,735,48,52,49,40
1,850,51,0.10026209593343083,104,786,41,51,50,38
2,905,47,0.12289835221599787,104,833,48,55,47,34
0,960,49,0.10543425040668808,104,882,49,54,55,35
1,1020,60,0.03832297003827989,104,942,51,60,58,30
1,1079,56,0.0510936664941255,104,998,41,56,59,30
1,1143,57,0.2161148997838609,104,1055,47,57,64,29
1,1198,55,0.014479600358754396,104,1110,52,55,55,30
1,1262,53,0.25471564671897795,104,1163,57,53,64,32
3,1327,32,0.009488576906733215,104,1195,50,59,65,32
2,1388,61,0.12475510512012988,104,1256,53,55,61,31
2,1447,59,0.06016493802599143,104,1315,55,57,59,33
2,1512,65,0.19551012701413129,104,1380,51,49,65,37
2,1577,57,0.024394443185883574,104,1437,65,57,57,32
2,1642,58,0.09775826369877905,104,1495,65,58,58,36
2,1705,63,0.08338490979804192,104,1558,48,51,63,32
2,1770,65,0.18476963399734814,104,1623,52,52,65,30
2,1829,59,0.08312249384471215,104,1682,58,47,59,34
2,1883,54,0.22599582053953782,104,1736,47,45,54,35
2,1941,58,0.3393319913884625,104,1794,52,49,58,46
2,2001,60,0.11342833645176142,104,1854,39,55,60,31
2,2060,59,0.3430506174772745,104,1913,51,56,59,33
2,2122,62,0.06915620469953865,104,1975,48,54,62,33
2,2186,64,0.07259577381773852,104,2039,46,64,64,35
2,2245,56,0.14113690111844335,104,2095,43,59,56,32
2,2308,63,0.12919313495513052,104,2158,49,55,63,26
