choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,62,62,2.4258710129652172,104,62,62,43,48,40,50,51,47,32
1,122,53,0.19089416637143586,104,115,60,53,60,54,44,56,53,35
2,184,52,0.06692950931028463,104,167,62,54,52,47,49,61,55,31
3,258,46,0.05666456519975327,104,213,74,48,65,46,48,61,59,35
4,318,36,0.041334353139973246,104,249,57,53,60,56,36,59,47,29
5,386,50,0.007563979888800532,104,299,66,60,68,47,37,50,50,22
6,449,48,0.011535421363078058,104,347,63,54,57,47,51,50,48,25
7,518,20,0.05171194409194868,104,367,69,53,60,48,44,47,56,20
0,585,65,0.050440186765627004,104,432,65,59,67,57,45,40,48,24
0,646,61,0.06568143343611155,104,493,61,51,46,57,47,48,38,21
1,715,54,0.1888498820771929,104,547,66,54,50,69,43,46,46,29
1,787,56,0.04497425442968961,104,603,72,56,53,66,46,42,40,15
2,856,42,0.03693600570841227,104,645,69,56,42,62,40,40,47,24
2,926,44,0.010848659600014798,104,689,60,53,44,70,41,32,60,22
3,984,52,0.006155894283438101,104,741,55,58,49,52,35,37,51,26
3,1053,69,0.4022657377499854,104,810,55,64,47,69,41,50,58,30
4,1130,44,0.2609112233913038,104,854,63,57,48,77,44,49,50,30
4,1205,48,0.4509931803768268,104,902,54,50,48,75,48,55,54,24
5,1273,53,0.08622604253469035,104,955,59,62,53,68,51,53,43,20
5,1338,51,0.047111984400544316,104,1006,54,64,58,65,47,51,56,29
6,1406,47,0.1533712449745508,104,1053,54,68,59,66,46,56,47,25
6,1482,58,0.372089823053102,104,1111,59,64,56,76,58,55,58,25
7,1562,36,0.33253925837925635,104,1147,51,59,57,80,49,48,52,36
7,1642,25,0.038616107864072546,104,1172,40,62,46,80,49,49,42,25
0,1722,55,0.0055452971428167075,104,1227,55,55,53,80,50,46,44,30
0,1799,43,0.1218416479678126,104,1270,43,58,56,77,42,44,53,33
0,1874,54,0.07110064291919116,104,1324,54,55,48,75,41,49,52,36
0,1944,47,0.3727209014323307,104,1371,47,47,57,70,41,45,59,33
0,2020,58,0.1633219299837947,104,1429,58,51,55,76,40,40,55,33
0,2097,55,0.14123546711925883,104,1484,55,42,58,77,35,47,53,38
0,2172,61,0.0814475119987037,104,1545,61,57,55,75,39,48,43,33
0,2244,64,0.03216579568106681,104,1609,64,58,57,72,38,47,49,43
0,2323,47,0.05831074529851321,104,1656,47,50,52,79,31,46,46,46
0,2385,40,0.08890780559158884,104,1696,40,56,60,62,42,54,40,49
0,2454,53,0.08101036542211659,104,1749,53,45,68,69,41,56,37,41
0,2528,51,0.05000432026281487,104,1800,51,51,61,74,41,50,34,43
0,2599,50,0.19486688790493645,104,1850,50,52,64,71,47,52,44,43
0,2674,59,0.14563829480903223,104,1909,59,45,75,71,50,57,40,47
0,2748,61,0.07943458961381111,104,1970,61,46,74,74,56,53,42,49
0,2821,45,0.17795321955054533,104,2015,45,49,73,72,63,55,45,46
0,2892,51,0.11572991638968233,104,2066,51,48,71,66,50,47,39,45
0,2964,55,0.4542356175224995,104,2121,55,47,72,62,51,44,43,49
0,3034,58,0.07606542477151379,104,2179,58,43,70,57,55,56,45,56
