choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
16,68,55,3.8591523964569205,104,55,62,43,48,40,50,51,47,32,68,21,43,54,29,64,29,47,55,28,42,32,55,50,67,51,46,34
22,142,62,0.23990578626398928,104,117,60,53,60,54,44,56,53,35,55,23,47,50,26,74,32,54,53,31,45,41,53,47,62,48,47,38
22,216,67,0.26807453893707134,104,184,62,54,52,47,49,61,55,31,50,22,40,50,28,74,29,54,52,35,45,35,53,45,67,44,47,44
22,290,62,0.20373974737594835,104,246,74,48,65,46,48,61,59,35,57,19,52,48,30,70,36,49,52,38,39,50,60,43,62,47,41,37
22,360,70,0.2963546583632706,104,316,57,53,60,56,36,59,47,29,58,27,48,57,31,70,35,41,53,40,35,44,59,41,70,47,50,43
22,430,62,0.26148661838669796,104,378,66,60,68,47,37,50,50,22,51,23,57,41,26,70,39,38,59,43,28,52,57,47,62,44,42,46
4,496,51,0.08142703076009639,104,429,63,54,57,47,51,50,48,25,54,27,66,49,29,66,35,44,52,40,32,45,60,41,53,41,45,37
17,565,46,0.10268400318454951,104,475,69,53,60,48,44,47,56,20,52,28,54,45,21,68,43,53,57,46,38,51,55,44,60,43,43,43
19,634,51,0.044119802478235215,104,526,65,59,67,57,45,40,48,24,51,24,55,49,28,61,44,49,52,32,37,51,51,42,69,43,46,43
24,697,53,0.21916404517833143,104,579,61,51,46,57,47,48,38,21,53,23,59,45,24,60,42,39,61,34,41,53,63,34,61,41,53,44
20,766,53,0.10493117982696276,104,632,66,54,50,69,43,46,46,29,43,23,65,49,15,54,39,41,59,32,35,51,53,50,67,47,38,42
8,840,50,0.11799501409404911,104,682,72,56,53,66,46,42,40,15,50,25,54,53,16,55,40,44,62,39,41,49,54,36,74,39,48,37
14,917,42,0.08764116858947091,104,724,69,56,42,62,40,40,47,24,56,26,63,52,29,58,42,54,65,43,27,45,54,50,77,44,51,38
15,987,41,0.16030670664622448,104,765,60,53,44,70,41,32,60,22,50,16,64,50,26,59,43,41,58,41,35,43,51,48,66,48,53,42
0,1051,55,0.09969502146122977,104,820,55,58,49,52,35,37,51,26,42,25,64,53,16,61,44,45,59,36,42,48,48,43,60,42,55,35
18,1122,43,0.5719957373366924,104,863,55,64,47,69,41,50,58,30,49,16,60,52,27,60,49,53,69,29,43,42,42,55,71,49,57,36
3,1199,77,0.09423036919906735,104,940,63,57,48,77,44,49,50,30,44,33,63,46,25,53,44,39,64,40,43,51,38,49,77,51,51,44
3,1274,75,0.15568178545800038,104,1015,54,50,48,75,48,55,54,24,52,19,70,39,28,51,48,50,71,33,48,50,37,42,69,45,50,36
3,1342,68,0.08631180776865222,104,1083,59,62,53,68,51,53,43,20,49,30,50,43,19,55,46,44,64,35,40,48,44,50,67,46,49,37
3,1416,65,0.08727122608979698,104,1148,54,64,58,65,47,51,56,29,43,24,58,31,31,56,40,52,66,33,35,58,48,49,74,42,47,31
3,1485,66,0.22442452500399668,104,1214,54,68,59,66,46,56,47,25,50,26,54,36,26,58,38,46,69,36,47,50,43,53,68,43,39,30
3,1561,76,0.18470883028930984,104,1290,59,64,56,76,58,55,58,25,48,36,59,33,23,51,47,50,72,32,46,55,47,42,74,41,47,34
3,1641,80,0.18615659832721576,104,1370,51,59,57,80,49,48,52,36,45,31,59,34,28,49,37,54,68,38,45,49,46,48,68,33,46,33
3,1721,80,0.33078235157881863,104,1450,40,62,46,80,49,49,42,25,35,29,56,43,33,51,43,56,73,31,45,50,55,53,65,36,50,36
3,1801,80,0.14484464655106422,104,1530,55,55,53,80,50,46,44,30,34,35,61,41,39,55,30,54,75,38,46,55,57,50,62,47,53,34
3,1882,77,0.06039727215829771,104,1607,43,58,56,77,42,44,53,33,39,34,65,39,36,62,35,51,81,42,39,55,46,45,75,36,48,31
3,1963,75,0.1351999001490185,104,1682,54,55,48,75,41,49,52,36,30,37,64,29,34,46,44,43,81,41,34,47,46,41,67,41,47,27
3,2043,70,0.11327536714088637,104,1752,47,47,57,70,41,45,59,33,40,35,59,26,34,43,41,46,80,38,48,59,40,44,73,35,37,23
3,2130,76,0.043415119653218426,104,1828,58,51,55,76,40,40,55,33,43,35,52,24,31,48,29,46,87,37,43,51,36,44,75,43,46,20
3,2207,77,0.5579660843359306,104,1905,55,42,58,77,35,47,53,38,29,31,59,37,26,46,32,53,72,37,32,54,43,46,65,33,38,14
5,2282,48,0.5100623717880808,104,1953,61,57,55,75,39,48,43,33,34,30,67,31,39,49,28,44,75,41,47,61,38,38,67,34,32,22
6,2367,49,0.02663649950409308,104,2002,64,58,57,72,38,47,49,43,39,24,64,28,32,49,27,44,85,44,47,61,49,47,74,44,35,19
7,2446,46,0.13268198707373813,104,2048,47,50,52,79,31,46,46,46,34,21,67,31,30,44,35,38,74,51,57,53,34,35,78,47,35,4
9,2529,26,0.03332298604073003,104,2074,40,56,60,62,42,54,40,49,30,26,64,26,32,43,32,35,83,54,45,48,40,42,73,47,42,13
10,2604,55,0.975032721995376,104,2129,53,45,68,69,41,56,37,41,32,32,55,18,35,38,34,36,75,40,43,50,34,56,69,46,39,4
11,2681,23,0.07201909874856938,104,2152,51,51,61,74,41,50,34,43,32,24,62,23,34,48,33,35,77,41,47,53,34,48,68,53,42,12
25,2757,11,0.7754212256113533,104,2163,50,52,64,71,47,52,44,43,23,20,64,31,38,52,37,49,76,39,46,51,32,52,60,49,48,11
23,2832,44,0.04600983740238007,104,2207,59,45,75,71,50,57,40,47,22,24,63,25,33,51,42,42,67,35,40,51,37,52,55,44,45,5
2,2914,74,0.2130107110569952,104,2281,61,46,74,74,56,53,42,49,23,27,63,23,36,43,44,41,82,43,48,51,37,54,59,44,37,6
2,2987,73,0.48628044585348107,104,2354,45,49,73,72,63,55,45,46,35,40,72,23,38,40,43,37,72,29,50,51,38,55,52,42,48,9
2,3060,71,0.4542394577583764,104,2425,51,48,71,66,50,47,39,45,29,34,73,30,48,52,39,41,71,45,46,49,37,57,52,44,53,7
2,3132,72,0.11835983628407121,104,2497,55,47,72,62,51,44,43,49,33,26,66,33,47,50,47,37,63,40,50,51,50,58,49,50,45,4
2,3202,70,0.12342062397510745,104,2567,58,43,70,57,55,56,45,56,30,31,68,27,51,59,45,39,60,44,48,55,44,67,57,49,46,14
3,3272,62,0.3159545700327726,104,2629,62,45,70,62,60,49,41,49,38,33,68,31,41,45,59,32,64,37,39,54,42,56,53,56,42,1
