choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,3.147205110071809,104,53,53,37,24,54
1,110,38,3.7201685862528393,104,91,56,38,13,44
2,173,21,2.4426227514632046,104,112,63,41,21,35
3,228,32,1.9681247819971759,104,144,55,45,23,32
0,289,61,3.813281447510235,104,205,61,39,27,37
0,351,62,2.8266768219473306,104,267,62,52,33,41
1,410,48,1.1267155443056254,104,315,59,48,31,40
2,472,26,2.0215321891591884,104,341,62,49,26,38
3,538,48,0.6207910240918864,104,389,66,47,27,48
0,614,76,0.7047302075952757,104,465,76,47,25,51
3,695,42,0.4888924446568126,104,507,81,48,25,42
0,765,70,1.4184542420262005,104,577,70,54,33,45
0,826,61,1.0574210912018316,104,638,61,53,35,46
2,891,30,1.7777388065151172,104,668,65,55,30,48
1,955,49,1.8028129710291978,104,717,64,49,31,63
0,1018,63,2.1696058320376324,104,780,63,60,34,53
0,1079,58,0.5514076055842452,104,838,58,61,31,56
0,1147,60,0.9985643927066121,104,898,60,59,34,68
0,1216,69,1.389973790399381,104,967,69,56,32,57
0,1273,57,1.184345928239054,104,1024,57,52,32,52
3,1336,57,0.704990703437943,104,1081,63,60,44,57
3,1391,53,0.7107420931133674,104,1134,55,54,41,53
3,1455,58,0.9079451230645645,104,1192,64,54,40,58
3,1537,65,0.8791433719161432,104,1257,56,82,32,65
3,1605,65,1.166949670528993,104,1322,64,68,37,65
3,1680,57,0.9157791993784485,104,1379,66,75,35,57
3,1755,62,0.6850637318711961,104,1441,69,75,36,62
3,1828,59,0.9557886719558155,104,1500,71,73,37,59
3,1903,59,0.9345797024579952,104,1559,70,75,37,59
3,1987,52,1.059484576660907,104,1611,84,78,39,52
