choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,73,39,2.3124701981869293,104,39,39,49,73,52,56,47,55,55
1,143,45,0.0919031877128873,104,84,39,45,70,41,53,43,55,51
2,217,74,0.05261439895548392,104,158,46,50,74,48,44,43,61,57
2,290,73,0.2850509310956113,104,231,58,66,73,53,45,38,59,53
2,370,80,0.06559182798082475,104,311,42,63,80,50,55,43,65,61
2,451,81,0.021253772225463763,104,392,46,42,81,43,48,55,58,65
2,533,82,0.5833679487695917,104,474,42,48,82,48,42,48,70,68
2,618,85,0.3945846307469765,104,559,38,54,85,52,41,44,50,66
2,694,76,0.23242501144704875,104,635,45,53,76,39,43,40,55,64
2,771,70,0.141912628285354,104,705,40,53,70,48,40,38,62,77
2,851,79,0.06891362994792871,104,784,50,45,79,45,46,37,63,80
2,929,73,0.10715403496578801,104,857,41,48,73,49,48,36,64,78
2,1009,80,0.14955853315768763,104,937,41,50,80,43,44,38,64,70
2,1085,75,0.3660318547335919,104,1012,42,53,75,51,35,37,59,76
2,1160,75,0.17818107341008727,104,1087,45,47,75,50,34,43,61,72
2,1237,77,0.20387991589086596,104,1164,38,49,77,41,47,43,63,71
2,1313,76,0.13383789734507445,104,1240,40,45,76,45,32,38,71,58
2,1389,76,0.12552763207349926,104,1316,45,54,76,55,26,37,61,67
2,1464,75,0.14341543967020698,104,1391,53,47,75,43,31,47,61,74
2,1539,75,0.05886629907763563,104,1466,56,54,75,34,43,50,50,64
2,1609,70,0.14851590976468287,104,1536,46,58,70,40,37,50,50,65
2,1682,70,0.18827576717012562,104,1606,56,64,70,36,37,43,60,73
2,1748,66,0.11853968721698038,104,1672,50,55,66,33,36,45,59,63
2,1821,73,0.17793465842260048,104,1745,57,55,73,32,36,47,63,63
2,1892,71,0.14684924842731562,104,1816,50,50,71,34,34,46,67,65
2,1965,73,0.09054054487205576,104,1889,53,58,73,29,34,48,56,67
2,2030,65,0.06658388829964679,104,1954,62,57,65,34,36,41,62,62
2,2106,76,0.06691862865409348,104,2030,56,61,76,35,35,39,66,67
2,2185,79,0.09332343406276777,104,2109,57,57,79,32,34,39,74,61
2,2259,62,0.09552516794065014,104,2171,63,57,62,32,27,42,74,69
2,2329,70,0.02550363061891403,104,2241,55,57,70,34,31,49,64,65
2,2402,62,0.09274419884604868,104,2303,55,49,62,44,32,46,73,67
2,2476,67,0.1575654199841665,104,2370,63,66,67,35,32,54,74,65
2,2552,67,0.08056937860965263,104,2437,56,47,67,36,34,44,72,76
2,2631,63,0.13870603332179599,104,2500,52,59,63,41,48,46,79,68
2,2706,66,0.026477129809791222,104,2566,52,57,66,36,43,41,75,67
2,2785,68,0.13261734312982298,104,2634,39,59,68,34,42,38,79,67
2,2869,74,0.47656017485132907,104,2708,49,59,74,25,38,42,84,66
2,2948,69,0.4954573238064768,104,2777,45,60,69,37,43,37,79,69
2,3024,63,0.07393153503653593,104,2840,40,66,63,39,52,41,76,74
2,3097,67,0.1502740966679994,104,2907,36,55,67,38,47,48,73,64
2,3171,68,0.1426550734322518,104,2975,41,57,68,42,59,40,72,74
2,3243,64,0.14865991853002924,104,3039,40,62,64,48,56,48,68,72
2,3323,66,0.2830559298017761,104,3105,50,56,66,46,53,49,72,80
2,3405,63,0.01232778953271918,104,3168,45,66,63,44,60,55,58,82
2,3482,64,0.12739078536105808,104,3232,45,57,64,45,50,45,69,77
2,3562,69,0.03579417629225645,104,3301,45,66,69,36,53,51,58,80
2,3640,59,0.023863210881245323,104,3360,40,50,59,39,51,52,61,78
2,3721,51,0.12409010468400083,104,3411,55,57,51,42,59,45,51,81
2,3798,54,0.08506437191681471,104,3465,45,59,54,44,58,49,65,77
2,3873,69,0.41064832742267754,104,3534,61,56,69,35,59,49,52,75
2,3948,54,0.19319126603659242,104,3588,48,49,54,34,54,49,56,75
2,4012,50,0.0870907351054484,104,3638,49,51,50,35,56,52,60,64
2,4076,56,0.15155289441463538,104,3694,46,46,56,37,59,48,63,64
2,4145,63,0.248043881074409,104,3757,35,63,63,33,59,48,53,69
2,4209,63,0.08342011194326915,104,3820,40,54,63,42,55,39,58,64
2,4277,61,0.18290264047391247,104,3881,45,52,61,31,68,39,42,65
2,4343,58,0.04938092236989178,104,3939,36,55,58,49,66,45,39,64
2,4403,56,0.07247480646765325,104,3995,42,57,56,45,58,51,48,60
2,4468,62,0.07221431062498596,104,4057,40,60,62,49,61,50,54,65
2,4530,62,0.7174541812128155,104,4119,41,62,62,45,58,52,41,60
2,4591,49,0.09115882246987894,104,4168,39,58,49,45,52,56,52,61
2,4651,47,0.13048409343173262,104,4215,31,60,47,43,52,52,57,55
2,4709,47,0.21013437617511954,104,4262,45,54,47,42,52,58,47,56
3,4766,47,0.10601028542441782,104,4309,43,57,57,47,48,52,48,48
4,4830,54,0.1509051750326762,104,4363,50,64,55,39,54,54,53,51
5,4893,46,0.09278772148536518,104,4409,54,63,53,34,44,46,58,54
6,4956,57,0.10622981877531856,104,4466,46,63,51,38,50,42,57,56
7,5020,43,0.15476396965095773,104,4509,44,56,64,29,54,44,60,43
6,5078,44,0.057509416568791494,104,4553,39,58,56,38,55,43,44,49
6,5143,53,0.05915431657922454,104,4606,39,65,55,29,55,44,53,46
2,5208,65,0.1402491671469761,104,4671,25,62,65,34,61,51,57,42
2,5269,56,0.05719579750439152,104,4727,33,61,56,28,56,46,56,39
2,5339,70,0.08292216165864374,104,4797,31,60,70,32,58,49,55,45
2,5402,58,0.47560971706116106,104,4855,32,63,58,24,54,46,47,48
2,5462,60,0.12228455490549095,104,4915,33,56,60,26,48,47,47,48
2,5527,55,0.15997644656454213,104,4970,34,65,55,26,50,50,47,51
2,5589,48,0.459585062781116,104,5018,31,62,48,27,51,47,50,49
2,5651,58,0.09364409356203396,104,5076,33,62,58,23,42,61,53,48
4,5715,42,0.09183662365830969,104,5118,36,64,61,24,42,49,48,49
2,5771,56,0.1638832440949045,104,5174,45,56,56,26,45,46,44,52
2,5835,57,0.08883420111669693,104,5231,47,64,57,29,42,51,48,52
2,5894,58,0.026962279313011095,104,5289,46,53,58,22,45,59,47,52
2,5953,59,0.13211811278597452,104,5348,45,58,59,19,36,51,42,55
2,6015,60,0.005382727264077403,104,5408,49,62,60,32,45,54,45,49
2,6085,70,0.3648138606804423,104,5478,50,55,70,27,43,57,41,42
2,6157,66,0.005797472491394728,104,5544,50,72,66,28,49,59,46,43
2,6226,64,0.027625359609373845,104,5608,41,69,64,31,47,54,48,44
2,6290,64,0.025382023231941275,104,5672,56,54,64,35,51,50,49,40
2,6357,67,0.12610942745232023,104,5739,40,64,67,38,52,50,51,30
2,6424,67,0.1127313340693945,104,5806,41,58,67,41,48,55,50,27
2,6491,67,0.027364223744370975,104,5873,41,62,67,37,42,59,58,35
2,6561,70,0.12785417353734374,104,5943,40,57,70,54,36,61,50,34
2,6624,63,0.01015229725453537,104,6006,44,55,63,49,43,60,47,32
2,6683,59,0.10412409073614981,104,6065,38,59,59,58,39,53,38,35
2,6746,62,0.3498830328899203,104,6127,44,63,62,57,29,57,32,39
0,6813,43,0.5266028974583605,104,6170,43,67,63,53,42,43,45,32
1,6881,68,0.08611531580390874,104,6238,39,68,65,57,35,48,38,30
1,6941,60,0.09230897238012403,104,6298,41,60,59,54,27,48,42,25
1,7009,53,0.36128148590796627,104,6351,36,53,68,48,34,38,50,23
1,7075,66,0.10687689812039025,104,6417,33,66,65,60,37,56,57,25
1,7135,58,0.10595396198914386,104,6475,47,58,60,50,29,57,51,34
1,7198,59,0.14881416790012736,104,6534,41,59,63,43,31,59,57,41
1,7260,59,0.0572341998340562,104,6593,39,59,61,49,34,62,57,29
1,7322,50,0.12553915278112981,104,6643,36,50,56,39,35,53,62,27
1,7387,50,0.3859492257179227,104,6693,34,50,58,41,34,57,65,33
1,7452,45,0.5076398245000746,104,6738,39,45,64,41,27,58,65,27
2,7517,58,0.12052444789151195,104,6796,35,47,58,45,37,53,65,32
2,7582,58,0.0812343790603336,104,6854,31,52,58,35,40,46,65,33
2,7648,57,0.08805975402356125,104,6911,36,58,57,41,38,50,66,29
2,7706,54,0.1447563211841043,104,6965,28,53,54,31,29,49,58,15
2,7772,51,0.125732444532332,104,7016,32,66,51,31,45,52,60,17
2,7835,53,0.2996348578017205,104,7069,35,63,53,31,45,42,57,27
2,7905,70,0.19398555431689601,104,7139,38,65,70,37,46,52,49,21
2,7962,57,0.25084597144450527,104,7196,41,50,57,41,47,51,49,26
2,8021,55,0.23167680595361162,104,7251,39,48,55,52,37,59,38,22
2,8080,55,0.20740909047890455,104,7306,43,58,55,40,41,59,46,9
2,8129,49,0.287643088697223,104,7355,43,48,49,46,37,48,48,27
2,8186,52,0.22985973546747118,104,7407,41,48,52,47,42,57,47,16
2,8244,50,0.22979061127989553,104,7457,41,52,50,51,39,44,58,13
2,8301,53,0.38880699945730157,104,7510,48,45,53,49,34,38,57,28
2,8353,52,0.2956531757081393,104,7562,38,31,52,42,35,42,52,17
2,8406,47,0.5167136561940424,104,7609,41,43,47,46,39,38,53,19
2,8461,54,0.03426128308637999,104,7663,42,45,54,55,53,39,55,16
2,8517,51,0.16706679765775334,104,7714,39,39,51,41,54,36,56,14
2,8576,52,0.06683798374433536,104,7766,44,38,52,52,59,36,57,21
2,8637,46,0.11892819083004724,104,7812,42,42,46,49,61,31,56,19
3,8700,47,0.12848205170303117,104,7859,37,39,45,47,63,49,57,12
3,8765,57,0.048104684756253846,104,7916,37,42,42,57,58,42,65,25
3,8837,50,0.22314508723502513,104,7966,32,50,48,50,61,39,72,22
3,8906,44,0.1248869531264063,104,8010,36,45,39,44,61,38,69,14
