choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,92,75,2.4284842918423237,104,75,75,42,38,11,69,32,41,92
0,181,75,1.1447172788175521,104,150,75,30,31,24,63,31,53,89
0,263,82,0.021606433670967817,104,232,82,32,36,11,67,34,48,82
0,353,76,0.4275863172515528,104,308,76,37,41,18,64,29,50,90
0,443,69,0.43284871720243245,104,377,69,34,46,28,67,35,53,90
0,526,62,0.046775323935435154,104,439,62,30,43,31,62,20,62,83
0,612,75,0.05055667384294793,104,514,75,34,37,31,64,35,67,86
0,691,69,0.04543828264286276,104,583,69,27,43,22,57,24,58,79
0,775,66,0.01597473127185367,104,649,66,27,55,28,69,40,53,84
0,860,70,0.013233444595243782,104,719,70,28,52,19,55,27,66,85
0,944,67,0.41007549258938525,104,786,67,30,53,19,62,33,66,84
1,1029,33,0.44741728297958616,104,819,69,33,51,16,65,29,59,85
2,1114,59,0.0388791638542898,104,878,65,27,59,12,53,26,65,85
3,1194,6,0.10360373910225462,104,884,65,17,61,6,58,31,66,80
4,1264,64,0.048914333994616754,104,948,59,28,68,17,64,34,58,70
4,1339,58,0.19880120710877236,104,1006,66,30,53,11,58,30,61,75
5,1409,33,0.07329981662041973,104,1039,55,26,60,5,54,33,59,70
6,1481,62,0.05826850271841977,104,1101,55,27,49,1,56,35,62,72
7,1560,79,0.03791782540793065,104,1180,71,17,56,7,54,38,72,79
7,1636,69,0.06139893305953592,104,1249,76,23,56,8,61,31,72,69
0,1710,72,0.010899222674197517,104,1321,72,13,49,9,55,26,68,74
0,1780,70,0.7170919191848952,104,1391,70,26,53,10,52,22,70,70
0,1859,79,0.3611233963019913,104,1470,79,31,54,6,58,21,63,71
0,1933,67,0.12286251003388315,104,1537,67,41,47,9,54,25,74,67
0,2013,71,0.07530441851122305,104,1608,71,32,54,12,57,33,70,80
0,2094,66,0.0738304088881705,104,1674,66,26,46,18,63,21,68,81
0,2168,70,0.055345444998238236,104,1744,70,24,47,13,57,14,68,74
0,2246,62,0.07691539646475576,104,1806,62,24,50,12,50,24,70,78
0,2313,65,0.09713486579130404,104,1871,65,32,48,19,57,23,65,67
0,2389,63,0.07656593520368915,104,1934,63,33,38,22,56,24,67,76
0,2465,62,0.09127402945887297,104,1996,62,30,38,21,58,23,62,76
0,2539,62,0.14540020033018664,104,2058,62,35,37,22,57,16,72,74
0,2617,62,0.2493796422786545,104,2120,62,22,32,13,59,16,78,71
7,2697,70,0.13189921947196126,104,2190,67,22,32,16,57,26,80,70
7,2775,75,0.052791049689403735,104,2265,66,22,31,12,54,19,78,75
7,2852,77,0.08335674810223281,104,2342,65,23,40,11,53,23,68,77
7,2922,70,0.044123642714112066,104,2412,66,26,23,14,46,31,67,70
7,2994,72,0.06937253785145003,104,2484,72,26,32,11,49,28,70,72
7,3071,77,0.0425549073406728,104,2561,75,20,32,18,46,23,73,77
7,3149,71,0.04497489448112901,104,2632,78,27,27,15,44,22,69,71
7,3222,71,0.4056009805353824,104,2703,73,28,30,21,45,17,69,71
7,3304,76,0.3114045333932154,104,2779,82,19,35,30,43,15,70,76
7,3394,90,0.01276493610930629,104,2869,78,35,30,29,49,20,77,90
7,3480,86,0.06689814740093425,104,2955,72,28,27,24,45,22,71,86
7,3567,87,0.08661966648651287,104,3042,79,31,30,32,39,12,71,87
7,3660,93,0.05636310687987134,104,3135,81,23,33,20,47,17,67,93
7,3745,85,0.04208575881784782,104,3220,77,27,26,21,45,11,65,85
7,3827,82,0.006645524044870399,104,3302,81,18,29,25,49,14,73,82
7,3904,77,0.3189857943361858,104,3379,69,12,30,26,56,15,71,77
7,3995,91,0.04226112946344074,104,3470,71,17,23,37,58,18,71,91
7,4079,84,0.04224448846071027,104,3554,67,21,30,29,61,19,65,84
7,4179,100,0.3359903482196387,104,3654,61,14,22,30,51,15,77,100
7,4278,99,0.07154867016652133,104,3753,74,13,20,27,59,17,65,99
7,4369,91,0.002940338774351403,104,3844,64,11,19,34,51,20,69,91
7,4460,91,0.06365827041736338,104,3935,60,20,21,18,58,14,62,91
7,4550,90,0.046611473968368955,104,4025,66,15,23,23,66,15,64,90
7,4644,94,0.8859009027801221,104,4119,62,15,33,25,52,24,69,94
7,4731,87,0.226954598838347,104,4206,56,18,31,21,57,20,77,87
7,4819,88,0.2604868775961222,104,4294,57,31,35,24,57,26,66,88
7,4909,90,0.39422172868216876,104,4384,66,28,33,29,57,20,69,90
7,4994,85,0.20553505653515458,104,4469,64,33,39,22,62,30,63,85
7,5077,83,0.3029073767684167,104,4552,56,29,40,23,63,18,63,83
7,5166,89,0.1769157164671924,104,4641,50,33,50,28,72,19,64,89
7,5249,83,0.22738150479563046,104,4724,54,37,32,25,71,17,67,83
7,5332,83,0.16492714756168425,104,4807,56,37,36,24,73,13,64,83
7,5422,90,0.07768216307158582,104,4897,54,37,28,31,64,14,58,90
7,5516,94,0.09311670149327256,104,4991,41,38,28,33,72,10,65,94
7,5611,95,0.11434167197148781,104,5086,55,45,28,34,62,12,63,95
7,5706,95,0.10788943967781961,104,5181,54,52,37,32,58,11,71,95
7,5794,88,0.15864004532340914,104,5269,49,47,32,33,66,6,70,88
7,5878,84,0.07534730111365207,104,5353,54,46,37,35,61,7,66,84
7,5970,92,0.15661176199500915,104,5445,61,46,44,29,64,3,65,92
7,6059,89,0.10141352594655473,104,5534,60,48,41,35,56,10,73,89
7,6146,87,0.12658625644689891,104,5621,60,53,36,29,59,2,70,87
7,6240,94,0.03989554564759601,104,5715,58,54,26,30,58,7,80,94
7,6332,92,0.12311596544168424,104,5807,60,46,34,20,57,13,82,92
7,6428,96,0.13834057110943832,104,5903,61,49,33,23,56,5,86,96
7,6525,97,0.08430272560508456,104,6000,65,49,30,18,63,7,72,97
7,6625,100,1.2468758100440027,104,6100,62,45,23,16,56,6,76,100
7,6723,98,0.12199333720491268,104,6198,61,39,32,16,61,1,86,98
7,6817,94,0.11355506414838601,104,6292,50,36,30,9,62,4,77,94
7,6912,95,0.13114205343299545,104,6387,55,39,41,18,62,12,80,95
7,7012,100,0.06622290636005346,104,6487,45,41,37,18,56,1,82,100
7,7109,97,0.16361954806779977,104,6584,62,46,38,24,61,1,87,97
7,7205,96,0.09162733094126452,104,6680,52,49,38,7,54,1,80,96
7,7291,86,0.11024862312478945,104,6766,46,34,35,18,64,1,79,86
7,7378,87,0.10653575738251675,104,6853,43,47,32,12,63,6,73,87
7,7465,87,0.10154537395283114,104,6940,41,48,26,14,56,6,71,87
7,7562,97,0.1358463394572027,104,7037,40,47,41,12,59,3,67,97
7,7654,92,0.13587194102001376,104,7129,41,42,35,24,51,4,59,92
7,7733,79,0.08923102523840498,104,7208,41,38,34,27,59,8,67,79
7,7822,89,0.1745616533444263,104,7297,52,36,36,21,63,3,69,89
7,7910,88,0.1991551486426033,104,7385,41,42,37,23,61,7,73,88
7,7992,82,0.11069345015857834,104,7467,45,37,41,16,56,5,64,82
7,8073,81,0.359228881119634,104,7548,40,32,40,13,49,3,63,81
7,8149,76,0.08739027332921978,104,7624,40,42,38,18,47,4,64,76
7,8229,80,0.0490961050381884,104,7704,40,42,30,22,47,12,64,80
7,8308,79,0.0529568197671324,104,7783,37,36,36,21,44,15,61,79
7,8381,73,0.11694215008174069,104,7856,32,42,44,27,39,3,62,73
7,8456,75,0.20404568598314654,104,7931,23,46,39,25,36,4,61,75
7,8532,76,0.6290840083092917,104,8007,38,39,48,25,38,19,69,76
7,8604,71,0.2171389620489208,104,8078,32,52,52,29,52,13,72,71
7,8678,68,0.16359714671852998,104,8146,37,45,47,15,41,6,74,68
7,8758,80,0.16251484090753365,104,8226,33,44,44,26,47,5,74,80
7,8831,73,0.15462444117292762,104,8299,31,45,52,24,39,7,73,73
7,8909,78,0.1289556804986205,104,8377,38,45,56,24,44,1,74,78
7,8988,77,0.25491661894193385,104,8454,28,46,59,28,51,1,79,77
0,9069,38,0.878125710049062,104,8492,38,44,55,26,50,1,81,76
1,9149,39,0.5329757649305975,104,8531,35,39,57,23,53,8,80,75
2,9235,58,0.08852890256093815,104,8589,46,41,58,24,46,12,86,65
3,9320,16,0.41199048901034985,104,8605,41,41,54,16,52,13,85,67
4,9398,42,0.004110329915420152,104,8647,35,33,53,17,42,9,78,67
5,9478,7,0.06914148380747065,104,8654,39,25,46,28,48,7,80,71
6,9554,76,0.073844489743351,104,8730,36,37,54,29,58,3,76,68
6,9632,78,0.19842934451298788,104,8808,39,37,48,31,60,12,78,71
6,9701,69,0.014748416695510969,104,8877,45,36,44,40,53,11,69,58
7,9780,63,0.3183086331555387,104,8940,48,40,49,37,42,14,79,63
6,9857,77,0.3325808609224623,104,9017,42,40,54,34,58,10,77,70
6,9932,75,0.2302828012034297,104,9092,47,38,45,35,51,18,75,63
6,10010,78,0.16343713697278872,104,9170,43,54,49,26,57,23,78,63
6,10098,88,0.05092533626884688,104,9258,49,52,44,35,48,18,88,75
6,10184,86,0.046260092611191794,104,9344,59,54,43,29,48,21,86,69
6,10261,77,0.38027912097459193,104,9421,52,54,53,32,40,25,77,67
6,10341,80,0.06764571285748389,104,9501,49,53,43,39,49,21,80,60
6,10414,73,0.23257798074337188,104,9574,49,54,40,42,60,25,73,70
6,10497,83,0.007875038805650547,104,9657,60,51,46,44,54,21,83,60
6,10582,85,0.07187957027053926,104,9742,51,55,47,42,64,17,85,68
6,10665,83,0.1912845901097171,104,9825,52,58,47,41,59,21,83,63
6,10753,88,0.1340708714997163,104,9913,58,50,51,45,60,19,88,54
6,10839,86,0.0879829493642319,104,9999,52,57,46,45,60,21,86,56
6,10929,90,0.10604868776863441,104,10089,51,58,47,37,60,34,90,63
6,11012,83,0.10420793584489729,104,10172,48,64,46,37,57,24,83,56
6,11095,83,0.17208406270947307,104,10255,58,63,50,35,57,25,83,46
6,11188,93,0.16386468298151158,104,10348,53,69,50,39,56,24,93,44
6,11275,87,0.07024747104151174,104,10435,58,57,52,43,52,20,87,45
6,11361,86,0.04455822914314922,104,10521,57,64,57,43,52,37,86,52
6,11449,88,0.17526249596267007,104,10609,46,56,58,43,50,23,88,48
6,11532,83,0.15452715524588712,104,10692,51,58,48,30,55,35,83,49
6,11630,98,0.04724959278246388,104,10790,44,59,54,31,50,30,98,57
6,11728,98,0.07834972366981674,104,10888,51,54,46,39,48,39,98,44
6,11814,86,0.19880824752908666,104,10974,41,53,45,37,53,34,86,46
6,11908,94,0.06574543732858729,104,11068,50,58,51,38,55,37,94,50
6,11999,91,0.10958874299831223,104,11159,48,54,47,33,56,44,91,53
6,12082,83,0.09660235342744272,104,11242,47,55,37,31,60,43,83,54
6,12164,82,0.06980200397083536,104,11324,39,70,46,32,64,43,82,42
6,12247,83,0.10077860734600108,104,11407,39,56,56,39,57,49,83,47
6,12334,87,0.12443892589362804,104,11494,48,63,49,45,48,45,87,45
6,12420,86,0.2189297909353627,104,11580,50,50,51,39,54,47,86,42
6,12501,81,0.1406664725218434,104,11661,47,50,50,42,44,53,81,42
6,12587,86,0.06004269058757927,104,11747,52,48,57,45,51,47,86,53
6,12665,78,0.13493172384914942,104,11825,45,44,60,42,50,57,78,50
6,12748,83,0.0876418086263584,104,11908,45,48,48,42,45,46,83,48
6,12839,91,0.10644551189034246,104,11999,47,40,51,54,60,52,91,53
6,12926,87,0.01774891912646126,104,12086,43,46,45,38,56,55,87,50
6,13008,82,0.695411241002148,104,12168,41,46,46,33,48,53,82,49
6,13078,70,0.15338340571906883,104,12238,53,44,45,26,48,49,70,49
6,13153,75,0.10524927916412707,104,12313,45,47,55,36,58,52,75,49
6,13231,78,0.1153817352023907,104,12391,36,48,54,37,62,52,78,52
0,13309,42,1.0994012435985496,104,12433,42,42,57,41,61,50,78,53
1,13380,31,0.017607470537768677,104,12464,39,31,55,35,61,49,71,57
2,13460,47,0.329171373610734,104,12511,51,40,47,45,58,52,80,50
3,13529,42,0.05632726469775662,104,12553,52,45,53,42,60,55,69,47
4,13603,56,0.0806026606442174,104,12609,45,51,48,44,56,50,74,47
5,13674,52,0.04246594192227349,104,12661,48,47,52,42,56,52,71,55
6,13751,77,0.01129796692111995,104,12738,49,55,56,28,53,48,77,55
7,13821,42,0.052993942037574016,104,12780,48,47,57,35,51,49,70,42
6,13891,70,0.14745536528062075,104,12850,41,50,57,33,44,49,70,51
6,13963,72,0.4523052601580275,104,12922,46,44,50,40,45,50,72,53
6,14031,68,0.08209971166797914,104,12990,39,54,54,31,43,44,68,46
6,14104,73,0.010515839370782487,104,13063,34,56,58,23,45,43,73,46
6,14179,75,0.04713054554304108,104,13138,41,46,53,23,44,45,75,45
6,14250,71,0.04561941366409883,104,13209,40,54,62,30,57,42,71,49
6,14328,78,0.17728309880476445,104,13287,33,55,68,24,43,38,78,50
6,14403,75,0.15995084501628298,104,13362,45,62,60,28,47,37,75,45
6,14475,72,0.18946559949836228,104,13434,40,61,54,33,40,44,72,37
6,14537,57,0.2149941916577518,104,13491,33,62,58,25,42,46,57,41
6,14604,64,3.6715691514109494,104,13555,33,65,67,31,40,54,64,46
6,14671,67,0.4861453976336634,104,13622,37,58,60,21,43,51,67,48
6,14737,62,0.05058803575229831,104,13684,36,64,66,28,34,55,62,41
6,14802,65,0.36091282349661924,104,13749,35,60,58,32,31,56,65,53
0,14867,38,0.4977141010167543,104,13787,38,64,65,21,30,56,56,44
1,14933,58,0.47570188267854974,104,13845,34,58,59,25,31,52,66,46
2,14998,60,0.1807700308127096,104,13905,39,65,60,21,23,53,60,42
3,15059,15,0.11289390394813381,104,13920,30,60,61,15,31,54,53,49
4,15130,23,0.20951481850352138,104,13943,19,57,71,33,23,55,60,53
5,15197,61,0.00351637379208114,104,14004,23,55,67,30,34,61,55,48
6,15269,62,0.03226436168188229,104,14066,37,62,72,39,29,43,62,45
7,15339,48,0.1577721525391098,104,14114,24,59,70,35,20,49,56,48
6,15409,59,0.30154089369170833,104,14173,32,52,70,34,29,52,59,43
6,15476,57,0.0837279706611298,104,14230,25,58,67,33,22,52,57,43
5,15545,41,0.18247445444285404,104,14271,32,60,69,22,22,41,46,51
5,15614,54,0.07863646109763067,104,14325,16,69,64,27,14,54,52,42
6,15683,47,0.03070010656665545,104,14372,39,63,69,28,15,44,47,45
6,15752,47,0.3702797930163797,104,14419,37,65,69,27,10,42,47,43
6,15824,49,0.028663502729614265,104,14468,29,72,69,27,19,46,49,44
6,15896,45,0.04750432826403994,104,14513,34,62,72,34,9,49,45,41
6,15967,45,0.1263059194025118,104,14558,26,62,71,36,21,48,45,38
6,16037,46,0.026274877513060346,104,14604,28,57,70,29,27,39,46,44
6,16116,39,0.043376077272114344,104,14643,30,67,79,37,23,50,39,51
6,16188,38,0.07415362854953855,104,14681,26,72,72,33,31,49,38,48
