choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,1.4727865053573623,109,53,53,37,24,54
1,110,38,0.5690816402202472,109,91,56,38,13,44
2,173,21,0.26820126664824784,109,112,63,41,21,35
3,228,32,0.44730783626437187,109,144,55,45,23,32
0,289,61,0.44959597545675933,109,205,61,39,27,37
0,351,62,0.32948115246836096,109,267,62,52,33,41
0,410,59,0.296871809870936,109,326,59,48,31,40
0,472,62,0.22063293447718024,109,388,62,49,26,38
0,538,66,0.23003062582574785,109,454,66,47,27,48
0,614,76,0.12305196153465658,109,530,76,47,25,51
0,695,81,0.08275959175080061,109,611,81,48,25,42
0,765,70,0.1852637439733371,109,681,70,54,33,45
0,826,61,0.15701690665446222,109,742,61,53,35,46
0,891,65,0.36720056587364525,109,807,65,55,30,48
0,955,64,0.42256521189119667,109,871,64,49,31,63
0,1018,63,0.29225968942046165,109,934,63,60,34,53
1,1079,61,0.6086232443340123,109,995,58,61,31,56
2,1147,34,0.5311695750569925,109,1029,60,59,34,68
1,1216,56,0.7246520589105785,109,1085,69,56,32,57
3,1273,52,0.20997884671669453,109,1137,57,52,32,52
0,1336,63,0.20173770561814308,109,1200,63,60,44,57
0,1391,55,0.1887839580886066,109,1255,55,54,41,53
0,1455,64,0.2733663807157427,109,1319,64,54,40,58
0,1537,56,0.3814830342307687,109,1375,56,82,32,65
0,1605,64,0.11654660606291145,109,1439,64,68,37,65
0,1680,66,0.16883778537157923,109,1505,66,75,35,57
0,1755,69,0.27104559959843755,109,1574,69,75,36,62
0,1828,71,0.011719112517312169,109,1645,71,73,37,59
0,1903,70,0.24950252973940223,109,1715,70,75,37,59
0,1987,84,0.37032267556060106,109,1799,84,78,39,52
