choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
4,70,70,2.082513816887513,109,70,58,50,42,49,70,12,64,57
4,141,71,1.3473510389449075,109,141,60,37,49,41,71,19,68,52
4,221,72,0.39209999958984554,109,213,61,48,45,50,72,20,80,62
4,292,62,0.4873096285155043,109,275,55,38,48,49,62,19,71,51
4,362,68,0.3866775899659842,109,343,51,36,43,46,68,23,70,55
4,435,60,0.3226775388466194,109,403,47,34,47,44,60,22,73,54
4,502,67,0.25114870979450643,109,470,44,28,50,44,67,14,63,58
4,577,57,0.3806599440285936,109,527,48,25,55,42,57,22,75,51
4,638,58,0.2946099122054875,109,585,41,28,48,43,58,18,61,57
4,706,66,0.5146981736179441,109,651,43,37,49,35,66,24,68,56
4,775,64,0.2949081704718992,109,715,40,35,54,55,64,23,69,59
0,847,41,0.32439156295731664,109,756,41,37,41,37,72,19,65,63
1,917,31,0.2329127211123705,109,787,45,31,40,43,61,16,70,52
2,984,48,0.08588170155417174,109,835,43,39,48,47,63,22,67,53
3,1042,50,0.22477398614864796,109,885,43,34,46,50,55,18,58,55
4,1104,55,0.35536112601403147,109,940,32,38,42,50,55,25,62,52
4,1171,57,0.07173556147608906,109,997,44,39,59,46,57,22,67,52
5,1237,43,0.40856052050367,109,1040,38,36,62,47,52,43,66,49
6,1300,63,0.27643856743816286,109,1103,32,33,59,55,58,29,63,58
7,1369,42,0.2143720737658441,109,1145,44,25,51,50,53,34,69,42
6,1427,58,0.7767179444199428,109,1203,42,30,47,43,55,40,58,44
6,1484,57,0.49348984414245933,109,1260,46,35,41,48,52,32,57,37
6,1542,58,0.12220455007627606,109,1318,40,24,45,49,52,41,58,39
3,1604,41,2.2045775583246723,109,1359,38,29,55,41,62,48,58,38
2,1665,58,0.6978638701839373,109,1417,43,37,58,44,54,48,61,49
4,1725,60,2.248116205446422,109,1477,45,32,54,56,60,44,59,39
5,1790,41,0.5103625500341877,109,1518,38,32,55,48,60,41,65,46
6,1855,64,0.0441262029344216,109,1582,45,41,53,55,65,40,64,49
6,1924,69,0.4238241685088724,109,1651,37,25,55,57,60,30,69,46
6,1992,67,0.3105814433656633,109,1718,39,32,63,68,56,36,67,50
6,2055,60,0.12949971354100853,109,1778,41,23,52,55,63,40,60,46
6,2121,66,0.08828888786956668,109,1844,38,20,59,59,57,32,66,43
6,2179,51,0.1023883051238954,109,1895,32,32,50,56,58,46,51,48
6,2245,57,0.10506174771580845,109,1952,38,26,47,66,64,42,57,52
0,2310,38,0.2632844877662137,109,1990,38,24,46,65,64,41,56,47
1,2372,26,0.13078875199425966,109,2016,35,26,56,61,62,39,57,48
2,2435,56,0.264993391581811,109,2072,38,11,56,63,63,42,53,51
3,2493,58,0.10931800655089319,109,2130,34,18,51,58,53,43,56,49
3,2550,52,0.06659668916836381,109,2182,36,22,57,52,50,46,55,46
3,2611,55,0.44639578089118004,109,2237,42,19,61,55,60,41,57,45
4,2672,52,0.1915367655456066,109,2289,34,23,52,61,52,40,46,37
6,2739,51,0.4447163187433034,109,2340,32,18,67,54,63,34,51,48
7,2798,49,0.20458907901775092,109,2389,30,15,56,59,53,37,51,49
4,2856,55,0.5515356133691967,109,2444,25,14,55,54,55,34,58,49
4,2920,53,0.3076852671802044,109,2497,28,17,57,64,53,37,57,51
4,2981,55,0.2735155096743256,109,2552,25,9,61,53,55,47,61,41
3,3040,50,0.32181988656520844,109,2602,22,16,57,50,55,51,59,44
4,3107,46,0.16244379663839936,109,2648,25,11,67,51,46,37,47,40
3,3172,60,0.45130423933733255,109,2708,34,10,65,60,51,41,50,37
3,3239,64,0.1266137781785801,109,2772,33,14,67,64,54,47,55,39
3,3310,53,0.20765678549651057,109,2825,36,8,71,53,56,42,51,47
3,3376,57,0.5481632483424619,109,2882,38,17,66,57,54,32,50,43
3,3445,60,0.126439047511667,109,2942,40,9,69,60,54,31,46,32
3,3510,57,0.12802826415281743,109,2999,49,7,65,57,54,46,50,36
3,3582,60,0.5836284445831552,109,3059,49,12,72,60,58,44,62,38
3,3645,53,0.24942572508007288,109,3112,48,19,63,53,51,44,58,46
3,3713,54,0.1201519452733919,109,3166,49,20,68,54,58,42,62,49
3,3775,55,0.16612466040533036,109,3221,49,17,60,55,62,49,53,55
3,3841,58,0.17147282545920461,109,3279,40,7,66,58,53,50,51,44
3,3903,57,0.4319712237920612,109,3336,50,9,62,57,50,46,50,45
3,3970,56,0.26263868843670934,109,3392,50,1,67,56,46,38,51,48
3,4037,55,0.23652766086161137,109,3447,46,15,67,55,48,38,41,38
3,4104,34,0.06047663697972894,109,3481,48,19,67,34,60,42,47,52
3,4165,44,0.19363865326158702,109,3525,44,14,61,44,56,39,52,42
3,4220,46,0.15574834949802607,109,3571,37,6,53,46,55,45,50,49
4,4279,54,0.12515768955927342,109,3625,38,14,59,42,54,48,49,47
4,4335,50,0.11224874469917268,109,3675,45,17,56,35,50,47,37,42
4,4396,57,0.5946089521748945,109,3732,41,16,61,41,57,45,49,46
4,4461,65,0.14007315644994378,109,3797,46,15,58,49,65,42,44,53
4,4528,67,0.1504565078066662,109,3864,44,20,62,40,67,44,55,48
4,4596,68,0.5983627804089338,109,3932,43,18,63,45,68,51,48,58
4,4659,59,0.1592653632396832,109,3991,52,16,63,47,59,50,45,49
4,4725,66,0.25318467372562736,109,4057,49,16,59,53,66,49,58,59
4,4791,66,0.537767096189782,109,4123,49,16,57,62,66,43,55,57
4,4860,69,0.23669407109264284,109,4192,49,13,58,57,69,44,54,62
4,4926,66,0.18733554997015744,109,4258,58,17,54,54,66,45,59,57
4,4997,71,0.098223572014831,109,4329,49,16,63,50,71,50,52,49
4,5065,68,0.45038386329542845,109,4397,45,17,65,56,68,55,63,56
4,5130,65,0.14422252867370844,109,4462,52,21,59,57,65,58,57,63
4,5200,70,0.3712020891252905,109,4532,54,15,54,57,70,61,60,60
4,5272,72,0.20668584643863142,109,4604,59,22,55,59,72,57,61,51
4,5350,78,0.2316595249576494,109,4682,51,17,58,60,78,49,52,56
