choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,68,64,1.2709975966718048,109,64,64,40,68,55
1,138,50,0.12681411032099277,109,114,70,50,65,61
2,201,57,0.08567496901378036,109,171,63,57,57,57
3,257,56,0.3951312240678817,109,227,56,50,54,56
0,327,70,0.1903757348190993,109,297,70,58,67,57
1,399,55,0.22895152028650045,109,352,64,55,72,58
2,464,59,0.0718898109626025,109,411,65,60,59,53
3,541,53,0.5322461206233129,109,464,77,57,67,53
0,615,74,0.1723554392810911,109,538,74,57,56,68
0,689,74,0.2208844698034227,109,612,74,62,59,68
0,757,68,0.21911604225169867,109,680,68,51,58,67
0,826,69,0.2777922498062253,109,749,69,55,57,60
0,899,73,0.16638451628386974,109,822,73,55,51,69
0,977,78,0.21439319499768317,109,900,78,48,67,66
0,1048,71,0.09926427528262138,109,971,71,43,66,60
0,1126,78,0.22855917632114142,109,1049,78,48,64,58
0,1196,70,0.24336391652468592,109,1119,70,51,68,55
0,1275,79,0.16403941356111318,109,1198,79,54,64,64
0,1350,75,0.14815492776688188,109,1273,75,50,72,61
0,1429,79,0.16820862714666873,109,1352,79,42,64,65
0,1500,64,0.10397816193290055,109,1416,64,49,71,58
0,1577,73,0.013043993036262691,109,1489,73,52,77,65
0,1651,69,0.023497108602896333,109,1558,69,44,74,63
0,1729,63,0.431427190778777,109,1621,63,40,78,63
0,1804,74,0.4241569887381047,109,1695,74,48,75,66
1,1877,52,0.24269571586046368,109,1747,73,52,67,54
2,1951,70,0.1656843136297539,109,1817,74,42,70,48
3,2032,64,0.1407419970491901,109,1881,73,48,81,64
2,2108,76,0.3100732525344938,109,1957,68,47,76,53
2,2180,72,0.08376381290145218,109,2029,69,48,72,50
2,2253,66,0.2003981041489169,109,2095,73,37,66,51
2,2329,76,0.14661563420668244,109,2171,70,50,76,56
3,2399,57,0.101874993997626,109,2228,70,44,69,57
3,2473,53,0.07829340023454279,109,2281,69,48,74,53
0,2538,65,0.05454795644618571,109,2346,65,52,63,54
1,2603,54,0.089069735375233,109,2400,64,54,65,51
2,2668,58,0.05685657693538815,109,2458,65,44,58,54
3,2733,48,0.07102767855394632,109,2506,65,42,60,48
3,2795,38,0.01504539477173239,109,2544,62,50,47,38
2,2864,48,0.5051180712180212,109,2592,69,50,48,48
1,2936,40,0.17625327629502863,109,2632,72,40,54,50
0,2999,63,0.20517087436746806,109,2695,63,44,49,49
0,3064,65,0.20882229635026306,109,2760,65,51,60,57
0,3126,62,0.0432941522449255,109,2822,62,47,59,51
