choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,66,47,1.880447771283798,109,47,47,33,29,58,57,66,66,59
1,130,41,0.11037215066608042,109,88,44,41,36,53,63,58,64,48
2,202,40,0.31273261411115527,109,128,42,34,40,57,66,59,72,46
3,273,56,0.39598439587280154,109,184,37,43,42,56,67,60,71,51
4,348,69,0.3143243909580633,109,253,39,43,45,42,69,60,75,55
4,421,62,0.5237764855846763,109,315,41,36,37,40,62,65,73,53
4,501,66,0.3357368928845972,109,381,41,49,41,41,66,63,80,54
5,575,72,0.32388081192038953,109,453,52,44,41,48,66,72,74,55
5,649,65,0.4219898170558736,109,518,49,47,43,40,74,65,72,49
4,722,68,0.6004973101662472,109,586,50,43,42,46,68,59,73,54
5,792,59,0.2484701470239088,109,645,54,48,46,54,65,59,70,51
4,866,59,0.20819569833111018,109,704,63,53,45,52,59,69,74,52
4,934,56,0.23189441917929798,109,760,54,39,46,56,56,56,68,44
6,1003,67,0.09165869280695915,109,827,51,47,45,69,59,47,67,46
7,1075,41,0.7301096706651151,109,868,55,45,46,64,55,47,72,41
6,1149,74,0.5830620102351531,109,942,48,43,47,62,61,50,74,54
5,1223,44,0.5775455147959292,109,986,50,39,46,67,59,44,74,60
6,1289,63,0.04847142705693841,109,1049,58,34,44,66,61,55,63,54
6,1356,67,0.019329815171658993,109,1116,52,45,55,54,61,46,67,53
6,1435,79,0.46916708536446095,109,1195,51,33,50,52,63,54,79,54
6,1501,65,0.30613765318412334,109,1260,54,24,66,56,60,61,65,50
4,1566,65,0.1860932344570756,109,1325,48,14,55,53,65,55,65,49
3,1638,59,1.433673727326095,109,1384,43,25,51,59,65,63,72,51
4,1708,60,0.7405659864889458,109,1444,52,18,56,56,60,65,70,49
6,1779,66,0.21402453270275146,109,1510,61,21,60,54,65,71,66,52
6,1857,78,0.31551166309509426,109,1588,50,19,59,62,43,61,78,49
6,1932,72,0.4651412406237796,109,1660,55,16,55,75,64,57,72,53
6,2001,65,0.716985032777302,109,1725,45,10,60,69,61,58,65,51
4,2068,62,0.1407343166647479,109,1787,52,24,57,65,62,57,67,42
3,2132,63,0.21014141663908958,109,1850,46,17,64,63,61,56,64,43
6,2203,66,0.3221559071680531,109,1916,58,18,56,71,64,53,66,48
6,2269,66,0.5513685632031411,109,1982,50,15,62,63,58,54,66,50
6,2330,60,0.5645808866247535,109,2042,60,13,58,61,59,50,60,50
0,2394,54,0.25097525934688747,109,2096,54,19,60,64,61,46,64,47
1,2463,10,0.2235764735378325,109,2106,53,10,58,61,56,41,69,53
2,2530,67,0.09444286208599806,109,2173,56,8,67,62,59,52,66,52
2,2593,63,0.3785881381481886,109,2236,51,19,63,63,57,40,63,54
2,2660,66,0.17903808550909162,109,2302,56,1,66,67,52,46,58,59
6,2728,61,0.2782793194055557,109,2363,52,10,68,65,56,45,61,51
6,2795,58,0.39700845815241337,109,2421,48,5,67,63,53,50,58,54
2,2863,68,0.38275863172020763,109,2489,47,3,68,60,63,52,64,52
3,2931,55,0.27346686681266874,109,2544,47,6,68,55,57,52,61,53
4,3000,55,0.6823858090210706,109,2599,47,12,69,61,55,59,57,63
2,3070,70,0.6570511487079784,109,2669,45,9,70,64,53,53,49,56
2,3136,66,0.16635379428043962,109,2735,51,14,66,65,49,53,53,53
2,3212,76,0.3789241585182026,109,2811,45,21,76,69,50,51,41,47
2,3286,74,0.4792681795079261,109,2885,43,22,74,63,47,51,45,47
2,3358,70,0.44720415002666414,109,2955,43,28,70,72,36,52,50,49
2,3428,68,0.32475702522788197,109,3023,40,28,68,70,52,48,44,55
2,3499,57,0.23125374026130885,109,3080,45,32,57,71,45,53,45,44
2,3568,62,0.24310918105766177,109,3142,38,28,62,69,44,48,48,50
2,3643,67,0.24459855153691024,109,3209,29,31,67,75,45,50,46,49
2,3720,71,0.082609822624363,109,3280,37,25,71,77,42,49,39,47
2,3795,75,0.14913354732561857,109,3355,32,23,75,68,49,55,33,47
2,3876,75,0.08693904592655599,109,3430,41,33,75,81,56,55,38,57
2,3956,71,0.16929605323821306,109,3501,46,24,71,80,55,55,36,53
2,4028,68,0.20869108848273754,109,3569,42,15,68,72,56,46,36,57
2,4102,74,0.47357183310668916,109,3643,39,15,74,67,61,41,34,67
2,4175,73,0.21487194416113198,109,3716,37,30,73,65,51,47,30,46
2,4258,83,0.2031112292315811,109,3799,31,22,83,70,55,46,29,60
2,4345,87,0.4052771207643673,109,3886,33,22,87,75,53,45,15,50
2,4425,80,0.19412892300169915,109,3966,43,13,80,67,57,43,22,57
2,4505,80,0.33166176499798894,109,4046,42,18,80,69,60,46,31,59
2,4576,71,0.46845216187648475,109,4117,40,21,71,67,60,48,21,57
2,4646,69,0.2056265821447596,109,4186,41,23,69,70,55,35,20,52
2,4720,73,0.2075114967301488,109,4259,25,19,73,74,52,38,23,66
2,4794,74,0.1155487853102386,109,4333,32,23,74,69,52,35,26,55
2,4867,70,0.2347771544009447,109,4403,29,24,70,73,55,44,29,67
0,4939,34,0.546313535887748,109,4437,34,26,72,63,62,40,27,55
1,5014,25,0.12501112069003284,109,4462,41,25,75,62,58,37,40,49
2,5081,67,0.21484058222267777,109,4529,43,27,67,60,60,39,38,44
2,5153,72,0.36759098956827074,109,4601,35,28,72,69,59,40,38,44
2,5225,72,0.26428102829959244,109,4673,22,31,72,71,55,41,28,39
2,5300,74,0.2648365820059553,109,4747,23,21,74,75,58,41,24,49
2,5368,68,0.30830034462269396,109,4815,17,15,68,68,54,40,22,39
2,5440,72,0.19811060512438416,109,4887,25,26,72,63,57,42,25,51
2,5506,66,0.4990466620074585,109,4953,18,19,66,66,56,45,18,42
2,5578,72,0.2605022385250777,109,5025,25,23,72,70,51,33,18,39
2,5650,72,0.2940741996280849,109,5097,25,25,72,70,55,39,24,40
2,5719,68,0.26535693369805813,109,5165,24,25,68,69,53,42,30,42
2,5791,72,0.22131265583448112,109,5237,29,19,72,68,48,40,22,38
3,5862,68,0.12852045404724777,109,5305,35,24,71,68,59,38,21,42
3,5928,61,0.22333453875035048,109,5366,31,30,66,61,49,31,25,43
3,6001,63,0.20213388977572322,109,5429,40,25,73,63,57,35,12,35
3,6076,75,0.13298152526840568,109,5504,41,26,68,75,59,28,20,43
3,6149,73,0.01717544428538531,109,5577,51,25,69,73,59,30,26,46
3,6223,74,0.005202876403927803,109,5651,38,23,67,74,51,28,27,52
3,6298,75,0.42587357305455953,109,5726,38,22,75,75,52,34,25,32
3,6370,69,0.15366950305178761,109,5795,44,20,62,69,72,33,13,36
3,6443,58,0.3266201785299927,109,5853,32,21,60,58,73,28,19,31
3,6521,78,0.19215632311534137,109,5931,36,33,62,78,57,22,25,41
