choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,2.589192188694142,113,53,53,37,24,54
1,110,38,2.437455797335133,113,91,56,38,13,44
2,173,21,2.532150713610463,113,112,63,41,21,35
0,228,55,2.7067633465630934,113,167,55,45,23,32
3,289,37,3.0645151999779046,113,204,61,39,27,37
0,351,62,1.8998314779018983,113,266,62,52,33,41
0,410,59,1.206925596226938,113,325,59,48,31,40
0,472,62,3.5515777899418026,113,387,62,49,26,38
0,538,66,4.2815604384522885,113,453,66,47,27,48
0,614,76,5.0971961851464584,113,529,76,47,25,51
0,695,81,1.4684490021318197,113,610,81,48,25,42
0,765,70,0.36180457461159676,113,680,70,54,33,45
0,826,61,0.9098499942338094,113,741,61,53,35,46
0,891,65,0.9360608343267813,113,806,65,55,30,48
0,955,64,0.7393425656482577,113,870,64,49,31,63
1,1018,60,1.6760069559095427,113,930,63,60,34,53
1,1079,61,0.5293428665027022,113,991,58,61,31,56
0,1147,60,0.5206261876737699,113,1051,60,59,34,68
1,1216,56,0.6394691012101248,113,1107,69,56,32,57
2,1273,32,0.6121957978466526,113,1139,57,52,32,52
0,1336,63,0.0629842288326472,113,1202,63,60,44,57
0,1391,55,0.501757864607498,113,1257,55,54,41,53
3,1455,58,0.6133920290740207,113,1315,64,54,40,58
0,1537,56,0.39607285417150706,113,1371,56,82,32,65
3,1605,65,0.7404645524220541,113,1436,64,68,37,65
3,1680,57,0.5965334256179631,113,1493,66,75,35,57
0,1755,69,0.2703648920869455,113,1562,69,75,36,62
0,1828,71,0.4533165814355016,113,1633,71,73,37,59
0,1903,70,0.24388715624809265,113,1703,70,75,37,59
0,1987,84,0.033838174073025584,113,1787,84,78,39,52
