choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
16,91,39,0.9911041104933247,113,39,37,51,33,1,63,61,71,30,63,57,52,76,27,9,67,33,39,52,63,63,91,47,60,55,39,51
22,182,64,0.3199019206222147,113,103,32,51,40,1,60,67,68,31,70,37,56,79,25,17,60,37,41,57,46,59,91,47,64,48,28,54
22,269,57,0.49773906532209367,113,160,48,56,46,1,58,59,75,37,67,41,56,72,15,23,65,28,33,56,55,56,87,42,57,47,30,47
4,356,56,0.1969794041942805,113,216,49,43,36,1,56,67,72,29,69,50,60,77,25,21,59,39,37,54,59,56,87,42,69,42,25,56
12,436,18,0.06984543718863279,113,234,43,51,36,4,58,58,63,27,67,49,52,65,18,18,63,32,26,50,64,52,80,42,60,47,21,51
13,519,27,0.26107025891542435,113,261,46,45,32,1,57,69,67,28,63,44,52,64,23,27,68,43,31,53,52,54,83,42,64,51,23,58
1,602,54,0.32044851314276457,113,315,42,54,43,1,54,70,76,28,58,36,58,66,23,22,72,33,24,53,54,55,83,42,63,34,32,52
4,681,51,0.30226503079757094,113,366,44,52,37,9,51,65,70,27,66,43,63,74,23,26,62,36,25,53,61,63,79,43,65,42,30,57
17,762,58,0.46117816935293376,113,424,56,54,24,1,52,67,72,25,70,43,61,65,23,28,65,36,30,58,74,62,81,49,61,38,32,50
19,845,57,0.4751585213234648,113,481,54,45,38,1,50,76,75,29,70,43,57,57,17,27,65,32,25,53,69,57,83,46,64,50,23,59
21,931,43,0.1394047774374485,113,524,57,55,47,1,49,63,80,18,55,33,61,55,21,23,64,26,27,59,62,50,86,43,65,47,36,56
2,1011,33,0.22806605452205986,113,557,59,60,33,7,51,66,60,19,57,42,50,62,30,30,60,30,31,55,64,52,80,46,60,51,40,63
23,1094,53,0.26873791532125324,113,610,48,59,41,20,46,60,69,22,61,33,49,72,25,35,56,39,27,55,61,51,83,34,57,53,41,56
24,1177,48,0.5475180281791836,113,658,55,56,40,10,43,63,77,13,60,33,49,64,19,40,55,37,33,50,72,49,83,38,55,46,48,63
20,1263,86,0.12894719489850104,113,744,60,50,40,22,47,69,78,15,73,31,64,72,28,36,51,41,32,55,58,51,86,44,58,41,51,58
20,1357,94,0.34553160599898547,113,838,58,60,33,13,42,64,68,19,60,31,52,66,16,38,55,47,25,54,58,48,94,41,55,36,46,59
20,1439,82,0.30983796156942844,113,920,61,58,48,14,37,72,82,4,55,31,47,58,15,46,54,45,33,49,57,50,82,36,43,38,50,50
20,1520,81,0.34403967717662454,113,1001,53,57,31,29,40,72,71,18,50,25,44,60,20,57,63,47,37,37,64,55,81,42,41,40,45,55
20,1595,67,0.16141504736151546,113,1068,60,59,42,24,38,63,75,9,57,25,53,62,15,45,46,44,39,43,47,52,67,43,52,40,48,50
20,1671,74,0.4010747519787401,113,1142,64,63,37,28,36,70,76,8,57,18,50,72,15,54,44,49,48,46,54,56,74,46,49,38,50,62
20,1750,66,0.215214729658328,113,1208,52,65,45,21,44,79,77,19,59,21,44,73,15,54,43,41,48,59,52,63,66,44,55,40,44,60
20,1824,74,0.649179759202525,113,1282,51,69,45,31,39,65,74,22,64,24,42,72,24,51,48,52,40,47,50,62,74,49,52,37,34,58
20,1901,76,0.6167784705758095,113,1358,41,67,40,32,38,70,77,18,53,24,43,66,23,43,48,59,49,54,47,60,76,42,42,42,39,60
20,1976,71,0.5643055874388665,113,1429,41,61,38,41,46,62,75,14,59,26,47,65,15,44,55,51,41,59,54,58,71,49,52,41,39,68
20,2051,74,0.44631456467323005,113,1503,44,71,36,29,47,75,71,20,55,23,46,62,11,37,50,46,45,59,58,60,74,47,51,53,48,74
20,2124,73,0.23560826340690255,113,1576,36,60,33,33,35,68,71,20,66,29,40,58,18,34,45,52,47,59,51,61,73,58,47,44,41,64
20,2196,68,0.03749855188652873,113,1644,40,71,42,35,45,67,69,23,61,37,43,72,15,45,49,47,54,60,59,57,68,58,48,54,43,66
20,2268,66,0.808756617247127,113,1710,41,64,34,27,49,61,72,30,58,38,46,65,16,44,54,50,49,50,50,46,66,59,51,44,33,66
20,2341,57,0.7257180747110397,113,1767,45,69,42,17,41,61,72,24,59,40,44,65,18,33,55,56,45,53,56,53,57,49,45,59,46,73
20,2416,60,0.26648882136214525,113,1827,41,63,38,27,45,56,75,24,54,36,47,65,14,28,68,53,44,59,57,53,60,45,44,46,33,58
20,2495,47,0.2638678654329851,113,1874,50,79,43,23,47,60,71,23,68,48,47,68,21,40,64,59,46,51,50,47,47,42,60,50,42,70
20,2561,65,0.04138486331794411,113,1939,49,61,47,33,40,57,66,28,58,39,40,57,18,33,60,58,44,57,49,58,65,44,45,43,40,63
20,2630,69,0.060599446878768504,113,2008,49,64,44,27,43,54,61,17,61,41,37,55,18,41,55,53,45,55,57,59,69,45,45,42,47,64
20,2699,64,0.07836562430020422,113,2072,49,69,41,27,44,49,59,20,61,47,35,61,14,44,65,57,38,60,53,56,64,54,45,44,41,64
8,2775,63,0.12767479929607362,113,2135,42,64,31,25,48,55,76,37,63,49,34,55,15,42,61,53,36,61,53,56,64,48,42,39,41,60
8,2847,58,0.03641560743562877,113,2193,52,61,40,28,47,47,70,14,58,54,31,57,25,33,59,72,48,54,46,60,52,42,43,38,45,67
14,2920,63,1.3938775236019865,113,2256,34,58,42,17,39,39,63,19,49,49,40,58,14,42,63,64,50,52,52,50,71,47,46,37,35,73
14,2989,61,0.3719760599778965,113,2317,46,69,33,25,46,42,65,20,53,47,30,62,17,31,61,61,39,53,49,50,56,45,42,35,42,68
20,3058,65,1.141451619216241,113,2382,36,61,38,28,45,51,69,12,52,51,26,57,25,42,68,55,40,54,52,57,65,57,40,43,37,62
20,3129,68,0.710227872710675,113,2450,42,63,42,24,43,51,70,20,50,46,32,69,31,32,65,66,36,55,53,54,68,45,40,30,47,71
15,3201,57,0.5931911467341706,113,2507,42,50,39,16,34,44,72,11,51,49,35,66,26,33,68,57,45,47,52,49,55,51,36,36,36,65
20,3276,65,0.4245999922277406,113,2572,37,57,41,24,41,49,74,18,53,40,30,59,27,27,72,59,47,50,54,45,65,51,41,31,35,75
20,3345,58,0.3531083770794794,113,2630,42,62,31,17,34,42,62,24,51,51,30,59,13,36,61,62,33,47,46,45,58,52,44,33,53,69
20,3412,60,0.06239155353978276,113,2690,39,58,36,22,35,48,65,36,38,49,24,65,17,42,57,61,45,45,48,49,60,48,42,30,46,67
20,3479,50,0.21791313018184155,113,2740,40,65,34,28,41,50,67,21,53,54,28,52,17,42,66,64,45,43,38,45,50,49,35,33,50,59
0,3550,49,0.13117580756079406,113,2789,49,71,34,32,36,54,64,31,45,52,32,64,9,29,68,61,56,32,44,36,58,54,33,31,55,65
18,3617,48,0.34519430599175394,113,2837,49,67,32,37,35,52,67,19,45,47,21,66,8,27,67,62,52,43,48,48,53,60,36,30,44,67
3,3692,21,0.17252930894028395,113,2858,56,75,30,21,35,56,68,20,43,62,34,53,19,28,57,57,46,43,43,45,62,60,35,36,41,64
5,3764,53,0.12328605796210468,113,2911,52,67,34,27,29,53,72,33,50,62,29,58,13,32,62,59,53,53,41,46,68,58,39,39,37,62
20,3836,63,0.038381804479286075,113,2974,52,72,29,17,37,48,65,22,47,56,38,68,19,42,70,69,54,41,37,43,63,51,45,37,40,70
20,3908,62,0.3495696063619107,113,3036,54,70,26,25,35,52,62,20,37,60,46,67,19,24,72,69,49,42,43,42,62,49,45,25,36,65
6,3985,65,0.40222426038235426,113,3101,49,71,32,29,40,56,65,21,43,64,40,68,24,40,77,63,59,40,39,51,56,44,47,22,40,66
6,4059,71,0.31599832815118134,113,3172,50,62,25,24,46,49,71,32,47,60,45,65,27,30,74,61,63,48,34,37,56,43,54,20,37,64
6,4135,76,0.09725058835465461,113,3248,51,66,26,32,48,52,76,25,51,56,37,55,24,38,70,56,65,49,42,32,51,44,51,26,34,59
6,4210,75,0.06297142815310508,113,3323,48,55,32,19,43,49,75,32,43,62,46,57,21,34,58,61,66,48,32,40,51,50,44,27,31,66
