choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,75,75,1.5100623589241877,113,75,75,42,38,11
0,150,75,0.06945245375391096,113,150,75,30,31,24
0,232,82,0.418289216584526,113,232,82,32,36,11
0,308,76,0.05755158537067473,113,308,76,37,41,18
0,377,69,0.440565102500841,113,377,69,34,46,28
1,439,30,0.37808138341642916,113,407,62,30,43,31
0,514,75,0.322265581227839,113,482,75,34,37,31
0,583,69,0.012188885477371514,113,551,69,27,43,22
0,649,66,0.3605334589956328,113,617,66,27,55,28
1,719,28,0.6133190647233278,113,645,70,28,52,19
2,786,53,0.524447855190374,113,698,67,30,53,19
3,855,16,0.3454829631373286,113,714,69,33,51,16
2,920,59,0.13042760314419866,113,773,65,27,59,12
0,985,65,0.1796042900532484,113,838,65,17,61,6
0,1053,59,0.06392508477438241,113,897,59,28,68,17
1,1119,30,0.051271531730890274,113,927,66,30,53,11
0,1179,55,0.35660874540917575,113,982,55,26,60,5
0,1234,55,0.2614862836198881,113,1037,55,27,49,1
2,1305,56,0.4192895961459726,113,1093,71,17,56,7
3,1381,8,0.1390220345929265,113,1101,76,23,56,8
0,1453,72,0.007278513163328171,113,1173,72,13,49,9
0,1523,70,0.3230073854792863,113,1243,70,26,53,10
0,1602,79,0.3375464908313006,113,1322,79,31,54,6
0,1669,67,0.22729736869223416,113,1389,67,41,47,9
0,1740,71,0.18687064247205853,113,1460,71,32,54,12
0,1806,66,0.4426599472062662,113,1526,66,26,46,18
0,1876,70,0.30252296617254615,113,1596,70,24,47,13
0,1938,62,0.2745949039235711,113,1658,62,24,50,12
0,2003,65,0.2002346379449591,113,1723,65,32,48,19
0,2066,63,0.3142363033257425,113,1786,63,33,38,22
0,2128,62,0.03252289572264999,113,1848,62,30,38,21
0,2190,62,0.308891985216178,113,1910,62,35,37,22
0,2252,62,0.1549449022859335,113,1972,62,22,32,13
0,2319,67,0.19073519250378013,113,2039,67,22,32,16
0,2385,66,0.1045681438408792,113,2105,66,22,31,12
0,2450,65,0.11905732622835785,113,2170,65,23,40,11
0,2516,66,0.5093551168683916,113,2236,66,26,23,14
0,2588,72,0.16756133327726275,113,2308,72,26,32,11
0,2663,75,0.02511573489755392,113,2383,75,20,32,18
0,2741,78,0.207902294350788,113,2461,78,27,27,15
0,2814,73,0.09599547367542982,113,2534,73,28,30,21
0,2896,82,0.2975684313569218,113,2616,82,19,35,30
0,2974,78,0.2970583209535107,113,2694,78,35,30,29
0,3046,72,0.09684032399673015,113,2766,72,28,27,24
0,3125,79,0.051301613450050354,113,2845,79,31,30,32
0,3206,81,0.39803905121516436,113,2926,81,23,33,20
0,3283,77,0.11752827523741871,113,3003,77,27,26,21
0,3364,81,0.031612121616490185,113,3084,81,18,29,25
0,3433,69,0.09229861362837255,113,3153,69,12,30,26
0,3504,71,0.3487958003534004,113,3224,71,17,23,37
0,3571,67,0.013077258365228772,113,3291,67,21,30,29
1,3632,14,0.2686892724595964,113,3305,61,14,22,30
0,3706,74,0.13769203540869057,113,3379,74,13,20,27
0,3770,64,0.08995799429249018,113,3443,64,11,19,34
0,3830,60,0.07656903739552945,113,3503,60,20,21,18
0,3896,66,0.17655130825005472,113,3569,66,15,23,23
0,3958,62,0.10966732737142593,113,3631,62,15,33,25
0,4014,56,0.11786813556682318,113,3687,56,18,31,21
0,4071,57,0.07468028494622558,113,3744,57,31,35,24
0,4137,66,0.05723860685247928,113,3810,66,28,33,29
2,4201,39,0.1323131553363055,113,3849,64,33,39,22
0,4257,56,0.23838410864118487,113,3905,56,29,40,23
0,4307,50,0.11565104348119348,113,3955,50,33,50,28
0,4361,54,0.37163427972700447,113,4009,54,37,32,25
3,4417,24,0.319009707425721,113,4033,56,37,36,24
0,4471,54,0.0985991486813873,113,4087,54,37,28,31
0,4512,41,0.31131772964727134,113,4128,41,38,28,33
0,4567,55,0.4255318876821548,113,4183,55,45,28,34
0,4621,54,0.20173488720320165,113,4237,54,52,37,32
1,4670,47,0.3115404628915712,113,4284,49,47,32,33
1,4724,46,0.08121059369295835,113,4330,54,46,37,35
1,4785,46,0.052868426661007106,113,4376,61,46,44,29
1,4845,48,0.03466318314895034,113,4424,60,48,41,35
1,4905,53,0.33204024308361113,113,4477,60,53,36,29
1,4963,54,0.022446135990321636,113,4531,58,54,26,30
1,5023,46,0.26272155717015266,113,4577,60,46,34,20
1,5084,49,0.32376903074327856,113,4626,61,49,33,23
1,5149,49,0.27244565600994974,113,4675,65,49,30,18
2,5211,23,0.20663373882416636,113,4698,62,45,23,16
2,5272,32,0.2001667940057814,113,4730,61,39,32,16
2,5322,30,0.27376733464188874,113,4760,50,36,30,9
2,5377,41,0.36189353989902884,113,4801,55,39,41,18
2,5422,37,0.23983315483201295,113,4838,45,41,37,18
1,5484,46,0.1747707222821191,113,4884,62,46,38,24
1,5536,49,0.05542985920328647,113,4933,52,49,38,7
1,5582,34,0.22491642704699188,113,4967,46,34,35,18
1,5629,47,0.14838707202579826,113,5014,43,47,32,12
1,5677,48,0.21778320253361017,113,5062,41,48,26,14
1,5724,47,0.10173341527115554,113,5109,40,47,41,12
1,5766,42,0.12603950197808444,113,5151,41,42,35,24
1,5807,38,0.035853653913363814,113,5189,41,38,34,27
0,5859,52,0.031205057282932103,113,5241,52,36,36,21
0,5901,41,0.44074047286994755,113,5282,41,42,37,23
0,5946,45,0.23171555169392377,113,5327,45,37,41,16
0,5986,40,0.02074875496327877,113,5367,40,32,40,13
0,6028,40,0.14041283738333732,113,5407,40,42,38,18
1,6070,42,0.2535754127893597,113,5449,40,42,30,22
1,6107,36,0.04302336077671498,113,5485,37,36,36,21
3,6151,27,0.11780349165201187,113,5512,32,42,44,27
3,6197,25,0.03741726709995419,113,5537,23,46,39,25
1,6245,39,0.3436326129594818,113,5576,38,39,48,25
1,6297,52,0.4272139077074826,113,5628,32,52,52,29
1,6344,45,0.05977315769996494,113,5673,37,45,47,15
1,6388,44,0.06938140955753624,113,5717,33,44,44,26
0,6440,31,0.15105539083015174,113,5748,31,45,52,24
0,6496,38,0.3549798484891653,113,5786,38,45,56,24
0,6555,28,0.3195018967380747,113,5814,28,46,59,28
1,6610,44,0.2545463505666703,113,5858,38,44,55,26
1,6667,39,0.41183123213704675,113,5897,35,39,57,23
1,6725,41,0.45449937181547284,113,5938,46,41,58,24
1,6779,41,0.3517470160732046,113,5979,41,41,54,16
1,6832,33,0.10065687110181898,113,6012,35,33,53,17
1,6878,25,0.10062230902258307,113,6037,39,25,46,28
0,6932,36,0.5542416283860803,113,6073,36,37,54,29
0,6980,39,0.07967322214972228,113,6112,39,37,48,31
0,7025,45,0.05546762142330408,113,6157,45,36,44,40
0,7074,48,0.40663924312684685,113,6205,48,40,49,37
0,7128,42,0.10556596331298351,113,6247,42,40,54,34
0,7175,47,0.2826561836991459,113,6294,47,38,45,35
0,7229,43,0.14543009595945477,113,6337,43,54,49,26
2,7281,44,0.10891080240253359,113,6381,49,52,44,35
0,7340,59,0.17401611735112965,113,6440,59,54,43,29
0,7394,52,0.4711576432455331,113,6492,52,54,53,32
0,7447,49,0.03856805549003184,113,6541,49,53,43,39
0,7501,49,0.5097557805711403,113,6590,49,54,40,42
0,7561,60,0.31316551961936057,113,6650,60,51,46,44
0,7616,51,0.0666254055686295,113,6701,51,55,47,42
0,7674,52,0.2168922694399953,113,6753,52,58,47,41
0,7732,58,0.3556941308779642,113,6811,58,50,51,45
0,7789,52,0.3392841941677034,113,6863,52,57,46,45
0,7847,51,0.14980667643249035,113,6914,51,58,47,37
0,7911,48,0.08429173706099391,113,6962,48,64,46,37
0,7974,58,0.08940884156618267,113,7020,58,63,50,35
0,8043,53,0.40109267306979746,113,7073,53,69,50,39
0,8101,58,0.357817777316086,113,7131,58,57,52,43
0,8165,57,0.24527219857554883,113,7188,57,64,57,43
0,8223,46,0.2839983436278999,113,7234,46,56,58,43
0,8281,51,0.06396988756023347,113,7285,51,58,48,30
0,8340,44,0.07069348765071481,113,7329,44,59,54,31
1,8394,54,0.42929275147616863,113,7383,51,54,46,39
1,8447,53,0.5410498033743352,113,7436,41,53,45,37
1,8505,58,0.25117398984730244,113,7494,50,58,51,38
1,8559,54,0.16504726361017674,113,7548,48,54,47,33
1,8614,55,0.3075715866871178,113,7603,47,55,37,31
1,8684,70,0.2944815275259316,113,7673,39,70,46,32
1,8740,56,0.4432411016896367,113,7729,39,56,56,39
1,8803,63,0.1630343437427655,113,7792,48,63,49,45
1,8854,50,0.3204568335786462,113,7842,50,50,51,39
1,8904,50,0.04810398316476494,113,7892,47,50,50,42
1,8961,48,0.19222520128823817,113,7940,52,48,57,45
1,9021,44,0.5555543466471136,113,7984,45,44,60,42
0,9069,45,0.2785496993456036,113,8029,45,48,48,42
0,9123,47,0.016228165826760232,113,8076,47,40,51,54
0,9169,43,0.15238667011726648,113,8119,43,46,45,38
0,9215,41,0.10049942170735449,113,8160,41,46,46,33
1,9268,44,0.06524548341985792,113,8204,53,44,45,26
1,9323,47,0.20472770545165986,113,8251,45,47,55,36
1,9377,48,0.3155221398919821,113,8299,36,48,54,37
1,9434,42,0.08378802705556154,113,8341,42,42,57,41
1,9489,31,0.024412973085418344,113,8372,39,31,55,35
0,9540,51,0.4322433271445334,113,8423,51,40,47,45
0,9593,52,0.2603214143309742,113,8475,52,45,53,42
0,9644,45,0.2605454276781529,113,8520,45,51,48,44
0,9696,48,0.2963798805139959,113,8568,48,47,52,42
0,9752,49,0.2983460775576532,113,8617,49,55,56,28
0,9809,48,0.20324729732237756,113,8665,48,47,57,35
0,9866,41,0.3799061320023611,113,8706,41,50,57,33
1,9916,44,0.553497264161706,113,8750,46,44,50,40
1,9970,54,0.022758474573493004,113,8804,39,54,54,31
1,10028,56,0.3451251818332821,113,8860,34,56,58,23
1,10081,46,0.08620865107513964,113,8906,41,46,53,23
0,10143,40,0.12401378119830042,113,8946,40,54,62,30
0,10211,33,0.23390256182756275,113,8979,33,55,68,24
1,10273,62,0.3023463157005608,113,9041,45,62,60,28
1,10334,61,0.0033845214638859034,113,9102,40,61,54,33
1,10396,62,0.38703231618274003,113,9164,33,62,58,25
1,10463,65,0.5992222257191315,113,9229,33,65,67,31
1,10523,58,0.44419219833798707,113,9287,37,58,60,21
1,10589,64,0.300025537610054,113,9351,36,64,66,28
1,10649,60,0.35432508937083185,113,9411,35,60,58,32
1,10714,64,0.061032112571410835,113,9475,38,64,65,21
1,10773,58,0.018811999703757465,113,9533,34,58,59,25
1,10838,65,0.5536054306430742,113,9598,39,65,60,21
1,10899,60,0.2740751929813996,113,9658,30,60,61,15
0,10970,19,0.5305826202966273,113,9677,19,57,71,33
1,11037,55,0.05321148713119328,113,9732,23,55,67,30
1,11109,62,0.32601556449662894,113,9794,37,62,72,39
1,11179,59,0.2592512705596164,113,9853,24,59,70,35
1,11249,52,0.1704479050822556,113,9905,32,52,70,34
2,11316,67,0.6978623367613181,113,9972,25,58,67,33
2,11385,69,0.42597159382421523,113,10041,32,60,69,22
2,11454,64,0.005891550681553781,113,10105,16,69,64,27
2,11523,69,0.20641164563130587,113,10174,39,63,69,28
2,11592,69,0.26174805918708444,113,10243,37,65,69,27
2,11664,69,0.27654830017127097,113,10312,29,72,69,27
2,11736,72,0.2672101444331929,113,10384,34,62,72,34
2,11807,71,0.5231453776359558,113,10455,26,62,71,36
2,11877,70,0.11573104839771986,113,10525,28,57,70,29
2,11956,79,0.3704290878959,113,10604,30,67,79,37
2,12028,72,0.5715552989859134,113,10676,26,72,72,33
