choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,75,75,2.12703028076794,113,75,75,52,64,59
0,156,81,0.4669903552858159,113,156,81,57,65,48
0,232,76,0.0255253593204543,113,232,76,53,62,36
0,308,76,0.23338029079604894,113,308,76,56,67,39
0,383,75,0.2308220585109666,113,383,75,59,70,46
0,460,77,0.03457869810517877,113,460,77,64,66,37
0,537,77,0.08163749903906137,113,537,77,65,65,40
0,612,75,0.9798432802781463,113,612,75,52,68,47
0,687,75,0.4921348917996511,113,687,75,51,70,39
1,768,54,0.30546714132651687,113,741,81,54,69,51
0,846,78,0.08935699856374413,113,819,78,46,61,51
0,927,81,0.23437362990807742,113,900,81,47,65,49
0,1006,79,0.15611745219212025,113,979,79,48,67,42
0,1089,83,0.5955912895733491,113,1062,83,54,74,48
0,1175,86,0.009344556252472103,113,1148,86,60,64,46
0,1260,85,0.4405548619106412,113,1233,85,62,68,52
0,1342,82,0.5612276442116126,113,1315,82,69,49,37
0,1435,93,0.5185364632634446,113,1408,93,64,68,47
0,1528,93,1.3515889265108854,113,1501,93,67,67,47
0,1608,80,0.6370004742639139,113,1581,80,63,53,39
0,1689,81,0.08876368321944028,113,1662,81,68,61,46
3,1768,41,0.010625272407196462,113,1703,79,58,51,41
0,1848,80,0.7979489339049906,113,1783,80,52,56,36
0,1925,77,0.6027782773599029,113,1860,77,60,68,43
0,2013,88,0.32427914114668965,113,1948,88,57,66,38
0,2093,80,0.18155768630094826,113,2028,80,62,65,39
0,2176,83,0.10603767132852226,113,2111,83,47,66,45
0,2251,75,0.23314923711586744,113,2186,75,49,67,43
1,2327,51,0.2888159102294594,113,2237,76,51,58,33
0,2399,72,0.02526358375325799,113,2309,72,49,64,35
2,2479,56,0.18333251192234457,113,2365,80,53,56,38
0,2560,81,0.349242546944879,113,2446,81,48,64,40
3,2642,47,0.4422989656450227,113,2493,82,51,62,47
0,2717,75,0.32930920051876456,113,2568,75,51,67,43
0,2792,75,0.2363315065158531,113,2643,75,58,63,46
0,2867,75,0.3736478395294398,113,2718,75,49,53,47
0,2946,79,0.33833373757079244,113,2797,79,54,48,46
0,3023,77,0.3350317811127752,113,2874,77,64,45,42
0,3102,79,0.019668370601721108,113,2953,79,52,58,36
0,3179,77,0.3948183795437217,113,3030,77,50,48,39
0,3260,81,0.3529195657465607,113,3111,81,57,50,33
0,3335,75,0.04611090454272926,113,3186,75,50,54,33
0,3413,78,0.47784988151397556,113,3264,78,57,49,36
0,3492,79,0.4216334156226367,113,3343,79,67,62,25
0,3572,80,0.38609978067688644,113,3423,80,64,56,27
0,3649,77,0.059072315925732255,113,3500,77,55,51,25
0,3726,77,0.36831824225373566,113,3577,77,62,54,29
0,3802,76,0.8124803587561473,113,3653,76,68,53,33
3,3871,29,0.3743902835994959,113,3682,69,62,44,29
0,3944,73,0.23806984990369529,113,3755,73,73,51,23
1,4013,69,0.3978540803072974,113,3824,62,69,55,31
0,4084,61,0.07069028750993311,113,3885,61,71,48,22
0,4154,62,0.13781876303255558,113,3947,62,70,47,35
1,4226,72,0.04837471921928227,113,4019,67,72,48,29
1,4304,78,0.35628424608148634,113,4097,53,78,46,29
1,4381,77,0.7035829973174259,113,4174,50,77,55,25
1,4463,82,0.4679964950773865,113,4256,56,82,58,19
1,4533,70,0.4177727057831362,113,4326,60,70,56,23
1,4604,71,0.3656140813836828,113,4397,59,71,50,26
2,4684,49,0.30512600112706423,113,4446,65,80,49,14
1,4755,71,0.294520569848828,113,4517,66,71,61,33
1,4829,74,0.47468169312924147,113,4591,64,74,58,19
1,4896,67,0.2516821800963953,113,4658,66,67,52,19
1,4964,68,0.19218679890036583,113,4726,62,68,49,25
0,5032,68,0.3042811508057639,113,4794,68,59,52,28
0,5099,67,0.23460340360179543,113,4861,67,58,49,29
0,5171,72,0.5933492361800745,113,4933,72,67,57,28
0,5241,70,0.3334310457576066,113,5003,70,62,58,19
0,5310,68,0.4711205210769549,113,5071,68,69,59,9
1,5383,72,0.0014400857035070658,113,5143,73,72,67,16
1,5458,75,0.510933450772427,113,5218,72,75,57,16
1,5533,70,0.2506472385721281,113,5288,75,70,69,17
1,5606,73,0.4306713935220614,113,5361,65,73,55,18
1,5677,64,0.28659369808156043,113,5425,71,64,59,12
0,5753,76,0.12265626050066203,113,5501,76,72,51,23
0,5819,66,0.2730082494672388,113,5567,66,64,60,20
1,5898,79,0.034485892625525594,113,5646,68,79,54,18
1,5973,75,0.5415643939049914,113,5721,73,75,67,21
0,6047,73,0.23269673017784953,113,5794,73,74,64,19
1,6136,89,0.15841710905078799,113,5883,68,89,63,23
1,6206,70,0.45053625595755875,113,5953,67,70,62,12
0,6278,72,0.19956323807127774,113,6025,72,71,63,12
0,6351,65,0.06305591308046132,113,6090,65,73,69,17
1,6431,79,0.1285452509764582,113,6169,80,79,65,9
1,6511,73,0.04282238881569356,113,6242,79,73,80,18
0,6589,78,0.5663345081266016,113,6320,78,69,77,18
0,6673,84,0.09004567959345877,113,6404,84,58,83,11
0,6758,68,0.07547265209723264,113,6472,68,66,85,7
1,6839,70,0.7463177008321509,113,6542,79,70,81,13
0,6909,69,0.5654973384225741,113,6611,69,64,70,16
0,6989,80,0.10937483003363013,113,6691,80,73,72,10
0,7063,74,0.11053905927110463,113,6765,74,70,64,6
0,7137,74,0.04263869789429009,113,6839,74,60,67,1
