choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
16,76,38,1.8505827237295307,110,38,39,11,52,51,69,63,42,57,48,72,41,34,58,69,73,39,38,64,62,59,76,69,69,56,16,12
22,159,73,0.39675005920025797,110,111,51,18,55,62,64,58,43,61,41,65,44,33,57,69,83,44,52,59,64,61,73,63,73,49,25,11
4,245,68,0.5625738404723961,110,179,47,19,55,52,68,58,51,63,33,67,34,37,64,70,86,44,50,62,64,54,57,67,72,48,22,15
22,333,65,0.6032429007545943,110,244,44,14,54,57,60,67,41,56,30,63,43,37,63,64,88,38,46,63,73,71,65,68,65,44,24,8
17,414,61,0.09189690814037021,110,305,49,24,52,52,63,65,49,59,36,57,38,36,56,72,81,43,50,61,65,70,68,67,65,54,18,14
19,492,68,0.14976479849474345,110,373,51,21,63,54,67,71,41,67,26,68,34,36,60,70,78,46,53,64,64,68,76,73,59,48,26,13
24,564,26,0.0800600323841536,110,399,43,22,61,50,61,69,46,50,29,61,35,31,64,63,72,44,52,59,62,61,71,66,64,58,26,15
20,643,70,0.13779224187010186,110,469,53,19,59,51,59,60,46,62,37,66,24,26,59,79,72,36,60,66,74,70,70,79,63,55,29,18
20,715,56,0.6614819934848128,110,525,51,18,60,49,60,64,42,56,41,70,30,35,62,63,72,41,48,64,60,65,56,70,60,59,20,16
8,793,41,0.268102195854226,110,566,47,14,68,57,64,64,39,52,41,70,33,26,62,73,78,31,47,53,75,69,69,74,57,56,22,16
14,876,81,0.24847903026557105,110,647,41,11,65,52,62,67,37,52,35,75,37,25,59,76,81,36,57,59,83,64,73,78,54,60,24,23
14,953,76,0.14005273633756588,110,723,41,18,61,59,58,71,39,54,35,68,37,22,63,71,76,42,50,50,66,66,66,77,45,53,27,24
15,1034,35,0.08381621642365644,110,758,40,14,71,60,54,79,36,54,41,66,32,28,63,70,77,35,62,60,67,73,60,81,48,47,22,22
14,1116,80,0.09716030182607938,110,838,38,20,74,56,61,78,41,51,35,73,40,29,74,68,80,29,62,59,74,67,62,82,45,56,27,19
0,1197,40,0.3217524592155314,110,878,40,17,74,62,59,75,46,41,38,65,40,26,66,71,77,37,67,66,80,60,53,81,48,54,29,25
14,1283,78,0.14752734417515967,110,956,39,17,75,55,58,75,45,46,36,70,33,30,59,81,78,38,68,54,74,65,63,86,54,52,19,26
18,1372,86,0.45543907481032875,110,1042,35,7,81,56,51,72,50,59,38,69,45,27,69,73,69,43,75,56,86,59,54,89,50,48,24,21
14,1463,78,0.38070771652974145,110,1120,35,15,88,57,63,72,45,44,43,68,43,28,62,73,78,46,77,50,77,62,57,91,51,50,19,16
18,1551,77,0.09907263406466882,110,1197,39,23,83,57,64,71,49,42,43,63,43,33,70,68,78,40,66,50,77,52,63,88,46,52,26,20
3,1642,51,0.07622512784064384,110,1248,41,17,74,51,57,77,44,38,43,65,50,31,66,70,78,29,59,53,83,58,59,91,46,53,21,20
5,1733,82,0.03137940082797286,110,1330,43,21,73,52,58,82,45,41,44,76,40,30,61,80,72,37,63,46,83,45,61,91,48,51,22,27
5,1824,74,0.1779236987117656,110,1404,39,21,73,36,50,74,52,44,53,76,50,30,58,76,82,45,65,46,82,49,57,91,59,48,21,18
6,1921,55,0.15617379951208932,110,1459,43,16,66,41,54,76,55,43,45,68,48,36,59,73,74,52,60,59,82,55,60,97,48,50,12,20
7,2005,46,0.0606557481969503,110,1505,38,17,76,37,48,81,54,46,41,69,51,34,58,69,68,47,63,64,80,56,63,84,46,48,24,20
9,2095,77,0.16430633156051044,110,1582,44,15,70,45,51,75,64,43,53,77,47,29,70,77,69,49,66,53,82,50,53,90,53,45,30,25
10,2189,45,0.1619690366019313,110,1627,51,23,67,39,49,72,65,49,50,78,45,32,74,76,61,43,59,55,86,50,62,94,46,44,23,6
9,2283,80,0.06436009190474579,110,1707,39,16,68,48,40,67,62,39,54,80,43,35,58,74,68,47,56,55,84,53,55,94,63,46,36,13
9,2366,73,0.21861323912480657,110,1780,48,19,75,43,40,71,53,42,52,73,42,33,58,80,56,39,53,48,83,50,56,78,51,41,32,13
18,2448,71,0.013321685258688376,110,1851,50,23,74,44,40,62,55,41,54,70,45,21,56,78,56,42,50,52,71,52,58,82,56,49,42,11
5,2530,66,0.2315938022006776,110,1917,61,19,69,39,39,66,57,43,57,74,36,28,64,82,59,48,46,46,73,58,59,79,57,49,40,18
9,2613,71,0.06635370466347013,110,1988,49,14,77,50,44,66,62,34,58,71,43,17,58,79,56,39,39,49,80,62,56,83,53,45,45,16
9,2693,69,0.15058528374538582,110,2057,47,11,71,56,37,55,62,51,55,69,46,21,58,77,60,44,42,41,80,61,68,73,47,40,40,13
11,2779,24,0.2489161530634192,110,2081,51,25,73,49,47,70,61,47,48,73,45,24,58,69,55,43,47,47,86,60,68,86,59,46,37,10
25,2871,25,0.4082624528796259,110,2106,55,23,73,47,35,60,61,47,57,78,44,20,48,70,43,49,46,45,83,53,53,92,57,44,39,25
23,2962,50,0.16216807787577636,110,2156,59,27,73,58,28,61,61,38,49,72,46,27,53,68,44,58,36,49,71,46,58,91,53,50,36,21
2,3048,81,0.23673239508752886,110,2237,48,35,81,64,25,62,60,39,49,72,46,28,61,77,49,49,45,42,84,44,45,86,52,54,38,19
2,3138,79,0.6703818904438776,110,2316,55,24,79,73,27,60,52,46,53,84,54,27,59,68,42,47,46,43,90,43,60,90,49,48,39,17
2,3224,78,0.2938105203870691,110,2394,51,32,78,62,29,55,58,46,56,81,48,29,57,64,41,47,60,45,86,50,57,80,50,46,39,16
1,3311,25,0.09783358613458404,110,2419,52,25,81,66,13,51,65,52,51,74,59,24,54,67,33,47,49,52,87,52,61,83,58,45,44,13
21,3403,76,0.02441039622635799,110,2495,52,34,92,62,33,47,63,47,51,82,62,22,55,67,36,37,47,53,84,45,57,76,59,43,40,10
13,3492,63,0.15239969535787168,110,2558,46,25,89,58,29,41,66,54,50,78,46,35,53,63,31,33,45,52,81,54,51,86,64,45,44,14
12,3577,58,0.12140365698360256,110,2616,45,17,85,57,38,54,69,56,42,81,47,33,58,75,34,47,55,56,80,56,59,84,62,43,41,12
11,3662,29,1.5197601264644618,110,2645,43,21,77,56,24,45,68,61,53,85,48,29,54,59,35,39,51,56,81,56,53,71,56,34,37,25
15,3754,48,0.11620170369087646,110,2693,46,30,90,62,26,46,58,48,43,92,52,25,45,65,28,48,54,63,81,56,53,85,60,30,32,21
5,3840,39,0.3863275924968548,110,2732,39,31,86,61,25,39,54,60,44,84,51,26,54,70,40,51,49,63,77,54,56,86,62,32,29,39
18,3919,76,0.17442927634738226,110,2808,38,29,77,51,34,50,57,52,37,79,56,34,47,68,36,53,50,62,76,54,52,71,49,33,35,24
18,4009,73,0.4269742526353184,110,2881,34,29,90,64,30,55,57,54,42,78,54,29,48,54,35,49,47,66,73,54,60,75,57,22,41,29
