choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,70,58,4.685930789956728,110,58,58,50,42,49,70,12,64,57
1,141,37,0.13537686641211621,110,95,60,37,49,41,71,19,68,52
2,221,45,0.1479919871489983,110,140,61,48,45,50,72,20,80,62
3,292,49,0.10280897797747457,110,189,55,38,48,49,62,19,71,51
4,362,68,0.08801016326469835,110,257,51,36,43,46,68,23,70,55
5,435,22,0.5551184327578085,110,279,47,34,47,44,60,22,73,54
6,502,63,0.03689303611554351,110,342,44,28,50,44,67,14,63,58
7,577,51,0.09466492585579545,110,393,48,25,55,42,57,22,75,51
4,638,58,0.05184545181055,110,451,41,28,48,43,58,18,61,57
6,706,68,0.06526249768012349,110,519,43,37,49,35,66,24,68,56
6,775,69,0.2006592042189368,110,588,40,35,54,55,64,23,69,59
7,847,63,0.2818110835914922,110,651,41,37,41,37,72,19,65,63
6,917,70,0.01971340616546513,110,721,45,31,40,43,61,16,70,52
6,984,67,0.1739652733776893,110,788,43,39,48,47,63,22,67,53
6,1042,58,0.3383906457002013,110,846,43,34,46,50,55,18,58,55
7,1104,52,0.6355739876735242,110,898,32,38,42,50,55,25,62,52
7,1171,52,0.5318043635479626,110,950,44,39,59,46,57,22,67,52
6,1237,66,0.9882757649647829,110,1016,38,36,62,47,52,43,66,49
5,1300,29,0.30296577898116084,110,1045,32,33,59,55,58,29,63,58
4,1369,53,0.01563402005831449,110,1098,44,25,51,50,53,34,69,42
4,1427,55,0.49183354773504107,110,1153,42,30,47,43,55,40,58,44
5,1484,32,0.07582384527268005,110,1185,46,35,41,48,52,32,57,37
6,1542,58,0.5732011084865007,110,1243,40,24,45,49,52,41,58,39
7,1604,38,0.18996025574506348,110,1281,38,29,55,41,62,48,58,38
7,1665,49,0.6120679172345262,110,1330,43,37,58,44,54,48,61,49
1,1725,32,0.29284667421870836,110,1362,45,32,54,56,60,44,59,39
2,1790,55,0.13981337480527145,110,1417,38,32,55,48,60,41,65,46
3,1855,55,0.0871448777270416,110,1472,45,41,53,55,65,40,64,49
4,1924,60,0.20776708970970503,110,1532,37,25,55,57,60,30,69,46
5,1992,36,0.2018694519647397,110,1568,39,32,63,68,56,36,67,50
6,2055,60,0.06341608586353686,110,1628,41,23,52,55,63,40,60,46
7,2121,43,0.37632304846738407,110,1671,38,20,59,59,57,32,66,43
6,2179,51,0.04039449852461985,110,1722,32,32,50,56,58,46,51,48
4,2245,64,0.22977491055917199,110,1786,38,26,47,66,64,42,57,52
4,2310,64,1.109472060621556,110,1850,38,24,46,65,64,41,56,47
4,2372,62,1.7537936242797514,110,1912,35,26,56,61,62,39,57,48
4,2435,63,0.14777886578485777,110,1975,38,11,56,63,63,42,53,51
4,2493,53,0.15486563113972807,110,2028,34,18,51,58,53,43,56,49
5,2550,46,0.060813189204964146,110,2074,36,22,57,52,50,46,55,46
6,2611,57,0.21970316609986185,110,2131,42,19,61,55,60,41,57,45
7,2672,37,0.4899557757171351,110,2168,34,23,52,61,52,40,46,37
0,2739,32,1.5033139412098535,110,2200,32,18,67,54,63,34,51,48
1,2798,15,0.4033920217088962,110,2215,30,15,56,59,53,37,51,49
2,2856,55,0.091056582762576,110,2270,25,14,55,54,55,34,58,49
3,2920,64,0.16624682398014556,110,2334,28,17,57,64,53,37,57,51
3,2981,53,0.32355919077872386,110,2387,25,9,61,53,55,47,61,41
3,3040,50,0.13708631735244126,110,2437,22,16,57,50,55,51,59,44
4,3107,46,0.11650890565670124,110,2483,25,11,67,51,46,37,47,40
