choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,68,64,0.9198836472551193,110,64,64,40,68,55
1,138,50,0.4732241486349267,110,114,70,50,65,61
2,201,57,0.2124781598604386,110,171,63,57,57,57
3,257,56,0.22592656593042193,110,227,56,50,54,56
0,327,70,0.10543747479960075,110,297,70,58,67,57
0,399,64,0.01049478716640806,110,361,64,55,72,58
1,464,60,0.4349480636674343,110,421,65,60,59,53
2,541,67,0.03167636272883101,110,488,77,57,67,53
3,615,68,0.4563037203438398,110,556,74,57,56,68
0,689,74,0.16850731844670008,110,630,74,62,59,68
1,757,51,0.49259771262495633,110,681,68,51,58,67
0,826,69,0.13769112122326987,110,750,69,55,57,60
2,899,51,0.10159681021968936,110,801,73,55,51,69
3,977,66,0.14143450518122336,110,867,78,48,67,66
0,1048,71,0.08043379477658164,110,938,71,43,66,60
0,1126,78,0.5268782520211062,110,1016,78,48,64,58
0,1196,70,0.1095194209242436,110,1086,70,51,68,55
0,1275,79,0.06553769944093801,110,1165,79,54,64,64
0,1350,75,0.018127476015706634,110,1240,75,50,72,61
0,1429,79,0.09421884300036254,110,1319,79,42,64,65
0,1500,64,0.028423861912415305,110,1383,64,49,71,58
0,1577,73,0.069258043251466,110,1456,73,52,77,65
3,1651,63,0.036165991462439706,110,1519,69,44,74,63
0,1729,63,0.19919871487218188,110,1582,63,40,78,63
1,1804,48,0.08002355215057833,110,1630,74,48,75,66
2,1877,67,0.15287329838884034,110,1697,73,52,67,54
0,1951,74,0.26410665028242875,110,1771,74,42,70,48
3,2032,64,0.14579229307082642,110,1835,73,48,81,64
0,2108,68,0.055312994003088534,110,1903,68,47,76,53
0,2180,69,3.370312770001874,110,1972,69,48,72,50
0,2253,73,0.42324814878793404,110,2045,73,37,66,51
0,2329,70,0.18495734372709194,110,2115,70,50,76,56
0,2399,70,0.025477283054442523,110,2185,70,44,69,57
0,2473,69,0.27537072237237226,110,2254,69,48,74,53
1,2538,52,0.08922617104735764,110,2306,65,52,63,54
2,2603,65,0.02457039725049981,110,2371,64,54,65,51
3,2668,54,0.22661905036193275,110,2425,65,44,58,54
0,2733,65,0.3195572451663793,110,2490,65,42,60,48
0,2795,62,0.11842635792891087,110,2552,62,50,47,38
0,2864,69,0.017664113050159358,110,2621,69,50,48,48
0,2936,72,0.5217498991992215,110,2693,72,40,54,50
0,2999,63,0.037942002828913246,110,2756,63,44,49,49
0,3064,65,0.10049728318244888,110,2821,65,51,60,57
2,3126,59,0.13349077434077117,110,2880,62,47,59,51
3,3190,50,0.26468457398141254,110,2930,64,53,58,50
1,3251,42,0.24293915481030126,110,2972,61,42,57,49
0,3317,66,0.1704350107843311,110,3038,66,43,55,61
0,3379,61,0.05081312520405845,110,3099,61,48,62,48
0,3440,60,0.021027974579283182,110,3159,60,50,53,61
0,3508,68,0.39942207630110715,110,3227,68,54,53,54
0,3586,78,0.23024211354959334,110,3305,78,51,53,61
0,3654,57,0.10127680817140572,110,3362,57,44,48,68
0,3720,66,0.01027334574928318,110,3428,66,46,56,61
2,3789,54,0.24411420233082026,110,3482,69,51,54,63
3,3864,61,0.2751160007424005,110,3543,75,57,46,61
0,3933,69,0.19125050400316468,110,3612,69,49,36,67
0,4006,73,0.27711409353059935,110,3685,73,51,35,63
0,4063,57,0.02835154144986518,110,3742,57,49,37,55
1,4118,52,0.28165940262033473,110,3794,55,52,33,49
2,4175,37,0.10139392892097021,110,3831,55,50,37,57
3,4236,57,0.20877317614849744,110,3888,61,51,34,57
0,4291,55,0.2966694186843597,110,3943,55,48,33,53
0,4348,56,0.35111456713320877,110,3999,56,56,34,57
1,4418,50,0.18159796222698787,110,4049,70,50,33,57
2,4483,37,0.14859167098666148,110,4086,65,48,37,57
3,4549,55,0.10568195636460587,110,4141,66,56,30,55
0,4610,54,0.05781925004339428,110,4195,54,46,26,61
1,4675,52,0.2787979443069162,110,4247,65,52,23,63
2,4738,20,0.41148487350301366,110,4267,63,51,20,53
3,4803,61,0.23947673265092817,110,4328,65,54,22,61
0,4863,60,0.4387772081740877,110,4388,60,58,22,55
3,4935,72,0.1682500368001456,110,4460,62,66,26,72
3,4995,54,0.26933100371843466,110,4514,60,56,19,54
0,5062,61,0.3696503657620269,110,4575,61,67,25,61
2,5136,24,0.050298561910494755,110,4599,57,74,24,57
1,5206,70,0.05089696574077607,110,4669,50,70,22,59
1,5277,71,0.5814206810923679,110,4740,54,71,24,56
1,5354,67,0.32976851051853373,110,4807,77,67,21,50
1,5420,66,0.38816568426045706,110,4873,64,66,18,59
1,5488,67,0.3505065632421065,110,4940,68,67,27,58
0,5554,57,0.13654999392019818,110,4997,57,66,27,57
1,5615,61,0.379754750430493,110,5058,45,61,20,55
1,5680,63,0.2959417340271102,110,5121,51,63,16,65
1,5741,51,0.2510364866338932,110,5172,61,51,14,61
3,5809,68,1.141079302907201,110,5240,49,57,18,68
3,5866,57,0.13942105229489243,110,5297,56,54,22,57
1,5934,49,0.22190734020659875,110,5346,63,49,27,68
0,5994,60,0.4869042361870015,110,5406,60,47,17,53
0,6060,66,0.3128858424693135,110,5472,66,52,22,53
0,6122,62,0.4256801643527979,110,5534,62,49,32,57
0,6186,61,0.7850706244521461,110,5595,61,45,32,64
0,6247,61,0.2103469462203975,110,5656,61,45,27,60
