choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,3.5075444587055244,103,53,53,37,24,54
2,110,13,9.44713054553722,103,66,56,38,13,44
0,173,63,1.2987733654154,103,129,63,41,21,35
0,228,55,0.2908336826876621,103,184,55,45,23,32
1,289,39,0.7719733359772363,103,223,61,39,27,37
3,351,41,0.2372253032954177,103,264,62,52,33,41
0,410,59,0.2735846339419368,103,323,59,48,31,40
0,472,62,0.7152710084774299,103,385,62,49,26,38
0,538,66,0.36268253110029036,103,451,66,47,27,48
0,614,76,2.5456088530190755,103,527,76,47,25,51
0,695,81,0.02795817985315807,103,608,81,48,25,42
0,765,70,0.19233233380509773,103,678,70,54,33,45
0,826,61,1.6510245422905427,103,739,61,53,35,46
1,891,55,0.6063389454066055,103,794,65,55,30,48
2,955,31,0.10059747632476501,103,825,64,49,31,63
3,1018,53,0.22738022471457953,103,878,63,60,34,53
0,1079,58,1.7930094949770137,103,936,58,61,31,56
0,1147,60,4.798116365476744,103,996,60,59,34,68
0,1216,69,0.6770158825602266,103,1065,69,56,32,57
3,1273,52,0.10517631472612265,103,1117,57,52,32,52
0,1336,63,0.12668930271320278,103,1180,63,60,44,57
3,1391,53,0.11484922283125343,103,1233,55,54,41,53
0,1455,64,1.5976216153940186,103,1297,64,54,40,58
0,1537,56,0.6813515061730868,103,1353,56,82,32,65
0,1605,64,1.0773109405054129,103,1417,64,68,37,65
0,1680,66,0.5570745101285866,103,1483,66,75,35,57
0,1755,69,0.19186830559192458,103,1552,69,75,36,62
0,1828,71,0.2582012986385962,103,1623,71,73,37,59
2,1903,37,2.230969562944665,103,1660,70,75,37,59
1,1987,78,1.3848227572234464,103,1738,84,78,39,52
