choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,59,54,1.739379354265111,103,54,54,52,59,45
1,113,54,0.4090552705602022,103,108,50,54,54,48
2,168,54,0.015827522314793896,103,162,55,52,54,44
3,235,49,0.45758366108930204,103,211,67,50,55,49
1,297,55,0.23073402862792136,103,266,62,55,50,52
0,353,55,0.35398312217148487,103,321,55,52,49,56
2,411,49,0.5756990024965489,103,370,58,55,49,49
0,478,48,0.07753879436495481,103,418,48,50,54,67
1,537,59,0.08703825192787917,103,477,46,59,48,48
1,596,51,0.13974353640514892,103,528,46,51,52,59
1,651,52,0.50112934866047,103,580,42,52,48,55
1,703,52,0.12871182567323558,103,632,39,52,47,40
2,760,47,0.29576198232825845,103,679,40,57,47,43
0,820,43,0.23421520028932719,103,722,43,60,45,37
1,890,70,0.06157558380073169,103,792,39,70,49,43
1,955,65,0.19873592314252164,103,857,44,65,49,55
1,1024,69,0.40729132331034634,103,926,37,69,56,54
1,1083,55,0.4289476800186094,103,981,32,55,59,47
1,1147,64,0.807974244831712,103,1045,37,64,48,50
3,1202,45,0.024015540147956926,103,1090,42,55,48,45
1,1259,57,0.41834991567156976,103,1147,38,57,38,52
1,1322,63,0.01139973309909692,103,1210,47,63,37,50
1,1388,66,0.4109401851601433,103,1276,49,66,47,51
1,1451,60,0.7650749965541763,103,1336,42,60,45,63
1,1518,67,0.008004966701264493,103,1403,49,67,45,53
1,1579,61,0.04640346132509876,103,1464,47,61,41,52
1,1645,66,0.3807034667697735,103,1530,53,66,41,50
1,1716,71,0.19011971927830018,103,1601,44,71,40,55
1,1782,66,0.22026747226482257,103,1667,54,66,46,59
1,1842,60,0.29227313020965084,103,1727,52,60,46,53
0,1903,49,0.9777004041825421,103,1776,49,61,38,52
2,1969,40,0.17671794445050182,103,1816,54,66,40,46
1,2032,63,0.36217818043223815,103,1879,58,63,40,48
3,2100,47,0.7927963620240916,103,1926,68,64,36,47
1,2168,53,1.1671404021326452,103,1979,68,53,37,56
1,2229,54,0.2266403397297836,103,2033,61,54,39,45
1,2288,59,0.20289745616173605,103,2092,55,59,35,40
1,2358,70,0.30625030001829145,103,2162,62,70,41,41
1,2419,61,0.23527830492093926,103,2223,52,61,35,41
1,2485,66,0.022629215854976792,103,2289,54,66,51,48
1,2553,68,0.03117693556123413,103,2357,49,68,45,56
1,2617,64,0.43690528383740457,103,2421,55,64,44,60
1,2684,51,0.22160387351323152,103,2472,67,51,42,63
0,2748,58,0.6639667691779323,103,2530,58,57,46,64
0,2816,58,0.01051135909074219,103,2588,58,51,45,68
0,2875,59,0.39421148805558914,103,2647,59,59,50,59
0,2932,55,0.3328976801785757,103,2702,55,50,57,55
1,2998,54,0.14113946128054522,103,2756,54,54,51,66
0,3067,69,0.010463996215548832,103,2825,69,58,49,60
0,3135,68,0.3051468729318003,103,2893,68,50,45,68
0,3200,56,0.05536400613345904,103,2949,56,53,53,65
0,3277,61,0.40502878574625356,103,3010,61,53,41,77
1,3350,44,0.22197189589496702,103,3054,60,44,50,73
0,3420,63,0.18544679517071927,103,3117,63,49,45,70
0,3498,59,0.7330416889308253,103,3176,59,56,55,78
0,3578,67,0.007980005182616878,103,3243,67,58,49,80
0,3648,55,0.25598868411179865,103,3298,55,57,42,70
0,3722,65,0.043558488359849434,103,3363,65,53,45,74
2,3792,44,0.7529981022889842,103,3407,55,54,44,70
3,3872,80,0.040083717089146376,103,3487,64,61,44,80
3,3945,73,0.17303836072824197,103,3560,61,55,39,73
3,4021,76,0.06173239332565572,103,3636,73,63,42,76
3,4099,78,0.16833215459337225,103,3714,68,59,42,78
3,4175,76,0.5700135368169867,103,3790,63,58,58,76
3,4254,79,0.09134059350617463,103,3869,65,67,50,79
3,4331,77,0.05925800288969185,103,3946,66,66,61,77
3,4407,76,0.08630092709790915,103,4022,56,62,55,76
3,4483,76,0.07153330922301393,103,4098,68,54,58,76
3,4561,78,0.04422540890664095,103,4176,69,62,46,78
3,4637,76,0.4310476476966869,103,4252,69,55,60,76
3,4715,78,0.14135515439556912,103,4330,63,57,58,78
3,4792,77,0.5490682633462711,103,4407,71,52,63,77
3,4866,74,0.09386042671394534,103,4481,68,60,65,74
3,4937,71,0.08808919582224917,103,4552,62,56,60,71
3,5014,77,0.5142623071515118,103,4629,60,49,59,77
3,5091,77,0.06256572399433935,103,4706,65,51,57,77
3,5173,82,0.2374544372287346,103,4788,61,58,63,82
3,5248,75,0.14413164320285432,103,4863,60,50,60,75
3,5327,79,0.16559854838851606,103,4942,59,51,67,79
3,5416,89,0.5995628534219577,103,5031,66,53,56,89
3,5501,85,0.9886508299750858,103,5116,67,48,65,85
3,5577,76,0.3708801495085936,103,5192,68,43,57,76
3,5665,88,0.3337994950124994,103,5280,63,47,55,88
3,5753,88,0.17402594077429967,103,5368,55,44,61,88
3,5839,86,0.15585139576432994,103,5454,51,49,51,86
3,5932,93,0.17558571561676217,103,5547,51,47,44,93
3,6028,96,0.44600215693208156,103,5643,55,39,41,96
3,6128,100,0.1114358952982002,103,5743,43,45,41,100
3,6217,89,0.06488970529608196,103,5832,49,44,42,89
3,6316,99,0.5237368032030645,103,5931,51,33,43,99
3,6416,100,0.09471615873917472,103,6031,47,32,33,100
3,6516,100,0.025398024197784252,103,6131,50,34,40,100
3,6610,94,0.4219699757741182,103,6225,61,29,42,94
3,6705,95,0.07312508600443834,103,6320,61,32,28,95
3,6798,93,0.06211129637085833,103,6413,60,27,32,93
3,6889,91,0.5564440718007972,103,6504,57,33,34,91
3,6986,97,0.9893363116498222,103,6601,59,33,46,97
3,7076,90,1.3185454475606093,103,6691,60,31,43,90
3,7164,88,0.255751869714004,103,6779,62,40,32,88
3,7238,74,0.34951437047857326,103,6853,63,42,40,74
3,7319,81,0.4026145589668886,103,6934,60,44,43,81
3,7398,79,0.3203650781942997,103,7013,59,50,50,79
3,7472,74,0.8264233665395295,103,7087,62,54,49,74
3,7548,76,0.3783897260946105,103,7163,65,55,52,76
3,7617,69,0.3576070225026342,103,7232,55,58,47,69
3,7693,76,0.1264236865536077,103,7308,54,57,44,76
3,7773,80,0.2782037947908975,103,7388,56,67,55,80
3,7856,83,0.051118628012773115,103,7471,62,63,58,83
3,7937,81,0.21095234590757173,103,7552,57,57,58,81
3,8012,75,0.20813809479295742,103,7627,58,62,57,75
3,8094,82,0.15205788511957508,103,7709,60,55,60,82
3,8165,71,0.46401029182743514,103,7780,64,64,61,71
3,8240,73,1.096298334938183,103,7853,75,59,61,73
1,8307,67,0.6331143333445652,103,7920,55,67,66,63
0,8378,66,0.005292481786455028,103,7986,66,58,63,71
2,8455,64,0.005399368281359784,103,8050,62,54,64,77
3,8528,73,0.38792950611241395,103,8123,57,60,65,73
3,8603,75,0.960344468941912,103,8198,54,63,73,75
3,8685,82,0.24058742771740071,103,8280,56,78,71,82
3,8777,92,0.554703805995814,103,8372,62,62,76,92
3,8851,74,0.18673967377253575,103,8446,57,57,66,74
3,8936,85,0.1891750218346715,103,8531,55,56,64,85
3,9021,85,0.137569324215292,103,8616,57,58,69,85
3,9109,88,0.009273523828596808,103,8704,59,49,69,88
3,9199,90,1.2716843584130402,103,8794,40,49,63,90
3,9281,82,0.12108960225305054,103,8876,48,45,62,82
3,9364,83,0.26294846726523247,103,8959,43,45,66,83
3,9456,92,0.4284510098223109,103,9051,47,48,64,92
3,9556,100,0.03770341236668173,103,9151,45,52,71,100
3,9645,89,0.34536243803449906,103,9240,56,42,68,89
3,9740,95,0.49077351903542876,103,9335,52,41,74,95
3,9835,95,0.7321257932489971,103,9430,53,35,67,95
3,9934,99,0.793835785218107,103,9529,45,43,72,99
3,10026,92,0.8197272794204764,103,9621,52,52,71,92
3,10117,91,0.7055136152266641,103,9712,49,45,79,91
3,10210,93,0.2592772040516138,103,9805,51,39,73,93
3,10303,93,0.5831932181463344,103,9898,50,43,69,93
3,10391,88,0.30876757307123626,103,9986,52,45,81,88
3,10478,87,0.6590147880997392,103,10073,52,43,66,87
3,10574,96,0.6031848336424446,103,10169,48,49,70,96
3,10659,85,0.6969217328369268,103,10254,46,52,64,85
3,10741,82,0.7061619746527867,103,10336,43,48,66,82
3,10823,82,0.7627362943676417,103,10418,43,50,69,82
3,10893,70,0.4327072686064639,103,10488,40,60,67,70
