choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,81,45,1.0790051235162537,103,45,45,50,58,81
1,154,55,0.1516181783808861,103,100,42,55,56,73
2,227,70,0.02169155884621432,103,170,47,58,70,73
3,297,67,0.013107996965118218,103,237,42,49,70,67
2,368,60,0.09258674926968524,103,297,44,55,60,71
2,434,63,0.5193160544222337,103,360,41,55,63,66
0,502,46,0.21178375645831693,103,406,46,50,68,64
1,569,37,0.3017546666887938,103,443,43,37,67,64
2,632,63,0.1785350149293663,103,506,33,36,63,62
2,701,69,0.046301055102958344,103,575,45,40,69,60
2,770,66,0.2298699760940508,103,641,42,40,66,69
2,837,65,0.16958663086552406,103,706,42,43,65,67
2,906,64,0.3424080184122431,103,770,38,27,64,69
3,973,67,0.30899542692350224,103,837,40,21,61,67
3,1046,73,0.6108185777702602,103,910,43,27,65,73
3,1110,64,0.13428080426820088,103,974,37,31,61,64
2,1175,64,0.1160019329181523,103,1038,41,37,64,65
3,1242,65,0.26185912103392184,103,1103,30,29,67,65
3,1317,73,0.13500916855991818,103,1176,39,33,75,73
2,1385,65,0.2851840591902146,103,1241,39,39,65,68
2,1455,66,0.0030171434409567155,103,1307,31,37,66,70
2,1529,69,0.4602942258861731,103,1376,39,35,69,74
3,1606,77,0.3023428624510416,103,1453,30,39,56,77
3,1679,73,0.31924180990608875,103,1526,38,36,63,73
3,1753,74,0.32785801376303425,103,1600,43,33,61,74
3,1829,76,0.24566613649949431,103,1676,52,23,67,76
3,1905,76,0.7477267417853,103,1752,46,33,66,76
0,1975,40,4.083896300893684,103,1792,40,44,58,70
3,2045,70,0.22934834437910467,103,1862,36,39,63,70
3,2111,66,0.45926504331146134,103,1928,40,46,64,66
3,2185,74,0.6652007642042008,103,2002,51,35,69,74
3,2250,65,0.1661368211134686,103,2067,45,41,62,65
3,2314,64,0.42701284238137305,103,2131,54,49,63,64
3,2373,58,0.009762513560417574,103,2189,44,56,59,58
2,2435,59,0.3877547754891566,103,2248,43,52,59,62
1,2494,43,0.4414277988107642,103,2291,45,43,57,59
3,2558,64,0.16679606120305834,103,2355,41,51,57,64
3,2624,63,0.2485552721627755,103,2418,37,66,53,63
3,2689,65,0.3296898051412427,103,2483,42,59,64,65
3,2748,57,0.2622732262170757,103,2540,30,56,59,57
0,2812,35,1.3907840796746314,103,2575,35,47,63,64
2,2877,60,0.5144466383571853,103,2635,30,47,60,65
3,2945,65,0.16254940300132148,103,2700,29,45,68,65
3,3015,60,0.2073226852226071,103,2760,34,42,70,60
3,3083,48,0.3750128807805595,103,2808,31,50,68,48
1,3152,52,0.3546231610889663,103,2860,28,52,69,54
3,3213,61,0.032008986148866825,103,2921,28,61,61,61
3,3281,47,0.07234615864581428,103,2968,41,57,68,47
2,3347,66,0.17665202044008765,103,3034,37,52,66,58
2,3410,63,0.2676757946901489,103,3097,42,60,63,56
2,3475,65,0.4179230097142863,103,3162,26,53,65,52
2,3544,69,0.0074174109831801616,103,3231,29,60,69,43
2,3613,69,0.7251468089307309,103,3300,33,57,69,44
3,3670,51,0.1443825384558295,103,3351,25,57,54,51
2,3742,72,0.13208931103145005,103,3423,35,68,72,47
2,3808,66,0.19002051324787317,103,3489,26,66,66,55
2,3883,74,0.02089023012376856,103,3563,36,75,74,62
2,3963,80,0.16770747661212226,103,3643,26,72,80,69
2,4041,78,0.5368275191140128,103,3721,29,74,78,70
2,4122,81,0.3230897238536272,103,3802,28,67,81,58
2,4204,82,0.44384266563429264,103,3884,24,75,82,50
2,4279,75,0.5123997939081164,103,3959,31,67,75,47
2,4358,79,0.016555246562347747,103,4038,30,71,79,53
1,4436,78,0.11426614737865748,103,4116,28,78,71,41
1,4511,69,0.7153106908881455,103,4185,29,69,75,49
2,4591,80,0.31132324845384574,103,4265,32,76,80,44
