choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,72,31,1.238025991980976,103,31,31,72,55,57
1,140,68,0.15640438938862644,103,99,29,68,56,67
2,213,73,0.40344212928175693,103,172,22,51,73,63
3,290,60,0.5040325651789317,103,232,24,58,77,60
2,368,78,0.20972475126473,103,310,29,60,78,66
2,438,70,0.0815934408819885,103,380,26,65,70,57
2,506,67,0.010158057608350646,103,447,28,67,67,68
0,575,30,0.05405384647019673,103,477,30,69,66,66
1,643,67,0.11767115440306952,103,544,32,67,68,59
3,718,56,0.07638288407906657,103,600,24,75,65,56
1,795,69,0.6233915022021392,103,669,36,69,77,67
2,872,77,0.4261487898402265,103,746,32,75,77,56
2,952,80,0.10842195205623284,103,826,28,74,80,61
2,1033,81,0.32736454375844914,103,907,38,74,81,51
2,1110,70,0.4818622572274762,103,977,43,77,70,57
2,1184,74,0.5145023217410198,103,1051,27,67,74,60
1,1262,66,0.20372054620384006,103,1117,28,66,78,58
0,1340,26,0.33735235102358274,103,1143,26,72,78,61
3,1416,61,1.001734505458444,103,1204,28,72,76,61
2,1497,81,0.46068080939585343,103,1285,19,70,81,64
2,1573,76,0.15600884534069337,103,1361,23,70,76,56
2,1659,86,0.49885849059501197,103,1447,22,71,86,61
2,1739,80,0.5021009277406847,103,1527,17,70,80,57
2,1815,76,0.6318163344330969,103,1603,12,73,76,56
2,1898,83,0.8339924667452578,103,1686,8,60,83,62
2,1975,77,0.89718926911155,103,1763,28,66,77,56
2,2047,72,0.3517295451601967,103,1835,19,63,72,66
2,2121,74,0.5939093896886334,103,1909,12,67,74,51
1,2193,63,0.587560203661269,103,1972,24,63,72,55
2,2255,59,0.933749571973749,103,2031,18,62,59,57
0,2328,27,0.5484544660284882,103,2058,27,60,73,57
2,2401,73,0.2504101049344172,103,2131,22,69,73,70
3,2472,62,0.19236049551545875,103,2193,27,69,71,62
3,2547,61,0.20636006668792106,103,2254,14,75,67,61
2,2621,74,0.24213952208810952,103,2328,16,59,74,66
2,2686,65,0.48463746596098645,103,2393,15,63,65,58
2,2747,56,0.04733215779560851,103,2449,13,61,56,60
2,2815,66,0.3274618296782137,103,2515,19,68,66,60
