choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
6,80,34,3.751151590018708,103,34,75,52,64,59,54,39,34,30,68,47,80,39,40,73,42,42,16,40,61,57,49,36,32,58,73,51
0,162,81,0.22990837843099143,103,115,81,57,65,48,53,22,27,41,82,46,79,45,24,63,40,44,9,43,63,62,43,27,30,57,56,50
0,239,76,0.15858500196918612,103,191,76,53,62,36,53,30,22,40,67,45,77,37,33,72,46,38,15,36,69,50,42,32,14,55,59,55
0,325,76,0.08396094482304761,103,267,76,56,67,39,55,37,31,42,70,45,86,38,30,76,45,38,14,41,66,51,50,31,25,56,62,47
25,414,51,0.5181710247998126,103,318,75,59,70,46,51,42,32,40,70,37,89,33,39,80,43,38,5,40,63,60,51,24,18,50,64,51
0,502,77,0.32108704209531425,103,395,77,64,66,37,48,41,33,51,72,50,88,37,29,78,50,28,2,41,64,60,49,33,29,45,66,51
16,597,4,1.0120000896058627,103,399,77,65,65,40,38,30,26,47,69,46,95,41,35,71,49,41,4,37,68,50,42,29,20,51,61,51
22,679,22,0.12132001625286648,103,421,75,52,68,47,43,32,24,41,75,47,82,39,34,76,43,40,15,45,74,50,52,23,22,54,68,56
4,764,48,0.17611310767824762,103,469,75,51,70,39,48,34,26,44,74,51,85,43,23,80,48,39,14,43,71,52,60,28,20,50,54,63
17,845,36,0.3062029371430981,103,505,81,54,69,51,39,33,31,51,72,58,74,34,27,66,57,40,11,36,65,54,61,17,20,50,63,61
19,928,45,0.6222688739435398,103,550,78,46,61,51,43,33,23,36,74,61,83,38,22,69,52,58,12,40,68,45,55,21,26,52,62,64
24,1009,57,0.4489392955074436,103,607,81,47,65,49,46,41,33,44,75,62,79,33,30,78,50,34,15,39,77,41,61,25,25,51,57,60
20,1088,63,0.3280404248580453,103,670,79,48,67,42,44,35,35,54,66,50,71,31,20,72,56,52,19,31,71,48,63,10,32,51,54,60
8,1172,66,0.36330208876461256,103,736,83,54,74,48,56,43,36,53,66,55,84,35,26,74,65,37,22,29,67,54,59,18,39,52,55,65
14,1260,63,0.0437613806934678,103,799,86,60,64,46,48,44,38,50,67,54,88,36,24,77,63,51,22,35,68,53,52,15,29,61,65,61
15,1345,47,0.6090751117735635,103,846,85,62,68,52,42,47,34,50,58,57,77,30,36,65,58,47,26,32,75,59,57,19,31,57,65,63
11,1433,34,0.6080792112188647,103,880,82,69,49,37,38,42,33,46,65,56,88,34,35,66,62,52,25,36,74,53,50,16,32,52,62,57
10,1526,81,0.8788380733531085,103,961,93,64,68,47,42,41,29,50,57,53,81,34,36,67,67,53,27,32,57,65,59,13,28,51,62,59
10,1619,83,0.29232113312900765,103,1044,93,67,67,47,45,44,35,54,60,53,83,25,39,71,76,50,30,28,64,62,64,16,30,54,52,62
10,1704,85,0.2262166339714895,103,1129,80,63,53,39,48,47,30,41,58,58,85,28,43,82,73,52,33,32,69,64,52,11,37,55,49,67
10,1786,82,0.05825570195156615,103,1211,81,68,61,46,43,49,33,46,64,54,82,24,46,68,74,44,30,32,65,58,55,13,35,53,54,60
10,1871,85,0.062673890577571,103,1296,79,58,51,41,42,50,29,43,60,57,85,25,47,67,78,47,39,27,69,57,50,17,39,54,55,57
10,1960,89,0.09370489725552034,103,1385,80,52,56,36,32,48,29,46,61,65,89,29,51,67,68,63,36,25,69,66,52,16,39,45,50,61
10,2048,88,0.19066951270360732,103,1473,77,60,68,43,45,40,31,57,62,70,88,20,38,74,59,56,40,25,61,58,51,27,28,47,57,56
10,2136,85,0.03156991945434129,103,1558,88,57,66,38,39,41,28,50,63,70,85,25,45,69,56,51,38,23,61,55,56,19,33,50,56,56
10,2226,90,0.2153730946884025,103,1648,80,62,65,39,41,45,21,56,66,66,90,30,40,67,59,50,37,35,71,69,55,33,28,54,51,59
10,2311,85,0.15331556158344029,103,1733,83,47,66,45,38,35,20,56,71,69,85,23,48,68,66,53,37,24,61,67,62,29,38,65,51,63
10,2397,86,0.05941929269465618,103,1819,75,49,67,43,38,44,25,61,59,68,86,24,48,65,61,44,40,30,65,59,68,33,29,65,54,58
10,2489,92,0.11643331914092414,103,1911,76,51,58,33,35,43,31,60,63,73,92,27,51,71,65,56,46,36,59,63,72,31,30,65,54,66
10,2578,89,0.11313647869974375,103,2000,72,49,64,35,34,37,23,60,56,70,89,37,45,69,69,54,47,30,61,65,68,30,38,61,59,61
10,2665,87,0.13506805213546613,103,2087,80,53,56,38,43,44,29,57,67,70,87,34,50,63,63,54,42,40,60,63,66,27,46,55,56,53
10,2757,92,0.1868990434668376,103,2179,81,48,64,40,38,46,34,62,67,61,92,27,48,61,70,57,55,34,60,55,69,21,49,65,49,59
10,2843,86,0.08239988991408609,103,2265,82,51,62,47,36,33,31,57,54,73,86,46,52,79,54,49,59,45,58,59,64,25,44,67,53,57
10,2918,74,0.11079905658698408,103,2339,75,51,67,43,38,40,29,62,64,65,74,34,34,73,58,62,50,43,57,64,60,25,36,67,59,53
10,2994,76,0.33277287259261357,103,2415,75,58,63,46,39,40,22,61,65,74,76,39,38,72,60,53,55,44,53,61,63,24,50,63,57,63
10,3071,74,0.12537274266651366,103,2489,75,49,53,47,41,33,22,60,71,74,74,32,43,77,60,65,61,40,65,70,59,34,40,64,59,53
10,3156,85,0.0703921198437456,103,2574,79,54,48,46,40,39,25,59,75,74,85,32,39,75,57,62,58,33,62,62,68,28,55,67,58,63
10,3239,83,0.12203237957146484,103,2657,77,64,45,42,41,41,15,63,68,68,83,34,36,73,63,51,67,34,48,56,68,19,51,65,59,61
10,3330,91,0.01908148015354527,103,2748,79,52,58,36,41,32,20,63,69,74,91,38,42,71,55,48,61,44,49,64,71,23,54,65,49,62
10,3416,86,0.1992249128743424,103,2834,77,50,48,39,39,21,25,71,70,68,86,31,45,67,56,44,63,46,54,62,84,32,46,54,38,58
10,3506,90,0.0021070081056677736,103,2924,81,57,50,33,48,27,19,79,71,74,90,49,47,66,49,51,59,41,67,71,60,16,43,60,42,65
10,3589,83,0.19430493374238722,103,3007,75,50,54,33,44,32,29,68,56,68,83,35,34,66,57,48,62,35,54,70,66,20,44,56,43,57
10,3678,89,0.144452942739008,103,3096,78,57,49,36,50,29,23,64,65,70,89,46,48,59,42,60,63,35,53,72,68,25,45,61,41,60
10,3768,90,0.16422438484732993,103,3186,79,67,62,25,50,35,11,68,72,60,90,41,46,59,47,60,65,33,46,63,61,24,37,57,44,56
10,3863,95,0.19046918052481487,103,3281,80,64,56,27,58,40,23,55,75,57,95,43,47,58,45,63,64,38,47,66,63,22,42,57,43,62
10,3956,93,0.16920708779070992,103,3374,77,55,51,25,40,31,23,57,76,54,93,42,50,59,41,76,64,43,46,59,61,19,42,51,55,56
10,4043,87,0.1442001273680944,103,3461,77,62,54,29,56,41,17,64,73,64,87,41,55,51,45,65,58,34,42,65,56,13,39,63,38,56
10,4133,90,0.20324243714276236,103,3551,76,68,53,33,65,24,19,58,72,66,90,43,52,58,49,69,64,29,52,55,48,13,41,58,41,60
10,4223,90,0.1872811466892017,103,3641,69,62,44,29,67,32,13,49,73,60,90,46,45,53,56,69,62,32,55,59,67,20,35,61,38,62
10,4321,98,0.18801911156333517,103,3739,73,73,51,23,75,23,19,58,80,59,98,37,46,59,59,71,59,22,50,63,64,11,36,61,40,48
10,4417,96,0.1170304754487006,103,3835,62,69,55,31,65,32,7,65,75,62,96,42,54,47,63,70,62,24,50,65,55,20,44,50,33,62
10,4512,95,0.11921684838307556,103,3930,61,71,48,22,70,33,17,64,73,58,95,44,51,57,59,71,64,26,44,62,63,23,48,62,33,66
10,4601,89,0.06851040542824194,103,4019,62,70,47,35,68,29,11,64,69,51,89,36,49,58,61,67,62,35,56,55,63,23,32,56,26,67
10,4688,87,0.06310655688139377,103,4106,67,72,48,29,73,32,13,63,76,61,87,50,53,67,57,71,61,27,57,52,60,19,40,48,33,62
10,4772,84,0.15790336052305065,103,4190,53,78,46,29,73,26,15,63,82,64,84,42,53,57,60,66,70,36,55,60,64,19,36,44,26,52
10,4852,80,0.6030171434395015,103,4270,50,77,55,25,71,25,16,70,73,66,80,52,54,61,53,78,64,34,59,59,59,14,31,52,24,63
10,4944,92,0.27878815031726845,103,4362,56,82,58,19,65,29,24,66,69,59,92,44,53,62,54,76,56,26,55,58,63,9,25,48,28,58
