choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,92,75,2.511569663438422,103,75,75,42,38,11,69,32,41,92
0,181,75,0.24059126795327757,103,150,75,30,31,24,63,31,53,89
0,263,82,0.3785894182365155,103,232,82,32,36,11,67,34,48,82
0,353,76,0.3797414882792509,103,308,76,37,41,18,64,29,50,90
0,443,69,0.248541191307595,103,377,69,34,46,28,67,35,53,90
1,526,30,0.33613115677871974,103,407,62,30,43,31,62,20,62,83
2,612,37,0.08984226240863791,103,444,75,34,37,31,64,35,67,86
0,691,69,0.2932747911036131,103,513,69,27,43,22,57,24,58,79
0,775,66,0.2823736483187531,103,579,66,27,55,28,69,40,53,84
3,860,19,0.2214867463990231,103,598,70,28,52,19,55,27,66,85
0,944,67,0.2422361679637106,103,665,67,30,53,19,62,33,66,84
4,1029,65,0.11359090633050073,103,730,69,33,51,16,65,29,59,85
5,1114,26,0.04941164422780275,103,756,65,27,59,12,53,26,65,85
6,1194,66,0.6404530195432017,103,822,65,17,61,6,58,31,66,80
7,1264,70,0.08096492267213762,103,892,59,28,68,17,64,34,58,70
7,1339,75,0.24839078215882182,103,967,66,30,53,11,58,30,61,75
7,1409,70,0.48081707367964555,103,1037,55,26,60,5,54,33,59,70
7,1481,72,0.37407778392662294,103,1109,55,27,49,1,56,35,62,72
7,1560,79,0.20281105091271456,103,1188,71,17,56,7,54,38,72,79
7,1636,69,0.21483482195617398,103,1257,76,23,56,8,61,31,72,69
0,1710,72,0.1670783183653839,103,1329,72,13,49,9,55,26,68,74
7,1780,70,0.00853875916072866,103,1399,70,26,53,10,52,22,70,70
0,1859,79,0.15049106985679828,103,1478,79,31,54,6,58,21,63,71
7,1933,67,0.290127079722879,103,1545,67,41,47,9,54,25,74,67
7,2013,80,0.0071754762684577145,103,1625,71,32,54,12,57,33,70,80
7,2094,81,0.2925758686105837,103,1706,66,26,46,18,63,21,68,81
7,2168,74,0.06755994763807394,103,1780,70,24,47,13,57,14,68,74
7,2246,78,0.1682739110547118,103,1858,62,24,50,12,50,24,70,78
7,2313,67,0.057500456023262814,103,1925,65,32,48,19,57,23,65,67
7,2389,76,0.2952723525595502,103,2001,63,33,38,22,56,24,67,76
7,2465,76,0.11015197723463643,103,2077,62,30,38,21,58,23,62,76
0,2539,62,0.12762759975885274,103,2139,62,35,37,22,57,16,72,74
0,2617,62,0.030168874269293156,103,2201,62,22,32,13,59,16,78,71
7,2697,70,0.5666213305812562,103,2271,67,22,32,16,57,26,80,70
7,2775,75,0.08527558475907426,103,2346,66,22,31,12,54,19,78,75
7,2852,77,0.1839855863217963,103,2423,65,23,40,11,53,23,68,77
7,2922,70,0.06350786127586616,103,2493,66,26,23,14,46,31,67,70
7,2994,72,0.13597434724215418,103,2565,72,26,32,11,49,28,70,72
1,3071,20,1.5020580451237038,103,2585,75,20,32,18,46,23,73,77
3,3149,15,0.25017457061767345,103,2600,78,27,27,15,44,22,69,71
2,3222,30,0.7578553576022387,103,2630,73,28,30,21,45,17,69,71
4,3304,43,0.8567861726041883,103,2673,82,19,35,30,43,15,70,76
5,3394,20,0.008107372930680867,103,2693,78,35,30,29,49,20,77,90
6,3480,71,0.08665038833714789,103,2764,72,28,27,24,45,22,71,86
7,3567,87,0.00886709911719663,103,2851,79,31,30,32,39,12,71,87
7,3660,93,0.299252114527917,103,2944,81,23,33,20,47,17,67,93
7,3745,85,0.11505787551868707,103,3029,77,27,26,21,45,11,65,85
7,3827,82,0.18583593882794958,103,3111,81,18,29,25,49,14,73,82
7,3904,77,0.15780671464744955,103,3188,69,12,30,26,56,15,71,77
7,3995,91,0.1394254370679846,103,3279,71,17,23,37,58,18,71,91
7,4079,84,0.06325696602289099,103,3363,67,21,30,29,61,19,65,84
7,4179,100,0.11208809495292371,103,3463,61,14,22,30,51,15,77,100
7,4278,99,0.11842256009549601,103,3562,74,13,20,27,59,17,65,99
7,4369,91,0.08293240229249932,103,3653,64,11,19,34,51,20,69,91
7,4460,91,0.14177373984421138,103,3744,60,20,21,18,58,14,62,91
7,4550,90,0.19808500356884906,103,3834,66,15,23,23,66,15,64,90
7,4644,94,0.18115469420445152,103,3928,62,15,33,25,52,24,69,94
7,4731,87,0.17263257606100524,103,4015,56,18,31,21,57,20,77,87
7,4819,88,0.10206700567505322,103,4103,57,31,35,24,57,26,66,88
7,4909,90,0.07113200482126558,103,4193,66,28,33,29,57,20,69,90
7,4994,85,0.11296814845991321,103,4278,64,33,39,22,62,30,63,85
7,5077,83,0.02750247214862611,103,4361,56,29,40,23,63,18,63,83
7,5166,89,0.18512037532491377,103,4450,50,33,50,28,72,19,64,89
7,5249,83,0.09910938584653195,103,4533,54,37,32,25,71,17,67,83
7,5332,83,0.08876379684079438,103,4616,56,37,36,24,73,13,64,83
7,5422,90,0.1713985810347367,103,4706,54,37,28,31,64,14,58,90
7,5516,94,0.1918452641912154,103,4800,41,38,28,33,72,10,65,94
7,5611,95,0.16346913892630255,103,4895,55,45,28,34,62,12,63,95
7,5706,95,0.18803127230057726,103,4990,54,52,37,32,58,11,71,95
7,5794,88,0.13661374611547217,103,5078,49,47,32,33,66,6,70,88
7,5878,84,0.15669048677955288,103,5162,54,46,37,35,61,7,66,84
7,5970,92,0.023358220176305622,103,5254,61,46,44,29,64,3,65,92
7,6059,89,0.18053705665806774,103,5343,60,48,41,35,56,10,73,89
7,6146,87,1.1045689177917666,103,5430,60,53,36,29,59,2,70,87
7,6240,94,0.1953942799664219,103,5524,58,54,26,30,58,7,80,94
7,6332,92,1.6362082814594032,103,5616,60,46,34,20,57,13,82,92
7,6428,96,0.21073153247562004,103,5712,61,49,33,23,56,5,86,96
7,6525,97,0.27610382711282,103,5809,65,49,30,18,63,7,72,97
7,6625,100,0.17831356146052713,103,5909,62,45,23,16,56,6,76,100
7,6723,98,0.13173408943112008,103,6007,61,39,32,16,61,1,86,98
7,6817,94,0.21976952198747313,103,6101,50,36,30,9,62,4,77,94
7,6912,95,0.045549649417807814,103,6196,55,39,41,18,62,12,80,95
7,7012,100,0.024322118784766644,103,6296,45,41,37,18,56,1,82,100
7,7109,97,0.006943142143427394,103,6393,62,46,38,24,61,1,87,97
7,7205,96,0.12973396782035707,103,6489,52,49,38,7,54,1,80,96
7,7291,86,0.06495178907061927,103,6575,46,34,35,18,64,1,79,86
7,7378,87,0.12613502900785534,103,6662,43,47,32,12,63,6,73,87
7,7465,87,0.15137240343756275,103,6749,41,48,26,14,56,6,71,87
7,7562,97,0.13250021601561457,103,6846,40,47,41,12,59,3,67,97
7,7654,92,0.05324355720949825,103,6938,41,42,35,24,51,4,59,92
7,7733,79,0.00415321251784917,103,7017,41,38,34,27,59,8,67,79
7,7822,89,0.1986571983579779,103,7106,52,36,36,21,63,3,69,89
7,7910,88,0.1910836178867612,103,7194,41,42,37,23,61,7,73,88
7,7992,82,0.21904819813062204,103,7276,45,37,41,16,56,5,64,82
7,8073,81,0.16817918528977316,103,7357,40,32,40,13,49,3,63,81
7,8149,76,0.1506741209886968,103,7433,40,42,38,18,47,4,64,76
7,8229,80,0.11510395832010545,103,7513,40,42,30,22,47,12,64,80
7,8308,79,0.1367455941363005,103,7592,37,36,36,21,44,15,61,79
7,8381,73,0.010479997188667767,103,7665,32,42,44,27,39,3,62,73
0,8456,23,1.0134958605485735,103,7688,23,46,39,25,36,4,61,75
1,8532,39,0.5312515000914573,103,7727,38,39,48,25,38,19,69,76
7,8604,71,0.6394750400795601,103,7798,32,52,52,29,52,13,72,71
7,8678,68,0.5322512408747571,103,7866,37,45,47,15,41,6,74,68
2,8758,44,0.5309097193094203,103,7910,33,44,44,26,47,5,74,80
3,8831,24,0.44207231800101,103,7934,31,45,52,24,39,7,73,73
7,8909,78,0.16003276999254012,103,8012,38,45,56,24,44,1,74,78
7,8988,77,0.13097436324460432,103,8089,28,46,59,28,51,1,79,77
4,9069,50,0.4035835778777255,103,8139,38,44,55,26,50,1,81,76
7,9149,75,0.0842444820664241,103,8214,35,39,57,23,53,8,80,75
6,9235,86,0.031258220500603784,103,8300,46,41,58,24,46,12,86,65
6,9320,85,0.12764168061403325,103,8385,41,41,54,16,52,13,85,67
