choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,90,54,8.773493428401707,103,54,54,28,90,62,47,49,66,54,28,43,24,62,67,71,64,39,53,39,49,22,36,35,33,47,38,43
18,168,55,2.6730502014470403,103,109,64,27,78,64,48,54,70,48,34,46,24,66,72,71,59,41,60,38,55,24,37,40,34,50,38,48
3,251,58,0.11378739827341633,103,167,64,27,83,58,47,58,68,45,23,46,22,69,64,78,58,49,54,45,57,23,40,44,40,49,41,46
5,332,61,0.4553608059359249,103,228,61,40,81,75,41,61,68,53,27,49,22,68,56,81,53,44,63,44,47,20,25,42,36,50,40,49
5,420,49,0.5340311890977318,103,277,52,38,78,70,52,49,74,58,24,55,20,68,53,88,56,46,62,38,49,25,30,53,45,41,33,43
6,520,64,0.25104310342430836,103,341,57,38,81,67,57,54,64,55,22,55,23,69,55,100,53,50,58,29,50,19,38,50,37,38,24,46
7,606,53,0.37758455714356387,103,394,53,33,73,55,58,50,81,53,34,44,8,68,55,86,46,49,56,28,59,31,38,60,38,40,31,33
9,702,42,0.26378883836150635,103,436,45,39,80,62,52,56,71,49,28,42,4,73,55,96,49,47,55,28,54,16,34,56,40,35,33,35
10,799,5,0.22178180433547823,103,441,56,44,72,63,49,41,69,40,30,43,5,75,56,97,55,42,54,24,55,25,46,60,41,35,34,40
11,895,85,0.15393959952780278,103,526,51,37,75,58,49,50,75,53,28,48,19,85,54,96,48,45,60,33,49,22,44,63,37,30,28,45
11,995,79,0.21584096313017653,103,605,51,26,74,64,58,47,80,53,19,46,21,79,56,100,43,42,56,25,58,16,45,64,35,37,32,51
11,1095,83,0.10611077153589576,103,688,58,35,74,64,53,52,79,51,27,54,14,83,54,100,48,45,49,24,47,23,54,54,39,38,27,47
11,1195,78,0.15179034884931752,103,766,57,36,87,75,53,58,76,65,26,51,18,78,49,100,45,43,52,23,45,35,48,44,34,35,36,55
11,1295,80,0.39571557950694114,103,846,54,32,88,63,62,51,86,54,21,64,15,80,49,100,33,43,56,30,46,31,51,47,45,30,37,56
11,1395,80,0.07349118826823542,103,926,55,42,86,64,63,62,78,53,20,58,17,80,46,100,37,38,52,28,45,32,48,47,37,31,40,52
11,1495,75,0.08385149817331694,103,1001,51,33,71,68,63,66,74,57,24,59,22,75,54,100,46,40,63,19,51,30,54,59,40,39,31,55
