choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
1,54,37,5.639378257001226,107,37,53,37,24,54
1,110,38,4.785529687000235,107,75,56,38,13,44
1,173,41,3.767110329998104,107,116,63,41,21,35
0,228,55,1.3321008519997122,107,171,55,45,23,32
3,289,37,1.6091670940004406,107,208,61,39,27,37
2,351,33,1.2670507670009101,107,241,62,52,33,41
1,410,48,2.0566803139990952,107,289,59,48,31,40
1,472,49,2.838802285001293,107,338,62,49,26,38
0,538,66,2.024773290999292,107,404,66,47,27,48
0,614,76,1.3868152539980656,107,480,76,47,25,51
0,695,81,1.2889054719998967,107,561,81,48,25,42
0,765,70,0.5968833849983639,107,631,70,54,33,45
0,826,61,0.9370338609987812,107,692,61,53,35,46
1,891,55,0.515254139998433,107,747,65,55,30,48
2,955,31,0.2833020860016404,107,778,64,49,31,63
3,1018,53,0.32208180999805336,107,831,63,60,34,53
0,1079,58,0.34094870899934904,107,889,58,61,31,56
0,1147,60,1.5450331210013246,107,949,60,59,34,68
3,1216,57,1.825007725001342,107,1006,69,56,32,57
0,1273,57,1.7768692140016356,107,1063,57,52,32,52
0,1336,63,2.2788806630014733,107,1126,63,60,44,57
0,1391,55,1.9431924279997475,107,1181,55,54,41,53
1,1455,54,1.1383718210017832,107,1235,64,54,40,58
2,1537,32,3.0916279529992607,107,1267,56,82,32,65
3,1605,65,12.531296159999329,107,1332,64,68,37,65
0,1680,66,1.0991735070019786,107,1398,66,75,35,57
1,1755,75,1.641226011000981,107,1473,69,75,36,62
1,1828,73,1.376120772001741,107,1546,71,73,37,59
2,1903,37,1.0634050120024767,107,1583,70,75,37,59
1,1987,78,0.6173605010008032,107,1661,84,78,39,52
