choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,62,62,1.8158926849973795,107,62,62,43,48,40,50,51,47,32
7,122,35,1.1101692800002638,107,97,60,53,60,54,44,56,53,35
6,184,55,0.45697794499938027,107,152,62,54,52,47,49,61,55,31
5,258,61,0.18800259300041944,107,213,74,48,65,46,48,61,59,35
2,318,60,0.8764573150001524,107,273,57,53,60,56,36,59,47,29
1,386,60,0.14653757199994288,107,333,66,60,68,47,37,50,50,22
5,449,50,0.06888037600219832,107,383,63,54,57,47,51,50,48,25
2,518,60,7.1307482039992465,107,443,69,53,60,48,44,47,56,20
1,585,59,0.37110554100217996,107,502,65,59,67,57,45,40,48,24
3,646,57,0.051699684001505375,107,559,61,51,46,57,47,48,38,21
0,715,66,0.7416235460004827,107,625,66,54,50,69,43,46,46,29
5,787,42,0.1315121809966513,107,667,72,56,53,66,46,42,40,15
4,856,40,0.10226340600274852,107,707,69,56,42,62,40,40,47,24
6,926,60,0.1274036930008151,107,767,60,53,44,70,41,32,60,22
7,984,26,0.07949761099735042,107,793,55,58,49,52,35,37,51,26
0,1053,55,0.007412779003061587,107,848,55,64,47,69,41,50,58,30
3,1130,77,0.08983461900061229,107,925,63,57,48,77,44,49,50,30
3,1205,75,0.09054645099968184,107,1000,54,50,48,75,48,55,54,24
3,1273,68,0.08423770900117233,107,1068,59,62,53,68,51,53,43,20
3,1338,65,0.12530511899967678,107,1133,54,64,58,65,47,51,56,29
3,1406,66,0.27876283200021135,107,1199,54,68,59,66,46,56,47,25
3,1482,76,0.10157892099960009,107,1275,59,64,56,76,58,55,58,25
3,1562,80,0.1312624419988424,107,1355,51,59,57,80,49,48,52,36
3,1642,80,0.05914448499970604,107,1435,40,62,46,80,49,49,42,25
3,1722,80,0.12029168599838158,107,1515,55,55,53,80,50,46,44,30
3,1799,77,0.27318735900189495,107,1592,43,58,56,77,42,44,53,33
3,1874,75,0.14218858200183604,107,1667,54,55,48,75,41,49,52,36
3,1944,70,0.12048058499931358,107,1737,47,47,57,70,41,45,59,33
3,2020,76,0.23961792699992657,107,1813,58,51,55,76,40,40,55,33
3,2097,77,0.12378397599968594,107,1890,55,42,58,77,35,47,53,38
3,2172,75,0.18753450600343058,107,1965,61,57,55,75,39,48,43,33
3,2244,72,0.060393889998522354,107,2037,64,58,57,72,38,47,49,43
3,2323,79,0.12815517999842996,107,2116,47,50,52,79,31,46,46,46
3,2385,62,0.14582931899713003,107,2178,40,56,60,62,42,54,40,49
3,2454,69,0.12426047299959464,107,2247,53,45,68,69,41,56,37,41
3,2528,74,0.09399315299742739,107,2321,51,51,61,74,41,50,34,43
3,2599,71,0.07348352900226018,107,2392,50,52,64,71,47,52,44,43
3,2674,71,0.062178303000109736,107,2463,59,45,75,71,50,57,40,47
3,2748,74,0.048237150000204565,107,2537,61,46,74,74,56,53,42,49
3,2821,72,0.08857910599908791,107,2609,45,49,73,72,63,55,45,46
3,2892,66,0.06291396899905521,107,2675,51,48,71,66,50,47,39,45
3,2964,62,0.13931072099876474,107,2737,55,47,72,62,51,44,43,49
4,3034,55,0.21000346900109435,107,2792,58,43,70,57,55,56,45,56
5,3104,49,0.16023934300028486,107,2841,62,45,70,62,60,49,41,49
6,3175,47,0.14432354400196346,107,2888,55,51,71,58,42,62,47,59
7,3253,62,0.11104252600125619,107,2950,56,50,78,67,47,53,54,62
4,3326,46,0.12722043299800134,107,2996,59,55,73,65,46,58,49,51
2,3404,78,0.10642103300051531,107,3074,53,50,78,67,51,51,41,53
2,3474,70,0.2479333429982944,107,3144,57,49,70,70,44,48,44,52
2,3554,72,0.13821183800246217,107,3216,56,53,72,80,52,50,49,50
2,3624,65,0.09192430199982482,107,3281,52,50,65,70,56,58,45,50
1,3693,49,0.10588356299922452,107,3330,49,49,67,69,51,66,46,50
2,3771,60,0.10685602900048252,107,3390,54,58,60,78,63,58,40,51
3,3840,69,0.08753777400124818,107,3459,65,54,56,69,56,63,38,48
0,3907,57,0.10008384799948544,107,3516,57,48,60,67,57,65,40,51
3,3980,73,0.34273054400182446,107,3589,59,49,53,73,64,67,34,63
2,4052,59,0.09060864699858939,107,3648,53,53,59,72,61,59,36,61
2,4122,55,0.09827963099814951,107,3703,53,52,55,70,52,65,39,68
3,4189,64,0.10459717900084797,107,3767,46,49,60,64,65,67,32,61
3,4258,56,0.17959991400130093,107,3823,50,48,60,56,61,56,36,69
1,4325,52,0.15098060000309488,107,3875,55,52,58,58,58,58,39,67
2,4397,55,0.07149279200166347,107,3930,54,63,55,61,60,58,35,72
3,4470,51,0.08718673700059298,107,3981,57,62,59,51,63,52,28,73
0,4542,55,0.06342852800298715,107,4036,55,62,58,54,55,51,30,72
4,4613,54,0.11712263099980191,107,4090,62,65,49,61,54,53,21,71
5,4686,59,0.12477986100202543,107,4149,60,62,50,60,51,59,33,73
6,4761,33,0.2398406390020682,107,4182,61,58,55,67,52,65,33,75
7,4837,73,0.03122331899794517,107,4255,50,76,38,66,63,60,33,73
7,4913,64,0.05336753499796032,107,4319,55,76,40,71,54,51,33,64
7,4995,60,0.09272023999801604,107,4379,74,82,41,69,58,56,40,60
7,5075,80,0.038297903000056976,107,4459,55,75,46,71,64,51,43,80
7,5148,73,0.07514957799867261,107,4532,66,70,50,72,51,52,44,73
7,5217,69,0.007243920998007525,107,4601,48,65,50,65,53,43,50,69
7,5295,78,0.0889256070004194,107,4679,60,73,52,66,50,53,41,78
7,5366,70,0.10452686699863989,107,4749,58,63,67,71,40,44,48,70
7,5439,63,0.026051498000015272,107,4812,60,73,62,59,47,45,43,63
