choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,56,45,1.8265489029981836,107,45,45,51,56,48
1,108,44,0.8141185790009331,107,89,44,44,52,52
2,168,55,0.8312027820029471,107,144,56,50,55,60
3,228,60,0.31531210699904477,107,204,46,42,57,60
0,293,57,0.7852300869999453,107,261,57,42,65,58
1,359,39,0.34811556799832033,107,300,50,39,55,66
2,429,50,0.2961974680001731,107,350,60,36,50,70
3,491,62,0.2285278669987747,107,412,60,45,57,62
3,559,68,0.40824879399951897,107,480,54,47,51,68
3,623,64,0.2918308890002663,107,544,57,59,57,64
3,688,65,0.3244733549981902,107,609,55,44,61,65
3,763,75,0.3091577689992846,107,684,55,52,63,75
3,844,81,0.24921523800003342,107,765,56,46,51,81
3,926,82,0.34091307900234824,107,847,52,46,48,82
3,996,70,0.3269680060002429,107,917,55,47,53,70
3,1074,78,0.2560801529980381,107,995,48,44,45,78
3,1146,72,0.42628105399853666,107,1067,58,44,48,72
3,1219,73,0.28391797299991595,107,1140,61,41,49,73
3,1299,80,0.29730989699964994,107,1220,61,36,48,80
3,1385,86,0.2449980819983466,107,1306,60,40,41,86
3,1460,75,0.25848961299925577,107,1381,49,45,40,75
3,1540,80,0.2885758279990114,107,1461,47,47,44,80
3,1605,65,0.2950325370002247,107,1526,52,46,45,65
3,1679,74,0.27777867300028447,107,1600,56,50,43,74
3,1758,79,0.27990667300036876,107,1679,58,36,44,79
3,1846,88,0.25673041199843283,107,1767,52,45,46,88
3,1932,86,0.25551466300021275,107,1853,62,43,50,86
3,2025,93,0.29734916100278497,107,1946,58,43,45,93
3,2104,79,0.27109405099690775,107,2025,69,50,50,79
3,2183,79,0.2543958720016235,107,2104,71,41,55,79
3,2261,78,0.2244277490026434,107,2182,75,54,49,78
3,2327,66,0.2579911020002328,107,2248,62,45,48,66
3,2401,74,0.18983997800023644,107,2322,67,43,40,74
3,2460,59,0.26286423199780984,107,2381,57,36,36,59
3,2529,59,0.2297382809992996,107,2440,69,45,38,59
3,2605,70,0.2947647370019695,107,2510,76,45,40,70
3,2674,69,0.23342193400094402,107,2579,67,48,35,69
3,2746,63,0.29265459799717064,107,2642,72,43,32,63
3,2820,63,0.29314172599697486,107,2705,74,45,44,63
0,2886,66,0.25309773799745017,107,2771,66,33,49,64
0,2955,62,0.43024869200235116,107,2833,62,48,36,69
0,3023,68,0.2387087640017853,107,2901,68,43,22,68
0,3090,63,0.31009677999827545,107,2964,63,42,30,67
0,3157,61,0.23032700699695852,107,3025,61,51,33,67
3,3223,66,0.2586182489976636,107,3091,55,48,39,66
3,3293,70,0.22678923499915982,107,3161,56,48,36,70
3,3356,63,0.24601269499908085,107,3224,57,51,30,63
3,3413,57,0.14729692399851047,107,3281,56,39,36,57
1,3486,36,0.07968039800107363,107,3317,73,36,41,56
2,3555,37,0.2240589959983481,107,3354,69,36,37,60
0,3615,60,0.23492488700139802,107,3414,60,34,31,56
3,3677,62,0.2221532039984595,107,3476,61,33,31,62
0,3738,61,0.22048630099743605,107,3537,61,30,28,58
0,3805,67,0.22665665800013812,107,3604,67,25,30,60
0,3862,57,0.2461071349971462,107,3661,57,30,22,55
0,3928,66,0.4362205809993611,107,3727,66,31,28,53
0,3989,61,0.2707215439986612,107,3788,61,37,27,57
0,4051,62,0.2825749919975351,107,3850,62,34,32,48
3,4110,59,0.3008694700001797,107,3909,54,33,28,59
3,4173,59,0.2802211990019714,107,3968,63,34,38,59
3,4241,65,0.2771275710001646,107,4033,68,34,33,65
3,4312,60,0.3938987959991209,107,4093,71,36,32,60
3,4375,60,0.2732780929982255,107,4153,63,40,34,60
3,4445,57,0.2484453350007243,107,4210,70,36,39,57
3,4506,59,0.28936678299942287,107,4269,61,27,34,59
3,4566,60,0.2697669080007472,107,4329,59,35,40,60
3,4635,60,0.27521180199983064,107,4389,69,31,31,60
0,4710,75,0.2659526889983681,107,4464,75,22,32,55
0,4777,67,0.26855086499926983,107,4531,67,23,21,59
0,4859,82,0.3780127479985822,107,4613,82,26,20,60
0,4936,77,0.4408129950024886,107,4690,77,19,21,63
0,5004,68,0.25272348599901306,107,4758,68,17,21,62
0,5072,68,0.35779514699970605,107,4826,68,31,37,62
0,5147,75,0.24989127300068503,107,4901,75,25,26,64
0,5218,71,0.42246737700043013,107,4972,71,27,20,67
0,5285,67,0.24870129599730717,107,5039,67,33,27,64
