choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,62,56,1.4306393119986751,107,56,56,62,50,38
3,120,37,0.8319445720007934,107,93,58,55,51,37
2,176,51,0.7621977230010089,107,144,54,56,51,33
1,235,59,0.7203516510016925,107,203,56,59,50,34
0,302,58,1.1783523060003063,107,261,58,67,57,40
0,365,59,1.5443383869969693,107,320,59,63,52,33
1,436,71,0.8337097379990155,107,391,52,71,58,26
1,502,61,2.8682526529992174,107,452,51,61,66,29
0,561,40,5.189799496001797,107,492,40,53,59,18
3,623,31,0.35139488500135485,107,523,49,62,62,31
1,685,57,1.3488629730018147,107,580,44,57,62,22
2,747,56,0.7225648809981067,107,636,48,62,56,32
1,799,52,1.2357167070003925,107,688,48,52,49,40
2,850,50,1.670387917998596,107,738,41,51,50,38
3,905,34,0.9954276469979959,107,772,48,55,47,34
0,960,49,0.47206323799764505,107,821,49,54,55,35
3,1020,30,1.8865299050012254,107,851,51,60,58,30
0,1079,41,1.200636295001459,107,892,41,56,59,30
1,1143,57,0.6571406919974834,107,949,47,57,64,29
1,1198,55,2.2292492070009757,107,1004,52,55,55,30
2,1262,64,0.26070744000026025,107,1068,57,53,64,32
0,1327,50,1.7183494210003118,107,1118,50,59,65,32
2,1388,61,0.30987482799901045,107,1179,53,55,61,31
2,1447,59,0.8286733469976753,107,1238,55,57,59,33
1,1512,49,3.2371428520018526,107,1287,51,49,65,37
3,1577,32,0.5103633340004308,107,1319,65,57,57,32
0,1642,65,1.4940161060003447,107,1384,65,58,58,36
0,1705,48,2.625375020001229,107,1432,48,51,63,32
1,1770,52,0.09571148399845697,107,1484,52,52,65,30
2,1829,59,0.881839341000159,107,1543,58,47,59,34
2,1883,54,0.28757706199758104,107,1597,47,45,54,35
2,1941,58,0.30405392499960726,107,1655,52,49,58,46
2,2001,60,0.10668840600192198,107,1715,39,55,60,31
2,2060,59,0.010931188997346908,107,1774,51,56,59,33
1,2122,54,0.47195375399678596,107,1828,48,54,62,33
3,2186,35,0.7847222800010059,107,1863,46,64,64,35
1,2245,59,3.6842738710001868,107,1922,43,59,56,32
0,2308,49,0.5944917629967676,107,1971,49,55,63,26
2,2374,66,0.23005935699984548,107,2037,46,45,66,26
3,2439,32,1.2361492199997883,107,2069,59,51,65,32
1,2509,66,0.4938823609991232,107,2135,54,66,70,32
2,2571,62,0.5851710910028487,107,2197,58,57,62,25
0,2648,54,0.3299618310011283,107,2251,54,43,77,21
2,2721,73,0.44509795699923416,107,2324,47,52,73,32
1,2801,44,0.9997243940015323,107,2368,58,44,80,25
3,2873,25,0.029544862001785077,107,2393,55,58,72,25
2,2943,70,0.6777979159996903,107,2463,52,53,70,26
2,3024,81,0.5203765990008833,107,2544,52,45,81,24
2,3094,70,0.3933587730025465,107,2614,58,44,70,16
2,3168,74,0.003300210999441333,107,2688,69,51,74,27
2,3241,73,4.869809652002004,107,2761,51,52,73,34
2,3317,76,0.16616362399872742,107,2837,55,50,76,26
2,3378,61,0.2168830259979586,107,2898,56,47,61,25
2,3446,68,0.4330067160008184,107,2966,58,44,68,24
2,3512,60,0.25508759500007727,107,3026,66,44,60,25
2,3578,60,0.24768066800243105,107,3086,66,39,60,25
2,3649,71,0.3699050739996892,107,3157,63,35,71,20
2,3714,64,0.2978087890005554,107,3221,65,34,64,31
2,3789,66,0.24059237700203084,107,3287,75,28,66,26
2,3861,72,0.21579648199985968,107,3359,65,37,72,26
2,3934,73,0.12407045199870481,107,3432,72,41,73,33
2,4013,79,0.1258780409989413,107,3511,65,36,79,38
2,4088,72,0.32605898399924627,107,3583,75,31,72,37
2,4168,80,0.20853279599759844,107,3663,69,24,80,33
2,4241,68,0.1911210120015312,107,3731,73,29,68,32
2,4313,72,0.015200875997834373,107,3803,72,30,72,30
2,4393,80,0.11551296700054081,107,3883,65,30,80,31
2,4472,79,0.05237024799862411,107,3962,72,40,79,42
2,4547,75,0.31118108100054087,107,4037,68,30,75,26
2,4627,80,0.07266950800112681,107,4117,64,39,80,38
2,4699,72,0.3495222889978322,107,4189,60,40,72,38
2,4774,75,0.1842671269987477,107,4264,52,29,75,43
2,4844,70,0.32340198299789336,107,4334,57,43,70,39
2,4912,68,0.10599576600361615,107,4402,58,39,68,35
2,4987,75,0.13921189099710318,107,4477,70,44,75,32
2,5061,74,0.059271224003168754,107,4551,65,27,74,46
2,5128,67,0.08168692699837266,107,4618,62,35,67,50
2,5195,67,1.0788929129994358,107,4685,56,37,67,48
2,5269,74,0.9130602969999018,107,4759,56,45,74,52
0,5333,62,0.2547364229976665,107,4821,62,35,64,59
2,5397,64,0.2630185939997318,107,4885,59,31,64,58
0,5468,63,0.2660743089982134,107,4948,63,40,71,65
1,5533,38,0.7384728329998325,107,4986,56,38,65,64
2,5598,65,0.22473764200185542,107,5051,53,37,65,51
2,5666,68,0.09861688799719559,107,5119,44,49,68,57
2,5732,66,0.3003061310009798,107,5185,47,54,66,62
2,5792,60,0.0035827310020977166,107,5245,60,47,60,59
3,5852,57,0.13954361699870788,107,5302,41,44,60,57
2,5915,63,0.36165107900160365,107,5365,46,42,63,58
2,5970,55,0.12142027300069458,107,5420,44,41,55,47
0,6030,54,0.3866481170007319,107,5474,54,42,60,41
2,6088,58,0.23094132099868148,107,5532,33,44,58,51
2,6143,55,0.4941350609988149,107,5587,36,41,55,43
1,6202,44,0.40318018900143215,107,5631,42,44,59,44
3,6265,44,0.6540437670009851,107,5675,37,49,63,44
0,6331,38,0.1286264320006012,107,5713,38,58,66,49
2,6397,66,0.15569351099838968,107,5779,39,55,66,44
2,6460,63,0.31153725699914503,107,5842,42,61,63,52
2,6519,59,0.1962095050002972,107,5901,44,51,59,46
2,6585,66,0.15386642899829894,107,5967,41,54,66,46
2,6660,75,0.09720639900115202,107,6042,53,60,75,47
2,6727,67,0.07737607800299884,107,6109,56,49,67,47
2,6798,71,0.08398995600146009,107,6180,55,54,71,47
2,6861,63,1.1365436150008463,107,6243,54,53,63,50
2,6923,62,0.2738886490005825,107,6305,47,54,62,42
2,6990,67,0.03861927999969339,107,6372,54,51,67,35
2,7048,57,0.02674676200331305,107,6429,58,50,57,42
2,7117,69,0.1795460399989679,107,6498,63,47,69,46
2,7187,69,0.21025625800029957,107,6567,70,54,69,35
2,7249,62,0.2568095179994998,107,6629,61,48,62,33
2,7316,67,0.029702828996960307,107,6696,53,55,67,39
2,7374,58,0.20416656100132968,107,6754,56,48,58,38
2,7428,54,0.09224410699971486,107,6808,51,45,54,32
2,7477,49,0.19493688800139353,107,6857,43,45,49,34
2,7538,61,0.32167951700103004,107,6918,51,42,61,32
2,7604,66,0.3029534090019297,107,6984,55,57,66,33
0,7658,48,0.07838844099751441,107,7032,48,54,53,27
2,7721,63,0.40986552499816753,107,7095,54,46,63,26
1,7789,51,0.06783986699883826,107,7146,49,51,68,35
2,7852,63,0.37028005499814753,107,7209,59,38,63,35
2,7917,65,0.14147739200052456,107,7274,55,34,65,41
2,7978,61,0.21285812300266116,107,7335,54,37,61,44
2,8041,50,0.12057627799731563,107,7385,63,29,50,34
2,8101,60,1.2050826359991333,107,7445,53,41,60,32
2,8162,57,0.18876797299890313,107,7502,61,34,57,33
2,8223,61,6.930924958000105,107,7563,58,31,61,39
2,8286,63,0.5767777629989723,107,7626,58,39,63,20
2,8346,60,0.447622018000402,107,7686,50,30,60,28
2,8401,55,0.11131604999900446,107,7741,54,36,55,29
2,8470,69,0.3124958379994496,107,7810,47,33,69,26
2,8528,58,0.43203461400116794,107,7868,50,31,58,26
2,8590,62,0.49253873900306644,107,7930,48,33,62,28
2,8652,62,0.1952550779969897,107,7992,56,33,62,35
2,8716,64,0.20720177999828593,107,8056,55,34,64,39
2,8777,61,0.7974812289976398,107,8117,52,27,61,31
2,8840,63,0.01631393700154149,107,8180,44,23,63,25
2,8911,71,1.3350246250010969,107,8251,48,27,71,28
2,8977,66,0.5204086500016274,107,8317,42,28,66,34
2,9042,65,0.14604215299914358,107,8382,32,33,65,37
2,9115,73,0.24312696600100026,107,8455,36,23,73,33
2,9186,71,0.06376995800019358,107,8526,29,26,71,29
2,9261,75,0.07368432899966137,107,8601,30,29,75,38
3,9333,38,0.21337015199969755,107,8639,27,24,72,38
2,9405,72,0.27981568399991374,107,8711,20,23,72,39
2,9468,63,0.0043176110011700075,107,8774,26,19,63,40
2,9545,77,0.3760060809981951,107,8851,30,23,77,42
2,9605,60,0.12581098699956783,107,8911,23,18,60,34
