choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,1.3781768739972904,100,53,53,37,24,54
2,110,13,1.3941018799996527,100,66,56,38,13,44
2,173,21,1.4659821669993107,100,87,63,41,21,35
3,228,32,10.73084442400068,100,119,55,45,23,32
3,289,37,1.14946443000008,100,156,61,39,27,37
3,351,41,1.3480960100023367,100,197,62,52,33,41
3,410,40,1.704817951998848,100,237,59,48,31,40
2,472,26,0.25225590799891506,100,263,62,49,26,38
0,538,66,0.9634622580015275,100,329,66,47,27,48
1,614,47,2.0620751269998436,100,376,76,47,25,51
0,695,81,1.5388961249991553,100,457,81,48,25,42
3,765,45,1.7647478799990495,100,502,70,54,33,45
0,826,61,0.8655867470006342,100,563,61,53,35,46
2,891,30,0.5395002899967949,100,593,65,55,30,48
1,955,49,0.45888084800026263,100,642,64,49,31,63
0,1018,63,1.008934006000345,100,705,63,60,34,53
0,1079,58,1.0449543279974023,100,763,58,61,31,56
3,1147,68,0.7402064199995948,100,831,60,59,34,68
3,1216,57,0.8611748490002356,100,888,69,56,32,57
2,1273,32,0.49768497299737646,100,920,57,52,32,52
1,1336,60,2.8234327780010062,100,980,63,60,44,57
1,1391,54,0.6922768589975021,100,1034,55,54,41,53
3,1455,58,0.981266308001068,100,1092,64,54,40,58
0,1537,56,0.5631756430011592,100,1148,56,82,32,65
0,1605,64,0.8440955080004642,100,1212,64,68,37,65
2,1680,35,1.1072378719982225,100,1247,66,75,35,57
2,1755,36,0.7159446750010829,100,1283,69,75,36,62
1,1828,73,0.8487429699998756,100,1356,71,73,37,59
0,1903,70,1.8159029689995805,100,1426,70,75,37,59
3,1987,52,2.297567828998581,100,1478,84,78,39,52
