choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
3,64,62,2.0975311340007465,100,62,38,45,45,62,64,47,33,64
3,128,64,0.29759062199809705,100,126,47,41,58,64,54,46,28,64
3,194,66,0.15312376599831623,100,192,48,49,57,66,54,49,31,62
3,262,68,0.09437761400113232,100,260,51,49,57,68,57,41,47,56
3,330,65,0.20264258599854656,100,325,48,33,42,65,68,45,46,60
2,406,58,0.6175249209991307,100,383,52,41,58,76,62,42,47,64
1,478,33,0.08199732200228027,100,416,50,33,63,71,72,53,57,59
0,551,49,0.19839583500288427,100,465,49,43,62,73,62,48,52,55
4,620,67,0.17296691899900907,100,532,36,45,64,69,67,42,59,49
4,689,57,0.36184198100090725,100,589,36,48,68,69,57,44,50,52
5,760,48,0.3058577880001394,100,637,36,50,65,71,51,48,53,57
6,836,57,0.33507850900059566,100,694,47,43,76,70,57,42,57,48
7,908,56,0.01699096399897826,100,750,47,47,68,72,47,42,60,56
5,975,45,0.029692028001591098,100,795,52,36,66,67,49,45,58,47
6,1047,60,0.1818089090011199,100,855,53,40,72,68,53,48,60,47
6,1115,56,0.10928659600176616,100,911,62,48,65,68,54,46,56,60
3,1193,78,0.2935650440012978,100,989,47,51,66,78,53,41,56,56
3,1264,71,0.17122422899774392,100,1060,47,55,66,71,59,45,47,55
3,1338,74,0.21426239799984614,100,1134,52,47,60,74,64,44,53,65
3,1410,72,0.051350129000638844,100,1206,40,56,66,72,64,53,58,65
3,1477,66,0.13644207299876143,100,1272,39,60,63,66,53,54,55,67
3,1545,60,0.987073963999137,100,1332,44,49,59,60,55,54,56,68
3,1613,67,0.3505436329978693,100,1399,44,53,49,67,47,65,68,67
3,1680,60,0.18748957199932192,100,1459,41,55,59,60,56,59,62,67
3,1753,56,0.1389968220028095,100,1515,46,58,53,56,63,59,73,71
3,1827,56,0.2928125389989873,100,1571,42,46,55,56,56,74,61,71
4,1894,50,0.1556704240028921,100,1621,43,41,53,65,50,67,54,56
5,1962,66,0.09173346400348237,100,1687,42,48,51,62,53,66,64,68
5,2035,73,0.30002320499988855,100,1760,36,55,53,60,58,73,50,60
5,2110,75,0.20646645500164595,100,1835,41,56,61,56,58,75,58,59
5,2178,68,0.2791605519996665,100,1903,47,63,57,54,49,68,52,58
5,2240,62,0.2408257320021221,100,1965,35,55,58,51,52,62,48,62
5,2306,66,0.1420135369990021,100,2031,52,64,64,60,52,66,52,55
5,2380,60,0.10907806999966851,100,2091,50,74,65,62,51,60,52,53
5,2450,56,0.5665386559994658,100,2147,51,66,70,55,58,56,53,58
6,2519,53,0.6136545840017789,100,2200,47,66,69,52,57,55,53,60
7,2588,55,0.008851565002260031,100,2255,58,69,65,60,52,67,56,55
4,2660,67,0.07499807400017744,100,2322,43,69,72,54,67,67,54,61
4,2728,62,0.16969329600033234,100,2384,36,68,68,59,62,68,47,64
4,2794,57,0.022291193999990355,100,2441,47,64,66,55,57,64,50,59
4,2864,58,0.20581564000167418,100,2499,41,59,69,52,58,70,49,63
4,2941,66,0.16616193699883297,100,2565,43,59,77,52,66,61,43,64
4,3010,55,0.37971884600119665,100,2620,42,53,66,49,55,69,41,62
4,3083,56,0.26472102899788297,100,2676,51,46,73,56,56,66,43,62
3,3152,68,0.10478117499951622,100,2744,50,45,69,68,63,61,38,61
3,3222,55,0.018116295999789145,100,2799,44,52,69,55,70,59,38,64
4,3294,72,0.3893861549986468,100,2871,48,44,61,67,72,57,49,53
4,3372,78,0.17431933900297736,100,2949,40,56,66,59,78,56,42,53
4,3443,71,0.19601716699980898,100,3020,52,44,68,61,71,57,42,52
4,3515,72,0.20073674500235938,100,3092,42,45,62,55,72,59,48,59
4,3584,69,0.04442425399975036,100,3161,43,50,69,68,69,55,36,58
4,3661,58,0.42886057600117056,100,3219,51,44,77,66,58,54,37,47
3,3731,68,0.0016453239986731205,100,3287,43,46,70,68,53,65,41,57
3,3801,70,0.034542195997346425,100,3357,55,51,65,70,68,55,38,54
3,3870,69,0.2546760709992668,100,3426,53,47,67,69,60,64,41,48
3,3945,69,0.021945820000837557,100,3495,54,54,75,69,63,53,36,50
3,4009,64,0.5526504350018513,100,3559,52,43,64,64,54,56,41,46
3,4080,64,0.6174131560001115,100,3623,58,43,71,64,56,51,42,52
3,4147,59,0.015064644001540728,100,3682,60,37,67,59,54,45,42,58
4,4216,69,0.17017520199806313,100,3751,66,37,67,63,69,51,38,48
4,4289,66,0.34282742199866334,100,3817,64,32,73,65,66,52,32,50
4,4355,57,0.07249957299791276,100,3874,64,35,66,57,57,57,35,58
1,4424,42,0.9092164329995285,100,3916,58,42,66,69,61,56,31,62
2,4490,62,0.22032586199929938,100,3978,63,30,62,66,65,58,38,57
0,4561,66,0.18616359400039073,100,4044,66,31,71,62,67,62,35,57
0,4641,57,0.11608048899870482,100,4101,57,22,80,73,71,64,39,45
3,4713,71,0.3343968959998165,100,4172,72,24,69,71,67,60,32,49
3,4787,68,0.41767578999861144,100,4240,72,24,74,68,69,70,38,45
3,4865,73,0.1511518250008521,100,4313,63,16,77,73,66,78,32,47
3,4937,72,0.10015683099845774,100,4385,54,9,69,72,66,61,33,41
3,5008,71,0.20287039300092147,100,4456,63,14,64,71,69,67,42,46
3,5078,67,0.7692965749993164,100,4523,59,11,68,67,70,65,40,44
3,5152,72,0.2600491929988493,100,4595,60,18,74,72,67,66,34,50
3,5221,66,0.20972582199829048,100,4661,66,20,69,66,63,61,39,52
3,5300,67,0.16524680799921043,100,4728,79,17,77,67,58,70,32,46
3,5375,65,0.002082125000015367,100,4793,75,21,75,65,47,66,40,44
3,5451,52,0.19886959999712417,100,4845,76,12,71,52,64,73,53,44
4,5527,60,0.17816364000100293,100,4905,76,22,72,53,60,72,48,39
