choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
5,88,41,0.42166379899936146,100,41,55,44,45,66,27,41,47,28,58,82,63,36,67,70,47,71,59,73,60,38,38,27,22,55,88,76
0,179,59,0.1082454190000135,100,100,59,51,48,70,24,43,39,27,63,91,70,30,60,78,44,71,65,65,57,47,30,39,20,51,88,68
18,260,51,0.0069446849993255455,100,151,51,46,50,65,32,48,37,28,65,81,65,33,68,67,53,72,57,70,51,39,35,43,29,58,80,69
3,340,64,0.06271944800027995,100,215,52,43,48,64,27,49,47,30,57,80,69,30,56,72,50,69,59,68,59,44,40,39,20,56,80,70
3,425,73,0.11669778099894756,100,288,57,53,42,73,28,41,48,28,56,83,72,40,61,64,53,74,67,59,52,34,49,45,28,54,85,66
3,516,80,0.1655641920006019,100,368,48,63,54,80,20,41,40,33,57,77,62,46,51,72,43,68,67,54,50,40,35,40,26,62,91,69
3,600,73,0.1616293359984411,100,441,54,58,49,73,21,45,43,31,66,69,70,46,57,72,46,70,76,60,42,41,44,36,27,66,84,78
3,684,66,0.23523553099948913,100,507,50,61,50,66,28,32,45,23,59,75,63,53,62,69,59,79,74,62,50,37,39,33,26,63,84,71
3,772,66,0.1429790199981653,100,573,45,62,47,66,35,34,47,23,48,71,66,46,61,72,45,80,87,63,55,27,41,35,26,60,88,74
25,864,68,0.09475320400088094,100,641,53,62,43,71,33,38,45,36,50,74,64,46,63,71,43,82,81,61,58,39,38,25,25,50,92,68
23,947,49,0.45081343699712306,100,690,53,57,50,74,29,33,47,38,48,70,61,50,54,63,51,83,75,65,56,40,45,27,21,49,83,81
25,1030,81,0.4176310009970621,100,771,53,63,40,76,34,40,48,33,42,73,69,46,53,62,49,73,71,66,51,45,44,33,21,42,83,81
25,1121,72,0.1132750840006338,100,843,52,52,48,91,32,37,56,38,44,76,59,43,66,66,42,79,84,65,55,40,51,42,18,47,83,72
25,1202,69,0.17577211599927978,100,912,44,56,45,81,32,37,40,43,37,70,73,42,73,69,39,76,80,57,57,38,64,35,23,52,69,69
21,1284,30,0.10603621100017335,100,942,46,61,48,82,42,31,51,51,49,63,64,43,65,76,56,79,75,55,64,37,50,30,28,41,78,69
2,1367,51,0.130073860000266,100,993,52,68,51,80,32,36,49,39,45,70,61,50,66,83,47,76,62,54,74,44,53,34,25,55,78,65
1,1453,56,0.1749840510019567,100,1049,52,56,46,82,35,40,40,45,43,80,59,41,68,86,44,74,68,54,66,35,59,34,24,56,67,73
13,1540,70,0.6877009960007854,100,1119,48,50,46,87,41,38,40,30,31,78,65,50,69,70,48,69,69,57,70,35,60,30,30,47,70,69
12,1619,64,0.11289267200118047,100,1183,39,53,50,79,35,44,34,35,33,79,73,46,64,76,40,67,59,54,59,47,62,32,34,55,67,77
11,1706,33,0.8596210999967298,100,1216,54,51,58,87,42,49,40,27,33,64,64,33,61,69,37,67,74,52,67,37,58,32,29,56,69,75
13,1798,73,0.16678377599964733,100,1289,46,53,43,92,38,51,42,40,23,70,64,42,56,73,50,66,68,46,77,43,60,35,29,43,67,79
13,1881,79,0.05459414000142715,100,1368,46,64,48,74,49,52,39,38,26,66,67,39,65,79,41,64,71,43,78,37,65,36,30,54,62,83
13,1961,74,0.038289500000246335,100,1442,40,59,41,80,41,52,44,38,34,68,62,40,51,74,41,70,75,51,70,44,59,35,29,58,64,77
10,2046,69,0.054148307997820666,100,1511,47,51,49,85,37,52,44,30,24,50,69,33,48,76,46,67,75,32,78,40,55,47,20,53,65,77
9,2136,51,0.621388105002552,100,1562,42,50,56,90,47,57,41,35,28,51,66,54,55,74,48,70,69,46,67,36,48,40,29,64,72,74
7,2224,33,0.1001121859990235,100,1595,31,48,51,88,45,51,39,33,27,46,68,39,52,81,47,72,77,53,64,39,42,41,30,68,73,69
20,2310,56,0.007653386001038598,100,1651,36,47,41,86,43,56,43,34,23,55,59,42,58,71,50,73,79,50,71,34,56,38,28,54,70,63
8,2394,21,0.320736334000685,100,1672,47,53,50,83,45,54,41,35,21,48,59,44,62,65,49,68,84,48,75,35,50,43,29,51,72,61
14,2482,43,0.19257332100096392,100,1715,44,62,52,88,52,54,48,28,28,51,49,33,54,61,43,70,83,45,69,40,55,37,18,55,66,62
15,2562,65,0.16574227800083463,100,1780,52,55,59,80,51,56,51,28,27,38,58,48,57,68,40,65,78,47,69,32,51,28,26,56,67,65
24,2647,72,0.29505650400096783,100,1852,42,48,53,85,44,52,51,27,33,38,53,41,58,70,39,71,85,51,65,29,51,29,14,53,72,56
19,2732,33,0.07805188299971633,100,1885,43,48,59,85,51,50,43,30,28,40,55,52,65,75,38,76,82,48,68,33,49,17,24,53,78,59
24,2819,72,0.02674742000090191,100,1957,35,47,46,82,55,45,45,24,35,51,58,48,66,75,42,64,87,46,72,36,55,20,27,55,72,62
24,2901,78,0.17177208100110875,100,2035,38,51,51,81,47,47,42,27,39,48,52,48,57,76,34,59,82,45,73,29,54,31,24,54,78,57
24,2983,70,0.11260772099922178,100,2105,38,43,50,76,52,53,35,33,31,47,50,51,55,82,33,62,71,38,74,31,47,24,38,50,70,57
24,3069,79,0.1237456620001467,100,2184,39,51,50,81,49,53,35,35,37,56,58,51,54,72,27,62,86,36,71,32,43,22,34,53,79,57
24,3152,83,0.1312111109982652,100,2267,40,55,62,81,51,50,33,27,33,48,49,50,57,81,40,68,80,29,62,28,47,23,33,56,83,56
24,3237,81,0.11198443000102998,100,2348,42,44,65,84,39,49,37,24,36,54,58,55,54,85,32,63,79,26,69,28,50,31,30,61,81,54
24,3328,86,0.15064752999751363,100,2434,40,61,52,73,34,47,39,23,32,59,57,55,58,91,31,60,82,26,69,25,56,44,45,67,86,54
24,3410,82,0.16272552800000994,100,2516,43,60,54,73,47,49,41,39,28,46,62,43,54,73,37,48,68,23,68,27,54,35,36,62,82,59
24,3491,80,0.00581512099961401,100,2596,45,64,58,81,37,51,44,31,36,46,55,53,59,72,43,56,78,27,63,40,50,32,36,65,80,59
24,3571,72,0.30072711300090305,100,2668,44,65,54,70,39,52,51,28,36,45,53,47,49,75,40,56,80,25,61,27,50,36,29,64,72,50
24,3647,76,0.2989592279991484,100,2744,42,55,67,71,49,50,47,25,34,44,48,54,54,71,30,56,76,17,67,29,49,38,42,72,76,55
24,3722,74,0.2937064019970421,100,2818,39,61,57,63,54,59,39,35,41,38,57,50,57,65,46,60,75,26,62,32,52,27,38,58,74,53
24,3794,68,0.154710349997913,100,2886,40,57,65,62,54,51,43,28,37,36,62,60,50,62,26,57,72,33,57,36,55,38,51,59,68,49
5,3867,55,0.15955947100155754,100,2941,40,58,54,73,53,55,44,29,40,39,56,57,61,70,40,68,71,25,51,24,57,31,42,63,69,46
3,3939,67,0.13047524799912935,100,3008,41,67,55,67,52,52,49,41,43,40,56,63,53,69,43,60,65,26,53,29,49,33,44,69,72,49
18,4020,59,0.37158318999718176,100,3067,39,61,53,66,53,51,41,39,47,47,70,50,46,73,49,58,74,29,59,23,54,42,37,71,81,39
0,4098,40,0.7114509679995535,100,3107,40,62,51,78,48,48,33,41,42,45,71,59,60,70,44,61,68,32,62,17,54,39,48,58,75,40
19,4176,22,0.11147648499900242,100,3129,42,68,52,66,50,47,44,41,50,44,61,58,57,73,48,60,77,27,59,22,62,43,54,57,78,41
17,4248,20,0.01940179500161321,100,3149,42,62,45,67,43,43,41,42,46,39,66,59,53,65,46,63,72,20,61,28,47,51,44,54,70,35
4,4325,43,0.5089729440005613,100,3192,44,68,51,60,43,50,37,39,47,49,59,63,45,60,51,67,68,33,68,25,51,39,64,63,77,40
13,4406,81,0.24153038300210028,100,3273,40,63,61,53,48,45,36,43,54,47,66,60,43,81,42,76,69,25,57,23,52,40,55,61,72,47
13,4485,66,0.08101995900142356,100,3339,47,68,46,55,53,50,35,56,47,44,73,56,46,66,44,70,79,25,60,25,50,29,59,53,58,46
13,4558,69,0.5730326119992242,100,3408,52,55,51,56,40,52,27,50,55,37,70,60,45,69,43,66,73,20,67,23,46,49,56,56,73,40
24,4636,78,0.050520849999884376,100,3486,41,58,57,57,36,59,22,55,41,49,65,54,39,65,53,67,70,35,66,26,50,42,51,54,78,43
24,4723,87,0.4116049820004264,100,3573,38,56,57,58,35,51,22,47,41,58,56,43,44,73,56,68,62,24,64,23,49,40,56,57,87,42
24,4803,80,0.08553058300094563,100,3653,43,54,52,57,35,50,26,46,38,50,55,55,37,72,54,65,71,32,73,32,54,33,53,60,80,46
24,4884,75,0.07969430400044075,100,3728,46,52,50,53,39,54,28,45,37,53,51,55,36,81,55,69,64,24,69,30,50,41,55,56,75,37
24,4964,71,0.2604069459994207,100,3799,48,52,47,56,35,52,24,44,27,50,66,60,29,80,57,62,59,34,66,15,40,33,70,54,71,44
24,5042,78,0.0992333089998283,100,3877,47,51,47,47,37,54,30,58,32,50,54,54,30,75,54,62,68,36,76,27,41,42,70,57,78,38
24,5120,71,0.009189899999910267,100,3948,50,51,51,46,37,56,35,50,36,43,60,57,18,78,50,51,62,27,68,21,45,47,61,55,71,40
25,5194,48,0.18440585499774897,100,3996,42,52,44,52,27,50,23,50,36,53,58,59,22,71,52,52,62,32,74,18,41,40,68,53,63,48
24,5269,54,0.16939517699938733,100,4050,40,52,53,63,39,61,31,53,43,48,55,52,23,64,60,50,73,33,75,29,40,41,67,58,54,43
24,5346,66,0.1746303319996514,100,4116,36,46,42,51,34,57,40,55,36,59,59,56,29,77,50,61,58,19,70,24,44,45,60,64,66,36
24,5415,67,0.07258651499796542,100,4183,40,50,48,58,35,56,47,53,39,63,61,65,20,69,55,55,56,22,69,30,36,44,62,65,67,40
24,5491,59,0.007911168002465274,100,4242,39,49,53,52,33,57,51,54,32,59,64,56,21,67,53,63,59,20,76,33,39,47,66,45,59,40
24,5561,56,0.26306499499696656,100,4298,40,39,46,37,31,60,48,57,30,53,57,59,34,65,63,54,70,25,70,28,43,41,65,57,56,42
13,5636,64,0.13021048399969004,100,4362,37,37,52,46,37,67,42,62,39,54,69,64,39,64,58,56,65,19,75,38,50,43,66,67,45,46
13,5709,62,0.8108555200014962,100,4424,48,45,46,38,29,66,48,57,32,53,62,56,26,62,68,48,55,26,72,38,40,36,73,68,58,44
15,5789,54,0.1311710279987892,100,4478,43,45,47,44,34,68,54,62,26,53,62,59,21,68,69,54,61,7,80,27,44,40,70,65,60,41
4,5869,24,0.33997566499965615,100,4502,43,50,42,50,24,62,50,63,31,51,58,52,26,67,64,48,66,16,80,38,38,40,63,66,60,41
17,5949,25,0.16046478200223646,100,4527,52,50,49,43,28,59,43,62,35,52,51,59,23,67,67,51,65,25,80,25,42,46,62,66,62,43
8,6028,29,0.1676839440006006,100,4556,39,49,49,43,31,58,38,61,29,48,48,49,21,65,66,41,61,8,79,41,39,44,61,58,60,41
