choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,80,64,0.9659829590018489,100,64,64,40,68,55,38,23,42,35,80,69,50,38,63,57,49,74,66,55,56,52,63,71,37,41,48,54
2,169,65,0.3256344600013108,100,129,70,50,65,61,33,19,31,45,89,70,59,41,65,58,37,81,64,56,54,57,55,68,40,46,51,51
2,250,57,0.7628947789999074,100,186,63,57,57,57,42,18,31,38,81,73,60,37,58,64,43,74,69,70,57,50,57,76,40,46,53,64
14,333,52,0.34974202000012156,100,238,56,50,54,56,46,26,26,31,83,60,56,44,49,59,52,72,65,62,59,48,48,74,41,49,50,58
17,416,66,0.14838150400100858,100,304,70,58,67,57,35,16,30,35,83,63,57,33,54,55,47,76,60,66,59,53,56,63,35,56,47,55
3,505,58,0.545211589000246,100,362,64,55,72,58,43,19,29,36,89,62,63,42,55,62,52,74,62,66,65,46,54,68,36,44,48,59
8,590,85,0.14041005399849382,100,447,65,60,59,53,45,21,37,41,85,66,53,40,52,61,43,64,59,59,69,42,59,65,37,55,44,58
13,683,72,0.7254500829985773,100,519,77,57,67,53,44,23,35,38,93,64,57,38,48,72,41,74,64,62,68,43,61,71,30,60,50,58
6,770,34,0.13230070999998134,100,553,74,57,56,68,49,23,34,29,87,70,62,43,47,64,50,70,68,69,68,48,56,70,33,55,42,62
19,854,43,0.7823463499989884,100,596,74,62,59,68,38,22,38,38,84,68,59,35,43,60,41,74,68,66,61,43,54,73,39,46,54,58
14,945,39,0.270536815001833,100,635,68,51,58,67,46,36,32,41,91,65,58,44,45,63,39,74,66,62,60,38,51,73,44,55,64,64
0,1029,69,0.06216124800266698,100,704,69,55,57,60,48,28,27,36,84,65,57,35,55,60,46,63,70,64,58,37,57,79,41,58,57,52
11,1116,32,0.10511839299942949,100,736,73,55,51,69,55,33,27,40,87,62,69,32,52,71,44,65,62,71,57,44,54,65,37,53,59,48
11,1199,40,0.28770831099973293,100,776,78,48,67,66,55,22,31,42,83,69,59,40,41,67,46,75,64,71,66,48,42,64,48,50,53,53
10,1281,58,0.12803702000019257,100,834,71,43,66,60,59,21,24,24,82,74,58,45,49,65,48,71,72,73,64,52,55,63,29,49,57,54
13,1367,60,0.12984304199926555,100,894,78,48,64,58,52,31,30,33,86,69,55,35,50,60,40,70,73,70,70,55,50,67,36,57,56,58
14,1447,46,0.06618556900139083,100,940,70,51,68,55,50,15,23,22,80,68,55,33,61,50,46,72,70,70,68,55,53,67,37,64,53,51
22,1532,38,0.22012379100124235,100,978,79,54,64,64,47,22,31,27,85,70,64,37,48,58,39,63,70,74,74,42,42,58,38,66,47,55
13,1608,56,0.5576356489982572,100,1034,75,50,72,61,51,20,27,32,74,66,43,29,51,56,46,76,59,66,72,55,45,68,37,71,48,50
11,1687,30,0.08697549300268292,100,1064,79,42,64,65,50,7,25,31,72,63,53,30,54,64,31,72,61,75,68,51,48,71,27,63,55,59
0,1761,64,1.081161133999558,100,1128,64,49,71,58,50,13,24,25,74,64,48,29,66,51,39,67,59,62,60,57,42,66,36,56,53,58
22,1838,30,0.0542569099998218,100,1158,73,52,77,65,50,11,27,26,74,51,46,26,54,51,39,67,62,69,68,53,45,68,30,73,52,60
18,1912,66,0.22929786399981822,100,1224,69,44,74,63,45,17,25,22,60,56,52,32,60,51,40,69,67,66,66,63,57,65,30,56,51,51
14,1990,47,0.4000882120017195,100,1271,63,40,78,63,48,20,27,17,69,54,48,39,66,48,47,66,65,68,60,46,61,63,36,57,53,64
5,2065,19,0.19306890499865403,100,1290,74,48,75,66,51,19,31,23,63,62,45,44,63,52,34,68,63,69,68,56,52,71,28,65,56,70
0,2140,73,0.3947511120022682,100,1363,73,52,67,54,48,39,23,22,65,54,49,30,55,54,45,69,75,64,67,54,60,71,31,65,53,64
21,2214,70,0.25158095300139394,100,1433,74,42,70,48,52,31,29,21,69,54,55,34,58,49,55,72,73,67,60,59,50,70,28,55,58,61
8,2295,66,0.15250241199828451,100,1499,73,48,81,64,48,39,24,26,66,61,49,40,74,46,47,64,71,62,61,55,58,69,22,57,50,71
0,2376,68,0.8179825719998917,100,1567,68,47,76,53,52,33,26,22,71,58,50,39,77,43,47,74,55,67,65,60,60,81,33,53,55,60
19,2453,61,0.4338129569987359,100,1628,69,48,72,50,49,30,21,21,77,53,51,44,74,41,56,72,61,65,63,61,53,74,32,53,52,68
8,2526,73,0.0684856640000362,100,1701,73,37,66,51,50,28,16,22,73,55,41,41,67,41,61,71,61,56,65,59,56,73,16,61,48,64
14,2602,63,0.5734578810006496,100,1764,70,50,76,56,50,29,29,21,72,56,39,45,65,41,63,61,62,56,61,66,51,65,16,61,53,67
13,2676,49,0.2296650589996716,100,1813,70,44,69,57,44,33,28,18,74,58,42,53,68,49,52,72,63,47,66,73,52,61,16,72,59,66
19,2752,61,1.151419805999467,100,1874,69,48,74,53,50,33,26,24,76,55,46,45,66,48,60,70,54,55,69,61,51,64,17,58,56,65
7,2826,16,1.5420991700011655,100,1890,65,52,63,54,50,32,32,16,74,59,41,35,61,53,54,69,55,55,70,69,51,66,21,72,49,72
4,2907,57,0.012549066999781644,100,1947,64,54,65,51,57,33,40,28,81,48,52,27,62,51,62,69,54,55,61,73,61,57,22,75,53,71
17,2987,51,0.055623748998186784,100,1998,65,44,58,54,51,25,41,24,73,55,48,24,65,58,59,72,47,51,65,80,48,62,3,67,52,72
4,3060,40,0.1510577650005871,100,2038,65,42,60,48,40,21,41,23,73,52,52,29,62,52,66,68,54,60,58,71,46,54,1,68,56,67
8,3146,86,0.6542468309999094,100,2124,62,50,47,38,42,25,38,27,86,59,61,26,72,63,60,58,53,49,65,72,39,55,15,72,49,67
18,3230,69,0.06739866600037203,100,2193,69,50,48,48,50,27,37,31,84,54,56,33,70,62,53,53,52,52,69,79,44,50,6,64,46,61
13,3305,53,0.5817163329993491,100,2246,72,40,54,50,53,24,31,43,70,54,51,29,69,53,54,52,55,46,63,73,45,58,8,75,44,59
14,3380,53,0.3346765489986865,100,2299,63,44,49,49,51,21,43,37,73,53,65,33,69,49,53,50,49,45,54,72,42,57,4,75,41,61
22,3460,15,0.6721809789996769,100,2314,65,51,60,57,49,29,44,30,75,49,57,30,73,53,55,43,56,46,62,74,44,46,15,80,44,61
0,3537,62,0.27089382099802606,100,2376,62,47,59,51,42,26,35,33,75,47,61,31,69,50,50,37,56,55,59,69,44,54,14,77,46,64
24,3614,52,0.014289347000158159,100,2428,64,53,58,50,38,21,36,39,69,48,50,30,58,49,55,45,64,57,59,71,40,48,17,77,52,63
19,3690,68,0.49126518800039776,100,2496,61,42,57,49,49,27,40,34,72,49,55,31,58,57,55,38,66,43,55,68,39,47,12,76,59,59
7,3778,32,0.12001875400164863,100,2528,66,43,55,61,53,26,45,32,58,53,58,22,71,55,51,44,72,49,50,77,45,47,10,88,61,63
0,3859,61,0.09283912099999725,100,2589,61,48,62,48,55,23,34,27,63,55,56,31,77,60,60,41,71,54,52,75,46,37,15,81,57,68
19,3945,70,0.3742798319981375,100,2659,60,50,53,61,62,26,37,18,57,56,58,21,78,61,67,52,75,52,44,70,45,44,3,86,65,66
0,4024,68,0.5309257429980789,100,2727,68,54,53,54,51,20,36,25,57,59,62,28,74,50,68,43,79,55,48,72,45,41,11,75,74,60
1,4102,51,0.3333366439983365,100,2778,78,51,53,61,52,21,49,27,48,49,63,29,68,60,64,36,75,62,47,66,44,42,8,76,73,60
4,4181,57,0.12560515299992403,100,2835,57,44,48,68,57,19,44,27,55,50,64,30,69,68,72,54,73,60,53,69,50,41,1,79,66,55
4,4261,63,0.3728791600005934,100,2898,66,46,56,61,63,27,41,27,62,51,65,25,67,60,80,40,76,52,59,68,47,39,14,71,65,63
18,4335,47,0.47711729900038335,100,2945,69,51,54,63,62,23,40,31,64,53,65,28,67,67,72,47,74,65,47,54,50,47,19,68,68,61
7,4410,31,0.2202211609983351,100,2976,75,57,46,61,52,13,44,31,68,52,59,33,65,64,63,54,61,50,40,64,49,43,20,73,60,55
14,4486,65,0.13089494300220395,100,3041,69,49,36,67,55,25,46,26,65,54,72,32,55,65,65,49,55,58,48,51,62,43,10,76,52,56
20,4567,66,0.34609545700004674,100,3107,73,51,35,63,52,26,41,35,66,57,59,38,71,69,75,48,64,53,48,54,66,42,9,81,63,55
11,4642,29,0.5435233970019908,100,3136,57,49,37,55,41,27,43,24,65,46,69,29,72,68,68,56,66,47,45,58,66,35,6,75,52,68
3,4726,49,0.31908394200218027,100,3185,55,52,33,49,45,24,43,29,63,55,59,34,65,65,60,61,68,53,53,59,66,54,10,84,49,64
1,4796,50,0.5768457300000591,100,3235,55,50,37,57,50,21,44,31,59,64,62,28,70,68,62,55,70,59,55,58,64,44,5,68,47,56
4,4874,47,0.4356507070006046,100,3282,61,51,34,57,47,27,33,36,51,54,53,25,70,73,62,64,64,54,55,51,67,41,3,78,48,57
0,4953,55,0.36487474399837083,100,3337,55,48,33,53,55,18,38,36,59,55,60,30,68,70,66,58,79,52,48,50,69,44,10,72,45,55
1,5028,56,0.13448979399981909,100,3393,56,56,34,57,57,26,42,32,56,58,54,27,63,75,66,60,70,61,61,53,65,51,6,67,48,53
11,5108,23,0.13453111200215062,100,3416,70,50,33,57,57,24,36,23,63,55,64,23,68,80,68,71,64,53,59,45,78,47,8,64,44,76
4,5182,48,0.15292025899907458,100,3464,65,48,37,57,48,24,31,26,58,64,59,17,58,73,74,64,64,60,57,40,70,48,18,66,53,70
6,5256,40,0.5560935190005694,100,3504,66,56,30,55,53,20,40,30,52,64,61,26,61,74,70,61,67,50,58,45,68,42,18,71,42,68
19,5340,54,0.43039574999784236,100,3558,54,46,26,61,41,31,31,31,57,62,62,27,64,84,59,67,66,55,56,54,63,45,11,76,47,61
14,5418,58,0.035209424000640865,100,3616,65,52,23,63,44,24,37,32,52,71,57,19,67,78,58,67,70,47,55,49,65,43,29,69,57,69
5,5490,30,0.5652366269969207,100,3646,63,51,20,53,44,30,38,32,46,68,64,24,72,65,50,65,59,47,56,54,69,33,20,67,55,63
11,5568,34,0.13476707599693327,100,3680,65,54,22,61,48,30,43,36,50,68,58,34,73,78,57,69,63,42,61,44,69,45,23,73,58,58
24,5643,60,0.013243320998299168,100,3740,60,58,22,55,43,33,41,38,57,63,63,26,69,72,51,65,66,45,59,60,63,50,18,75,60,68
19,5719,59,0.7378609639999922,100,3799,62,66,26,72,48,37,34,41,60,64,62,25,65,67,62,75,58,54,58,59,69,43,29,76,60,66
7,5796,37,0.09561638000013772,100,3836,60,56,19,54,45,38,44,37,58,62,59,28,63,72,66,59,59,49,51,49,77,46,40,72,61,65
4,5874,51,0.36410056699969573,100,3887,61,67,25,61,51,40,40,32,61,62,60,29,62,78,65,65,56,43,64,58,71,49,23,78,61,67
1,5956,74,0.39420197200161056,100,3961,57,74,24,57,45,36,43,30,61,67,65,35,64,82,59,77,50,46,71,60,63,42,30,63,51,60
4,6033,44,0.8264072499987378,100,4005,50,70,22,59,44,41,46,28,68,58,71,28,69,75,61,77,51,39,72,62,64,30,22,69,59,60
