choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,75,75,1.1377403160004178,100,75,75,52,64,59,54,39,34,30
0,156,81,0.08274320599957719,100,156,81,57,65,48,53,22,27,41
0,232,76,0.015312945000914624,100,232,76,53,62,36,53,30,22,40
0,308,76,0.06400843700248515,100,308,76,56,67,39,55,37,31,42
0,383,75,0.1827654619992245,100,383,75,59,70,46,51,42,32,40
0,460,77,0.32595891900200513,100,460,77,64,66,37,48,41,33,51
0,537,77,0.14226819699979387,100,537,77,65,65,40,38,30,26,47
0,612,75,0.10457596799824387,100,612,75,52,68,47,43,32,24,41
0,687,75,0.08423522199882427,100,687,75,51,70,39,48,34,26,44
0,768,81,0.0664970629986783,100,768,81,54,69,51,39,33,31,51
0,846,78,0.13253750000149012,100,846,78,46,61,51,43,33,23,36
0,927,81,0.5841471109997656,100,927,81,47,65,49,46,41,33,44
0,1006,79,0.03401539600235992,100,1006,79,48,67,42,44,35,35,54
0,1089,83,0.1703027090006799,100,1089,83,54,74,48,56,43,36,53
0,1175,86,0.07790353699965635,100,1175,86,60,64,46,48,44,38,50
0,1260,85,0.04308429299999261,100,1260,85,62,68,52,42,47,34,50
0,1342,82,0.04959755399977439,100,1342,82,69,49,37,38,42,33,46
0,1435,93,0.30912332799925935,100,1435,93,64,68,47,42,41,29,50
0,1528,93,0.013976611000543926,100,1528,93,67,67,47,45,44,35,54
0,1608,80,0.08743459499964956,100,1608,80,63,53,39,48,47,30,41
0,1689,81,0.10250463699776446,100,1689,81,68,61,46,43,49,33,46
0,1768,79,0.07901220399799058,100,1768,79,58,51,41,42,50,29,43
0,1848,80,0.3771631379968312,100,1848,80,52,56,36,32,48,29,46
0,1925,77,0.7799940889999561,100,1925,77,60,68,43,45,40,31,57
0,2013,88,0.24785594499917352,100,2013,88,57,66,38,39,41,28,50
0,2093,80,0.035941493002610514,100,2093,80,62,65,39,41,45,21,56
0,2176,83,0.768932004000817,100,2176,83,47,66,45,38,35,20,56
0,2251,75,0.06931255100062117,100,2251,75,49,67,43,38,44,25,61
0,2327,76,0.18428167199817835,100,2327,76,51,58,33,35,43,31,60
0,2399,72,0.39032702799886465,100,2399,72,49,64,35,34,37,23,60
0,2479,80,0.19586068900025566,100,2479,80,53,56,38,43,44,29,57
0,2560,81,0.09242464000271866,100,2560,81,48,64,40,38,46,34,62
0,2642,82,0.5719381839990092,100,2642,82,51,62,47,36,33,31,57
0,2717,75,0.16324052299751202,100,2717,75,51,67,43,38,40,29,62
0,2792,75,0.22520935799911967,100,2792,75,58,63,46,39,40,22,61
0,2867,75,0.5257121499998902,100,2867,75,49,53,47,41,33,22,60
0,2946,79,0.20149554100134992,100,2946,79,54,48,46,40,39,25,59
0,3023,77,0.18834379100007936,100,3023,77,64,45,42,41,41,15,63
0,3102,79,0.16154840699891793,100,3102,79,52,58,36,41,32,20,63
0,3179,77,0.2014162720006425,100,3179,77,50,48,39,39,21,25,71
0,3260,81,0.2248635469986766,100,3260,81,57,50,33,48,27,19,79
0,3335,75,0.13050649499928113,100,3335,75,50,54,33,44,32,29,68
0,3413,78,0.2638020710001001,100,3413,78,57,49,36,50,29,23,64
0,3492,79,0.11152633200254058,100,3492,79,67,62,25,50,35,11,68
0,3572,80,0.6450762629974633,100,3572,80,64,56,27,58,40,23,55
0,3649,77,1.5401562040024146,100,3649,77,55,51,25,40,31,23,57
0,3726,77,0.05454353399909451,100,3726,77,62,54,29,56,41,17,64
0,3802,76,0.22407708300306695,100,3802,76,68,53,33,65,24,19,58
0,3871,69,2.1168780910011264,100,3871,69,62,44,29,67,32,13,49
0,3946,73,0.6172984580007324,100,3944,73,73,51,23,75,23,19,58
0,4015,62,0.3313805850011704,100,4006,62,69,55,31,65,32,7,65
0,4086,61,0.1195256379978673,100,4067,61,71,48,22,70,33,17,64
0,4156,62,0.5482171330004348,100,4129,62,70,47,35,68,29,11,64
1,4229,72,0.8811816980014555,100,4201,67,72,48,29,73,32,13,63
2,4307,46,0.45068404599805945,100,4247,53,78,46,29,73,26,15,63
3,4384,25,0.2450295799972082,100,4272,50,77,55,25,71,25,16,70
4,4466,65,0.2712708620019839,100,4337,56,82,58,19,65,29,24,66
5,4542,28,0.22162508600013098,100,4365,60,70,56,23,76,28,25,67
6,4613,23,0.06683375399734359,100,4388,59,71,50,26,70,30,23,70
7,4693,64,0.27661378600168973,100,4452,65,80,49,14,71,29,28,64
1,4766,71,0.15686845899836044,100,4523,66,71,61,33,73,33,31,58
1,4840,74,0.13032406799902674,100,4597,64,74,58,19,69,41,19,68
1,4907,67,0.1475325219980732,100,4664,66,67,52,19,61,38,33,62
1,4975,68,0.07156310500067775,100,4732,62,68,49,25,65,30,36,63
1,5043,59,0.24253046299782,100,4791,68,59,52,28,64,32,32,60
0,5111,67,0.05695339899830287,100,4858,67,58,49,29,68,34,30,66
0,5183,72,0.06000485099866637,100,4930,72,67,57,28,69,42,33,64
0,5260,70,0.21655528100018273,100,5000,70,62,58,19,77,45,37,73
0,5339,68,1.0038609139992332,100,5068,68,69,59,9,79,40,26,69
0,5416,73,0.7257907569983217,100,5141,73,72,67,16,77,42,25,66
0,5497,72,0.9308504820000962,100,5213,72,75,57,16,81,28,31,64
0,5572,75,0.14837781700043706,100,5288,75,70,69,17,70,39,20,72
0,5645,65,0.1074332050011435,100,5353,65,73,55,18,61,42,33,61
0,5716,71,0.5868523860008281,100,5424,71,64,59,12,64,37,22,59
0,5792,76,0.3254211630010104,100,5500,76,72,51,23,60,39,30,58
0,5858,66,0.33188001300004544,100,5566,66,64,60,20,63,38,21,49
0,5937,68,0.2815497930023412,100,5634,68,79,54,18,64,35,25,49
0,6012,73,0.0578374899996561,100,5707,73,75,67,21,69,39,23,50
1,6088,74,0.32931769299830194,100,5781,73,74,64,19,76,30,30,49
1,6177,89,0.4014367260024301,100,5870,68,89,63,23,67,38,30,49
1,6251,70,0.20129837499916903,100,5940,67,70,62,12,74,39,31,52
1,6323,71,0.22792073100208654,100,6011,72,71,63,12,66,41,34,52
1,6396,73,0.14794219999748748,100,6084,65,73,69,17,69,33,37,58
1,6476,79,0.17758497400063789,100,6163,80,79,65,9,63,43,28,50
1,6556,73,0.20476430899725528,100,6236,79,73,80,18,65,45,23,58
1,6634,69,0.007623052002600161,100,6305,78,69,77,18,70,37,28,56
1,6718,58,0.27340222199927666,100,6363,84,58,83,11,72,46,31,50
0,6803,68,0.4417892550009128,100,6431,68,66,85,7,73,47,29,58
0,6884,79,0.18563932800316252,100,6510,79,70,81,13,74,45,31,60
0,6957,69,0.25811485099984566,100,6579,69,64,70,16,73,40,27,68
0,7037,80,0.7059478459996171,100,6659,80,73,72,10,67,40,46,58
0,7111,74,0.5818491960017127,100,6733,74,70,64,6,63,42,50,66
0,7185,74,0.010020814999734284,100,6807,74,60,67,1,69,38,49,60
0,7266,80,0.7629007530013041,100,6887,80,81,73,1,81,40,54,62
0,7346,80,0.352285105996998,100,6967,80,68,62,7,71,38,65,65
0,7426,76,0.12655706599980476,100,7043,76,71,64,1,80,40,66,68
0,7507,81,0.4703932580014225,100,7124,81,67,67,1,69,44,59,75
0,7580,73,0.048784775000967784,100,7197,73,65,67,1,68,31,67,53
0,7658,72,0.02526536400182522,100,7269,72,67,62,1,74,36,78,63
0,7730,72,0.18394265299866674,100,7341,72,72,64,5,70,37,67,69
0,7806,76,0.15748392500245245,100,7417,76,72,71,4,71,42,62,62
0,7882,67,0.21263292799994815,100,7484,67,75,66,1,76,33,65,61
