choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,72,31,0.6637832809974498,100,31,31,72,55,57
1,140,68,0.6115515759993286,100,99,29,68,56,67
1,213,51,0.2923885769996559,100,150,22,51,73,63
1,290,58,0.19928150899795583,100,208,24,58,77,60
1,368,60,0.0732505800006038,100,268,29,60,78,66
1,438,65,0.43025072300224565,100,333,26,65,70,57
1,506,67,0.27175212200017995,100,400,28,67,67,68
1,575,69,0.1325419429995236,100,469,30,69,66,66
1,643,67,0.629244216997904,100,536,32,67,68,59
1,718,75,0.24146158399889828,100,611,24,75,65,56
1,795,69,0.025454329999774927,100,680,36,69,77,67
1,872,75,0.2549507139992784,100,755,32,75,77,56
1,952,74,0.2796465739993437,100,829,28,74,80,61
2,1033,81,0.2747374499995203,100,910,38,74,81,51
2,1110,70,0.304389168999478,100,980,43,77,70,57
3,1184,60,0.05775358800019603,100,1040,27,67,74,60
2,1262,78,0.004669760000979295,100,1118,28,66,78,58
2,1340,78,0.18393714500052738,100,1196,26,72,78,61
1,1416,72,0.40409645000181627,100,1268,28,72,76,61
2,1497,81,0.001008953000564361,100,1349,19,70,81,64
2,1573,76,0.012081914999725996,100,1425,23,70,76,56
1,1659,71,0.11413134399845148,100,1496,22,71,86,61
2,1739,80,0.4038977870004601,100,1576,17,70,80,57
2,1815,76,0.14323149099800503,100,1652,12,73,76,56
2,1898,83,0.11650070600080653,100,1735,8,60,83,62
2,1975,77,0.3413158309995197,100,1812,28,66,77,56
2,2047,72,0.1322648230016057,100,1884,19,63,72,66
2,2121,74,0.36357395599770825,100,1958,12,67,74,51
2,2193,72,1.0342699920001905,100,2030,24,63,72,55
2,2255,59,1.066105924997828,100,2089,18,62,59,57
1,2328,60,0.5352728270008811,100,2149,27,60,73,57
0,2401,22,0.0887250169980689,100,2171,22,69,73,70
3,2472,62,0.31929558499905397,100,2233,27,69,71,62
3,2547,61,0.6210375209993799,100,2294,14,75,67,61
2,2621,74,0.1681229890018585,100,2368,16,59,74,66
1,2686,63,0.19538843799819006,100,2431,15,63,65,58
2,2747,56,0.1716183770004136,100,2487,13,61,56,60
1,2815,68,0.1936940509986016,100,2555,19,68,66,60
3,2892,57,0.16476031199999852,100,2612,18,77,59,57
1,2959,62,0.024566576998040546,100,2674,13,62,63,67
2,3024,57,0.9723600870020164,100,2731,1,65,57,61
3,3095,67,0.13097568299781415,100,2798,1,71,61,67
1,3165,63,0.6436399160011206,100,2861,1,63,50,70
3,3232,62,0.2791123639981379,100,2923,8,67,58,62
0,3306,14,0.26538626800174825,100,2937,14,74,54,58
3,3377,53,0.16659585700108437,100,2990,13,71,47,53
3,3452,52,0.45012227299957885,100,3042,15,75,54,52
2,3519,54,0.0037917970003036316,100,3096,9,67,54,61
1,3590,71,0.15207621800072957,100,3167,3,71,58,56
1,3663,73,0.25623091599845793,100,3240,5,73,57,58
1,3733,70,0.24056688500058954,100,3310,1,70,55,59
1,3809,76,0.4037296399983461,100,3386,1,76,43,63
1,3880,71,0.10085849699680693,100,3457,1,71,41,62
1,3958,78,0.4915867009985959,100,3535,5,78,32,65
1,4041,83,0.333843052998418,100,3618,1,83,43,67
1,4118,77,0.2311626199989405,100,3695,5,77,46,64
1,4199,81,0.2818548680006643,100,3776,9,81,34,69
1,4277,78,0.13752851300159818,100,3854,7,78,35,60
2,4358,42,0.49451584199778154,100,3896,9,81,42,57
3,4437,74,0.43308898599934764,100,3970,16,79,42,74
1,4527,90,0.23547712000072352,100,4060,3,90,50,65
1,4608,81,0.22597372400196036,100,4141,14,81,45,63
1,4690,82,0.2713911469982122,100,4223,12,82,35,64
1,4761,71,1.6332533079985296,100,4294,14,71,36,63
1,4836,75,0.19782125299752806,100,4369,13,75,44,65
1,4916,80,0.32433124800081714,100,4449,13,80,46,63
1,4994,78,0.28485482999894884,100,4527,15,78,39,66
1,5068,69,0.1675708200018562,100,4596,22,69,41,74
3,5138,70,0.9865411920000042,100,4666,18,69,36,70
3,5217,79,0.39082738399883965,100,4745,17,65,30,79
3,5286,69,0.2311713859999145,100,4814,16,68,38,69
3,5354,68,1.555571412001882,100,4882,20,67,32,68
1,5425,71,0.8389222030018573,100,4953,18,71,45,68
1,5500,75,0.654834793000191,100,5028,24,75,37,74
1,5563,63,0.254091951999726,100,5091,12,63,39,60
3,5621,58,0.3253051760002563,100,5149,12,54,46,58
1,5674,53,0.3621314949996304,100,5202,9,53,46,52
2,5741,48,0.1144562119989132,100,5250,7,67,48,50
0,5799,22,0.42905961599899456,100,5272,22,58,44,54
1,5862,63,0.23992614500093623,100,5335,20,63,43,59
1,5921,59,0.2350700980023248,100,5394,25,59,51,56
3,5979,58,0.09424311700058752,100,5452,20,55,56,58
1,6033,49,0.3262221139993926,100,5501,17,49,54,53
1,6095,61,0.4310310609980661,100,5562,34,61,43,62
1,6163,68,0.11514834499757853,100,5630,35,68,39,47
1,6225,62,0.6177103809968685,100,5692,27,62,52,51
1,6297,72,0.1713006560021313,100,5764,36,72,51,53
1,6365,68,0.6987458260009589,100,5832,38,68,50,42
1,6438,73,0.20221689300160506,100,5905,37,73,51,52
1,6513,75,0.3468108399974881,100,5980,39,75,52,53
1,6577,64,0.207186585997988,100,6044,36,64,46,40
1,6647,70,0.35013115399851813,100,6114,36,70,33,56
1,6714,67,0.14450233800016576,100,6181,38,67,36,48
1,6784,70,0.13648838799781515,100,6251,42,70,43,49
1,6857,73,0.11096349899889901,100,6324,39,73,49,44
1,6923,66,0.5819193940005789,100,6390,52,66,51,38
1,6999,76,0.18744333100039512,100,6466,47,76,46,47
1,7066,67,0.16371646499828785,100,6533,48,67,37,40
1,7138,72,2.0480920650006738,100,6605,49,72,47,52
1,7212,74,0.78882553099902,100,6679,46,74,36,48
1,7286,74,0.4931282090001332,100,6753,52,74,43,35
1,7355,69,0.1510875269996177,100,6822,44,69,43,39
1,7416,61,0.6451741319979192,100,6883,44,61,44,38
1,7491,75,0.1792090039998584,100,6958,54,75,41,38
1,7559,68,0.8143880749994423,100,7026,51,68,49,43
1,7631,72,0.35839746900091995,100,7098,51,72,33,46
1,7693,62,0.10907389899875852,100,7160,54,62,36,47
1,7763,70,0.8629628909984604,100,7230,53,70,42,48
1,7820,57,0.17645832299967878,100,7287,46,57,43,45
3,7884,49,0.03198778499790933,100,7336,46,64,34,49
2,7955,36,0.23338796199823264,100,7372,48,71,36,52
0,8017,49,0.21605281600204762,100,7421,49,62,32,46
1,8082,65,0.09750688699932653,100,7486,51,65,40,50
0,8141,58,0.5854395950009348,100,7544,58,59,47,53
0,8205,58,0.2833420099996147,100,7602,58,64,48,57
3,8271,56,0.11244111100313603,100,7658,47,66,42,56
1,8329,58,0.2889438860001974,100,7716,58,58,38,58
2,8386,30,0.34784720500101685,100,7746,57,55,30,56
1,8446,51,0.16433182100081467,100,7797,60,51,37,52
0,8513,50,0.4903615389994229,100,7847,50,58,38,67
3,8570,50,0.8422852630028501,100,7897,50,57,46,50
1,8630,60,0.058272597001632676,100,7957,60,60,45,54
1,8691,61,0.256339952997223,100,8018,60,61,34,57
1,8759,64,0.1886697539994202,100,8082,59,64,42,68
1,8822,63,0.40277854899977683,100,8145,58,63,48,58
1,8884,62,0.2703860949986847,100,8207,54,62,49,57
2,8942,47,0.5604873659976874,100,8254,58,58,47,57
1,9020,62,1.4715493730000162,100,8316,78,62,35,57
1,9085,60,0.11727972900189343,100,8376,65,60,35,46
1,9151,58,0.4675163669999165,100,8434,66,58,37,41
0,9219,68,0.21360363800340565,100,8502,68,65,37,45
0,9288,69,0.21710520299893687,100,8571,69,68,40,42
0,9357,69,0.2991944400018838,100,8640,69,56,47,39
0,9421,64,1.1220908389987017,100,8704,64,60,49,43
0,9498,77,0.5348901319994184,100,8781,77,69,49,39
0,9566,68,0.01013920300101745,100,8849,68,68,49,38
0,9643,77,0.7362050539995835,100,8926,77,65,48,38
0,9717,74,0.359034935998352,100,9000,74,68,40,34
0,9793,76,0.382682040999498,100,9076,76,73,46,33
0,9872,79,0.006174985999678029,100,9155,79,71,39,33
0,9947,75,0.4332076309983677,100,9230,75,71,37,25
0,10023,76,0.3660861140015186,100,9306,76,60,36,29
0,10089,66,0.13917431499794475,100,9372,66,61,43,34
3,10157,41,0.11514409499795875,100,9413,68,67,41,41
2,10229,41,0.33949415700044483,100,9454,72,70,41,39
1,10307,66,0.32959170200047083,100,9520,78,66,49,31
0,10384,77,0.8552644589981355,100,9597,77,69,55,44
0,10457,73,0.011910428998817224,100,9670,73,60,46,32
0,10538,81,0.381545416003064,100,9751,81,63,54,39
0,10611,73,0.20193351699708728,100,9824,73,60,49,30
0,10691,80,0.16003248199922382,100,9904,80,61,43,43
0,10775,84,0.2954781069965975,100,9988,84,67,43,39
0,10847,71,1.7524924969984568,100,10059,71,72,41,38
1,10926,70,0.12417241400180501,100,10129,79,70,39,33
1,10998,68,0.688638704999903,100,10197,72,68,44,33
0,11077,79,0.2979771099999198,100,10276,79,66,47,38
0,11151,74,0.0313087770009588,100,10350,74,65,53,39
0,11231,80,1.6579538539990608,100,10430,80,63,51,48
0,11315,75,1.5076049839990446,100,10505,75,84,37,51
0,11392,77,0.5055142089986475,100,10582,77,60,48,46
0,11474,82,0.6141984089990729,100,10664,82,61,46,51
0,11549,73,0.010867472999962047,100,10737,73,75,41,44
0,11628,79,0.4792416989985213,100,10816,79,74,42,52
0,11707,75,0.37050234799971804,100,10891,75,79,41,44
0,11779,69,0.14517139899908216,100,10960,69,72,49,44
0,11864,75,0.03945155699693714,100,11035,75,85,43,48
0,11954,75,1.3332738549979695,100,11110,75,90,37,49
0,12044,70,0.03242666400183225,100,11180,70,90,49,65
0,12125,71,2.014651805999165,100,11251,71,81,46,56
