choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,73,62,1.3182200379997084,100,62,62,34,58,73
1,149,42,0.05086315799781005,100,104,66,42,55,76
2,227,58,0.36642229499921086,100,162,61,50,58,78
3,301,74,0.24565838700073073,100,236,59,41,60,74
3,376,75,0.18418416199710919,100,311,61,40,57,75
3,452,76,0.16737021900189575,100,387,58,37,63,76
3,533,81,0.9068006580018846,100,468,57,33,59,81
3,607,74,0.20804940500238445,100,542,54,40,56,74
3,695,88,0.051995065001392504,100,630,59,31,55,88
3,772,77,0.0666860759993142,100,707,52,35,54,77
3,846,74,0.4798890960009885,100,781,56,29,60,74
0,918,50,0.012805541999114212,100,831,50,29,67,72
3,995,77,0.44473395900058676,100,908,43,29,64,77
3,1073,78,0.09410506399945007,100,986,48,38,65,78
3,1154,81,0.8454889380009263,100,1067,43,40,73,81
3,1227,69,0.057041658998059575,100,1136,40,42,73,69
3,1301,69,1.3107917109991831,100,1205,43,41,74,69
3,1375,74,0.2037859509982809,100,1279,41,40,70,74
3,1453,77,0.222644074998243,100,1356,50,49,78,77
3,1526,73,0.41639317399676656,100,1429,50,43,72,73
3,1608,73,0.24228874699838343,100,1502,50,46,82,73
3,1684,76,0.5470581129993661,100,1578,51,41,76,76
3,1759,75,0.1407315060023393,100,1653,54,39,71,75
3,1837,78,0.05765054600124131,100,1731,51,40,78,78
3,1915,78,0.007513534001191147,100,1809,58,39,67,78
3,1985,69,0.1004256849992089,100,1878,51,39,70,69
2,2062,77,0.20097311700010323,100,1955,47,39,77,74
2,2143,68,0.08290944599866634,100,2023,48,41,68,81
1,2226,37,0.11158920699745067,100,2060,46,37,77,83
2,2308,57,0.08344912399843452,100,2117,44,37,57,82
3,2398,90,0.2738122860027943,100,2207,52,33,64,90
3,2484,86,0.24942625800031237,100,2293,54,36,61,86
3,2579,95,0.03186623300280189,100,2388,55,38,67,95
3,2670,91,0.23305709100168315,100,2479,49,33,74,91
3,2767,97,0.8362167109989969,100,2576,56,30,66,97
3,2857,90,0.2853543860001082,100,2666,58,32,76,90
3,2938,81,0.31063504600024316,100,2747,62,37,72,81
3,3025,87,0.17210850400078925,100,2834,51,45,69,87
3,3113,88,0.1947085310021066,100,2922,51,46,68,88
3,3207,94,0.1681604570003401,100,3016,55,45,67,94
3,3303,96,0.1639131299998553,100,3112,58,35,79,96
3,3387,84,0.38818816099956166,100,3196,56,36,81,84
3,3477,90,0.2340775439988647,100,3286,63,44,72,90
3,3567,90,0.3903035839975928,100,3376,61,47,61,90
3,3656,89,0.3664077880021068,100,3465,55,43,76,89
3,3746,90,0.40029264300028444,100,3555,60,47,74,90
3,3839,93,0.1616736600008153,100,3648,64,44,72,93
3,3932,93,0.44950251200134517,100,3741,70,45,74,93
3,4020,88,0.4276725100025942,100,3829,69,42,77,88
3,4113,93,0.17462036299912143,100,3922,66,42,72,93
3,4205,92,0.2091006219998235,100,4014,78,53,74,92
3,4294,89,0.6158916669992323,100,4103,74,53,72,89
3,4385,91,0.4413200170019991,100,4194,76,47,82,91
3,4474,89,0.17500484099946334,100,4283,77,57,75,89
3,4566,92,1.7287765229993965,100,4375,72,66,73,92
3,4647,81,0.3012021230024402,100,4456,73,58,79,81
3,4731,84,1.2249360419991717,100,4540,76,53,71,84
3,4815,84,0.2197892550029792,100,4624,78,58,75,84
3,4902,87,0.9322040799997922,100,4711,78,65,76,87
3,4993,91,0.11771914500059211,100,4802,77,62,73,91
3,5085,92,0.9629224090022035,100,4894,81,62,72,92
3,5175,81,0.16668963999836706,100,4975,90,54,66,81
3,5265,90,1.4511286660017504,100,5065,82,58,66,90
3,5349,84,1.4836216590010736,100,5149,78,64,69,84
3,5429,78,0.2846441310030059,100,5227,73,51,80,78
3,5512,83,2.2981403040030273,100,5310,75,46,64,83
3,5595,83,2.5051657280018844,100,5393,73,54,69,83
3,5682,87,0.21304977599720587,100,5480,66,44,68,87
3,5762,80,0.3430854639991594,100,5560,63,42,65,80
3,5843,81,0.14886234200093895,100,5641,67,40,68,81
0,5917,56,0.36937324500104296,100,5697,56,31,69,74
1,5990,29,0.12162671300029615,100,5726,60,29,68,73
2,6064,64,0.20809421800004202,100,5790,60,40,64,74
3,6139,75,0.10773554100160254,100,5865,56,40,67,75
3,6213,74,0.6317713319986069,100,5939,63,41,62,74
3,6280,66,0.3020717520012113,100,6005,60,43,67,66
3,6349,69,0.3065040379988204,100,6074,59,43,61,69
3,6422,73,2.4100522510016162,100,6147,60,50,60,73
3,6495,73,2.4475864699998056,100,6220,65,47,66,73
3,6565,70,2.215832216999843,100,6290,63,44,62,70
3,6629,60,0.20641081600115285,100,6350,61,39,64,60
3,6697,64,0.10148169999956735,100,6414,68,39,57,64
3,6765,68,0.6813291250000475,100,6482,66,39,61,68
0,6832,59,0.23492088000057265,100,6541,59,34,67,60
0,6896,64,0.4439907600026345,100,6605,64,22,64,58
0,6964,55,0.08605812300083926,100,6660,55,24,68,56
0,7032,61,0.2482788730012544,100,6721,61,35,68,49
1,7101,36,0.041752435001399135,100,6757,56,36,69,44
1,7179,32,0.773751603999699,100,6789,56,32,78,43
2,7253,74,1.9409980490017915,100,6863,53,27,74,42
2,7321,68,0.21278919800170115,100,6931,50,20,68,47
2,7391,70,1.1067045190029603,100,7001,49,18,70,43
2,7462,71,0.40495714099961333,100,7072,46,22,71,42
2,7533,71,0.3993158470002527,100,7143,55,18,71,53
2,7599,66,0.5996507660020143,100,7209,44,17,66,45
3,7672,51,1.5538725430014892,100,7260,44,20,73,51
2,7742,70,0.07522512699870276,100,7330,40,25,70,40
2,7814,72,0.21045946600133902,100,7402,53,17,72,37
2,7889,75,0.057779120001214324,100,7477,34,20,75,48
2,7961,72,2.0108336660014174,100,7549,34,23,72,48
2,8039,78,3.780537260001438,100,7627,39,20,78,50
2,8110,71,0.2663080180027464,100,7698,41,19,71,41
2,8195,85,0.20307214399872464,100,7783,45,20,85,51
2,8276,81,3.6047035029987455,100,7864,40,16,81,48
