choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,6.034644308618226,117,53,53,37,24,54
1,110,38,1.751076834459127,117,91,56,38,13,44
2,173,21,0.8703900924829213,117,112,63,41,21,35
3,228,32,0.3918486991587997,117,144,55,45,23,32
0,289,61,0.5937745207847911,117,205,61,39,27,37
0,351,62,0.5362072386315049,117,267,62,52,33,41
0,410,59,0.3685372331920007,117,326,59,48,31,40
0,472,62,0.9232961054758562,117,388,62,49,26,38
1,538,47,0.8914467662962124,117,435,66,47,27,48
0,614,76,0.050632020224838925,117,511,76,47,25,51
0,695,81,0.4797350315211588,117,592,81,48,25,42
3,765,45,0.11693622195980424,117,637,70,54,33,45
0,826,61,0.7200678421713747,117,698,61,53,35,46
0,891,65,0.058229063330145436,117,763,65,55,30,48
0,955,64,0.13372331914615643,117,827,64,49,31,63
0,1018,63,0.007182949853813625,117,890,63,60,34,53
0,1079,58,0.07143524592720496,117,948,58,61,31,56
2,1147,34,1.1089359659508773,117,982,60,59,34,68
0,1216,69,0.5391212518798056,117,1051,69,56,32,57
0,1273,57,0.17295529456987424,117,1108,57,52,32,52
0,1336,63,0.0714755672179308,117,1171,63,60,44,57
0,1391,55,0.2905827386475721,117,1226,55,54,41,53
0,1455,64,0.4175327210468822,117,1290,64,54,40,58
0,1537,56,0.2999673589556551,117,1346,56,82,32,65
1,1605,68,0.5390207686650683,117,1414,64,68,37,65
1,1680,75,0.4030125764029435,117,1489,66,75,35,57
1,1755,75,0.23134692310122773,117,1564,69,75,36,62
1,1828,73,0.07209318698187417,117,1637,71,73,37,59
1,1903,75,0.6057563442036553,117,1712,70,75,37,59
1,1987,78,0.5132369035809461,117,1790,84,78,39,52
