choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,64,17,2.179582066626608,117,17,17,43,64,61,50,24,41,48
1,133,45,0.16141828538457048,117,62,18,45,59,69,57,28,42,62
2,212,52,0.08056065794153255,117,114,13,39,52,79,53,30,36,49
3,282,70,0.012312714006839087,117,184,17,46,56,70,52,31,40,41
4,351,57,0.05596979103211197,117,241,25,44,58,69,57,34,37,55
5,420,32,0.2529936957980681,117,273,23,41,50,69,51,32,40,41
6,484,41,0.3060328330502671,117,314,11,35,52,64,48,22,41,45
7,548,53,0.09289897276721604,117,367,18,45,49,64,46,26,31,53
3,609,61,0.2470287049181934,117,428,18,47,50,61,48,35,24,56
3,668,59,0.10286985183483921,117,487,16,40,49,59,49,29,33,52
2,735,45,0.4065627700074401,117,532,19,36,45,67,45,19,29,38
1,806,47,0.226928221703929,117,579,13,47,48,71,51,22,30,38
0,874,14,0.1613670837468817,117,593,14,43,40,68,51,16,39,36
3,940,66,0.23562738007603912,117,659,19,43,44,66,46,30,28,35
4,1005,46,0.24328330506614293,117,705,20,46,47,65,46,24,29,39
5,1074,32,0.09993471791131014,117,737,23,43,51,69,42,32,36,37
6,1151,34,0.07377516080487112,117,771,19,41,47,77,52,32,34,45
7,1220,49,0.2634138692446868,117,820,15,51,51,69,54,39,37,49
3,1283,63,0.1390898908757663,117,883,14,47,36,63,51,21,39,45
3,1342,59,0.21237735607610375,117,942,4,43,44,59,49,18,42,47
3,1406,64,0.057363755639016745,117,1006,12,43,40,64,55,25,38,38
3,1472,66,0.10782425037541543,117,1072,5,55,44,66,55,23,34,39
3,1529,57,0.025683381869384903,117,1129,12,46,46,57,55,28,41,38
3,1586,57,0.10983263464368065,117,1186,19,46,38,57,55,35,29,38
3,1645,59,0.09744055809824204,117,1245,15,45,50,59,51,21,40,39
3,1706,54,0.03487407597094716,117,1299,19,42,44,54,61,16,28,40
3,1764,53,0.08364811673891381,117,1352,16,39,44,53,58,19,30,36
3,1820,47,0.05055457774687966,117,1399,4,46,56,47,50,29,26,42
3,1881,41,0.14756248199955735,117,1440,15,46,41,41,61,31,37,49
5,1944,24,0.06824858395521005,117,1464,14,51,38,35,63,24,33,52
6,2006,35,0.051812217991027865,117,1499,22,42,52,41,62,24,35,60
7,2065,42,0.10168773400619102,117,1541,12,42,59,37,54,25,44,42
4,2119,54,0.13041313322173664,117,1595,20,41,54,45,54,27,39,48
1,2173,44,0.4623207142612955,117,1639,7,44,41,34,54,27,41,49
0,2237,15,0.10983135460446647,117,1654,15,42,36,36,64,35,41,36
7,2300,43,0.10920349451043876,117,1697,18,52,36,36,63,30,46,43
3,2362,45,0.11967550961708184,117,1742,7,59,47,45,62,32,42,52
2,2428,48,0.40631252200000745,117,1790,12,45,48,36,66,27,46,45
5,2483,27,0.04656469007022679,117,1817,10,51,42,30,55,27,40,42
2,2543,42,0.1256033793069946,117,1859,11,47,42,34,60,24,36,51
2,2599,46,0.03887228391249664,117,1905,23,50,46,41,56,24,32,46
6,2664,45,0.14163141220524267,117,1950,18,54,38,43,55,29,45,65
2,2727,45,0.3769042209351028,117,1995,22,44,45,37,63,31,40,57
6,2791,36,0.1400256008200813,117,2031,20,46,47,41,63,20,36,64
2,2861,44,0.11811385964392684,117,2075,14,46,44,36,59,16,44,70
2,2926,34,0.045158565075325896,117,2109,18,38,34,43,54,26,36,65
1,2989,47,0.3838938846056408,117,2156,20,47,35,32,56,23,50,63
0,3046,23,0.02086530768974626,117,2179,23,39,40,45,57,29,38,56
3,3105,33,0.08821210278620129,117,2212,22,35,34,33,59,27,41,56
7,3169,60,0.428677397676438,117,2272,20,46,37,36,64,19,40,60
7,3235,66,0.7395628660106013,117,2338,17,44,30,40,60,24,40,66
7,3302,67,0.15492079746400123,117,2405,20,38,46,39,48,17,35,67
7,3365,63,0.022241991744522238,117,2468,20,40,41,36,45,23,42,63
7,3432,67,0.13685877948046254,117,2535,22,36,43,40,49,24,45,67
7,3490,58,0.10915357291378314,117,2593,18,36,40,36,48,25,53,58
7,3561,71,0.17284649108842132,117,2664,20,36,51,47,47,24,47,71
6,3628,55,0.4019443822216999,117,2719,21,27,46,45,54,22,55,67
7,3697,69,0.1452142468551756,117,2788,16,38,38,45,52,28,52,69
7,3753,56,0.31164389260447933,117,2844,16,30,39,47,45,29,47,56
7,3820,67,0.17416749336007342,117,2911,25,35,42,43,53,24,39,67
7,3876,55,0.0163346027075022,117,2966,28,37,41,45,56,28,50,55
1,3935,35,0.12298313545943529,117,3001,21,35,43,48,54,25,42,59
2,3988,40,0.21950270408524375,117,3041,21,35,40,39,50,21,51,53
3,4050,42,0.15063458030635957,117,3083,29,36,41,42,58,34,58,62
0,4106,25,0.029867835772165563,117,3108,25,32,44,40,53,36,56,48
4,4161,51,0.138510672340999,117,3159,27,35,44,32,51,25,50,55
5,4221,37,0.06694614227490092,117,3196,16,37,48,49,60,37,59,58
6,4293,55,0.0812973215142847,117,3251,18,38,37,35,72,35,55,54
7,4354,54,0.021528368906729156,117,3305,25,49,47,52,61,43,55,54
6,4413,55,0.13904060929962725,117,3360,17,43,48,41,59,36,55,48
7,4475,51,0.26963358827379125,117,3411,29,51,41,33,62,38,58,51
5,4534,44,0.2619616627725918,117,3455,31,50,44,29,59,44,57,49
6,4593,59,0.08598547153633262,117,3514,29,46,49,36,56,46,59,56
4,4652,59,0.11078754520167422,117,3573,17,43,38,39,59,38,48,52
6,4705,53,0.22923677557628253,117,3626,21,46,46,33,52,49,53,45
7,4757,44,0.005325610418367432,117,3670,28,41,43,38,52,48,48,44
4,4810,53,0.17998335946685984,117,3723,22,36,44,46,53,46,49,45
6,4863,53,0.01099427181725332,117,3776,29,41,51,44,47,49,53,47
4,4915,52,0.012957854651176604,117,3828,26,44,43,51,52,43,51,52
6,4972,54,0.23606067394030106,117,3882,29,44,34,49,57,43,54,46
6,5025,45,0.024347019103515777,117,3927,33,42,27,50,53,43,45,44
4,5079,54,0.13405868987865688,117,3981,26,48,39,45,54,48,51,49
4,5136,55,0.08053889724578767,117,4036,30,55,42,47,55,41,57,49
4,5195,53,0.24995295849475951,117,4089,26,56,47,41,53,51,59,50
4,5257,47,0.39349419181417034,117,4136,31,43,43,38,47,50,62,53
4,5318,59,0.02562514000419469,117,4195,34,50,39,55,59,45,61,51
4,5373,52,0.5113917245344055,117,4247,30,46,43,44,52,44,54,55
4,5439,56,0.6318499791996146,117,4303,22,64,38,49,56,54,66,54
3,5505,48,0.1943697398310178,117,4351,30,57,36,48,52,54,66,46
3,5572,41,0.08215494895921438,117,4392,16,51,40,41,60,49,67,54
2,5642,41,0.1465256488208979,117,4433,19,59,41,47,64,42,70,43
1,5707,57,0.08752024064779107,117,4490,23,57,39,46,65,42,57,44
0,5766,25,0.010352331275498727,117,4515,25,54,46,54,54,41,59,48
1,5828,55,0.32240967711004487,117,4570,34,55,39,49,62,33,59,50
4,5887,59,0.11849659189101658,117,4629,39,57,41,43,59,40,53,47
1,5961,53,0.0838932445840328,117,4682,26,53,39,57,74,34,56,48
4,6028,67,0.18128324106328364,117,4749,29,51,42,52,67,34,62,43
4,6092,62,0.06062209990705014,117,4811,40,52,47,61,62,31,64,44
4,6152,60,0.12682517840585206,117,4871,34,52,35,54,60,36,57,40
4,6213,61,0.1603955326572759,117,4932,35,49,43,56,61,36,53,44
4,6288,75,0.127899772793171,117,5007,37,54,45,47,75,34,48,42
1,6350,60,0.005348011136447894,117,5067,35,60,40,53,61,36,62,39
4,6416,66,0.8412717206938396,117,5133,35,61,40,60,66,34,64,42
1,6488,55,0.023490031680921675,117,5188,30,55,41,55,72,29,62,47
4,6551,62,0.4380517776571651,117,5250,31,54,35,53,62,31,63,49
4,6624,73,0.07458862683597545,117,5323,30,63,27,53,73,34,60,43
4,6693,69,0.20170309449895285,117,5392,38,62,32,58,69,39,59,42
