choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
4,73,56,0.45423561753705144,106,56,39,49,73,52,56,47,55,55
0,143,39,0.21836271646316163,106,95,39,45,70,41,53,43,55,51
1,217,50,0.12167779801529832,106,145,46,50,74,48,44,43,61,57
2,290,73,0.2121780204179231,106,218,58,66,73,53,45,38,59,53
2,370,80,0.30969306934275664,106,298,42,63,80,50,55,43,65,61
2,451,81,0.1966833183541894,106,379,46,42,81,43,48,55,58,65
2,533,82,0.29698253655806184,106,461,42,48,82,48,42,48,70,68
2,618,85,0.24116346272057854,106,546,38,54,85,52,41,44,50,66
2,694,76,0.14312678211717866,106,622,45,53,76,39,43,40,55,64
2,771,70,0.14432621505693533,106,692,40,53,70,48,40,38,62,77
2,851,79,0.1495847747719381,106,771,50,45,79,45,46,37,63,80
2,929,73,0.21886514700599946,106,844,41,48,73,49,48,36,64,78
2,1009,80,0.08294712318456732,106,924,41,50,80,43,44,38,64,70
2,1085,75,0.25452875535120256,106,999,42,53,75,51,35,37,59,76
2,1160,75,0.19407899997895584,106,1074,45,47,75,50,34,43,61,72
2,1237,77,0.2652487671293784,106,1151,38,49,77,41,47,43,63,71
2,1313,76,0.2746566991263535,106,1227,40,45,76,45,32,38,71,58
2,1389,76,0.4285015728964936,106,1303,45,54,76,55,26,37,61,67
2,1464,75,0.37254809093428776,106,1378,53,47,75,43,31,47,61,74
2,1539,75,0.6030344244791195,106,1453,56,54,75,34,43,50,50,64
2,1609,70,1.7483904621331021,106,1523,46,58,70,40,37,50,50,65
2,1682,70,0.3360313106968533,106,1593,56,64,70,36,37,43,60,73
2,1748,66,1.2621304975182284,106,1659,50,55,66,33,36,45,59,63
2,1821,73,0.7304328903264832,106,1732,57,55,73,32,36,47,63,63
2,1892,71,0.1622869870334398,106,1803,50,50,71,34,34,46,67,65
2,1965,73,0.1296686838613823,106,1876,53,58,73,29,34,48,56,67
2,2030,65,0.392441780451918,106,1941,62,57,65,34,36,41,62,62
2,2106,76,0.4784591703210026,106,2017,56,61,76,35,35,39,66,67
2,2185,79,0.42177924417774193,106,2096,57,57,79,32,34,39,74,61
2,2259,62,0.0900317139166873,106,2158,63,57,62,32,27,42,74,69
2,2329,70,0.12358447391306981,106,2228,55,57,70,34,31,49,64,65
2,2402,62,0.4506117171840742,106,2290,55,49,62,44,32,46,73,67
2,2476,67,0.17578412767034024,106,2357,63,66,67,35,32,54,74,65
2,2552,67,0.13380397530272603,106,2424,56,47,67,36,34,44,72,76
