choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
22,68,67,1.458225620124722,106,67,62,43,48,40,50,51,47,32,68,21,43,54,29,64,29,47,55,28,42,32,55,50,67,51,46,34
22,142,62,0.48991394677432254,106,129,60,53,60,54,44,56,53,35,55,23,47,50,26,74,32,54,53,31,45,41,53,47,62,48,47,38
22,216,67,1.8847136305994354,106,196,62,54,52,47,49,61,55,31,50,22,40,50,28,74,29,54,52,35,45,35,53,45,67,44,47,44
22,290,62,0.18684400009806268,106,258,74,48,65,46,48,61,59,35,57,19,52,48,30,70,36,49,52,38,39,50,60,43,62,47,41,37
22,360,70,0.20578979200217873,106,328,57,53,60,56,36,59,47,29,58,27,48,57,31,70,35,41,53,40,35,44,59,41,70,47,50,43
22,430,62,1.1418447841715533,106,390,66,60,68,47,37,50,50,22,51,23,57,41,26,70,39,38,59,43,28,52,57,47,62,44,42,46
22,496,53,0.16910084133269265,106,443,63,54,57,47,51,50,48,25,54,27,66,49,29,66,35,44,52,40,32,45,60,41,53,41,45,37
22,565,60,0.19857207319000736,106,503,69,53,60,48,44,47,56,20,52,28,54,45,21,68,43,53,57,46,38,51,55,44,60,43,43,43
22,634,69,0.0760660648229532,106,572,65,59,67,57,45,40,48,24,51,24,55,49,28,61,44,49,52,32,37,51,51,42,69,43,46,43
22,697,61,0.08656526316190138,106,633,61,51,46,57,47,48,38,21,53,23,59,45,24,60,42,39,61,34,41,53,63,34,61,41,53,44
22,766,67,0.14091672774520703,106,700,66,54,50,69,43,46,46,29,43,23,65,49,15,54,39,41,59,32,35,51,53,50,67,47,38,42
22,840,74,0.08144495185115375,106,774,72,56,53,66,46,42,40,15,50,25,54,53,16,55,40,44,62,39,41,49,54,36,74,39,48,37
22,917,77,0.7173908173572272,106,851,69,56,42,62,40,40,47,24,56,26,63,52,29,58,42,54,65,43,27,45,54,50,77,44,51,38
22,987,66,0.20929592518950813,106,917,60,53,44,70,41,32,60,22,50,16,64,50,26,59,43,41,58,41,35,43,51,48,66,48,53,42
22,1051,60,0.2368694416654762,106,977,55,58,49,52,35,37,51,26,42,25,64,53,16,61,44,45,59,36,42,48,48,43,60,42,55,35
22,1122,71,0.7348299576551653,106,1048,55,64,47,69,41,50,58,30,49,16,60,52,27,60,49,53,69,29,43,42,42,55,71,49,57,36
22,1199,77,0.18184785635094158,106,1125,63,57,48,77,44,49,50,30,44,33,63,46,25,53,44,39,64,40,43,51,38,49,77,51,51,44
22,1274,69,0.15412329070386477,106,1194,54,50,48,75,48,55,54,24,52,19,70,39,28,51,48,50,71,33,48,50,37,42,69,45,50,36
22,1342,67,0.060382551251677796,106,1261,59,62,53,68,51,53,43,20,49,30,50,43,19,55,46,44,64,35,40,48,44,50,67,46,49,37
22,1416,74,3.335596724267816,106,1335,54,64,58,65,47,51,56,29,43,24,58,31,31,56,40,52,66,33,35,58,48,49,74,42,47,31
22,1485,68,1.3071463545202278,106,1403,54,68,59,66,46,56,47,25,50,26,54,36,26,58,38,46,69,36,47,50,43,53,68,43,39,30
22,1561,74,0.29261875120573677,106,1477,59,64,56,76,58,55,58,25,48,36,59,33,23,51,47,50,72,32,46,55,47,42,74,41,47,34
22,1641,68,0.06590480700833723,106,1545,51,59,57,80,49,48,52,36,45,31,59,34,28,49,37,54,68,38,45,49,46,48,68,33,46,33
22,1721,65,0.024836710072122514,106,1610,40,62,46,80,49,49,42,25,35,29,56,43,33,51,43,56,73,31,45,50,55,53,65,36,50,36
22,1801,62,0.10448379261652008,106,1672,55,55,53,80,50,46,44,30,34,35,61,41,39,55,30,54,75,38,46,55,57,50,62,47,53,34
22,1882,75,0.07143026296398602,106,1747,43,58,56,77,42,44,53,33,39,34,65,39,36,62,35,51,81,42,39,55,46,45,75,36,48,31
22,1963,67,0.2588106156908907,106,1814,54,55,48,75,41,49,52,36,30,37,64,29,34,46,44,43,81,41,34,47,46,41,67,41,47,27
22,2043,73,0.07962404112913646,106,1887,47,47,57,70,41,45,59,33,40,35,59,26,34,43,41,46,80,38,48,59,40,44,73,35,37,23
22,2130,75,0.1442148482601624,106,1962,58,51,55,76,40,40,55,33,43,35,52,24,31,48,29,46,87,37,43,51,36,44,75,43,46,20
22,2207,65,0.2315647991199512,106,2027,55,42,58,77,35,47,53,38,29,31,59,37,26,46,32,53,72,37,32,54,43,46,65,33,38,14
22,2282,67,0.05952425906434655,106,2094,61,57,55,75,39,48,43,33,34,30,67,31,39,49,28,44,75,41,47,61,38,38,67,34,32,22
22,2367,74,0.4148777045775205,106,2168,64,58,57,72,38,47,49,43,39,24,64,28,32,49,27,44,85,44,47,61,49,47,74,44,35,19
22,2446,78,0.26825823009130545,106,2246,47,50,52,79,31,46,46,46,34,21,67,31,30,44,35,38,74,51,57,53,34,35,78,47,35,4
22,2529,73,0.0188472259324044,106,2319,40,56,60,62,42,54,40,49,30,26,64,26,32,43,32,35,83,54,45,48,40,42,73,47,42,13
