choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,61,55,0.649193839984946,116,55,55,45,61,35
1,131,59,0.36914837174117565,116,114,59,59,70,33
2,190,58,0.291838810313493,116,172,59,49,58,37
3,253,32,0.21226799418218434,116,204,63,55,58,32
1,312,55,0.20217267330735922,116,259,59,55,51,36
1,371,47,0.26313118159305304,116,306,59,47,52,29
2,432,61,0.15516059508081526,116,367,54,49,61,36
2,491,58,0.22979863756336272,116,425,59,59,58,43
2,549,55,0.2536682183854282,116,480,56,58,55,34
2,609,57,0.2298517607850954,116,537,60,55,57,36
0,665,53,0.22487162437755615,116,590,53,56,52,38
2,714,49,0.1511744378367439,116,639,43,47,49,36
0,771,54,0.2410364265087992,116,693,54,57,56,31
0,830,57,0.23429426515940577,116,750,57,58,59,41
0,894,47,0.19546443410217762,116,797,47,53,64,34
0,969,53,0.10981069598346949,116,850,53,64,75,50
0,1039,58,0.20804246270563453,116,908,58,56,70,41
0,1103,44,0.2286248077871278,116,952,44,57,64,44
0,1168,46,0.23049371899105608,116,998,46,54,65,38
1,1237,47,0.07829842041246593,116,1045,43,47,69,39
2,1298,56,0.09967761277221143,116,1101,53,61,56,35
2,1365,67,0.0815856559202075,116,1168,51,53,67,44
2,1428,63,0.08774282247759402,116,1231,52,42,63,37
2,1494,66,0.17935851542279124,116,1297,39,53,66,36
2,1562,68,0.4968762940261513,116,1365,43,53,68,30
2,1622,60,0.043142407783307135,116,1425,37,52,60,19
2,1688,66,0.10703869094140828,116,1491,50,38,66,42
2,1748,60,0.445339786587283,116,1551,43,43,60,36
2,1810,62,0.043971257167868316,116,1613,48,41,62,28
2,1876,66,0.009378478163853288,116,1679,43,40,66,34
2,1940,64,0.21723981003742665,116,1743,42,40,64,34
2,2002,62,0.24757825583219528,116,1805,48,50,62,33
2,2055,45,0.21444924408569932,116,1850,53,49,45,35
2,2121,66,0.24549621192272753,116,1916,48,46,66,39
2,2176,55,0.056723376153968275,116,1971,44,47,55,43
2,2239,63,0.1474999792408198,116,2034,48,44,63,37
2,2301,62,0.03261698130518198,116,2096,54,47,62,42
2,2357,56,0.01756200531963259,116,2152,40,41,56,38
2,2410,53,0.5569406690774485,116,2205,45,39,53,31
2,2462,52,0.1223228006856516,116,2257,49,44,52,42
2,2511,48,0.037997141596861184,116,2305,49,46,48,38
1,2562,50,0.057264848495833576,116,2355,51,50,50,44
0,2618,56,0.05923936597537249,116,2411,56,45,48,44
3,2669,36,0.05582092248369008,116,2447,51,44,40,36
0,2730,61,0.37104160443414,116,2508,61,45,49,38
0,2784,54,0.10415723943151534,116,2562,54,50,45,48
0,2842,58,0.4265482680639252,116,2620,58,51,55,42
0,2894,52,0.10692924447357655,116,2672,52,52,48,37
0,2958,64,0.21699787571560591,116,2736,64,45,40,39
0,3023,65,0.1740871616639197,116,2801,65,50,54,47
0,3088,65,0.1949165613623336,116,2866,65,49,52,46
0,3153,65,0.01983606058638543,116,2931,65,55,43,38
0,3206,53,0.11352803721092641,116,2984,53,52,41,30
0,3266,60,0.0843832625541836,116,3044,60,51,45,46
0,3322,56,0.13880762178450823,116,3100,56,45,35,39
1,3374,50,0.4035875415429473,116,3150,50,50,52,41
2,3428,54,0.21088359178975224,116,3204,51,42,54,42
0,3474,40,0.13262997416313738,116,3244,40,45,38,46
2,3524,44,0.05497991235461086,116,3288,50,48,44,47
1,3577,49,0.049151725484989583,116,3337,50,49,42,53
1,3624,41,0.405845595872961,116,3378,47,41,43,45
1,3679,43,0.10947531589772552,116,3421,55,43,40,52
2,3736,45,0.4191539080347866,116,3466,57,34,45,57
3,3788,46,0.15964278194587678,116,3512,52,43,46,46
0,3841,47,0.16964849748183042,116,3559,47,50,48,53
0,3891,47,0.1473380496026948,116,3606,47,46,39,50
0,3946,48,0.14135881373658776,116,3654,48,55,41,48
0,3995,49,0.40880065178498626,116,3703,49,44,45,39
0,4059,45,0.17800035455729812,116,3748,45,64,48,57
2,4114,40,0.6443212300073355,116,3788,53,55,40,49
0,4165,51,0.27154384227469563,116,3839,51,47,40,50
0,4224,59,0.1907799952896312,116,3898,59,49,45,43
0,4274,50,0.1610367848770693,116,3948,50,49,43,42
0,4334,60,0.027077451697550714,116,4008,60,38,50,43
0,4388,54,0.47908771538641304,116,4062,54,49,48,41
0,4441,43,1.559949488262646,116,4105,43,53,44,42
0,4494,53,0.12958915322087705,116,4158,53,53,45,37
0,4551,57,0.436334450612776,116,4215,57,46,42,39
0,4596,44,0.37759687460493296,116,4259,44,43,43,45
0,4649,50,0.1376325119053945,116,4309,50,52,41,53
0,4699,45,0.22406197618693113,116,4354,45,46,50,49
0,4750,50,0.28876214718911797,116,4404,50,45,41,51
1,4804,52,0.3090436742641032,116,4456,43,52,54,49
1,4858,54,0.1604933924973011,116,4510,49,54,52,48
1,4915,53,0.10225632635410875,116,4563,49,53,50,57
1,4972,52,0.046619094791822135,116,4615,57,52,54,57
1,5029,57,0.10347623890265822,116,4672,54,57,45,53
1,5081,52,0.09226213151123375,116,4724,52,52,45,51
1,5140,50,0.031640283297747374,116,4774,59,50,48,52
2,5194,52,0.3872179271420464,116,4826,54,50,52,53
3,5247,53,0.1201953140553087,116,4879,53,47,51,53
1,5307,47,0.2772036991082132,116,4926,52,47,60,53
2,5366,59,0.1877647757064551,116,4985,57,52,59,55
2,5428,62,0.08148388983681798,116,5047,46,53,62,48
2,5482,45,0.08856783155351877,116,5092,51,54,45,45
3,5536,51,0.3267176862573251,116,5143,52,54,50,51
3,5589,52,0.2237886799266562,116,5195,53,44,44,52
3,5646,51,0.24353321513626724,116,5246,57,46,39,51
3,5707,61,0.17367881734389812,116,5307,59,45,45,61
3,5770,58,0.3044712421251461,116,5365,63,39,43,58
3,5836,66,0.4483095633331686,116,5431,65,45,41,66
3,5892,56,0.24637562420684844,116,5487,56,54,44,56
3,5952,58,0.33974950190167874,116,5545,60,52,45,58
3,6013,61,0.7312051213812083,116,5606,61,55,40,61
3,6074,54,0.22686598310247064,116,5660,61,55,31,54
3,6141,57,0.33588943211361766,116,5717,67,53,39,57
3,6217,59,0.350802959757857,116,5776,76,52,32,59
3,6295,59,0.33097585977520794,116,5835,78,45,28,59
3,6373,57,0.36002014845144004,116,5892,78,45,25,57
2,6454,29,0.2308540603844449,116,5921,81,54,29,59
