choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,91,37,1.1783888576319441,116,37,37,51,33,1,63,61,71,30,63,57,52,76,27,9,67,33,39,52,63,63,91,47,60,55,39,51
18,182,46,0.37152355315629393,116,83,32,51,40,1,60,67,68,31,70,37,56,79,25,17,60,37,41,57,46,59,91,47,64,48,28,54
3,269,1,0.45995633653365076,116,84,48,56,46,1,58,59,75,37,67,41,56,72,15,23,65,28,33,56,55,56,87,42,57,47,30,47
5,356,67,0.5492550916969776,116,151,49,43,36,1,56,67,72,29,69,50,60,77,25,21,59,39,37,54,59,56,87,42,69,42,25,56
16,436,26,1.168843329534866,116,177,43,51,36,4,58,58,63,27,67,49,52,65,18,18,63,32,26,50,64,52,80,42,60,47,21,51
22,519,64,1.4911351524060592,116,241,46,45,32,1,57,69,67,28,63,44,52,64,23,27,68,43,31,53,52,54,83,42,64,51,23,58
4,602,54,0.42910522036254406,116,295,42,54,43,1,54,70,76,28,58,36,58,66,23,22,72,33,24,53,54,55,83,42,63,34,32,52
17,681,53,1.7400664488086477,116,348,44,52,37,9,51,65,70,27,66,43,63,74,23,26,62,36,25,53,61,63,79,43,65,42,30,57
19,762,62,1.0304658133536577,116,410,56,54,24,1,52,67,72,25,70,43,61,65,23,28,65,36,30,58,74,62,81,49,61,38,32,50
24,845,23,0.36389301891904324,116,433,54,45,38,1,50,76,75,29,70,43,57,57,17,27,65,32,25,53,69,57,83,46,64,50,23,59
20,931,86,0.2538410285487771,116,519,57,55,47,1,49,63,80,18,55,33,61,55,21,23,64,26,27,59,62,50,86,43,65,47,36,56
20,1011,80,0.9956150989746675,116,599,59,60,33,7,51,66,60,19,57,42,50,62,30,30,60,30,31,55,64,52,80,46,60,51,40,63
20,1094,83,0.38407342007849365,116,682,48,59,41,20,46,60,69,22,61,33,49,72,25,35,56,39,27,55,61,51,83,34,57,53,41,56
20,1177,83,0.3925622453680262,116,765,55,56,40,10,43,63,77,13,60,33,49,64,19,40,55,37,33,50,72,49,83,38,55,46,48,63
20,1263,86,0.4011451561236754,116,851,60,50,40,22,47,69,78,15,73,31,64,72,28,36,51,41,32,55,58,51,86,44,58,41,51,58
8,1357,60,0.4578704524319619,116,911,58,60,33,13,42,64,68,19,60,31,52,66,16,38,55,47,25,54,58,48,94,41,55,36,46,59
14,1439,54,0.2395848201122135,116,965,61,58,48,14,37,72,82,4,55,31,47,58,15,46,54,45,33,49,57,50,82,36,43,38,50,50
15,1520,47,0.511545967310667,116,1012,53,57,31,29,40,72,71,18,50,25,44,60,20,57,63,47,37,37,64,55,81,42,41,40,45,55
0,1595,60,1.4104602705920115,116,1072,60,59,42,24,38,63,75,9,57,25,53,62,15,45,46,44,39,43,47,52,67,43,52,40,48,50
4,1671,36,0.0471554467221722,116,1108,64,63,37,28,36,70,76,8,57,18,50,72,15,54,44,49,48,46,54,56,74,46,49,38,50,62
20,1750,66,0.1782461291877553,116,1174,52,65,45,21,44,79,77,19,59,21,44,73,15,54,43,41,48,59,52,63,66,44,55,40,44,60
20,1824,74,0.2720213106367737,116,1248,51,69,45,31,39,65,74,22,64,24,42,72,24,51,48,52,40,47,50,62,74,49,52,37,34,58
20,1901,76,0.407323443912901,116,1324,41,67,40,32,38,70,77,18,53,24,43,66,23,43,48,59,49,54,47,60,76,42,42,42,39,60
20,1976,71,0.08278380730189383,116,1395,41,61,38,41,46,62,75,14,59,26,47,65,15,44,55,51,41,59,54,58,71,49,52,41,39,68
20,2051,74,0.08641346334479749,116,1469,44,71,36,29,47,75,71,20,55,23,46,62,11,37,50,46,45,59,58,60,74,47,51,53,48,74
13,2124,34,0.33653011033311486,116,1503,36,60,33,33,35,68,71,20,66,29,40,58,18,34,45,52,47,59,51,61,73,58,47,44,41,64
12,2196,15,0.06755474081728607,116,1518,40,71,42,35,45,67,69,23,61,37,43,72,15,45,49,47,54,60,59,57,68,58,48,54,43,66
1,2268,64,0.007644615019671619,116,1582,41,64,34,27,49,61,72,30,58,38,46,65,16,44,54,50,49,50,50,46,66,59,51,44,33,66
21,2341,49,0.3426271132193506,116,1631,45,69,42,17,41,61,72,24,59,40,44,65,18,33,55,56,45,53,56,53,57,49,45,59,46,73
20,2416,60,0.6545836008153856,116,1691,41,63,38,27,45,56,75,24,54,36,47,65,14,28,68,53,44,59,57,53,60,45,44,46,33,58
2,2495,43,0.43022272689267993,116,1734,50,79,43,23,47,60,71,23,68,48,47,68,21,40,64,59,46,51,50,47,47,42,60,50,42,70
25,2561,63,1.1339190108701587,116,1797,49,61,47,33,40,57,66,28,58,39,40,57,18,33,60,58,44,57,49,58,65,44,45,43,40,63
23,2630,42,0.21000225935131311,116,1839,49,64,44,27,43,54,61,17,61,41,37,55,18,41,55,53,45,55,57,59,69,45,45,42,47,64
2,2699,41,0.11382629489526153,116,1880,49,69,41,27,44,49,59,20,61,47,35,61,14,44,65,57,38,60,53,56,64,54,45,44,41,64
0,2775,42,0.1475326210493222,116,1922,42,64,31,25,48,55,76,37,63,49,34,55,15,42,61,53,36,61,53,56,64,48,42,39,41,60
20,2847,52,0.6932879845844582,116,1974,52,61,40,28,47,47,70,14,58,54,31,57,25,33,59,72,48,54,46,60,52,42,43,38,45,67
16,2920,50,0.18503181310370564,116,2024,34,58,42,17,39,39,63,19,49,49,40,58,14,42,63,64,50,52,52,50,71,47,46,37,35,73
22,2989,42,0.9493947479641065,116,2066,46,69,33,25,46,42,65,20,53,47,30,62,17,31,61,61,39,53,49,50,56,45,42,35,42,68
5,3058,51,0.06381243804935366,116,2117,36,61,38,28,45,51,69,12,52,51,26,57,25,42,68,55,40,54,52,57,65,57,40,43,37,62
19,3129,54,0.16341132624074817,116,2171,42,63,42,24,43,51,70,20,50,46,32,69,31,32,65,66,36,55,53,54,68,45,40,30,47,71
20,3201,55,0.6120985121233389,116,2226,42,50,39,16,34,44,72,11,51,49,35,66,26,33,68,57,45,47,52,49,55,51,36,36,36,65
4,3276,41,0.0033922019647434354,116,2267,37,57,41,24,41,49,74,18,53,40,30,59,27,27,72,59,47,50,54,45,65,51,41,31,35,75
15,3345,62,0.23122976277954876,116,2329,42,62,31,17,34,42,62,24,51,51,30,59,13,36,61,62,33,47,46,45,58,52,44,33,53,69
15,3412,61,0.5525352869881317,116,2390,39,58,36,22,35,48,65,36,38,49,24,65,17,42,57,61,45,45,48,49,60,48,42,30,46,67
14,3479,66,0.4812683251220733,116,2456,40,65,34,28,41,50,67,21,53,54,28,52,17,42,66,64,45,43,38,45,50,49,35,33,50,59
14,3550,68,2.2762423619860783,116,2524,49,71,34,32,36,54,64,31,45,52,32,64,9,29,68,61,56,32,44,36,58,54,33,31,55,65
14,3617,67,0.4101421716623008,116,2591,49,67,32,37,35,52,67,19,45,47,21,66,8,27,67,62,52,43,48,48,53,60,36,30,44,67
14,3692,57,0.3407729228492826,116,2648,56,75,30,21,35,56,68,20,43,62,34,53,19,28,57,57,46,43,43,45,62,60,35,36,41,64
8,3764,50,0.1702520534163341,116,2698,52,67,34,27,29,53,72,33,50,62,29,58,13,32,62,59,53,53,41,46,68,58,39,39,37,62
20,3836,63,0.45225155795924366,116,2761,52,72,29,17,37,48,65,22,47,56,38,68,19,42,70,69,54,41,37,43,63,51,45,37,40,70
24,3908,36,0.19184437859803438,116,2797,54,70,26,25,35,52,62,20,37,60,46,67,19,24,72,69,49,42,43,42,62,49,45,25,36,65
11,3985,68,0.1446594902081415,116,2865,49,71,32,29,40,56,65,21,43,64,40,68,24,40,77,63,59,40,39,51,56,44,47,22,40,66
10,4059,45,0.09062299388460815,116,2910,50,62,25,24,46,49,71,32,47,60,45,65,27,30,74,61,63,48,34,37,56,43,54,20,37,64
11,4135,55,0.5408059487817809,116,2965,51,66,26,32,48,52,76,25,51,56,37,55,24,38,70,56,65,49,42,32,51,44,51,26,34,59
12,4210,21,0.5470175184309483,116,2986,48,55,32,19,43,49,75,32,43,62,46,57,21,34,58,61,66,48,32,40,51,50,44,27,31,66
11,4281,56,1.3304100660607219,116,3042,58,56,27,26,42,49,69,35,50,70,44,56,28,38,71,69,69,50,28,42,50,49,47,30,34,66
10,4352,50,3.999726703739725,116,3092,61,55,36,25,38,54,68,42,52,61,50,67,21,44,71,66,65,56,33,44,52,38,56,27,40,60
9,4426,62,0.03479823120869696,116,3154,62,52,26,15,36,57,61,39,56,62,46,65,20,32,74,73,67,51,38,37,51,49,52,17,29,67
7,4509,35,1.019105777144432,116,3189,65,47,40,19,26,47,57,35,52,62,52,60,41,27,68,83,69,45,34,36,56,36,54,16,23,63
8,4591,47,0.297243291977793,116,3236,64,61,36,20,29,53,64,27,47,65,50,59,32,39,72,82,59,58,39,43,50,35,53,13,27,55
7,4669,37,0.06438015191815794,116,3273,70,63,37,14,29,56,71,37,54,69,49,55,32,34,73,78,67,45,37,40,48,36,58,26,17,67
6,4749,68,0.23718915751669556,116,3341,73,58,30,26,32,58,68,28,55,61,48,63,34,39,80,73,70,50,36,46,47,28,54,16,19,64
6,4834,69,0.4855482599232346,116,3410,63,62,35,25,24,56,69,29,58,70,61,54,32,43,85,70,65,51,37,51,48,30,55,25,16,71
6,4908,64,0.02854441897943616,116,3474,62,66,32,27,32,53,64,30,64,57,56,58,32,40,74,64,69,37,38,42,43,29,50,27,24,53
5,4989,55,0.24559861794114113,116,3529,66,59,31,21,27,55,67,21,51,67,50,60,38,43,71,69,81,38,45,44,48,22,57,22,34,64
5,5065,50,0.27832248574122787,116,3579,55,65,41,22,37,50,60,9,54,67,58,52,37,39,71,69,76,33,47,47,47,33,56,19,23,59
4,5140,31,0.2197410789085552,116,3610,67,61,34,31,31,44,59,20,57,59,59,55,32,42,65,62,75,44,48,57,39,35,59,23,18,57
5,5221,57,0.5296744061633945,116,3667,62,64,40,31,35,57,62,16,49,70,59,60,36,37,81,71,73,40,44,57,47,38,47,24,17,57
6,5297,60,0.42994367028586566,116,3727,62,55,39,30,26,53,60,19,55,65,56,66,36,37,75,74,76,49,51,51,48,38,46,28,24,70
20,5380,47,0.1820889179361984,116,3774,65,57,45,34,26,47,53,15,48,61,54,60,38,40,83,75,80,44,51,57,47,37,32,16,24,58
19,5464,55,0.1480772936483845,116,3829,62,59,41,37,16,47,53,13,49,69,55,66,38,50,81,84,64,53,46,55,47,48,35,24,16,63
21,5547,42,0.3030855596298352,116,3871,59,51,31,31,23,54,52,27,47,64,55,59,37,43,83,74,68,64,59,48,49,42,41,27,18,64
16,5623,65,0.46640920056961477,116,3936,60,58,36,48,24,49,61,10,40,61,56,66,45,50,75,76,65,53,55,59,54,40,44,29,16,59
16,5699,64,0.5131063801236451,116,4000,44,55,44,40,24,42,53,13,45,59,55,62,41,45,75,76,64,60,55,57,64,47,47,41,15,64
16,5776,69,0.29044352716300637,116,4069,61,54,37,42,24,43,57,12,41,59,48,65,45,43,77,72,69,57,50,54,47,46,44,29,18,56
16,5858,75,0.23477941402234137,116,4144,55,49,37,50,30,40,54,19,48,61,54,65,48,42,70,82,75,59,53,43,53,41,37,46,10,55
16,5933,65,0.05785112327430397,116,4209,54,50,39,54,21,35,50,7,61,60,48,58,38,36,73,75,65,66,53,55,45,35,40,40,13,57
16,6017,63,0.5846754398662597,116,4272,51,49,36,55,23,34,50,25,51,61,46,60,45,35,66,84,63,56,47,55,46,45,42,27,20,61
16,6089,63,0.06119724246673286,116,4335,41,48,40,48,23,37,47,23,53,60,54,65,48,31,63,72,63,54,51,53,50,46,52,34,12,58
22,6176,45,0.027685487875714898,116,4380,53,50,38,66,23,19,52,22,55,58,53,63,45,43,62,87,63,43,53,51,46,45,45,30,12,69
4,6260,26,0.29137414263095707,116,4406,49,46,36,44,26,27,52,15,52,59,56,62,45,41,57,84,66,47,53,45,50,42,43,39,12,66
19,6337,55,0.7144380433019251,116,4461,42,48,42,55,21,36,47,20,54,61,52,69,53,39,52,77,56,48,55,55,50,57,48,29,15,53
20,6409,48,0.529255181318149,116,4509,46,43,37,51,26,33,44,19,44,65,58,69,39,51,53,72,62,44,42,44,48,39,52,30,13,60
0,6495,55,0.24771842418704182,116,4564,55,39,37,55,19,24,55,20,49,59,52,69,37,48,50,86,65,45,53,52,56,39,57,28,19,55
18,6568,55,0.1807986011262983,116,4619,50,47,35,50,16,17,44,11,61,56,53,67,42,40,48,73,62,42,55,44,41,44,58,41,18,57
3,6646,53,0.09060123248491436,116,4672,58,48,43,53,28,28,41,10,51,58,53,61,52,42,55,78,75,50,51,44,40,42,50,39,21,63
5,6718,24,0.14880629698745906,116,4696,57,67,32,48,22,24,39,19,47,57,60,64,41,42,50,72,65,45,57,45,30,56,45,34,18,56
