choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,4.569784313556738,116,53,53,37,24,54
1,110,38,3.6738276262767613,116,91,56,38,13,44
2,173,21,8.142625449108891,116,112,63,41,21,35
0,228,55,0.611966664204374,116,167,55,45,23,32
0,289,61,1.5737928722519428,116,228,61,39,27,37
0,351,62,0.0915094466181472,116,290,62,52,33,41
0,410,59,0.6131200129166245,116,349,59,48,31,40
1,472,49,0.18208123743534088,116,398,62,49,26,38
3,538,48,1.8225660792086273,116,446,66,47,27,48
2,614,25,0.588234691764228,116,471,76,47,25,51
0,695,81,0.16363405948504806,116,552,81,48,25,42
0,765,70,0.47780699899885803,116,622,70,54,33,45
0,826,61,0.3893530942732468,116,683,61,53,35,46
3,891,48,0.35909209318924695,116,731,65,55,30,48
1,955,49,0.10999438690487295,116,780,64,49,31,63
0,1018,63,0.00668711808975786,116,843,63,60,34,53
0,1079,58,0.30948786076623946,116,901,58,61,31,56
0,1147,60,0.3694319085916504,116,961,60,59,34,68
0,1216,69,0.2971914487425238,116,1030,69,56,32,57
0,1273,57,0.2766257447656244,116,1087,57,52,32,52
1,1336,60,0.24931211897637695,116,1147,63,60,44,57
0,1391,55,0.27383773878682405,116,1202,55,54,41,53
1,1455,54,0.8024023190373555,116,1256,64,54,40,58
0,1537,56,0.12769976072013378,116,1312,56,82,32,65
3,1605,65,0.31180735875386745,116,1377,64,68,37,65
2,1680,35,0.5183719735359773,116,1412,66,75,35,57
1,1755,75,0.35577861592173576,116,1487,69,75,36,62
0,1828,71,0.547139125643298,116,1558,71,73,37,59
1,1903,75,0.07421433716081083,116,1633,70,75,37,59
0,1987,84,0.14979643595870584,116,1717,84,78,39,52
