choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
16,92,60,0.8363076969981194,116,60,54,67,34,57,25,52,67,72,57,38,22,50,53,92,67,59,60,40,24,29,42,50,47,45,51,20
22,172,52,0.1185856182128191,116,112,66,69,36,61,25,50,71,77,49,38,21,52,50,80,72,51,62,41,24,18,35,48,52,51,39,30
4,259,15,0.10268643195740879,116,127,49,77,35,56,15,55,73,64,52,36,23,59,46,87,73,56,48,51,25,8,43,55,46,53,41,24
17,349,41,0.09176546183880419,116,168,42,79,49,56,20,51,69,66,64,41,18,52,45,90,70,57,56,41,30,14,40,51,56,49,50,26
19,439,15,0.018723674467764795,116,183,59,75,42,69,20,59,75,70,55,29,19,49,52,90,76,52,57,45,35,15,50,56,46,56,51,19
24,526,40,0.011064338614232838,116,223,53,74,40,63,30,61,70,70,66,37,21,50,56,87,66,58,53,46,37,21,41,57,53,59,40,23
20,620,42,0.5185799858300015,116,265,61,76,55,67,28,52,73,67,59,42,17,54,53,94,65,48,60,51,36,22,42,50,50,53,36,18
8,711,55,0.02993906196206808,116,320,62,76,49,56,29,66,67,70,55,32,25,53,54,91,62,59,59,37,31,17,45,50,45,54,44,24
14,806,65,0.5810765055939555,116,385,58,72,44,63,26,63,63,71,49,44,10,50,56,95,65,49,61,50,28,11,47,56,56,56,49,28
15,897,44,0.25394535483792424,116,429,58,71,44,58,32,48,62,73,52,41,11,48,65,91,74,44,62,41,25,8,44,62,49,66,35,20
0,985,56,0.13271573930978775,116,485,56,71,50,59,24,55,64,58,53,45,16,49,58,88,80,50,57,47,28,16,33,61,55,53,40,19
18,1070,29,0.12776184442918748,116,514,58,70,45,53,30,60,73,64,51,44,7,59,54,85,65,52,56,34,29,12,38,54,56,51,48,28
3,1151,44,0.4130965875228867,116,558,61,64,49,44,20,67,63,66,54,39,20,51,53,81,59,40,62,35,35,18,36,57,37,59,48,24
5,1236,49,0.269695412251167,116,607,64,75,51,45,25,49,70,63,54,42,24,51,52,85,61,50,60,35,27,15,31,50,47,52,58,17
6,1323,61,0.019361152430064976,116,668,61,68,50,50,32,49,61,68,56,42,20,41,57,87,63,45,59,39,20,5,31,59,43,57,55,26
7,1408,74,0.43986874108668417,116,742,59,64,49,57,29,62,74,74,55,41,20,40,60,85,59,43,60,36,29,16,31,49,46,63,56,28
9,1487,38,0.7752371821552515,116,780,60,74,55,57,14,44,65,77,48,38,23,52,42,79,72,50,49,33,34,13,25,49,47,62,47,20
10,1571,19,0.558713574660942,116,799,64,62,48,63,23,54,66,59,44,33,19,46,46,84,66,46,60,38,36,20,35,45,44,64,51,19
11,1643,45,0.21408314222935587,116,844,72,64,52,68,22,42,65,71,47,37,23,45,56,71,66,53,51,33,34,9,30,49,37,58,51,26
11,1723,56,1.7277469953987747,116,900,73,59,52,56,22,49,55,80,51,26,24,56,56,67,68,48,47,46,29,20,32,35,48,55,63,18
12,1802,48,0.46220671059563756,116,948,79,62,53,59,21,48,65,74,46,42,16,55,48,66,66,45,45,47,37,28,35,47,37,58,61,19
13,1884,71,0.3788430286804214,116,1019,82,55,58,66,31,41,59,73,54,35,25,51,46,71,70,42,43,48,41,17,37,44,40,55,61,29
1,1965,65,0.32105142902582884,116,1084,81,65,54,61,26,41,56,72,50,39,26,44,49,75,74,38,48,57,46,22,36,49,49,58,58,29
21,2053,54,0.5020561224082485,116,1138,88,70,54,64,34,37,57,78,52,39,24,44,53,62,81,33,50,47,37,36,39,54,39,56,61,20
2,2129,64,0.17433485633227974,116,1202,71,76,64,74,29,47,52,74,53,43,32,43,53,68,76,33,52,48,39,37,45,48,43,60,57,32
23,2205,55,0.0770042632939294,116,1257,73,71,46,73,29,54,54,71,60,38,33,49,45,74,76,34,51,53,47,20,43,47,52,55,52,37
25,2282,35,0.2122891154140234,116,1292,71,72,49,64,29,65,49,71,50,48,30,45,44,77,65,37,58,41,40,22,39,53,42,55,55,35
16,2354,52,0.34799383266363293,116,1344,70,72,53,69,29,52,45,72,70,37,24,45,42,68,66,35,52,51,49,33,39,45,39,57,53,34
16,2426,56,0.2650288945296779,116,1400,72,68,63,65,32,54,51,68,67,40,27,43,44,69,65,43,56,52,45,30,40,49,40,67,50,39
16,2499,54,0.4537191654089838,116,1454,70,71,65,73,27,59,50,69,65,42,26,43,46,70,64,46,54,50,48,31,45,45,50,53,48,28
14,2572,65,0.23458036221563816,116,1519,65,70,68,73,28,55,54,61,64,46,32,45,49,73,65,42,51,56,46,29,45,41,45,60,41,24
12,2651,43,0.5418556112563238,116,1562,59,79,70,67,28,61,51,63,60,37,25,51,43,71,76,34,57,45,46,33,50,43,40,62,55,29
14,2728,71,0.0438368491595611,116,1633,63,76,71,70,34,61,49,58,67,46,36,40,60,77,71,27,51,60,39,23,50,58,43,59,57,38
14,2804,72,0.3323237799340859,116,1705,57,67,68,74,29,70,46,57,68,34,35,45,56,76,72,34,54,41,43,22,49,51,39,63,50,36
14,2881,72,0.30223046883475035,116,1777,65,66,65,67,39,63,55,68,64,43,43,34,53,77,72,32,55,41,43,28,53,60,43,65,47,34
14,2962,71,0.22199593321420252,116,1848,55,67,72,75,35,64,51,64,55,45,38,37,49,81,71,33,52,39,49,34,47,53,33,58,38,38
14,3039,70,0.3794523450778797,116,1918,59,63,69,74,39,63,53,71,62,50,27,26,54,77,70,23,44,32,46,28,50,56,31,61,46,37
14,3112,69,0.43397527013439685,116,1987,63,67,62,73,51,47,50,58,52,56,38,31,54,68,69,24,57,32,49,33,47,54,35,61,40,44
14,3187,61,0.38459313090424985,116,2048,63,75,73,64,41,56,40,63,48,52,31,29,44,67,61,28,53,27,43,42,38,48,29,57,49,40
14,3264,64,0.5432720156386495,116,2112,60,68,77,70,56,53,45,66,51,47,35,25,49,70,64,30,57,37,45,37,49,57,18,60,48,40
13,3342,78,0.3496726524317637,116,2190,62,71,67,59,47,53,63,68,57,54,42,28,54,78,63,30,51,37,38,46,59,57,22,55,40,45
13,3412,68,0.3758098882390186,116,2258,63,61,70,55,43,56,53,61,50,40,53,26,54,68,61,19,55,34,40,47,52,46,26,54,51,45
13,3489,68,0.3267784898635,116,2326,69,77,72,62,49,45,61,65,56,40,46,32,54,68,73,25,61,39,43,40,49,50,29,63,43,50
13,3568,79,0.29587937076576054,116,2405,69,71,66,60,47,53,53,65,61,51,45,24,49,79,68,29,57,42,45,41,52,57,32,55,39,40
13,3646,78,0.5152857097564265,116,2483,65,75,67,58,50,43,56,64,70,49,51,22,42,78,67,30,65,32,39,34,56,57,24,60,45,44
13,3728,82,0.27241493412293494,116,2565,70,76,68,50,44,32,60,64,72,51,46,25,41,82,63,30,62,35,35,38,57,51,26,63,49,49
13,3807,79,0.34600907447747886,116,2644,58,76,64,60,43,46,57,58,62,44,48,28,49,79,67,25,61,39,39,32,49,57,29,60,47,44
13,3882,75,0.33665107749402523,116,2719,60,66,67,49,34,42,58,65,75,61,48,35,45,75,71,35,60,34,31,39,51,45,33,60,54,44
13,3959,72,0.2533859615214169,116,2791,56,77,63,55,35,46,47,67,64,55,42,34,45,72,60,25,55,38,26,32,58,43,20,60,49,45
13,4034,75,0.2570617003366351,116,2866,63,72,62,58,37,44,60,64,66,56,38,27,41,75,59,25,56,40,29,35,63,55,26,66,45,46
13,4113,79,0.23007385397795588,116,2945,55,65,67,57,26,44,59,68,69,55,36,26,44,79,53,24,53,36,29,43,53,56,35,65,46,42
13,4200,87,0.11237148835789412,116,3032,60,69,69,60,30,41,51,60,73,47,36,26,43,87,57,30,47,39,26,31,55,60,26,59,44,51
13,4278,72,0.16282057110220194,116,3104,53,56,68,59,23,42,54,60,78,42,37,20,44,72,59,27,51,34,33,38,57,50,37,57,44,48
13,4350,72,0.10080407978966832,116,3176,46,63,69,52,32,46,48,57,71,47,38,23,47,72,61,27,50,36,31,32,65,57,34,63,43,60
13,4429,62,0.8114979004021734,116,3238,39,59,57,53,29,52,46,57,79,45,41,20,43,62,60,20,53,37,34,36,49,61,40,62,51,44
13,4510,62,0.2959619356552139,116,3300,40,65,57,54,30,44,54,53,81,43,45,29,46,62,63,25,48,29,29,34,62,61,40,57,40,52
10,4592,39,0.06091050535906106,116,3339,34,63,63,56,31,51,36,53,82,40,39,31,49,63,62,12,47,39,37,38,57,50,46,57,43,55
16,4668,47,0.34277880215086043,116,3386,37,70,57,53,30,42,53,60,76,44,41,31,38,59,67,13,47,39,35,41,48,53,48,59,40,56
25,4745,47,0.21104936162009835,116,3433,33,75,70,62,29,38,44,57,77,37,39,32,43,63,64,24,44,43,24,30,59,55,47,56,48,47
24,4826,44,0.2249221873935312,116,3477,31,59,56,61,23,38,48,59,81,50,37,28,41,63,50,23,55,43,22,30,58,48,52,53,44,62
9,4900,42,0.2864912919467315,116,3519,23,50,71,72,38,37,45,51,74,42,38,23,33,63,64,25,47,36,36,35,63,41,45,53,47,58
13,4976,61,0.22263533133082092,116,3580,27,65,64,55,32,39,48,41,76,36,37,24,37,61,63,17,44,44,37,32,55,44,40,58,47,57
13,5052,57,0.023162338649854064,116,3637,29,63,61,64,36,36,48,46,76,37,36,20,44,57,73,20,46,43,33,30,64,45,52,68,53,59
14,5132,72,0.4633888609241694,116,3709,25,67,64,64,35,35,50,47,80,44,31,20,47,60,72,23,42,40,39,12,67,37,53,65,50,46
14,5209,62,0.3687489880248904,116,3771,32,58,53,59,28,29,53,54,77,43,43,16,47,63,62,26,40,38,41,19,65,43,54,61,52,53
14,5285,65,0.268880003830418,116,3836,35,68,55,64,28,25,51,38,76,45,38,27,40,65,65,20,46,42,44,27,65,36,60,62,46,57
14,5362,68,0.14000001281965524,116,3904,23,59,52,71,29,32,53,48,76,57,40,29,36,58,68,13,42,43,33,16,77,38,54,58,50,42
14,5435,68,0.24597880069632083,116,3972,19,66,47,72,28,31,46,44,73,43,35,27,32,58,68,22,44,35,41,28,69,39,47,60,47,58
14,5514,55,0.2181793861091137,116,4027,25,79,60,70,28,32,39,53,76,53,38,28,42,54,55,32,48,38,32,15,63,47,55,71,44,51
22,5591,52,0.5132721499539912,116,4079,26,69,51,64,28,25,47,50,77,49,43,26,26,56,62,25,54,40,21,14,64,42,52,63,49,53
4,5672,33,0.07349365425761789,116,4112,38,65,46,72,33,20,42,49,81,48,38,27,43,56,55,27,48,45,34,33,65,44,50,56,49,59
11,5759,28,0.3910146332345903,116,4140,34,61,55,65,28,14,29,45,87,62,41,28,37,64,59,38,41,44,32,27,61,50,51,62,54,58
0,5856,45,0.06754514027852565,116,4185,45,71,49,66,32,18,37,46,97,51,31,32,40,60,65,34,46,46,29,26,61,45,48,63,48,64
18,5944,21,0.016091197729110718,116,4206,46,78,52,63,39,18,34,38,88,51,35,21,33,67,56,33,56,46,21,17,72,46,51,58,42,65
3,6034,61,0.08460599579848349,116,4267,40,71,54,61,44,13,35,51,90,55,23,29,33,65,57,28,55,50,25,22,61,45,56,66,58,59
5,6118,21,0.3443507357733324,116,4288,47,63,54,60,36,21,33,47,84,60,28,18,39,58,61,36,51,49,33,36,59,39,54,67,50,53
6,6202,38,0.33476232504472136,116,4326,53,63,54,65,44,13,38,37,84,56,28,26,27,59,53,32,44,47,26,31,71,48,55,64,43,44
7,6287,48,0.030177156091667712,116,4374,49,56,47,60,45,16,33,48,85,59,25,30,34,65,46,23,51,37,21,25,58,40,46,62,48,67
9,6372,53,0.40725111949723214,116,4427,52,57,51,62,29,16,31,50,85,53,23,27,40,61,61,26,50,45,26,25,62,37,52,62,53,63
10,6470,27,0.218535247258842,116,4454,35,52,54,61,34,18,32,44,98,68,27,27,35,63,48,22,49,47,20,21,61,37,48,58,55,67
