choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,72,54,0.4734342588344589,116,54,54,67,34,57,25,52,67,72
1,149,69,0.1871541793225333,116,123,66,69,36,61,25,50,71,77
2,226,35,0.18844705633819103,116,158,49,77,35,56,15,55,73,64
3,305,56,0.27503268991131335,116,214,42,79,49,56,20,51,69,66
4,380,20,0.27948415488936007,116,234,59,75,42,69,20,59,75,70
5,454,61,0.10719102004077286,116,295,53,74,40,63,30,61,70,70
6,530,73,0.2099056135630235,116,368,61,76,55,67,28,52,73,67
7,606,70,0.22510075801983476,116,438,62,76,49,56,29,66,67,70
1,678,72,0.332224574056454,116,510,58,72,44,63,26,63,63,71
1,751,71,0.06709007313475013,116,581,58,71,44,58,32,48,62,73
1,822,71,0.24005844828207046,116,652,56,71,50,59,24,55,64,58
1,895,70,0.19031788769643754,116,722,58,70,45,53,30,60,73,64
1,962,64,0.16108478768728673,116,786,61,64,49,44,20,67,63,66
6,1037,70,0.2934798678616062,116,856,64,75,51,45,25,49,70,63
7,1105,68,0.1548469765111804,116,924,61,68,50,50,32,49,61,68
6,1179,74,0.10316838056314737,116,998,59,64,49,57,29,62,74,74
6,1256,65,0.03373000759165734,116,1063,60,74,55,57,14,44,65,77
6,1322,66,0.13101323787122965,116,1129,64,62,48,63,23,54,66,59
7,1394,71,0.16649758990388364,116,1200,72,64,52,68,22,42,65,71
7,1474,80,0.05348542344290763,116,1280,73,59,52,56,22,49,55,80
7,1553,74,0.12607342388946563,116,1354,79,62,53,59,21,48,65,74
7,1635,73,0.07998428063001484,116,1427,82,55,58,66,31,41,59,73
7,1716,72,0.06359930546022952,116,1499,81,65,54,61,26,41,56,72
7,1804,78,0.13574887975119054,116,1577,88,70,54,64,34,37,57,78
7,1880,74,0.045040760771371424,116,1651,71,76,64,74,29,47,52,74
7,1953,71,0.22712135827168822,116,1722,73,71,46,73,29,54,54,71
7,2025,71,0.3541209172690287,116,1793,71,72,49,64,29,65,49,71
7,2097,72,0.07381943368818611,116,1865,70,72,53,69,29,52,45,72
7,2169,68,1.3564212141791359,116,1933,72,68,63,65,32,54,51,68
7,2242,69,0.05061421252321452,116,2002,70,71,65,73,27,59,50,69
7,2315,61,0.7524044631281868,116,2063,65,70,68,73,28,55,54,61
7,2394,63,0.1994608318200335,116,2126,59,79,70,67,28,61,51,63
6,2470,49,1.239721788209863,116,2175,63,76,71,70,34,61,49,58
1,2544,67,0.12021131499204785,116,2242,57,67,68,74,29,70,46,57
1,2612,66,0.2325290401931852,116,2308,65,66,65,67,39,63,55,68
3,2687,75,0.15643939119763672,116,2383,55,67,72,75,35,64,51,64
3,2761,74,0.22507387644145638,116,2457,59,63,69,74,39,63,53,71
3,2834,73,0.24129500181879848,116,2530,63,67,62,73,51,47,50,58
3,2909,64,0.020326329860836267,116,2594,63,75,73,64,41,56,40,63
3,2986,70,0.11050513724330813,116,2664,60,68,77,70,56,53,45,66
3,3057,59,0.08137636352330446,116,2723,62,71,67,59,47,53,63,68
3,3127,55,0.07062116335146129,116,2778,63,61,70,55,43,56,53,61
3,3204,62,0.1549481024267152,116,2840,69,77,72,62,49,45,61,65
1,3275,71,0.18594322737772018,116,2911,69,71,66,60,47,53,53,65
1,3350,75,0.048669776879251,116,2986,65,75,67,58,50,43,56,64
1,3426,76,0.4254819647176191,116,3062,70,76,68,50,44,32,60,64
1,3502,76,2.557089157984592,116,3138,58,76,64,60,43,46,57,58
1,3569,66,0.5262892447644845,116,3204,60,66,67,49,34,42,58,65
1,3646,77,0.29711336421314627,116,3281,56,77,63,55,35,46,47,67
0,3718,63,0.29907572094816715,116,3344,63,72,62,58,37,44,60,64
1,3786,65,0.3152706049149856,116,3409,55,65,67,57,26,44,59,68
1,3855,69,0.26123282860498875,116,3478,60,69,69,60,30,41,51,60
1,3923,56,0.109211620176211,116,3534,53,56,68,59,23,42,54,60
2,3992,69,0.09812936058733612,116,3603,46,63,69,52,32,46,48,57
3,4051,53,0.16128575964830816,116,3656,39,59,57,53,29,52,46,57
2,4116,57,0.5038949518930167,116,3713,40,65,57,54,30,44,54,53
3,4179,56,0.46732829546090215,116,3769,34,63,63,56,31,51,36,53
1,4249,70,0.42333783698268235,116,3839,37,70,57,53,30,42,53,60
1,4324,75,0.2613096331479028,116,3914,33,75,70,62,29,38,44,57
1,4385,59,0.2265958869829774,116,3973,31,59,56,61,23,38,48,59
1,4457,50,0.7895061913877726,116,4023,23,50,71,72,38,37,45,51
1,4522,65,0.4399839477846399,116,4088,27,65,64,55,32,39,48,41
1,4586,63,0.017598487436771393,116,4151,29,63,61,64,36,36,48,46
1,4653,67,0.026040589902549982,116,4218,25,67,64,64,35,35,50,47
1,4712,58,0.00755052943713963,116,4276,32,58,53,59,28,29,53,54
1,4780,68,0.930079038371332,116,4344,35,68,55,64,28,25,51,38
0,4851,23,0.4427508325316012,116,4367,23,59,52,71,29,32,53,48
1,4923,66,0.036887315451167524,116,4433,19,66,47,72,28,31,46,44
2,5002,60,0.5731393932364881,116,4493,25,79,60,70,28,32,39,53
3,5071,64,0.16591131500899792,116,4557,26,69,51,64,28,25,47,50
4,5143,33,0.5342141963774338,116,4590,38,65,46,72,33,20,42,49
5,5208,14,0.1267435437766835,116,4604,34,61,55,65,28,14,29,45
6,5279,37,0.6398780854651704,116,4641,45,71,49,66,32,18,37,46
7,5357,38,0.2521980508463457,116,4679,46,78,52,63,39,18,34,38
3,5428,61,0.18763420800678432,116,4740,40,71,54,61,44,13,35,51
3,5491,60,0.21552770817652345,116,4800,47,63,54,60,36,21,33,47
3,5556,65,0.09439729852601886,116,4865,53,63,54,65,44,13,38,37
2,5616,47,0.3400573602411896,116,4912,49,56,47,60,45,16,33,48
3,5678,62,0.25175130425486714,116,4974,52,57,51,62,29,16,31,50
3,5739,61,0.14049860241357237,116,5035,35,52,54,61,34,18,32,44
3,5801,62,0.42884600500110537,116,5097,47,51,61,62,26,17,34,55
3,5860,59,0.32466572406701744,116,5156,52,51,46,59,35,16,35,50
3,5917,56,0.23086686118040234,116,5212,47,50,57,56,28,12,41,55
3,5982,65,0.18668439146131277,116,5277,47,55,56,65,27,10,43,56
3,6047,65,0.27309849485754967,116,5342,41,48,59,65,36,7,29,56
3,6103,52,0.24050839513074607,116,5394,41,56,51,52,31,13,37,54
3,6163,58,0.2207331380341202,116,5452,39,45,60,58,44,16,37,51
3,6224,60,0.16485781234223396,116,5512,39,46,53,60,30,7,40,61
3,6279,55,0.03209023003000766,116,5567,43,52,53,55,45,23,33,55
3,6346,56,0.13515364425256848,116,5623,38,42,48,56,42,15,42,67
1,6410,43,0.821026787511073,116,5666,41,43,44,55,42,22,37,64
1,6472,41,0.09281512431334704,116,5707,49,41,47,62,43,16,41,59
3,6534,62,0.8191412353189662,116,5769,51,48,45,62,36,28,33,51
3,6593,59,0.0678510784637183,116,5828,46,36,48,59,40,27,31,56
3,6660,67,0.25803583837114275,116,5895,50,50,48,67,33,17,39,59
3,6727,67,0.1313793397275731,116,5962,44,49,46,67,34,17,40,52
3,6785,58,2.7361769372364506,116,6020,57,43,47,58,39,6,45,52
0,6854,51,0.6967525107320398,116,6071,51,50,42,69,42,12,36,64
1,6926,47,0.8817132796393707,116,6118,42,47,47,72,39,17,42,61
2,6992,49,0.2099292950006202,116,6167,48,38,49,66,40,18,40,58
3,7061,69,0.4820574920158833,116,6236,43,41,47,69,35,14,44,56
3,7135,74,0.29884978744667023,116,6310,50,44,45,74,35,27,36,56
3,7204,69,0.2282407849561423,116,6379,47,49,44,69,41,20,39,64
3,7269,61,0.49343672941904515,116,6440,41,41,39,61,47,33,35,65
3,7335,63,0.5355525159975514,116,6503,57,49,51,63,36,27,41,66
3,7400,61,0.18620756303425878,116,6564,61,45,42,61,38,36,38,65
3,7459,54,0.15505690895952284,116,6618,56,48,46,54,38,31,46,59
3,7524,65,0.10028628911823034,116,6683,50,38,38,65,42,33,47,55
4,7586,48,0.22358002746477723,116,6731,50,47,36,62,48,34,46,54
5,7646,39,0.08588543185032904,116,6770,47,49,38,58,40,39,46,60
6,7716,41,0.023947025300003588,116,6811,45,47,34,70,43,37,41,56
7,7788,51,0.2157696426147595,116,6862,42,45,33,72,46,34,37,51
3,7848,60,0.1577175473794341,116,6922,55,50,37,60,50,32,46,50
3,7909,61,0.7992078887764364,116,6983,57,42,31,61,46,37,48,50
3,7977,68,1.9738902859389782,116,7051,52,52,29,68,47,36,41,51
3,8045,68,0.053791361628100276,116,7119,51,41,27,68,49,45,40,55
3,8105,60,0.04259709536563605,116,7179,49,31,27,60,42,47,45,58
3,8171,66,0.14073925674892962,116,7245,55,29,26,66,41,42,42,60
3,8229,58,0.07258672034367919,116,7303,47,35,23,58,45,37,40,57
3,8286,57,0.4305997092742473,116,7360,51,37,29,57,42,42,38,55
0,8361,51,0.12157395610120147,116,7411,51,36,33,75,36,50,36,58
1,8426,24,0.18663830868899822,116,7435,42,24,18,61,42,52,42,65
2,8502,17,0.1698385888012126,116,7452,63,30,17,76,46,49,37,60
3,8573,65,0.20231860200874507,116,7517,60,32,19,65,48,48,40,71
6,8643,31,0.3081124188611284,116,7548,51,29,20,65,50,47,31,70
4,8712,45,0.4759560088859871,116,7593,57,29,27,69,45,39,37,63
5,8776,33,0.2265062816441059,116,7626,54,27,38,56,52,33,38,64
3,8846,70,0.10332903009839356,116,7696,60,28,35,70,54,43,37,59
3,8912,60,0.21182636788580567,116,7756,60,23,36,60,57,43,38,66
3,8979,67,0.1805982692167163,116,7823,65,36,42,67,55,35,41,67
3,9045,58,0.1623917456017807,116,7881,66,41,40,58,61,34,54,57
3,9112,67,0.1424430381739512,116,7948,60,36,45,67,56,36,40,62
3,9175,59,1.2943144775927067,116,8007,63,32,42,59,55,41,50,63
3,9246,56,0.5444816874805838,116,8063,64,46,50,56,58,29,48,71
3,9314,61,0.29846896487288177,116,8124,68,42,47,61,61,34,47,67
3,9383,59,0.3672564191510901,116,8183,69,43,47,59,58,43,42,63
3,9444,61,0.30529817135538906,116,8244,60,49,49,61,59,41,49,57
3,9511,58,0.9357024129712954,116,8302,67,54,55,58,56,40,50,62
3,9580,66,0.733539980254136,116,8368,69,52,49,66,49,39,43,61
3,9655,63,0.48051628028042614,116,8431,75,53,44,63,60,42,40,60
3,9722,57,3.1152343787252903,116,8488,67,65,46,57,56,37,33,55
3,9793,58,1.5914131208555773,116,8546,71,58,51,58,61,39,40,53
0,9862,69,0.42866103386040777,116,8615,69,60,44,58,52,44,47,64
0,9936,74,0.33098674030043185,116,8689,74,55,49,53,51,33,48,58
0,10012,76,0.3198545577470213,116,8765,76,55,51,70,50,41,45,63
0,10087,75,0.2403976684436202,116,8840,75,49,47,58,51,29,50,59
0,10165,78,0.32215165439993143,116,8918,78,58,51,67,59,39,47,72
0,10242,77,0.28312085138168186,116,8995,77,52,55,55,62,39,55,73
0,10316,71,0.33372162317391485,116,9066,71,58,58,49,53,43,42,74
0,10390,74,0.27912061323877424,116,9140,74,50,58,52,56,40,51,63
0,10460,70,0.31805797084234655,116,9210,70,56,66,55,56,35,56,68
0,10526,66,0.12843388435430825,116,9276,66,43,61,63,60,48,49,61
0,10591,65,0.21527233300730586,116,9341,65,48,57,62,53,40,59,63
0,10659,68,0.2903846437111497,116,9409,68,49,62,59,59,39,57,61
0,10724,64,0.2785285779973492,116,9473,64,50,53,59,56,27,56,65
0,10802,78,0.19576973223593086,116,9551,78,54,60,55,61,29,60,73
0,10875,70,0.23096862726379186,116,9621,70,52,63,55,54,26,59,73
0,10956,69,1.0683720695087686,116,9690,69,51,57,45,55,33,52,81
0,11034,71,0.364358966704458,116,9761,71,44,62,44,60,22,52,78
0,11111,69,0.28350551426410675,116,9830,69,47,55,56,62,40,48,77
0,11181,69,0.1261323073413223,116,9899,69,43,60,45,66,29,49,70
0,11249,68,0.08579966682009399,116,9967,68,50,56,45,58,29,48,63
0,11326,69,0.48732116539031267,116,10036,69,46,55,38,60,24,56,77
0,11395,69,0.2196015507215634,116,10105,69,55,58,45,54,18,58,64
0,11461,65,0.10634040937293321,116,10170,65,41,55,40,52,24,52,66
0,11527,66,0.265211945399642,116,10236,66,38,54,49,54,25,48,65
0,11591,64,0.24903882283251733,116,10300,64,43,54,42,52,35,62,61
0,11658,58,0.31810341344680637,116,10358,58,41,51,28,51,26,45,67
1,11734,37,1.2307490941602737,116,10395,76,37,59,33,52,32,53,58
2,11807,59,0.23247463698498905,116,10454,73,35,59,38,58,37,41,52
3,11877,37,0.2896127577405423,116,10491,70,42,60,37,61,35,47,51
4,11949,66,0.3018061234615743,116,10557,72,45,57,25,66,32,46,48
5,12031,31,0.19392386241815984,116,10588,82,46,58,36,58,31,48,53
6,12100,39,0.6578785169404,116,10627,69,43,61,23,62,34,39,45
7,12176,53,0.12940674228593707,116,10680,76,45,56,24,59,24,46,53
0,12253,77,1.2533360385568812,116,10757,77,38,56,24,58,39,38,36
