choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,9.751522996000858,108,53,53,37,24,54
1,110,38,3.0246698739974818,108,91,56,38,13,44
2,173,21,0.8987366340006702,108,112,63,41,21,35
3,228,32,2.0685168960008014,108,144,55,45,23,32
0,289,61,1.39804027900027,108,205,61,39,27,37
1,351,52,1.0072987499988812,108,257,62,52,33,41
2,410,31,0.1005342960015696,108,288,59,48,31,40
3,472,38,0.48545263599953614,108,326,62,49,26,38
0,538,66,1.167039948002639,108,392,66,47,27,48
1,614,47,0.7653592280003068,108,439,76,47,25,51
2,695,25,0.5146292339995853,108,464,81,48,25,42
3,765,45,0.47384781000073417,108,509,70,54,33,45
0,826,61,0.524422009002592,108,570,61,53,35,46
1,891,55,0.34151327300060075,108,625,65,55,30,48
2,955,31,0.4004104340019694,108,656,64,49,31,63
3,1018,53,0.18134682800155133,108,709,63,60,34,53
0,1079,58,0.6077618859999347,108,767,58,61,31,56
1,1147,59,0.49293314600072335,108,826,60,59,34,68
2,1216,32,0.4366581779977423,108,858,69,56,32,57
3,1273,52,0.12687780300257145,108,910,57,52,32,52
0,1336,63,1.0137575779990584,108,973,63,60,44,57
1,1391,54,0.38253851999979815,108,1027,55,54,41,53
2,1455,40,0.25565307999931974,108,1067,64,54,40,58
3,1537,65,0.2858107040010509,108,1132,56,82,32,65
0,1605,64,0.6273723440026515,108,1196,64,68,37,65
1,1680,75,0.6797423320022062,108,1271,66,75,35,57
1,1755,75,1.1307579380008974,108,1346,69,75,36,62
0,1828,71,1.0237689090026834,108,1417,71,73,37,59
1,1903,75,0.7880336149974028,108,1492,70,75,37,59
1,1987,78,0.7270483979991695,108,1570,84,78,39,52
