choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
3,68,55,1.372508762000507,108,55,64,40,68,55
2,138,65,0.8345853560022078,108,120,70,50,65,61
1,201,57,0.3855025869997917,108,177,63,57,57,57
0,257,56,0.22641454599943245,108,233,56,50,54,56
2,327,67,0.05760461799945915,108,300,70,58,67,57
2,399,72,0.2208733260013105,108,372,64,55,72,58
2,464,59,0.22192463900137227,108,431,65,60,59,53
2,541,67,0.012809774998459034,108,498,77,57,67,53
2,615,56,0.05039894599758554,108,554,74,57,56,68
2,689,59,0.4133188080013497,108,613,74,62,59,68
2,757,58,0.042621701999451034,108,671,68,51,58,67
2,826,57,0.03568332600116264,108,728,69,55,57,60
2,899,51,0.10895293700014008,108,779,73,55,51,69
3,977,66,0.6020327520018327,108,845,78,48,67,66
3,1048,60,0.03902733699942473,108,905,71,43,66,60
3,1126,58,0.6671496559974912,108,963,78,48,64,58
0,1196,70,0.29226637199826655,108,1033,70,51,68,55
0,1275,79,0.16394982800193247,108,1112,79,54,64,64
0,1350,75,0.023635849000129383,108,1187,75,50,72,61
0,1429,79,0.03958015799798886,108,1266,79,42,64,65
0,1500,64,0.02617566000117222,108,1330,64,49,71,58
0,1577,73,0.05461896400083788,108,1403,73,52,77,65
0,1651,69,0.3295209679999971,108,1472,69,44,74,63
0,1729,63,0.07703576399944723,108,1535,63,40,78,63
0,1804,74,0.4941325079998933,108,1609,74,48,75,66
0,1877,73,0.0075960130016028415,108,1682,73,52,67,54
1,1951,42,0.03403565799817443,108,1724,74,42,70,48
2,2032,81,0.1726879830021062,108,1805,73,48,81,64
2,2108,76,0.11383374499928323,108,1881,68,47,76,53
2,2180,72,0.365295273000811,108,1953,69,48,72,50
3,2253,51,0.08558752200042363,108,2004,73,37,66,51
2,2329,76,0.10761207799805561,108,2080,70,50,76,56
2,2399,69,0.08935079599905293,108,2149,70,44,69,57
2,2473,74,0.0663785149990872,108,2223,69,48,74,53
0,2538,65,0.09969989500314114,108,2288,65,52,63,54
0,2603,64,0.13039752800250426,108,2352,64,54,65,51
0,2668,65,0.23328711499925703,108,2417,65,44,58,54
2,2733,60,0.04345400099919061,108,2477,65,42,60,48
2,2795,47,0.021850102999451337,108,2524,62,50,47,38
2,2864,48,0.3146281879999151,108,2572,69,50,48,48
1,2936,40,0.17232968600001186,108,2612,72,40,54,50
3,2999,49,0.22529803799989168,108,2661,63,44,49,49
3,3064,57,0.01907669299907866,108,2718,65,51,60,57
3,3126,51,0.08721519799655653,108,2769,62,47,59,51
3,3190,50,0.027306779000355164,108,2819,64,53,58,50
0,3251,61,0.10012317699874984,108,2880,61,42,57,49
